Code compiled on Mar 13 2026 at 16:53:56
ï»¿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.595
Air Density (kg/m^3),1.254
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,2
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.595
Air Density (kg/m^3),1.254
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,2
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Locko-1.091170,-0.122255,37.159428,0.094781,1.121860,27.357259,-0.335754,0.415234,19.999883,0.000000,0.000000,
212748725,0.000506,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.200738,-3.412291,0.604943,0.164530,0.207347,0.027146,-0.373617,0.060530,0.037969,0.000000,0.000000,
212759545,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.205038,-3.270863,0.873243,0.207846,0.505442,-0.008373,-0.355277,0.084104,0.004044,0.000000,0.000000,
212768969,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.247076,-3.440076,0.755045,0.257086,0.323426,0.085508,-0.358516,0.079494,0.063680,0.000000,0.000000,
212778574,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.207830,-3.311874,0.734700,0.159493,0.369790,0.003567,-0.352076,0.087136,0.019675,0.000000,0.000000,
212789685,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.212010,-3.271411,0.814323,0.172617,0.457929,-0.003729,-0.355465,0.081296,0.002542,0.000000,0.000000,
212799102,-1.094876,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.204937,-3.480564,0.703203,0.271329,0.251630,0.058215,-0.428852,-0.018011,0.043298,0.000000,0.000000,
212808803,-0.104047,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.176808,-3.371768,0.712827,0.202236,0.313947,-0.005520,-0.396499,0.025509,0.007560,0.000000,0.000000,
212819582,-0.489789,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.182907,-3.330882,0.832050,0.236988,0.435173,-0.009767,-0.405573,0.012934,-0.005124,0.000000,0.000000,
212829075,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.243993,-3.519839,0.704699,0.290314,0.238139,0.108489,-0.424361,-0.011434,0.078046,0.000000,0.000000,
212838812,0.011310,18.022037,5,0.686157,-0.425598,0.548828,0.216309,-9.180096,-3.212876,0.754118,0.103339,0.434888,-0.056056,-0.380863,0.046373,-0.020124,0.000000,0.000000,
212849945,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.228269,-3.558676,0.792417,0.374681,0.286387,0.110309,-0.372413,0.058110,0.075360,0.000000,0.000000,
212859419,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.238389,-3.392563,0.567473,0.116690,0.193713,0.054274,-0.394117,0.028649,0.059924,0.000000,0.000000,
212869182,0.188479,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.183591,-3.251648,0.832895,0.176726,0.479100,-0.036560,-0.335484,0.106478,-0.010707,0.000000,0.000000,
212879959,-0.207563,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.224807,-3.460584,0.704374,0.250690,0.266848,0.069955,-0.321508,0.124331,0.048342,0.000000,0.000000,
212889435,-0.687543,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.199728,-3.331345,0.773609,0.198973,0.389778,0.004097,-0.357027,0.075008,0.015952,0.000000,0.000000,
212899157,-0.104047,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.227358,-3.331512,0.735448,0.168985,0.363045,0.028704,-0.330966,0.109189,0.025287,0.000000,0.000000,
212909561,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.227633,-3.410535,0.754403,0.240061,0.335662,0.057022,-0.326907,0.113672,0.048519,0.000000,0.000000,
212919293,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.210775,-3.192600,0.775568,0.090727,0.468768,-0.033572,-0.312821,0.130726,-0.011576,0.000000,0.000000,
212929269,-0.207563,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.211515,-3.439573,0.832326,0.311489,0.381128,0.054731,-0.300975,0.145348,0.036965,0.000000,0.000000,
212939871,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.203684,-3.293017,0.645811,0.095765,0.306324,-0.009993,-0.308909,0.132606,0.002589,0.000000,0.000000,
212949588,0.000506,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.206272,-3.349674,0.911998,0.289736,0.494603,0.021470,-0.276612,0.174434,0.016411,0.000000,0.000000,
212959457,-0.792081,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.223676,-3.480604,0.684363,0.254942,0.239322,0.075129,-0.326506,0.106081,0.059395,0.000000,0.000000,
212970600,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.202673,-3.212071,0.814477,0.130207,0.488756,-0.033043,-0.312369,0.123043,-0.008274,0.000000,0.000000,
212980092,-0.406873,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.252129,-3.409307,0.854362,0.288558,0.422617,0.083086,-0.320677,0.111077,0.058606,0.000000,0.000000,
212989810,0.188479,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.225919,-3.331829,0.705748,0.152764,0.338229,0.026417,-0.268575,0.179790,0.035042,0.000000,0.000000,
213000612,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.185614,-3.350057,0.891238,0.284495,0.473823,0.001507,-0.289847,0.148792,0.010492,0.000000,0.000000,
213009994,0.188479,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.203018,-3.480987,0.663603,0.249701,0.218542,0.055165,-0.240485,0.213897,0.043195,0.000000,0.000000,
213019847,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.196080,-3.421118,0.713258,0.234326,0.290729,0.029664,-0.264375,0.179391,0.033289,0.000000,0.000000,
213030917,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.201989,-3.291306,0.813632,0.190470,0.444829,-0.006250,-0.295474,0.135182,0.004345,0.000000,0.000000,
213040326,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.226521,-3.539290,0.753029,0.337987,0.264281,0.100561,-0.324172,0.095762,0.074780,0.000000,0.000000,
213050046,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.177697,-3.213405,0.704618,0.076304,0.393528,-0.059869,-0.350310,0.058913,-0.023790,0.000000,0.000000,
213061168,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.214992,-3.369609,0.892466,0.291201,0.469196,0.035863,-0.374120,0.026637,0.019879,0.000000,0.000000,
213070400,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.219649,-3.392523,0.586314,0.133077,0.206021,0.037361,-0.365534,0.038230,0.032677,0.000000,0.000000,
213080228,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.163104,-3.232222,0.812347,0.156420,0.469302,-0.063221,-0.388079,0.006941,-0.037526,0.000000,0.000000,
213091131,0.094745,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.226246,-3.460267,0.734074,0.266911,0.291664,0.072243,-0.339596,0.072297,0.042831,0.000000,0.000000,
213100623,-0.009793,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.211050,-3.271623,0.794523,0.161804,0.441385,-0.005254,-0.305839,0.116740,0.007630,0.000000,0.000000,
213110015,-0.093228,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.227547,-3.420439,0.754297,0.247594,0.330171,0.060371,-0.283454,0.145832,0.046240,0.000000,0.000000,
213120821,-0.489789,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.194470,-3.441244,0.683346,0.233171,0.254931,0.034075,-0.302537,0.118699,0.037334,0.000000,0.000000,
213130449,-0.792081,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.233181,-3.211603,0.835716,0.132661,0.511654,-0.003860,-0.350441,0.052862,0.007178,0.000000,0.000000,
213140392,-0.792081,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.231214,-3.439402,0.833285,0.305915,0.385365,0.073170,-0.394125,-0.005518,0.055487,0.000000,0.000000,
213151276,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.205327,-3.213571,0.666457,0.046316,0.366795,-0.035262,-0.414256,-0.032655,-0.010946,0.000000,0.000000,
213160916,-0.489789,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.183866,-3.330671,0.851850,0.247802,0.451717,-0.008242,-0.422145,-0.042921,-0.008966,0.000000,0.000000,
213170635,-1.094876,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.263075,-3.480262,0.686281,0.243796,0.247795,0.112005,-0.489943,-0.132159,0.079591,0.000000,0.000000,
213181756,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.158478,-3.213470,0.713559,0.087284,0.397564,-0.077545,-0.481956,-0.120328,-0.035440,0.000000,0.000000,
213191074,0.188479,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.288668,-3.518334,0.815518,0.338644,0.337603,0.153753,-0.415808,-0.028131,0.103059,0.000000,0.000000,
213200894,-0.885800,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.189141,-3.392991,0.565075,0.130623,0.183122,0.008179,-0.463169,-0.091122,0.033602,0.000000,0.000000,
213211304,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.203755,-3.419427,0.871658,0.320838,0.423080,0.041864,-0.457338,-0.081631,0.039650,0.000000,0.000000,
213221013,-0.687543,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.243889,-3.421008,0.685956,0.204172,0.276504,0.073472,-0.481193,-0.111856,0.064410,0.000000,0.000000,
213230640,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.209064,-3.390686,0.773455,0.241383,0.358951,0.033411,-0.453848,-0.073502,0.041717,0.000000,0.000000,
213241642,0.000506,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.203290,-3.251477,0.833855,0.171152,0.483336,-0.018121,-0.409141,-0.013048,-0.002088,0.000000,0.000000,
213251152,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.195738,-3.460735,0.712835,0.264457,0.268765,0.043060,-0.407898,-0.010791,0.030963,0.000000,0.000000,
213261097,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.197054,-3.252851,0.705155,0.100862,0.375801,-0.028034,-0.396301,0.004598,-0.012226,0.000000,0.000000,
213271897,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.230872,-3.479019,0.832863,0.336046,0.363401,0.086566,-0.386771,0.018162,0.060095,0.000000,0.000000,
213281493,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.193767,-3.411742,0.663863,0.199759,0.254860,0.022502,-0.407411,-0.009635,0.032575,0.000000,0.000000,
213291311,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.186469,-3.251014,0.892295,0.209168,0.528732,-0.031985,-0.396931,0.004227,-0.014686,0.000000,0.000000,
213302392,0.199298,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.189483,-3.353374,0.565498,0.100492,0.205086,-0.005218,-0.337087,0.084032,-0.007755,0.000000,0.000000,
213311933,-0.698346,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.203461,-3.231668,0.834066,0.156087,0.494318,-0.024820,-0.372541,0.034906,-0.020247,0.000000,0.000000,
213321671,-0.406873,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.271828,-3.409136,0.855321,0.282984,0.426854,0.101524,-0.375633,0.031280,0.068896,0.000000,0.000000,
213332550,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.176500,-3.352065,0.703138,0.181763,0.316656,-0.012981,-0.387779,0.014476,0.008958,0.000000,0.000000,
213341876,-0.792081,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.213586,-3.310606,0.853500,0.224376,0.469053,0.012718,-0.428196,-0.040053,0.011710,0.000000,0.000000,
213351592,-0.104047,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.224019,-3.440987,0.684785,0.224811,0.261286,0.061732,-0.396117,0.004020,0.048329,0.000000,0.000000,
213362713,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.207042,-3.292277,0.715111,0.133613,0.364228,-0.004656,-0.396016,0.004066,0.009541,0.000000,0.000000,
213372178,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.251237,-3.290878,0.816030,0.176537,0.455420,0.039846,-0.376036,0.031313,0.031726,0.000000,0.000000,
213381954,-0.604627,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.247008,-3.558716,0.773577,0.358294,0.274079,0.127223,-0.398623,0.001864,0.101634,0.000000,0.000000,
213392741,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.226603,-3.252594,0.706594,0.092502,0.382156,-0.000377,-0.398297,0.002301,0.026957,0.000000,0.000000,
213402197,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.234245,-3.310223,0.874259,0.229617,0.489834,0.032681,-0.417929,-0.023831,0.031147,0.000000,0.000000,
213411718,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.202657,-3.411868,0.644543,0.186158,0.240434,0.030196,-0.406530,-0.007980,0.030451,0.000000,0.000000,
213422684,-0.698346,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.205997,-3.270651,0.893043,0.218660,0.521986,-0.006848,-0.435851,-0.046964,0.003146,0.000000,0.000000,
213432268,-0.489789,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.267734,-3.439694,0.775804,0.262327,0.344206,0.105471,-0.441699,-0.053189,0.078053,0.000000,0.000000,
213442111,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.153409,-3.412296,0.642145,0.200091,0.229843,-0.015900,-0.427135,-0.033151,0.009275,0.000000,0.000000,
213452925,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.233456,-3.290626,0.854671,0.203738,0.484271,0.024458,-0.424324,-0.028663,0.020390,0.000000,0.000000,
213462398,-0.093228,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.223676,-3.480604,0.684363,0.254942,0.239322,0.075129,-0.391399,0.016697,0.060461,0.000000,0.000000,
213471984,-0.489789,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.207934,-3.410706,0.753443,0.245635,0.331426,0.038584,-0.401087,0.003883,0.044446,0.000000,0.000000,
213482969,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.203908,-3.290883,0.853232,0.212098,0.477917,-0.003200,-0.410964,-0.009344,0.009567,0.000000,0.000000,
213492595,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.206033,-3.519864,0.732481,0.317681,0.254482,0.073899,-0.429430,-0.033319,0.056662,0.000000,0.000000,
213502413,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.202553,-3.313037,0.625800,0.100016,0.278799,-0.004820,-0.446275,-0.055483,0.011654,0.000000,0.000000,
213512675,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.207781,-3.539250,0.771869,0.354375,0.276588,0.083648,-0.452228,-0.061835,0.064357,0.000000,0.000000,
213522454,-0.687543,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.174306,-3.273465,0.644584,0.089059,0.310952,-0.044349,-0.476407,-0.093848,-0.015222,0.000000,0.000000,
213532084,-0.207563,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.237123,-3.309589,0.933659,0.262059,0.539465,0.037256,-0.450404,-0.057510,0.023195,0.000000,0.000000,
213542861,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.171104,-3.422452,0.603398,0.180423,0.195501,0.002838,-0.435063,-0.036219,0.008292,0.000000,0.000000,
213552714,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.159541,-3.312090,0.752102,0.184240,0.375743,-0.041003,-0.451383,-0.058034,-0.027795,0.000000,0.000000,
213563802,-0.093228,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.247845,-3.350938,0.755996,0.189291,0.372843,0.055366,-0.416090,-0.009409,0.033083,0.000000,0.000000,
213573239,-0.385236,18.022037,5,0.686157,-0.425598,0.548828,0.216309,-9.204319,-3.441158,0.683826,0.230384,0.257049,0.043294,-0.413080,-0.004817,0.040558,0.000000,0.000000,
213582800,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.211734,-3.192389,0.795368,0.101541,0.485312,-0.032047,-0.431291,-0.029511,-0.012593,0.000000,0.000000,
213593966,0.199298,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.212902,-3.389840,0.852655,0.284639,0.425127,0.039511,-0.368376,0.055324,0.025550,0.000000,0.000000,
213603347,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.191402,-3.352951,0.605098,0.122120,0.238173,-0.002168,-0.361179,0.064302,0.005259,0.000000,0.000000,
213613067,-0.104047,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.165194,-3.211991,0.852159,0.162982,0.513371,-0.066870,-0.334796,0.098197,-0.047543,0.000000,0.000000,
213624065,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.225562,-3.539502,0.733229,0.327174,0.247737,0.099036,-0.359731,0.064483,0.059760,0.000000,0.000000,
213633524,-0.885800,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.192875,-3.293314,0.625532,0.087737,0.287662,-0.020738,-0.411900,-0.006845,0.000832,0.000000,0.000000,
213643135,-0.489789,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.234349,-3.409055,0.893003,0.315759,0.451469,0.067698,-0.419763,-0.016652,0.049781,0.000000,0.000000,
213654244,0.083926,17.999331,5,0.686157,-0.425598,0.548828,0.216309,-9.201099,-3.481410,0.624003,0.228074,0.185454,0.052115,-0.369446,0.051276,0.051490,0.000000,0.000000,
213663499,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.163037,-3.350862,0.830879,0.257627,0.419955,-0.021507,-0.382077,0.033394,-0.001947,0.000000,0.000000,
213673372,-0.698346,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.231024,-3.350475,0.814437,0.227306,0.418239,0.041503,-0.413418,-0.008578,0.029860,0.000000,0.000000,
213684173,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.224190,-3.421179,0.684997,0.209745,0.272267,0.055034,-0.391841,0.020930,0.048289,0.000000,0.000000,
213693655,-0.990857,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.180713,-3.252282,0.773495,0.144284,0.429468,-0.041135,-0.451701,-0.060238,-0.017174,0.000000,0.000000,
213703356,-0.104047,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.267221,-3.499120,0.775170,0.307524,0.311261,0.125566,-0.417466,-0.012431,0.087319,0.000000,0.000000,
213713724,-0.104047,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.206116,-3.233168,0.686046,0.072196,0.372357,-0.027038,-0.386217,0.029176,0.003604,0.000000,0.000000,
213723345,-0.009793,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.254751,-3.438385,0.913445,0.343598,0.455777,0.097708,-0.348240,0.080597,0.072493,0.000000,0.000000,
213733261,-0.500089,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.201441,-3.441792,0.624426,0.197942,0.207418,0.038719,-0.362634,0.060705,0.047768,0.000000,0.000000,
213744048,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.185956,-3.310440,0.891661,0.254364,0.495787,-0.011890,-0.354807,0.070151,0.004096,0.000000,0.000000,
213753752,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.228953,-3.479442,0.793263,0.314419,0.330314,0.083516,-0.338332,0.092169,0.062236,0.000000,0.000000,
213763398,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.177493,-3.292534,0.713672,0.141973,0.357873,-0.032313,-0.363075,0.057541,-0.006979,0.000000,0.000000,
213774404,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.204183,-3.369906,0.872186,0.283174,0.450534,0.025118,-0.385610,0.026926,0.016518,0.000000,0.000000,
213783868,-0.406873,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.202401,-3.441581,0.644226,0.208756,0.223962,0.040244,-0.387484,0.024446,0.033886,0.000000,0.000000,
213793818,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.208105,-3.390897,0.753655,0.230569,0.342407,0.031886,-0.388046,0.023685,0.032422,0.000000,0.000000,
213804589,-0.792081,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.229894,-3.370495,0.794425,0.231558,0.390713,0.046676,-0.428289,-0.029929,0.042856,0.000000,0.000000,
213814232,-0.980039,18.022037,5,0.686157,-0.425598,0.548828,0.216309,-9.206651,-3.559270,0.751858,0.358626,0.249063,0.088821,-0.483903,-0.103494,0.076505,0.000000,0.000000,
213824025,-0.207563,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.200754,-3.212494,0.774877,0.108580,0.455668,-0.036093,-0.457236,-0.066737,-0.005922,0.000000,0.000000,
213835154,-0.698346,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.227309,-3.558888,0.772617,0.363867,0.269843,0.108784,-0.482152,-0.097868,0.078049,0.000000,0.000000,
213844527,-0.897138,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.171086,-3.313716,0.584761,0.086748,0.239357,-0.035528,-0.524717,-0.154427,-0.005095,0.000000,0.000000,
213854243,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.207128,-3.250632,0.913055,0.214408,0.549512,-0.012021,-0.493408,-0.110542,-0.010165,0.000000,0.000000,
213865269,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.260985,-3.500494,0.646470,0.237233,0.203726,0.115653,-0.484801,-0.096203,0.081940,0.000000,0.000000,
213874672,-0.792081,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.174306,-3.273465,0.644584,0.089059,0.310952,-0.044349,-0.516539,-0.138214,-0.010510,0.000000,0.000000,
213884279,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.229723,-3.390303,0.794214,0.246624,0.379731,0.053374,-0.525654,-0.148143,0.036256,0.000000,0.000000,
213895440,0.490802,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.157109,-3.371939,0.711867,0.207809,0.309710,-0.023959,-0.425404,-0.012493,-0.007824,0.000000,0.000000,
213904877,-0.417173,17.994790,5,0.686157,-0.425598,0.548828,0.216309,-9.202502,-3.231880,0.814266,0.145273,0.477774,-0.026345,-0.424698,-0.011636,-0.021382,0.000000,0.000000,
213914601,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.209767,-3.420187,0.792937,0.274795,0.359022,0.044983,-0.421885,-0.007282,0.027201,0.000000,0.000000,
213925397,-1.083554,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.208154,-3.163521,0.716485,0.035687,0.435609,-0.048195,-0.488295,-0.096345,-0.027993,0.000000,0.000000,
213934827,-0.698346,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.234520,-3.389246,0.893214,0.300693,0.462451,0.060999,-0.510256,-0.124071,0.037154,0.000000,0.000000,
213944486,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.201423,-3.333057,0.605789,0.104268,0.251273,0.000353,-0.480121,-0.082134,0.010214,0.000000,0.000000,
213955555,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.215334,-3.329992,0.892889,0.261070,0.491159,0.022466,-0.492473,-0.097137,0.019183,0.000000,0.000000,
213965089,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.264205,-3.460242,0.706293,0.239544,0.275321,0.106832,-0.503604,-0.109832,0.083347,0.000000,0.000000,
213974842,-0.687543,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.173004,-3.313293,0.624361,0.108376,0.272444,-0.032478,-0.523104,-0.134827,-0.001443,0.000000,0.000000,
213985645,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.254751,-3.438385,0.913445,0.343598,0.455777,0.097708,-0.491894,-0.090208,0.071141,0.000000,0.000000,
213995090,-0.301816,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.192808,-3.411954,0.644063,0.188945,0.238316,0.020977,-0.473693,-0.064401,0.034418,0.000000,0.000000,
214004875,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.184997,-3.310651,0.871861,0.243550,0.479243,-0.013415,-0.446648,-0.027503,-0.000598,0.000000,0.000000,
214015424,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.206547,-3.460438,0.733115,0.272485,0.287427,0.053805,-0.421954,0.006383,0.039228,0.000000,0.000000,
214025105,-0.687543,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.226588,-3.420650,0.734497,0.236780,0.313627,0.058846,-0.448497,-0.028729,0.053589,0.000000,0.000000,
214035066,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.251408,-3.271069,0.816242,0.161471,0.466402,0.033148,-0.433012,-0.007314,0.038625,0.000000,0.000000,
214046017,-0.290998,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.248652,-3.479271,0.794222,0.308845,0.334550,0.101955,-0.418848,0.012787,0.084986,0.000000,0.000000,
214055402,-0.594327,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.196883,-3.272660,0.704943,0.115928,0.364820,-0.021336,-0.436329,-0.011142,0.007153,0.000000,0.000000,
214065145,-0.197263,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.236335,-3.289992,0.914071,0.236179,0.533903,0.029033,-0.412496,0.021191,0.023170,0.000000,0.000000,
214076190,-0.885800,18.017496,5,0.686157,-0.425598,0.548828,0.216309,-9.201612,-3.421984,0.624637,0.182877,0.218400,0.032020,-0.459702,-0.041736,0.029649,0.000000,0.000000,
214085657,-0.698346,18.008414,5,0.686157,-0.425598,0.548828,0.216309,-9.178794,-3.252705,0.733895,0.122656,0.396381,-0.044185,-0.484035,-0.074404,-0.024401,0.000000,0.000000,
214095399,-0.395536,18.012955,5,0.686157,-0.425598,0.548828,0.216309,-9.228165,-3.459845,0.773674,0.288539,0.324751,0.075293,-0.475889,-0.061794,0.048580,0.000000,0.000000,
214106121,-0.207563,18.003873,5,0.686157,-0.425598,0.548828,0.216309,-9.192019,-3.392357,0.624475,0.163065,0.232754,0.012754,-0.449661,-0.025745,0.022353,0.000000,0.000000,
