Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment
141216829,70.011422,25.553873,1,-0.473938,0.175598,0.672485,0.54071,8.23,6.11,-0.19,0.638209,-0.27865,0.429366,70.408141,-1.755958,-0.218657,0.5,0.5
141227684,71.338509,25.553873,1,-0.473938,0.175598,0.672485,0.54071,11.72,5.99,0.15,-1.311136,-0.981697,3.260958,70.448943,-1.654609,2.328598,0.5,0.5
141237147,71.809182,25.549236,1,-0.473877,0.175598,0.672485,0.54071,9.38,5.61,0.22,-0.482239,-0.406755,1.114176,70.520384,-1.546029,1.43958,0.5,0.5
141246849,70.670815,25.549236,1,-0.473938,0.175659,0.672424,0.54071,5.23,6.09,0.55,1.759274,1.20446,-2.038851,70.514794,-1.555016,-1.106808,0.5,0.5
141259016,70.291725,25.549236,1,-0.473877,0.175598,0.672485,0.54071,8.75,7.05,0.63,0.72054,0.642884,1.414468,70.481762,-1.555508,0.738894,0.5,0.5
141267889,70.200692,25.553873,1,-0.473877,0.175598,0.672485,0.54071,5.99,3.77,2.37,-1.163338,1.800617,-2.649296,70.449676,-1.601886,-1.741433,0.5,0.5
141277361,70.860604,25.549236,1,-0.473877,0.175537,0.672485,0.540771,7.74,7.52,0.72,1.518724,1.164898,0.840287,70.460934,-1.564149,0.148517,0.5,0.5
141288986,70.5803,25.553873,1,-0.473938,0.175659,0.672424,0.54071,13.94,5.15,0.72,-3.287687,-1.385988,4.640388,70.450855,-1.504173,3.436795,0.5,0.5
141297848,69.533608,25.549236,1,-0.473816,0.175537,0.672485,0.540771,13.2,6.11,-0.19,-1.801475,-1.65574,4.534606,70.378936,-1.530065,4.240448,0.5,0.5
141307290,70.488747,25.55851,1,-0.473877,0.175598,0.672485,0.54071,5.88,7.2,-0.34,2.670896,0.622011,-0.908448,70.37131,-1.530718,0.471194,0.5,0.5
141319178,70.011422,25.553873,1,-0.473877,0.175598,0.672485,0.54071,9.15,3.67,0.59,-1.995117,-0.702064,-0.157154,70.330024,-1.558047,0.011211,0.5,0.5
141328024,71.057137,25.55851,1,-0.473816,0.175537,0.672485,0.540771,7.24,7.2,-0.7,2.159092,-0.079083,0.19915,70.362876,-1.503282,0.148792,0.5,0.5
141337604,70.488747,25.55851,1,-0.473877,0.175659,0.672485,0.540649,8.48,2.79,0.51,-2.282872,-0.896266,-1.201641,70.35643,-1.505675,-0.839793,0.5,0.5
141349328,71.527809,25.553873,1,-0.473877,0.175659,0.672485,0.54071,3.27,7.24,1.59,3.106827,3.078097,-2.985865,70.413563,-1.455163,-2.410827,0.5,0.5
141358113,70.481514,25.549236,1,-0.473755,0.175537,0.672546,0.540771,4.48,4.92,1.97,0.609048,2.263522,-3.272446,70.404974,-1.479514,-3.041576,0.5,0.5
141367499,71.527809,25.553873,1,-0.473877,0.17572,0.672485,0.540649,12.56,1.45,2.33,-6.095994,-0.869801,1.484384,70.463111,-1.384609,0.271657,0.5,0.5
141379387,70.769051,25.553873,1,-0.473694,0.175354,0.672607,0.540833,4.31,4.08,1.85,0.125918,1.91059,-3.882558,70.465846,-1.406014,-2.76944,0.5,0.5
141388252,69.821114,25.553873,1,-0.473877,0.175598,0.672546,0.540649,8.5,5.17,-0.05,-0.260292,-0.560499,0.130381,70.412184,-1.449872,-0.646624,0.5,0.5
141399699,70.481514,25.549236,1,-0.473816,0.175537,0.672546,0.54071,10.49,8.87,0.82,1.138492,0.9721,3.875601,70.40043,-1.402885,2.663874,0.5,0.5
141408562,70.95887,25.553873,1,-0.473816,0.175476,0.672546,0.54071,6.22,7.05,0.38,2.062597,1.11521,-0.691931,70.423638,-1.370264,0.207254,0.5,0.5
141417992,71.049904,25.549236,1,-0.473877,0.175598,0.672546,0.540649,6.09,3.1,2.18,-1.628822,1.365778,-2.94909,70.45055,-1.352885,-2.10335,0.5,0.5
141429653,71.436776,25.55851,1,-0.473816,0.175476,0.672546,0.54071,10.99,1.51,1.87,-5.077376,-0.827442,0.201183,70.498024,-1.281063,-0.416315,0.5,0.5
141438488,69.54084,25.55851,1,-0.473877,0.175598,0.672546,0.540649,3,3.37,1.76,0.273018,1.939431,-5.368128,70.424965,-1.400914,-4.041294,0.5,0.5
141447890,70.102425,25.549236,1,-0.473816,0.175537,0.672546,0.54071,7.35,6.38,1.01,0.726313,1.128857,-0.112052,70.391291,-1.425171,-1.164889,0.5,0.5
141459703,68.304482,25.553873,1,-0.473938,0.175659,0.672485,0.540588,11.07,6.91,1.43,-0.883921,0.664401,3.276563,70.241217,-1.539026,2.086479,0.5,0.5
141468587,69.821114,25.553873,1,-0.473877,0.175537,0.672546,0.54071,10.05,7.14,0.03,0.412552,-0.224248,2.514662,70.200747,-1.546903,2.399931,0.5,0.5
141478144,72.196053,25.55851,1,-0.473816,0.175476,0.672546,0.54071,6.24,4.98,2.08,-0.257289,1.896671,-1.779275,70.313331,-1.420177,-0.65946,0.5,0.5
141489793,70.481514,25.549236,1,-0.473877,0.175537,0.672546,0.540649,7.87,3.94,1.53,-1.579903,0.590274,-1.027378,70.307475,-1.419862,-0.928794,0.5,0.5
141498716,71.246956,25.55851,1,-0.473938,0.175598,0.672546,0.540649,4.56,3.29,1.47,-0.420539,1.221352,-4.132446,70.354694,-1.390445,-3.27403,0.5,0.5
141508237,70.5803,25.553873,1,-0.473816,0.175537,0.672546,0.54071,4.8,6.36,1.41,1.780245,2.18376,-2.219024,70.355813,-1.395338,-2.501712,0.5,0.5
141520023,70.200692,25.553873,1,-0.473938,0.17572,0.672546,0.540588,11.4,2.37,1.93,-4.673305,-0.576656,1.021884,70.329615,-1.396577,0.077739,0.5,0.5
141528889,71.626076,25.55851,1,-0.473816,0.175537,0.672546,0.540649,11.38,7.52,0.24,-0.052147,-0.260119,3.835006,70.400602,-1.266171,2.82825,0.5,0.5
141538355,71.057137,25.55851,1,-0.473755,0.175537,0.672607,0.54071,9.5,2.01,1.51,-3.825087,-0.554608,-0.768396,70.430443,-1.226178,0.195322,0.5,0.5
141550043,69.252297,25.553873,1,-0.473877,0.175781,0.672546,0.540527,6.84,8.58,0.55,2.824189,1.64576,0.683097,70.34075,-1.30303,0.552398,0.5,0.5
141558883,69.639077,25.563148,1,-0.473755,0.175476,0.672607,0.540649,12.1,4.52,-0.03,-2.529437,-1.761589,2.738337,70.284485,-1.328394,2.152617,0.5,0.5
141568501,70.860604,25.549236,1,-0.473877,0.175781,0.672546,0.540527,9.92,5.28,0.59,-1.163074,-0.332303,1.389027,70.308579,-1.273545,1.593631,0.5,0.5
141580295,70.102425,25.549236,1,-0.473999,0.175964,0.672546,0.540466,3.42,8.16,0.9,4.033172,2.756124,-2.367251,70.280071,-1.313894,-1.305936,0.5,0.5
141589148,69.54084,25.55851,1,-0.47406,0.176025,0.672546,0.540405,4.88,3.94,1.18,0.032609,1.110212,-3.513418,70.220848,-1.400034,-2.921925,0.5,0.5
141598625,70.200692,25.553873,1,-0.473938,0.175903,0.672546,0.540466,8.44,5.47,2.22,-1.026264,1.599997,0.325523,70.206411,-1.398403,-0.544628,0.5,0.5
141610335,71.338509,25.553873,1,-0.473999,0.176086,0.672485,0.540405,10.86,7.1,0.97,-0.428082,0.393192,3.199757,70.262848,-1.281932,2.196452,0.5,0.5
141619144,72.475899,25.553873,1,-0.473877,0.175964,0.672546,0.540527,11.66,5,0.05,-1.982127,-1.393038,2.654537,70.393426,-1.097738,2.531794,0.5,0.5
141628774,71.429512,25.549236,1,-0.473999,0.176025,0.672546,0.540405,9.69,6.74,0.17,0.231274,-0.126964,2.00298,70.449168,-1.00387,2.144676,0.5,0.5
141640519,71.527809,25.553873,1,-0.473999,0.176086,0.672485,0.540405,4.63,6.59,0.19,2.582333,1.231757,-2.269319,70.506145,-0.95052,-1.086592,0.5,0.5
141649377,71.429512,25.549236,1,-0.473938,0.175964,0.672546,0.540466,3.48,4.86,2.06,1.013217,2.608283,-4.126971,70.556593,-0.921942,-3.312304,0.5,0.5
141658845,70.39048,25.553873,1,-0.473999,0.176086,0.672485,0.540405,9.08,3.65,1.62,-2.433658,0.243482,-0.183651,70.537336,-0.935641,-1.021971,0.5,0.5
141670688,71.239724,25.549236,1,-0.473877,0.175903,0.672607,0.540466,4.79,4.48,1.82,0.203664,1.901722,-3.25801,70.570929,-0.9224,-2.658865,0.5,0.5
141679490,71.429512,25.549236,1,-0.47406,0.176147,0.672485,0.540405,8.37,5.59,1.14,-0.411318,0.700254,0.304301,70.617949,-0.855499,-0.489677,0.5,0.5
141689109,71.331246,25.544599,1,-0.473938,0.175903,0.672546,0.540466,10.02,3.56,-0.63,-1.95409,-2.058635,0.4677,70.655381,-0.799693,0.211172,0.5,0.5
141700738,70.761818,25.544599,1,-0.473938,0.175964,0.672546,0.540466,6.34,8.39,-0.09,3.220694,1.147588,0.145805,70.652904,-0.790318,0.16332,0.5,0.5
141709615,70.291725,25.549236,1,-0.473999,0.176025,0.672546,0.540405,4.13,5.17,1.97,0.967292,2.45807,-3.418844,70.622472,-0.848972,-2.459006,0.5,0.5
141719066,70.944405,25.535324,1,-0.473877,0.175903,0.672607,0.540466,9.15,4.44,1.03,-1.612471,-0.023662,0.296017,70.63513,-0.822993,-0.442189,0.5,0.5
141730877,72.096749,25.553873,1,-0.47406,0.176147,0.672546,0.540283,5.44,3.04,0.72,-0.710278,0.224973,-3.56874,70.718634,-0.75831,-2.730983,0.5,0.5
141739742,71.429512,25.549236,1,-0.473877,0.175842,0.672607,0.540466,8.25,3.14,1.39,-2.306792,0.085876,-1.165364,70.757468,-0.716096,-1.58487,0.5,0.5
141749363,70.769051,25.553873,1,-0.47406,0.176208,0.672546,0.540283,7.83,8.1,0.01,2.243385,0.730455,1.215871,70.751466,-0.703672,0.465415,0.5,0.5
141761015,71.429512,25.549236,1,-0.473938,0.176025,0.672607,0.540405,10.42,2.05,1.97,-4.444009,-0.379093,0.04026,70.786671,-0.654271,0.15418,0.5,0.5
141769867,73.515663,25.549236,1,-0.473877,0.175964,0.672607,0.540466,12.62,5.72,0.4,-2.068956,-1.089697,3.864325,70.955997,-0.41983,2.870195,0.5,0.5
141779246,71.140938,25.544599,1,-0.473938,0.176147,0.672607,0.540344,8.08,5.92,-0.24,0.587216,-0.340076,0.197365,70.963805,-0.404712,0.913548,0.5,0.5
141791166,70.670815,25.549236,1,-0.473877,0.176025,0.672607,0.540405,12.62,7.03,0.26,-1.012222,-0.744205,4.590935,70.940662,-0.37349,3.605582,0.5,0.5
141800051,71.816414,25.55851,1,-0.473938,0.17627,0.672607,0.540283,11.7,5.3,0.9,-2.143404,-0.529783,2.882733,70.993533,-0.284773,3.07642,0.5,0.5
141809532,70.572029,25.544599,1,-0.473816,0.176025,0.672668,0.540405,10.65,2.16,2.47,-4.697527,0.043835,0.307894,70.963807,-0.312232,1.049719,0.5,0.5
141821156,71.998482,25.549236,1,-0.473877,0.17627,0.672607,0.540344,7.62,4.63,2.08,-1.19153,1.403713,-0.828964,71.026299,-0.24652,-0.325573,0.5,0.5
141830106,73.326332,25.549236,1,-0.473816,0.176208,0.672668,0.540344,14.52,0.3,-0.49,-6.659694,-4.323789,2.373745,71.171615,-0.056979,1.650465,0.5,0.5
141839671,72.181069,25.539962,1,-0.473816,0.176147,0.672668,0.540405,4.75,8.04,0.88,3.302987,2.327405,-1.334755,71.235451,0.002977,-0.534868,0.5,0.5
141851431,70.776833,25.563148,1,-0.473938,0.176453,0.672607,0.540283,15.21,1.8,0.36,-6.252641,-3.220951,3.81695,71.206521,0.012354,2.650884,0.5,0.5
141860291,70.761818,25.544599,1,-0.473694,0.176025,0.672668,0.540466,11.47,8.6,0.42,0.640584,0.265044,4.526545,71.178395,0.021337,4.023963,0.5,0.5
141869775,71.900215,25.544599,1,-0.473877,0.176453,0.672607,0.540283,9.33,3.9,1.8,-2.43657,0.431603,0.166666,71.224632,0.074916,1.200226,0.5,0.5
141881419,70.200692,25.553873,1,-0.473694,0.176025,0.672668,0.540466,4.88,4.57,1.53,0.362596,1.651314,-3.151166,71.159608,-0.032745,-1.985214,0.5,0.5
141890267,71.520546,25.544599,1,-0.473938,0.176514,0.672546,0.540222,7.22,6.45,0.63,1.027991,0.867687,-0.192583,71.1825,-0.007213,-0.672917,0.5,0.5
141899712,71.709847,25.544599,1,-0.473755,0.176086,0.672668,0.540405,7.49,2.26,1.34,-2.571839,-0.060797,-2.28887,71.215982,0.009119,-1.855877,0.5,0.5
141911605,70.200692,25.553873,1,-0.473816,0.176147,0.672668,0.540344,12.35,4.36,1.43,-3.403256,-0.567832,2.910986,71.151453,-0.032199,1.633709,0.5,0.5
141920519,71.520546,25.544599,1,-0.473877,0.176331,0.672607,0.540283,14.75,3.42,0.01,-4.64443,-2.828636,4.326488,71.175095,0.034819,3.60496,0.5,0.5
141930019,71.520546,25.544599,1,-0.473755,0.176086,0.672668,0.540405,10.44,6.91,1.72,-0.70184,1.112888,2.770176,71.197611,0.08601,2.993856,0.5,0.5
141941737,71.809182,25.549236,1,-0.473938,0.176392,0.672607,0.540283,4.71,5.99,0.88,1.785699,1.612062,-2.517451,71.23743,0.10369,-1.040701,0.5,0.5
141950512,70.670815,25.549236,1,-0.473755,0.176086,0.672668,0.540405,6.34,3.88,1.74,-0.974984,1.186503,-2.319992,71.201906,0.041412,-1.977207,0.5,0.5
141960021,71.618843,25.549236,1,-0.473877,0.176208,0.672668,0.540283,7.75,5.65,2.39,-0.629718,2.005954,-0.1403,71.229002,0.070028,-0.632498,0.5,0.5
141971857,69.912636,25.549236,1,-0.473816,0.176208,0.672668,0.540344,9.46,1.24,1.53,-4.384622,-0.793902,-1.222374,71.145459,-0.038505,-1.064317,0.5,0.5
141980770,69.912636,25.549236,1,-0.473755,0.176086,0.672668,0.540405,11.93,5.23,0.3,-2.05392,-1.160943,3.015414,71.066425,-0.098602,1.922253,0.5,0.5
141990261,72.188301,25.549236,1,-0.473816,0.17627,0.672668,0.540283,7.31,6.24,-0.34,1.247872,-0.104562,-0.264171,71.137138,-0.020314,0.32168,0.5,0.5
142001774,73.037667,25.544599,1,-0.473755,0.176147,0.672668,0.540344,13.48,6.76,0.4,-1.702536,-0.952142,5.164353,71.259048,0.172973,3.866763,0.5,0.5
142010643,69.813881,25.544599,1,-0.473877,0.17627,0.672668,0.540283,12.89,5.88,0.11,-1.942797,-1.360192,4.17483,71.168223,0.105429,4.092284,0.5,0.5
142020224,71.527809,25.553873,1,-0.473755,0.176147,0.672668,0.540344,6.78,7.6,-0.42,2.561333,0.451249,0.05642,71.19209,0.132003,1.137826,0.5,0.5
142032152,70.481514,25.549236,1,-0.473816,0.17627,0.672668,0.540283,9.1,7.56,0.13,1.151737,0.290935,1.972221,71.148339,0.104015,1.748645,0.5,0.5
142040976,71.520546,25.544599,1,-0.473816,0.176208,0.672668,0.540344,5.32,4.9,1.89,0.22027,1.961844,-2.588424,71.172821,0.105349,-1.426309,0.5,0.5
142050497,70.481514,25.549236,1,-0.473877,0.17627,0.672668,0.540283,6.11,7.35,1.76,1.734798,2.499143,-0.561794,71.129625,0.050195,-0.79344,0.5,0.5
142062156,70.39048,25.553873,1,-0.473816,0.176208,0.672668,0.540344,13.5,1.2,0.9,-6.108161,-2.482183,2.079067,71.083119,0.019699,1.309381,0.5,0.5
142071092,70.291725,25.549236,1,-0.473816,0.176208,0.672668,0.540344,5.28,6.09,1.64,1.243018,2.170571,-1.963415,71.032388,-0.057139,-1.086472,0.5,0.5
142082592,68.775002,25.549236,1,-0.473938,0.176392,0.672607,0.540222,7.85,6.05,-0.17,0.765654,-0.168283,0.081861,70.887119,-0.219415,-0.231193,0.5,0.5
142091211,70.761818,25.544599,1,-0.473816,0.176086,0.672729,0.540344,11.89,8.87,0.44,0.629137,0.263939,5.026299,70.877595,-0.181906,3.617558,0.5,0.5
142100770,71.527809,25.553873,1,-0.473938,0.176392,0.672668,0.540161,6.05,6.61,1.26,1.437722,1.809164,-1.051229,70.917237,-0.144738,0.199769,0.5,0.5
142112453,72.566933,25.549236,1,-0.473816,0.176086,0.672729,0.540283,8.48,2.58,0.51,-2.4452,-0.962606,-1.317267,71.02103,-0.04078,-0.910778,0.5,0.5
142121299,72.088997,25.544599,1,-0.473877,0.176147,0.672729,0.540222,9.33,4.8,1.39,-1.591729,0.376416,0.658816,71.089168,0.043476,0.238245,0.5,0.5
142130883,70.951638,25.544599,1,-0.473938,0.176331,0.672729,0.5401,7.01,1.99,1.78,-2.725299,0.373048,-2.824316,71.080564,0.006626,-2.003706,0.5,0.5
142142591,70.860604,25.549236,1,-0.473816,0.176025,0.672791,0.540222,6.78,8.46,-0.76,3.369776,0.459347,0.524583,71.066674,-0.004494,-0.15287,0.5,0.5
142151420,71.709847,25.544599,1,-0.473938,0.176331,0.672729,0.5401,14.04,6.07,0.93,-2.722956,-0.871911,5.252636,71.108259,0.091872,3.804235,0.5,0.5
142161045,71.140938,25.544599,1,-0.473816,0.176086,0.672791,0.540222,11.53,5.09,0.74,-2.159708,-0.706813,2.62082,71.111316,0.119509,2.937915,0.5,0.5
142172760,72.279335,25.544599,1,-0.473877,0.176147,0.672791,0.540161,5.82,6.22,0.09,1.769079,0.682706,-1.494766,71.187264,0.188429,-0.307032,0.5,0.5
142181620,71.140938,25.544599,1,-0.473877,0.176147,0.672791,0.540161,8.06,3.9,1.11,-1.519807,0.156339,-0.905822,71.185905,0.176677,-0.745377,0.5,0.5
142190957,72.286599,25.553873,1,-0.473816,0.176086,0.672791,0.540222,4.25,5.92,2.81,1.095662,3.439332,-2.873118,71.257723,0.229053,-2.302991,0.5,0.5
142202652,71.809182,25.549236,1,-0.473877,0.17627,0.672791,0.5401,6.68,6.26,0.74,1.087799,1.041137,-0.739469,71.295691,0.258978,-1.158414,0.5,0.5
142211533,70.382729,25.544599,1,-0.473755,0.176025,0.672791,0.540283,1.64,4.61,1.62,1.924141,2.629887,-5.805534,71.239112,0.138523,-4.560342,0.5,0.5
142221148,71.429512,25.549236,1,-0.473877,0.176208,0.672791,0.540161,6.28,5.65,0.84,0.789334,1.027985,-1.403117,71.252651,0.138598,-2.249093,0.5,0.5
142232982,70.761818,25.544599,1,-0.473816,0.176147,0.672791,0.540222,11.53,4.65,1.24,-2.712873,-0.415449,2.39098,71.223179,0.128849,1.147676,0.5,0.5
142241851,71.049904,25.549236,1,-0.473755,0.176025,0.672791,0.540283,7.81,8.85,0.3,2.671578,1.254818,1.633343,71.213305,0.131062,1.503209,0.5,0.5
142251201,70.853371,25.539962,1,-0.473938,0.176392,0.672729,0.5401,13.27,4.69,-0.38,-2.794952,-2.319951,3.800399,71.191761,0.140756,3.184869,0.5,0.5
142262888,70.095192,25.539962,1,-0.473755,0.176025,0.672791,0.540283,10.23,3.23,1.37,-3.186401,-0.438913,0.520313,71.123179,0.069818,1.234278,0.5,0.5
142271739,69.813881,25.544599,1,-0.473877,0.17627,0.672729,0.540161,3.5,6.11,0.74,2.541823,1.868089,-3.459046,71.03963,-0.058506,-2.201474,0.5,0.5
142281354,70.00367,25.544599,1,-0.473816,0.176208,0.672791,0.540222,5.46,3.46,1.37,-0.694292,0.947816,-3.296469,70.972664,-0.164679,-3.003066,0.5,0.5
142293096,70.951638,25.544599,1,-0.473816,0.176208,0.672791,0.540222,9.96,5.03,2.16,-2.06405,0.988618,1.331765,70.969612,-0.153082,0.170251,0.5,0.5
142301974,70.754586,25.535324,1,-0.473877,0.176331,0.672791,0.540161,12.79,5.97,-0.13,-1.719038,-1.502468,4.127334,70.954805,-0.129632,3.067037,0.5,0.5
142311474,69.146797,25.539962,1,-0.473755,0.176208,0.672791,0.540222,8.43,7.05,0.24,1.043216,0.40209,1.13616,70.837981,-0.249012,1.653537,0.5,0.5
142323235,69.813881,25.544599,1,-0.473816,0.176392,0.672791,0.540161,9.15,6.49,0.68,0.075438,0.399493,1.432935,70.769584,-0.30553,1.492045,0.5,0.5
142332081,71.709847,25.544599,1,-0.473694,0.17627,0.672852,0.540222,4.02,6.93,0.55,2.971865,1.847657,-2.571962,70.826843,-0.26255,-1.483015,0.5,0.5
142341673,71.23246,25.539962,1,-0.473755,0.176331,0.672791,0.540161,1.72,4.42,2.14,1.504215,3.011098,-5.83015,70.849849,-0.289109,-4.665339,0.5,0.5
142353396,70.572029,25.544599,1,-0.473816,0.176392,0.672791,0.5401,10,3.42,2.12,-3.28354,0.365705,0.465526,70.828864,-0.306591,-0.909285,0.5,0.5
142362218,70.00367,25.544599,1,-0.473694,0.176208,0.672852,0.540222,15.13,4.48,1.22,-4.596997,-1.472522,5.275282,70.773756,-0.316122,3.618132,0.5,0.5
142371697,70.193459,25.544599,1,-0.473755,0.17627,0.672791,0.540161,7.56,7.64,0.93,1.602028,1.466995,0.768442,70.733606,-0.350592,1.532014,0.5,0.5
142383489,70.283974,25.539962,1,-0.473816,0.176392,0.672791,0.5401,10.15,6.36,1.01,-0.658109,0.374109,2.198897,70.70086,-0.35735,2.020206,0.5,0.5
142392386,71.331246,25.544599,1,-0.473755,0.176208,0.672791,0.540222,7.95,6.74,0.17,1.07704,0.361596,0.562919,70.738027,-0.307472,0.953398,0.5,0.5
142401939,70.761818,25.544599,1,-0.473816,0.176331,0.672791,0.540161,3.65,5.78,1.8,1.743742,2.665724,-3.485014,70.736308,-0.338984,-2.295745,0.5,0.5
142413554,72.181069,25.539962,1,-0.473816,0.176331,0.672791,0.540161,8.6,2.81,1.3,-2.689824,-0.199005,-1.062147,70.824836,-0.248236,-1.392688,0.5,0.5
142422407,69.336068,25.539962,1,-0.473816,0.17627,0.672791,0.540222,12.2,3.94,1.36,-3.630499,-0.734042,2.552936,70.727542,-0.331328,1.495709,0.5,0.5
142431898,70.951638,25.544599,1,-0.473816,0.17627,0.672791,0.540222,6.15,3.44,1.51,-1.11383,0.88518,-2.731559,70.738464,-0.341058,-1.598866,0.5,0.5
142443710,68.76725,25.539962,1,-0.473816,0.17627,0.672791,0.540222,5.69,5.19,0.38,0.939666,0.6275,-2.172141,70.608078,-0.507808,-2.018533,0.5,0.5
142452557,69.813881,25.544599,1,-0.473816,0.176331,0.672791,0.540161,9.4,-0.09,1.82,-5.4735,-0.974934,-2.008707,70.552633,-0.583214,-2.01134,0.5,0.5
142462154,71.140938,25.544599,1,-0.473755,0.176208,0.672791,0.540222,11.87,5.17,0.63,-2.221282,-0.86042,2.943999,70.584945,-0.512771,1.61622,0.5,0.5
142473805,69.912636,25.549236,1,-0.473816,0.17627,0.672791,0.540161,8.96,5.34,0.53,-0.626243,-0.089981,0.626983,70.535938,-0.553199,0.892048,0.5,0.5
142482676,69.237801,25.535324,1,-0.473755,0.176208,0.672791,0.540222,5.34,6.95,1.16,2.067924,2.038047,-1.447922,70.447726,-0.661633,-0.820929,0.5,0.5
142492260,71.23246,25.539962,1,-0.473755,0.176208,0.672791,0.540222,11.05,7.66,0.47,0.116143,0.103876,3.654222,70.491868,-0.570252,2.455109,0.5,0.5
142504043,68.57853,25.539962,1,-0.473755,0.176208,0.672791,0.540283,5.95,6.11,-0.15,1.726518,0.401929,-1.455999,70.362411,-0.722478,-0.408021,0.5,0.5
142512916,69.048531,25.535324,1,-0.473633,0.176025,0.672852,0.540344,1.66,7.24,2.08,3.675479,3.975396,-4.299654,70.271487,-0.858446,-3.256894,0.5,0.5
142522408,68.775002,25.549236,1,-0.473816,0.176453,0.672729,0.540161,10.76,3.18,-0.07,-2.84365,-1.878912,0.886893,70.16782,-0.957876,-0.223431,0.5,0.5
142534065,69.048531,25.535324,1,-0.473572,0.175964,0.672852,0.540405,8.21,6.51,1.39,0.231785,1.298972,0.689744,70.085066,-1.030759,0.445059,0.5,0.5
142542867,69.526345,25.539962,1,-0.473694,0.176208,0.672852,0.540222,5.19,9.15,-0.07,4.339232,1.758814,-0.379856,70.040158,-1.07515,-0.158821,0.5,0.5
142552304,69.624611,25.544599,1,-0.473694,0.176147,0.672852,0.540283,12.7,5.69,-0.7,-1.644387,-2.093457,3.878783,70.003752,-1.068495,2.79691,0.5,0.5
142564120,71.801918,25.539962,1,-0.473572,0.176025,0.672852,0.540344,5.15,8.87,-0.3,4.251812,1.465275,-0.57509,70.106079,-0.944148,0.328435,0.5,0.5
142572984,70.193459,25.544599,1,-0.473694,0.176392,0.672791,0.540222,4.36,3.64,0.36,0.425387,0.418821,-4.138914,70.10296,-0.977253,-2.941892,0.5,0.5
142582584,71.23246,25.539962,1,-0.473572,0.176086,0.672852,0.540344,5.84,3.33,0.99,-0.810298,0.466983,-3.066877,70.165643,-0.925373,-3.033387,0.5,0.5
142594180,71.618843,25.549236,1,-0.473694,0.176453,0.672791,0.540222,8.77,4.27,1.89,-1.942644,0.799626,-0.085133,70.248027,-0.823611,-0.875115,0.5,0.5
142602999,70.185707,25.535324,1,-0.473572,0.176208,0.672852,0.540283,11.4,5.11,0.3,-1.889794,-1.046932,2.509919,70.237007,-0.803979,1.602902,0.5,0.5
142612454,71.520546,25.544599,1,-0.473572,0.176208,0.672852,0.540283,11.99,8.69,0.45,0.435388,0.192786,5.008518,70.311765,-0.664307,4.095986,0.5,0.5
142624385,71.900215,25.544599,1,-0.473633,0.176453,0.672852,0.540161,8.94,5.07,0.03,-0.595421,-0.626694,0.443105,70.405433,-0.542669,1.421892,0.5,0.5
142633240,72.279335,25.544599,1,-0.473511,0.176025,0.672974,0.540344,3.33,8.77,0.9,4.532663,3.002376,-2.097975,70.520439,-0.427486,-1.154829,0.5,0.5
142642731,69.905403,25.539962,1,-0.473694,0.176514,0.672852,0.5401,4.65,4.63,1.78,0.40279,1.964409,-3.301856,70.476844,-0.503122,-2.726562,0.5,0.5
142654442,72.468666,25.544599,1,-0.473511,0.176086,0.672913,0.540283,10.09,1.83,2.29,-4.594147,-0.070253,-0.348349,70.598511,-0.365625,-0.985589,0.5,0.5
142663240,69.996437,25.535324,1,-0.473572,0.17627,0.672913,0.540161,9.56,8.64,1.37,1.17581,1.665772,2.998471,70.557011,-0.380468,1.930945,0.5,0.5
142672663,69.905403,25.539962,1,-0.473633,0.176331,0.672913,0.540161,4.06,6.39,1.51,2.11891,2.502816,-2.810511,70.511506,-0.453837,-1.540042,0.5,0.5
142684576,69.813881,25.544599,1,-0.473511,0.176086,0.672974,0.540222,9.33,3.12,1.47,-2.882458,-0.134289,-0.275443,70.461465,-0.507996,-0.614291,0.5,0.5
142693453,70.473763,25.539962,1,-0.473694,0.176392,0.672913,0.5401,12.05,2.39,0.49,-4.321914,-2.014751,1.538607,70.457893,-0.492084,0.96174,0.5,0.5
142703064,70.39048,25.553873,1,-0.473511,0.176086,0.672974,0.540283,11.05,8.44,0.51,0.679725,0.416116,4.092849,70.449144,-0.457694,3.25387,0.5,0.5
142714683,71.900215,25.544599,1,-0.473694,0.17627,0.672913,0.540161,7.56,5.42,-0.68,0.659226,-0.758837,-0.526476,70.536581,-0.357481,0.486465,0.5,0.5
142723498,69.237801,25.535324,1,-0.473511,0.176086,0.672974,0.540283,10.3,8.43,0.53,1.030497,0.636446,3.467193,70.450495,-0.419385,2.668509,0.5,0.5
142732959,70.46653,25.530687,1,-0.473633,0.17627,0.672913,0.540222,6.84,7.49,1.47,1.600844,2.09404,0.106131,70.447475,-0.417193,0.792718,0.5,0.5
142744916,69.526345,25.539962,1,-0.473694,0.17627,0.672913,0.540161,7.81,4.75,0.65,-0.559494,0.124111,-0.651797,70.383424,-0.490107,-0.26474,0.5,0.5
