Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment
127460362,22.241759,25.725447,1,0.438354,-0.652649,-0.197083,0.585754,-5.97,-5.23,0.32,-0.369903,-1.677945,-2.045545,21.780736,-0.169569,-2.082957,0.25,0.25
127470903,20.917814,25.725447,1,0.438354,-0.652588,-0.197144,0.585693,-5.55,-6.84,0.51,-0.036103,-0.422668,-0.987747,21.724458,-0.241238,-1.281207,0.25,0.25
127480500,21.954558,25.72081,1,0.438416,-0.652588,-0.197205,0.585693,-6.01,-3.56,0.28,-0.76936,-2.619776,-3.366522,21.736459,-0.257527,-2.807764,0.25,0.25
127490210,20.44821,25.730084,1,0.438416,-0.652588,-0.197144,0.585693,-5.93,-7.56,1.01,-0.410076,-0.157726,-0.149501,21.652574,-0.350685,-0.86178,0.25,0.25
127501021,23.754545,25.725447,1,0.438354,-0.652649,-0.197083,0.585754,-5.3,-12.31,1.53,0.468565,3.061328,3.328867,21.78227,-0.165985,2.205987,0.25,0.25
127510772,21.674101,25.725447,1,0.438416,-0.652588,-0.197205,0.585693,-5.69,-7.83,0.97,-0.246728,0.158829,-0.077461,21.773698,-0.174988,0.534387,0.25,0.25
127520511,21.485411,25.725447,1,0.438538,-0.652527,-0.197327,0.585632,-5.65,-10.49,2.12,-0.636307,2.004154,2.12311,21.753849,-0.174987,1.697413,0.25,0.25
127531406,21.197752,25.72081,1,0.438538,-0.652527,-0.197266,0.585632,-6.07,-6.11,1.13,-0.929473,-1.01177,-1.217309,21.716415,-0.227477,-0.436312,0.25,0.25
127540891,22.808378,25.725447,1,0.438477,-0.652527,-0.197266,0.585693,-5.46,-11.86,1.68,0.172104,2.737449,3.079939,21.784048,-0.11785,2.137762,0.25,0.25
127551972,21.772063,25.730084,1,0.438538,-0.652466,-0.197327,0.585632,-5.07,-12.07,1.97,0.046153,3.248766,3.039087,21.782195,-0.085359,2.797578,0.25,0.25
127561133,22.521696,25.72081,1,0.43866,-0.652405,-0.197449,0.585632,-5.63,-10.61,1.74,-0.247158,1.948126,2.173672,21.828668,-0.011565,2.340847,0.25,0.25
127570987,23.558623,25.716173,1,0.43866,-0.652405,-0.197449,0.585632,-5.86,-5.42,0.51,-0.477939,-1.436896,-1.948308,21.93865,0.095691,-0.799033,0.25,0.25
127581641,21.197752,25.72081,1,0.43866,-0.652405,-0.197388,0.585632,-5.92,-9.02,1.72,-0.704023,0.863537,1.065821,21.892483,0.052557,0.566135,0.25,0.25
127591235,22.045836,25.716173,1,0.438721,-0.652344,-0.19751,0.585571,-6.01,-4.48,0.78,-1.007113,-1.964465,-2.596269,21.902551,0.038205,-1.748906,0.25,0.25
127601109,22.241759,25.725447,1,0.438843,-0.652283,-0.197571,0.585571,-5.67,-10.26,1.37,0.000723,1.601986,1.89065,21.924817,0.081648,0.915434,0.25,0.25
127612032,21.954558,25.72081,1,0.438843,-0.652283,-0.197571,0.585571,-5.4,-11.41,1.91,-0.147037,2.611788,2.69401,21.927832,0.112742,2.217442,0.25,0.25
127621307,21.667418,25.716173,1,0.438843,-0.652283,-0.197571,0.585571,-5.59,-9.15,1.57,-0.452235,1.136171,0.965297,21.912199,0.102038,1.300808,0.25,0.25
127631192,22.991423,25.716173,1,0.438904,-0.652222,-0.197632,0.585571,-5.9,-5.11,0.47,-0.531847,-1.653963,-2.171823,21.982038,0.160055,-1.241334,0.25,0.25
127641909,22.235045,25.716173,1,0.439026,-0.652161,-0.197693,0.585571,-5.93,-8.67,1.59,-0.676547,0.614959,0.7879,22.000071,0.186584,0.244168,0.25,0.25
127651541,22.521696,25.72081,1,0.439087,-0.6521,-0.197754,0.585571,-6.11,-3.88,0.63,-1.04693,-2.420292,-3.026585,22.035038,0.195198,-2.15019,0.25,0.25
127660353,22.521696,25.72081,1,0.439087,-0.6521,-0.197754,0.585571,-5.76,-5.21,0.86,-0.839014,-1.358379,-2.147037,22.067817,0.21212,-2.147882,0.25,0.25
127669961,23.089384,25.72081,1,0.439148,-0.6521,-0.197815,0.58551,-5.86,-5.78,0.26,-0.15397,-1.334284,-1.672658,22.135068,0.270684,-1.799993,0.25,0.25
127678572,21.009062,25.72081,1,0.43927,-0.651978,-0.197998,0.585449,-5.61,-7.2,0.45,0.097722,-0.323509,-0.673258,22.065576,0.182934,-0.975166,0.25,0.25
127687210,21.38748,25.72081,1,0.439331,-0.651917,-0.197998,0.585449,-5.3,-11.4,1.55,0.213714,2.532515,2.608187,22.024206,0.156526,1.648031,0.25,0.25
127696269,22.521696,25.72081,1,0.439331,-0.651917,-0.197998,0.585449,-5.42,-12.28,1.99,-0.001524,3.061071,3.418507,22.057404,0.223108,2.94411,0.25,0.25
127704339,20.350249,25.725447,1,0.439331,-0.651917,-0.197998,0.585449,-5.05,-11.57,1.6,0.269436,2.83374,2.601219,21.951132,0.121659,2.693096,0.25,0.25
127713260,19.97241,25.725447,1,0.439453,-0.651917,-0.19812,0.585388,-5.57,-6.59,1.03,-0.595148,-0.428854,-1.140633,21.827031,-0.028321,-0.113388,0.25,0.25
127723477,20.539976,25.725447,1,0.439636,-0.651794,-0.198364,0.585266,-5.44,-10.78,2.06,-0.459313,2.256476,2.236396,21.745571,-0.097424,1.606773,0.25,0.25
127732301,22.052519,25.725447,1,0.439697,-0.651733,-0.198425,0.585266,-5.19,-8.77,0.59,0.463049,0.873733,0.365478,21.764087,-0.072707,0.698082,0.25,0.25
127741833,21.674101,25.725447,1,0.439697,-0.651733,-0.198425,0.585205,-5.21,-12.85,1.53,0.621716,3.359073,3.730614,21.757967,-0.04388,2.91805,0.25,0.25
127752924,21.106505,25.725447,1,0.439819,-0.651733,-0.198486,0.585205,-5.26,-8.04,0.93,-0.059055,0.545336,-0.15677,21.716154,-0.090388,0.667125,0.25,0.25
127762184,21.863829,25.725447,1,0.439941,-0.651611,-0.198669,0.585144,-5.09,-12.09,1.74,0.25585,3.110283,3.057415,21.724897,-0.050621,2.416939,0.25,0.25
127771936,21.765349,25.72081,1,0.440063,-0.65155,-0.19873,0.585083,-5.38,-10.9,1.66,-0.042072,2.22239,2.263826,21.727069,-0.025647,2.304853,0.25,0.25
127782755,20.728117,25.725447,1,0.440063,-0.65155,-0.19873,0.585083,-5.13,-12.05,2.01,-0.016667,3.148915,3.069034,21.663595,-0.064181,2.864272,0.25,0.25
127792090,21.394163,25.730084,1,0.440063,-0.65155,-0.198792,0.585083,-5.17,-9.94,0.91,0.464618,1.616936,1.312878,21.645876,-0.071861,1.728573,0.25,0.25
127801807,21.57617,25.72081,1,0.440247,-0.651428,-0.198914,0.585022,-5.13,-13.33,1.89,0.420929,3.781022,4.100176,21.641022,-0.037086,3.464707,0.25,0.25
127812672,21.582854,25.730084,1,0.440308,-0.651367,-0.198975,0.585022,-5.34,-8.66,1.03,-0.017899,0.835088,0.396087,21.636842,-0.03601,1.218321,0.25,0.25
127822176,21.015776,25.730084,1,0.440308,-0.651367,-0.198975,0.585022,-5.15,-11.72,1.97,-0.070844,2.933732,2.820122,21.597132,-0.053872,2.390921,0.25,0.25
127832044,21.954558,25.72081,1,0.440308,-0.651367,-0.198975,0.585022,-5.49,-9.59,1.11,0.109716,1.241938,1.239868,21.619386,-0.015686,1.548292,0.25,0.25
127843023,21.099791,25.716173,1,0.440369,-0.651306,-0.199036,0.585022,-5.44,-11.87,2.14,-0.26029,2.846395,3.124163,21.586309,-0.019588,2.701909,0.25,0.25
127852313,20.630705,25.72081,1,0.440491,-0.651245,-0.199097,0.585022,-5.82,-9.69,1.66,-0.451244,1.217794,1.54582,21.525136,-0.075573,1.855593,0.25,0.25
127861553,21.197752,25.72081,1,0.440491,-0.651245,-0.199097,0.585022,-5.07,-13,1.62,0.611015,3.548575,3.773115,21.503784,-0.064368,3.259317,0.25,0.25
127871825,21.856627,25.716173,1,0.440491,-0.651245,-0.199097,0.585022,-5.61,-10.26,1.36,0.025539,1.581912,1.860704,21.52568,-0.019271,2.235461,0.25,0.25
127881042,20.154906,25.716173,1,0.440552,-0.651184,-0.199158,0.584961,-5.9,-6.2,0.36,-0.145206,-1.145957,-1.317012,21.437908,-0.132094,-0.36513,0.25,0.25
127890644,23.089384,25.72081,1,0.440674,-0.651123,-0.19928,0.5849,-5.65,-8.02,1.28,-0.48484,0.322513,0.077436,21.541893,-0.01143,-0.041149,0.25,0.25
127899237,21.394163,25.730084,1,0.440674,-0.651123,-0.19928,0.5849,-5.86,-4.54,0.59,-0.778567,-1.927197,-2.657926,21.532214,-0.045659,-1.956763,0.25,0.25
127907583,21.863829,25.725447,1,0.440674,-0.651123,-0.19928,0.5849,-5.47,-6.18,0.59,-0.266565,-0.752236,-1.563032,21.552832,-0.034765,-1.668532,0.25,0.25
127916664,20.819365,25.72081,1,0.440674,-0.651184,-0.199341,0.5849,-6.09,-4.29,0.55,-0.859022,-2.252723,-2.7282,21.505929,-0.111762,-2.444263,0.25,0.25
127925441,22.711455,25.72081,1,0.440735,-0.651123,-0.199463,0.584778,-5.61,-6.34,0.8,-0.457452,-0.711323,-1.331107,21.581161,-0.037541,-1.629376,0.25,0.25
127934282,21.57617,25.72081,1,0.440918,-0.651062,-0.199646,0.584717,-5.24,-11.01,1.82,-0.132116,2.405976,2.297259,21.58071,-0.017618,1.24512,0.25,0.25
127944392,21.492125,25.734721,1,0.440918,-0.651062,-0.199646,0.584717,-5.97,-6.43,0.97,-0.676503,-0.87651,-1.041773,21.574824,-0.033621,-0.429002,0.25,0.25
127953213,21.485411,25.725447,1,0.440918,-0.651062,-0.199646,0.584717,-5.92,-3.69,0.47,-0.896473,-2.464509,-3.32013,21.568659,-0.069981,-2.545455,0.25,0.25
127962829,22.052519,25.725447,1,0.440918,-0.651001,-0.199646,0.584656,-5.34,-7.28,0.99,-0.333753,0.057825,-0.724681,21.59854,-0.043016,-1.212556,0.25,0.25
127973746,21.204466,25.730084,1,0.440918,-0.651001,-0.199646,0.584656,-6.11,-4.69,0.4,-0.625054,-2.116223,-2.40847,21.572976,-0.096742,-2.088026,0.25,0.25
127983188,21.478209,25.716173,1,0.440918,-0.651001,-0.199646,0.584656,-5.38,-7.83,0.86,-0.080775,0.27471,-0.266584,21.566118,-0.105508,-0.754638,0.25,0.25
127992773,21.954558,25.72081,1,0.440918,-0.651001,-0.199646,0.584656,-5.74,-5.13,0.13,-0.171956,-1.687505,-2.289295,21.589546,-0.099749,-1.878085,0.25,0.25
128003852,20.911131,25.716173,1,0.440918,-0.651001,-0.199646,0.584656,-5.23,-8.89,0.65,0.422518,0.882629,0.486354,21.545512,-0.143795,-0.147196,0.25,0.25
128013077,22.521696,25.72081,1,0.440918,-0.651001,-0.199646,0.584656,-5.84,-3.65,0.57,-0.986356,-2.401428,-3.393936,21.60592,-0.105865,-2.523974,0.25,0.25
128022831,20.819365,25.72081,1,0.440918,-0.651001,-0.199646,0.584656,-5.44,-7.47,1.09,-0.402574,0.115274,-0.505467,21.554984,-0.167532,-1.046324,0.25,0.25
128033717,22.808378,25.725447,1,0.440857,-0.651123,-0.199585,0.584717,-5.92,-5.05,0.22,-0.314384,-1.827218,-2.239562,21.632706,-0.101164,-1.919835,0.25,0.25
128043216,22.430449,25.725447,1,0.440857,-0.651123,-0.199585,0.584717,-5.32,-9.06,1.05,0.074616,1.052999,0.707354,21.682676,-0.03571,0.003401,0.25,0.25
128052935,21.863829,25.725447,1,0.440857,-0.651062,-0.199524,0.584778,-5.36,-12.33,2.1,-0.082458,3.11831,3.447165,21.694141,0.010996,2.524411,0.25,0.25
128062714,22.521696,25.72081,1,0.440796,-0.651062,-0.199463,0.584778,-5.15,-9.48,0.95,0.316204,1.373928,0.939319,21.746938,0.080272,1.364044,0.25,0.25
128072138,20.917814,25.725447,1,0.440674,-0.651184,-0.199341,0.584839,-5.19,-12.99,1.7,0.501682,3.466976,3.849415,21.695162,0.056564,3.183462,0.25,0.25
128080594,21.954558,25.72081,1,0.440674,-0.651184,-0.199341,0.584839,-5.55,-10.48,1.2,0.23373,1.685276,1.999091,21.712161,0.091936,2.316442,0.25,0.25
128090039,20.917814,25.725447,1,0.440674,-0.651184,-0.199341,0.584778,-5.47,-11.28,2.24,-0.517567,2.526932,2.673162,21.662751,0.059994,2.577579,0.25,0.25
128098450,22.717619,25.730084,1,0.440674,-0.651184,-0.199341,0.584778,-5.82,-8.16,1.43,-0.639201,0.319771,0.301522,21.730037,0.137804,0.91139,0.25,0.25
128106610,23.376585,25.725447,1,0.440674,-0.651245,-0.199341,0.584839,-5.92,-4.17,0.53,-0.839915,-2.188305,-2.925494,21.834992,0.230856,-1.897404,0.25,0.25
128116658,22.619658,25.725447,1,0.440613,-0.651245,-0.19928,0.584839,-5.8,-9.17,1.2,-0.160542,0.794619,1.088139,21.886971,0.295851,0.288165,0.25,0.25
128125608,22.430449,25.725447,1,0.440613,-0.651245,-0.19928,0.584839,-6.13,-4.75,0.63,-0.834996,-2.008191,-2.326549,21.923758,0.313189,-1.625938,0.25,0.25
128134474,20.819365,25.72081,1,0.440613,-0.651245,-0.199341,0.584778,-5.8,-5.59,0.8,-0.701111,-1.247058,-1.82993,21.856814,0.218761,-1.775271,0.25,0.25
128144931,21.38748,25.72081,1,0.440613,-0.651245,-0.199341,0.584839,-5.69,-6.11,0.38,-0.14853,-1.028447,-1.505141,21.829414,0.169792,-1.577522,0.25,0.25
128154014,21.492125,25.734721,1,0.440552,-0.651306,-0.19928,0.584839,-5.55,-7.28,0.38,0.183802,-0.297277,-0.642866,21.809663,0.140216,-0.893306,0.25,0.25
128164834,21.295714,25.725447,1,0.440552,-0.651306,-0.199219,0.584839,-5.76,-4.54,0.49,-0.669929,-1.881506,-2.72266,21.778475,0.075027,-2.232486,0.25,0.25
128173992,22.241759,25.725447,1,0.440552,-0.651306,-0.199219,0.584839,-5.82,-8.58,1.05,-0.175612,0.414068,0.612798,21.808614,0.114769,-0.149594,0.25,0.25
128183630,20.819365,25.72081,1,0.440552,-0.651306,-0.199219,0.584839,-6.07,-4.8,0.42,-0.611138,-2.007113,-2.336176,21.746945,0.021665,-1.750283,0.25,0.25
128194433,22.711455,25.72081,1,0.44043,-0.651367,-0.199097,0.5849,-5.65,-7.89,1.01,-0.272043,0.172469,-0.052422,21.808362,0.089531,-0.507363,0.25,0.25
128203895,20.252318,25.72081,1,0.440369,-0.651367,-0.199036,0.5849,-5.78,-5.24,0.22,-0.237776,-1.604021,-2.162392,21.710293,-0.043619,-1.718928,0.25,0.25
128213508,21.870024,25.734721,1,0.440369,-0.651367,-0.199097,0.5849,-5.9,-6.36,1.09,-0.797479,-0.809073,-1.134073,21.719977,-0.04299,-1.290785,0.25,0.25
128224337,21.009062,25.72081,1,0.440369,-0.651367,-0.199036,0.584961,-5.88,-4.1,0.55,-0.862576,-2.176892,-2.999404,21.674098,-0.126174,-2.541581,0.25,0.25
128233730,19.873961,25.72081,1,0.440308,-0.651428,-0.198914,0.585022,-5.69,-8.12,0.72,0.05176,0.170587,0.143628,21.558483,-0.254832,-0.575872,0.25,0.25
128243511,23.467863,25.72081,1,0.440247,-0.651489,-0.198914,0.585022,-5.8,-5.99,0.19,-0.02256,-1.231322,-1.547524,21.677355,-0.13146,-1.287171,0.25,0.25
128253941,21.00186,25.711536,1,0.440247,-0.651428,-0.198914,0.585022,-5.74,-7.05,0.72,-0.233942,-0.438677,-0.689796,21.632947,-0.187792,-0.849862,0.25,0.25
128263336,22.423735,25.716173,1,0.440247,-0.651428,-0.198914,0.585022,-5.72,-4.61,0.28,-0.441308,-1.874215,-2.700693,21.681386,-0.155914,-2.204764,0.25,0.25
128272668,22.521696,25.72081,1,0.440186,-0.651489,-0.198853,0.585022,-5.09,-8.56,0.72,0.306204,0.869778,0.145988,21.733516,-0.093225,-0.483894,0.25,0.25
128282243,21.38748,25.72081,1,0.440125,-0.65155,-0.198792,0.585022,-6.03,-3.25,0.49,-1.059397,-2.769266,-3.599109,21.710341,-0.152661,-2.76439,0.25,0.25
128290853,22.235045,25.716173,1,0.440186,-0.651489,-0.198853,0.585022,-5.28,-8.71,1.24,-0.187738,0.979959,0.415951,21.74249,-0.11024,-0.436219,0.25,0.25
128298874,21.38748,25.72081,1,0.440186,-0.651489,-0.198853,0.585022,-5.11,-12.53,2.14,-0.013475,3.455863,3.460715,21.719329,-0.107193,2.416535,0.25,0.25
128308408,21.478209,25.716173,1,0.440186,-0.651489,-0.198853,0.585022,-5.63,-9.46,1.57,-0.387852,1.221537,1.24991,21.703083,-0.112069,1.562506,0.25,0.25
128316679,21.954558,25.72081,1,0.440125,-0.651489,-0.198792,0.585022,-5.32,-12.95,1.93,0.243734,3.453392,3.900903,21.718243,-0.061289,3.274332,0.25,0.25
128325311,22.430449,25.725447,1,0.440063,-0.651611,-0.19873,0.585022,-5.86,-9.31,1.47,-0.384565,0.937676,1.250544,21.7626,0.000003,1.792817,0.25,0.25
128335794,22.052519,25.725447,1,0.440125,-0.65155,-0.198792,0.585022,-6.09,-4.63,0.65,-0.870388,-2.024876,-2.439912,21.78064,-0.003001,-1.305756,0.25,0.25
128344806,20.728117,25.725447,1,0.440125,-0.65155,-0.198853,0.585022,-5.74,-9.13,1.18,-0.132896,0.827604,1.020246,21.714312,-0.067967,0.396996,0.25,0.25
128354298,23.187346,25.725447,1,0.440125,-0.65155,-0.198792,0.585022,-5.88,-5.55,0.24,-0.198616,-1.503522,-1.856989,21.806438,0.018918,-1.253036,0.25,0.25
128364523,20.630705,25.72081,1,0.440063,-0.651611,-0.19873,0.585022,-5.88,-7.91,1.36,-0.644455,0.137516,0.125961,21.732436,-0.063476,-0.24354,0.25,0.25
128374154,21.38748,25.72081,1,0.440063,-0.65155,-0.198792,0.585022,-5.9,-3.9,0.57,-0.934648,-2.28681,-3.151284,21.709771,-0.118722,-2.372157,0.25,0.25
128384002,21.204466,25.730084,1,0.440125,-0.65155,-0.198853,0.585022,-5.55,-5.86,0.65,-0.427762,-0.95064,-1.765688,21.676571,-0.172219,-1.928191,0.25,0.25
128394074,20.442015,25.72081,1,0.440125,-0.65155,-0.198853,0.585022,-6.24,-4.5,0.45,-0.751354,-2.278545,-2.471247,21.596509,-0.285479,-2.325736,0.25,0.25
128404023,22.430449,25.725447,1,0.440125,-0.65155,-0.198853,0.585022,-5.61,-7.89,0.93,-0.185058,0.181435,-0.073752,21.646617,-0.226234,-0.677169,0.25,0.25
128413886,20.819365,25.72081,1,0.440125,-0.65155,-0.198853,0.585022,-5.65,-11.45,2.1,-0.380461,2.44867,2.903886,21.592156,-0.257139,1.944345,0.25,0.25
128425049,21.674101,25.725447,1,0.440125,-0.65155,-0.198853,0.585022,-5.13,-13.31,1.51,0.771392,3.642468,4.055598,21.59482,-0.206672,3.489889,0.25,0.25
128434682,23.089384,25.72081,1,0.440125,-0.65155,-0.198792,0.585022,-5.36,-12.12,1.55,0.375472,2.843182,3.233902,21.688184,-0.066554,3.302494,0.25,0.25
128445701,20.819365,25.72081,1,0.440125,-0.65155,-0.198792,0.585022,-5.15,-11.97,1.82,0.133663,3.017745,3.00906,21.63219,-0.09667,3.087685,0.25,0.25
128454960,20.442015,25.72081,1,0.440247,-0.651428,-0.198975,0.584961,-5.61,-10.03,1.8,-0.453049,1.618725,1.714694,21.555305,-0.168842,2.082586,0.25,0.25
128464608,22.241759,25.725447,1,0.440369,-0.651367,-0.199036,0.584961,-5.15,-12.91,1.8,0.392856,3.509517,3.768145,21.597718,-0.082196,3.316501,0.25,0.25
128475509,22.241759,25.725447,1,0.440369,-0.651367,-0.199036,0.584961,-5.65,-10.09,1.66,-0.315777,1.571731,1.776969,21.638032,-0.015162,2.189486,0.25,0.25
128484861,22.430449,25.725447,1,0.440369,-0.651367,-0.199097,0.5849,-5.11,-13.12,1.83,0.424768,3.656524,3.908425,21.688804,0.080359,3.447837,0.25,0.25
128494563,21.954558,25.72081,1,0.440552,-0.651306,-0.19928,0.584839,-5.55,-10.34,1.32,0.085143,1.652417,1.894281,21.706606,0.118277,2.310555,0.25,0.25
128505306,21.57617,25.72081,1,0.440735,-0.651184,-0.199402,0.584778,-5.34,-11.59,2.22,-0.388941,2.785863,2.846246,21.699714,0.139128,2.702708,0.25,0.25
128514941,20.911131,25.716173,1,0.440735,-0.651184,-0.199463,0.584778,-5.86,-8.44,1.51,-0.652172,0.464918,0.556754,21.650505,0.085801,1.131761,0.25,0.25
128524725,22.136564,25.711536,1,0.440735,-0.651184,-0.199463,0.584717,-5.34,-13.1,1.93,0.268483,3.489584,4.044376,21.682751,0.161243,3.263943,0.25,0.25
128535576,21.478209,25.716173,1,0.440857,-0.651123,-0.199585,0.584656,-5.8,-8.46,1.09,-0.229817,0.375314,0.506754,21.671331,0.152458,1.24554,0.25,0.25
128545016,21.765349,25.72081,1,0.44104,-0.651001,-0.199707,0.584595,-5.24,-12.28,1.85,0.162068,3.08415,3.317859,21.679026,0.191367,2.762583,0.25,0.25
128554940,20.917814,25.725447,1,0.44104,-0.651001,-0.199707,0.584656,-5.74,-7.91,0.97,-0.248642,0.075516,0.016657,21.632046,0.135468,0.752425,0.25,0.25
128564956,22.235045,25.716173,1,0.44104,-0.651001,-0.199768,0.584656,-5.86,-5.05,0.3,-0.380017,-1.765205,-2.272168,21.671842,0.157347,-1.46173,0.25,0.25
128574173,21.00186,25.711536,1,0.441101,-0.65094,-0.199829,0.584595,-6.03,-6.28,1.14,-0.893203,-0.957052,-1.118262,21.630334,0.097627,-1.210294,0.25,0.25
128582598,22.605742,25.706899,1,0.441284,-0.650818,-0.19989,0.584595,-5.93,-3.64,0.67,-1.104479,-2.439949,-3.344687,21.693309,0.140589,-2.772778,0.25,0.25
128592446,22.143797,25.72081,1,0.441284,-0.650818,-0.19989,0.584595,-5.4,-7.51,0.9,-0.204884,0.103294,-0.510348,21.723475,0.167669,-1.116564,0.25,0.25
128600937,21.380766,25.711536,1,0.441284,-0.650818,-0.19989,0.584595,-5.11,-12.24,1.91,0.126754,3.182339,3.216149,21.70331,0.171213,2.055202,0.25,0.25
128608528,22.143797,25.72081,1,0.441284,-0.650818,-0.19989,0.584595,-5.46,-10.51,1.72,-0.220421,1.927975,2.008852,21.732627,0.218281,2.021272,0.25,0.25
128618378,21.582854,25.730084,1,0.441345,-0.650696,-0.199951,0.584595,-5.19,-12.26,1.99,0.035822,3.148902,3.291402,21.725477,0.239358,2.951072,0.25,0.25
128627256,20.532744,25.716173,1,0.441467,-0.650635,-0.200073,0.584595,-5.13,-9.82,0.9,0.447438,1.530134,1.205271,21.652075,0.164608,1.673057,0.25,0.25
128636011,20.917814,25.725447,1,0.441467,-0.650635,-0.200073,0.584595,-5.05,-13.71,1.89,0.53346,3.99169,4.375746,21.607344,0.150833,3.651563,0.25,0.25
128646698,22.521696,25.72081,1,0.441467,-0.650635,-0.200073,0.584595,-5.19,-9.86,1.55,-0.165805,1.726104,1.320289,21.666798,0.230885,1.944952,0.25,0.25
128655928,20.637907,25.730084,1,0.441589,-0.650574,-0.200134,0.584534,-5.26,-12.09,2.18,-0.202186,3.067427,3.210971,21.603971,0.187352,2.871742,0.25,0.25
128665056,21.009062,25.72081,1,0.441711,-0.650513,-0.200256,0.584473,-5.92,-7.58,1.39,-0.764853,-0.112523,-0.117149,21.567949,0.143584,0.683722,0.25,0.25
128675167,21.295714,25.725447,1,0.441711,-0.650513,-0.200256,0.584473,-5.51,-12.7,1.87,0.191914,3.080775,3.819761,21.552463,0.162088,2.979462,0.25,0.25
128685051,20.539976,25.725447,1,0.441711,-0.650513,-0.200256,0.584473,-4.92,-12.51,1.53,0.601584,3.322717,3.296852,21.490102,0.122338,3.211807,0.25,0.25
128694924,21.674101,25.725447,1,0.441711,-0.650513,-0.200256,0.584473,-5.32,-12.3,1.64,0.350129,2.938226,3.368493,21.503144,0.168773,3.326509,0.25,0.25
128706115,21.191038,25.711536,1,0.441711,-0.650513,-0.200256,0.584473,-5.26,-11.7,2.1,-0.220324,2.823779,2.882015,21.48537,0.178782,3.001117,0.25,0.25
128715736,21.765349,25.72081,1,0.441711,-0.650513,-0.200256,0.584473,-5.69,-9.86,1.95,-0.652122,1.464263,1.633772,21.50493,0.214364,2.000151,0.25,0.25
128725360,20.344084,25.716173,1,0.441711,-0.650513,-0.200317,0.584473,-5.84,-5.21,0.8,-0.798928,-1.506369,-2.124152,21.432879,0.109419,-1.019049,0.25,0.25
128735473,23.748381,25.716173,1,0.441833,-0.650452,-0.200378,0.584473,-5.67,-10.65,1.34,0.124058,1.682172,2.222771,21.581622,0.29933,1.354128,0.25,0.25
128744679,19.58737,25.716173,1,0.441956,-0.650391,-0.2005,0.584412,-6.01,-5.51,0.45,-0.436796,-1.605555,-1.803331,21.457237,0.137158,-0.957293,0.25,0.25
128753141,22.241759,25.725447,1,0.441895,-0.650391,-0.2005,0.584412,-6.03,-5.15,0.74,-0.805252,-1.712798,-2.06143,21.508136,0.176249,-1.765577,0.25,0.25
128761685,22.340208,25.730084,1,0.441895,-0.650391,-0.2005,0.584412,-5.47,-9.56,1.66,-0.407609,1.369,1.248177,21.562502,0.246841,0.440644,0.25,0.25
128769222,20.161589,25.725447,1,0.441895,-0.650391,-0.2005,0.584412,-5.51,-6.03,0.57,-0.297896,-0.900879,-1.665036,21.475781,0.1337,-1.10082,0.25,0.25
128778124,20.637907,25.730084,1,0.442017,-0.65033,-0.200562,0.584412,-5.19,-11.61,1.41,0.417405,2.585706,2.726132,21.42439,0.097797,1.700703,0.25,0.25
128788200,19.789946,25.734721,1,0.442078,-0.650269,-0.200623,0.584351,-5.24,-13.12,1.76,0.463631,3.463137,4.003757,21.322668,0.022349,3.386655,0.25,0.25
128797003,21.197752,25.72081,1,0.442017,-0.650269,-0.200562,0.584412,-5.32,-10.92,1.66,-0.024038,2.204257,2.261897,21.315046,0.033171,2.563275,0.25,0.25
128806333,21.772063,25.730084,1,0.442017,-0.650269,-0.200562,0.584412,-5.28,-11.51,2.06,-0.238597,2.683507,2.745603,21.344256,0.09095,2.696748,0.25,0.25
128817327,21.38748,25.72081,1,0.442078,-0.650269,-0.200623,0.584351,-5.26,-12.33,1.68,0.331854,3.00273,3.370073,21.348205,0.130729,3.189656,0.25,0.25
128826570,22.612974,25.716173,1,0.442139,-0.650208,-0.200684,0.584351,-5.63,-11.38,1.95,-0.251671,2.304163,2.837102,21.429427,0.246903,2.931569,0.25,0.25
128837507,21.954558,25.72081,1,0.442139,-0.650208,-0.200684,0.584351,-4.94,-13.31,1.55,0.780081,3.724555,3.967996,21.465623,0.327277,3.690286,0.25,0.25
128846783,22.340208,25.730084,1,0.442139,-0.650208,-0.200684,0.584351,-5.49,-11.53,1.57,0.176002,2.36295,2.8489,21.524162,0.416242,3.074349,0.25,0.25
128856389,20.630705,25.72081,1,0.442261,-0.650146,-0.200806,0.58429,-5.17,-12.3,2.1,-0.053286,3.184885,3.323958,21.471724,0.384093,3.257076,0.25,0.25
128866527,20.630705,25.72081,1,0.442322,-0.650085,-0.200928,0.584229,-5.34,-10.49,1.05,0.427619,1.738476,1.880133,21.422352,0.342994,2.249083,0.25,0.25
128876335,21.765349,25.72081,1,0.442322,-0.650085,-0.200928,0.584229,-5.21,-13.02,1.87,0.336406,3.454193,3.91417,21.447728,0.406179,3.468011,0.25,0.25
128885551,20.442015,25.72081,1,0.442322,-0.650146,-0.200928,0.584229,-5.95,-8.89,1.3,-0.360064,0.504517,0.957754,21.387614,0.342001,1.630376,0.25,0.25
