Code compiled on Mar  5 2026 at 17:16:38
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,WT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.58
Air Density (kg/m^3),1.22
Rocket CD,0.5
Airbrake CD,0.75
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.1
Kalman Model V STD,0.2
Kalman Model A STD,0.5
Kalman Measurement Y STD,6
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),10
Control Max Velocity (dep/s),2

Calibration point: 219.628773
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
36895091,0.490063,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.150000,0.930000,-0.305117,-0.442387,0.149703,0.083126,0.141276,0.147458,0.250000,0.250000,
36905031,0.017574,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.090000,0.910000,-0.267057,-0.506143,0.140403,0.080477,0.138608,0.142293,0.250000,0.250000,
36915983,0.017574,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.110000,0.910000,-0.278989,-0.466787,0.122833,0.078099,0.136043,0.128047,0.250000,0.250000,
36925448,0.205547,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.770000,6.150000,0.910000,-0.290122,-0.424785,0.133413,0.087309,0.145322,0.131975,0.250000,0.250000,
36935136,-0.449757,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.090000,0.930000,-0.286296,-0.511508,0.141453,0.055370,0.112915,0.138913,0.250000,0.250000,
36946185,0.490063,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.110000,0.930000,-0.289741,-0.496625,0.154363,0.083665,0.142002,0.150223,0.250000,0.250000,
36955470,0.302105,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.180000,0.930000,-0.310284,-0.420063,0.169068,0.098592,0.157486,0.164018,0.250000,0.250000,
36965322,0.388378,24.538249,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.130000,0.930000,-0.293185,-0.481743,0.167273,0.118191,0.177557,0.166401,0.250000,0.250000,
36976110,-0.074345,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.130000,0.910000,-0.282434,-0.451904,0.135743,0.108112,0.166758,0.143958,0.250000,0.250000,
36985594,-0.074345,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.130000,0.930000,-0.293185,-0.481743,0.167273,0.098318,0.156623,0.161025,0.250000,0.250000,
36995283,-0.546818,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.150000,0.930000,-0.300874,-0.454624,0.164943,0.059601,0.116768,0.163893,0.250000,0.250000,
37006287,-0.170383,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.110000,0.900000,-0.260882,-0.488579,0.152788,0.046529,0.103658,0.155763,0.250000,0.250000,
37015610,-0.165241,24.556801,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.110000,0.880000,-0.245887,-0.470977,0.136498,0.034260,0.091168,0.141660,0.250000,0.250000,
37025473,0.302105,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.830000,6.160000,0.900000,-0.269494,-0.451374,0.185062,0.051911,0.110359,0.173433,0.250000,0.250000,
37036210,0.205547,24.547525,1,0.708679,0.322327,-0.608154,-0.155090,7.810000,6.130000,0.950000,-0.316668,-0.474870,0.153083,0.062719,0.121991,0.158536,0.250000,0.250000,
37045823,-0.449757,24.552163,1,0.708679,0.322327,-0.608154,-0.155090,7.790000,6.110000,0.930000,-0.298228,-0.472151,0.123883,0.031796,0.089621,0.133168,0.250000,0.250000,
