Code compiled on Mar 21 2026 at 12:11:29
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.193
Rocket CD,0.5
Airbrake CD,0.7
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),223.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 288.818774
Time (us),RAW Altitude AGL (m),Corrected Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
150154530,175.285139,175.285139,34.172282,3,-0.110168,-0.432495,-0.892883,0.059875,-3.336848,-0.627616,-8.299110,0.311617,-1.249509,-0.922083,175.477621,-4.677320,-0.382828,0.000000,0.000000,
150165405,175.404523,175.404523,34.176811,3,-0.112488,-0.377563,-0.917908,0.046692,-3.462583,-0.291767,-8.781700,0.672723,-1.077434,-0.442234,175.413034,-4.690433,-0.421791,0.000000,0.000000,
150174646,174.357587,174.357587,34.176811,3,-0.115234,-0.321350,-0.939331,0.033630,-3.546984,-0.609588,-8.414990,0.714815,-1.438354,-0.791161,175.171945,-4.820027,-0.664054,0.000000,0.000000,
150184260,175.075849,175.075849,34.172282,3,-0.118530,-0.264221,-0.956909,0.020752,-3.889722,-0.457510,-10.098510,0.827200,-1.304150,0.917110,175.107728,-4.822114,0.372982,0.000000,0.000000,
150195190,174.866041,174.866041,34.172282,3,-0.122192,-0.206482,-0.970764,0.008118,-3.969576,-0.491366,-9.854225,1.012893,-1.370496,0.692660,175.009825,-4.841986,0.582648,0.000000,0.000000,
150204383,175.285139,175.285139,34.172282,3,-0.126221,-0.148682,-0.980774,-0.004333,-4.274469,-0.852889,-11.062110,0.952713,-1.745398,1.921117,175.017006,-4.792058,1.460509,0.000000,0.000000,
150213921,174.836591,174.836591,34.163223,3,-0.130371,-0.091309,-0.987122,-0.016663,-4.554789,-0.391569,-12.607799,0.974842,-1.335134,3.510947,174.937789,-4.778923,2.805327,0.000000,0.000000,
150225069,174.685682,174.685682,34.181341,3,-0.134399,-0.034851,-0.989868,-0.028992,-4.494115,-0.724815,-12.018369,1.062077,-1.640461,2.903932,174.837506,-4.774916,2.869998,0.000000,0.000000,
150234528,174.537397,174.537397,34.167752,3,-0.138184,0.020264,-0.989319,-0.041443,-4.289135,-0.283160,-12.576415,0.723550,-1.252136,3.415365,174.736320,-4.776913,3.227686,0.000000,0.000000,
150245626,174.866041,174.866041,34.172282,3,-0.141479,0.073608,-0.985718,-0.054077,-4.012130,-0.548412,-11.105804,0.887951,-1.432950,1.901006,174.707666,-4.740498,2.357558,0.000000,0.000000,
150254866,174.237684,174.237684,34.172282,3,-0.144165,0.125122,-0.979309,-0.066772,-4.465314,-0.403852,-13.150116,0.753025,-1.564655,3.979616,174.576068,-4.757448,3.421413,0.000000,0.000000,
150264459,174.957014,174.957014,34.167752,3,-0.146240,0.174683,-0.970459,-0.079590,-4.137181,-0.327471,-11.868431,0.791135,-1.431819,2.664488,174.601825,-4.688503,2.924971,0.000000,0.000000,
150275364,174.446973,174.446973,34.172282,3,-0.147705,0.222290,-0.959290,-0.092407,-4.205317,-0.541285,-12.162936,0.904004,-1.750361,2.924279,174.521877,-4.674126,2.924517,0.000000,0.000000,
150284705,174.446973,174.446973,34.172282,3,-0.148499,0.268005,-0.946045,-0.105225,-4.158957,0.022446,-13.040930,0.441584,-1.632934,3.785449,174.464394,-4.647060,3.489175,0.000000,0.000000,
150294531,173.938001,173.938001,34.176811,3,-0.148560,0.311890,-0.930969,-0.117920,-4.260949,-0.303901,-12.615546,0.869357,-1.844815,3.357340,174.320371,-4.673809,3.402706,0.000000,0.000000,
150305738,175.075849,175.075849,34.172282,3,-0.147888,0.353821,-0.914246,-0.130554,-3.997221,0.100566,-12.607428,0.509697,-1.818271,3.289520,174.409682,-4.551369,3.328474,0.000000,0.000000,
150314995,174.209302,174.209302,34.163223,3,-0.146423,0.393921,-0.896057,-0.142944,-3.675637,0.106141,-10.950894,0.661033,-1.554967,1.628438,174.330002,-4.560354,2.213473,0.000000,0.000000,
150325878,174.446973,174.446973,34.172282,3,-0.144226,0.432312,-0.876526,-0.155029,-3.366280,0.002003,-10.238798,0.749715,-1.656416,0.825192,174.302273,-4.537507,1.302943,0.000000,0.000000,
150335140,174.537397,174.537397,34.167752,3,-0.141235,0.469055,-0.855652,-0.166870,-3.554496,0.497095,-10.234366,0.555616,-1.341364,0.951738,174.304313,-4.501628,1.072600,0.000000,0.000000,
150344738,174.566846,174.566846,34.176811,3,-0.137695,0.504395,-0.833557,-0.178223,-3.133210,-0.075048,-8.309620,1.073808,-1.171012,-1.065583,174.310105,-4.482029,-0.329767,0.000000,0.000000,
150355914,174.747205,174.747205,34.167752,3,-0.133850,0.538452,-0.810181,-0.189209,-2.913308,0.366277,-8.431050,0.670017,-1.274457,-0.991085,174.341776,-4.443370,-0.763503,0.000000,0.000000,
150365155,174.357587,174.357587,34.176811,3,-0.129822,0.571289,-0.785461,-0.199646,-3.321504,0.219032,-8.904318,1.050183,-1.242059,-0.434069,174.303674,-4.445397,-0.547437,0.000000,0.000000,
150374969,174.446973,174.446973,34.172282,3,-0.125610,0.602905,-0.759399,-0.209717,-3.466617,0.241576,-9.701750,1.197882,-1.522992,0.319670,174.286920,-4.426004,0.021272,0.000000,0.000000,
150385897,174.147779,174.147779,34.176811,3,-0.121521,0.633423,-0.732056,-0.219238,-3.335548,0.596498,-9.273109,0.894883,-1.421654,-0.070306,174.212488,-4.442501,-0.038792,0.000000,0.000000,
150395367,175.075849,175.075849,34.172282,3,-0.117432,0.662842,-0.703430,-0.228149,-3.153004,0.192486,-8.284574,1.242992,-1.171318,-1.099066,174.332024,-4.353705,-0.734189,0.000000,0.000000,
150404944,174.775587,174.775587,34.176811,3,-0.113403,0.691223,-0.673401,-0.236328,-3.372722,0.786273,-9.190911,0.885621,-1.463049,-0.125504,174.373372,-4.304318,-0.334969,0.000000,0.000000,
150416122,174.357587,174.357587,34.176811,3,-0.109497,0.718628,-0.642029,-0.243652,-3.595852,0.402335,-9.157528,1.318786,-1.242380,-0.120283,174.322303,-4.307559,-0.194163,0.000000,0.000000,
150425253,174.656751,174.656751,34.172282,3,-0.106018,0.745056,-0.609131,-0.250244,-3.573231,1.082421,-10.142800,0.959187,-1.896552,0.799333,174.345690,-4.261065,0.457441,0.000000,0.000000,
150436243,174.237684,174.237684,34.172282,3,-0.102966,0.770447,-0.574707,-0.255920,-3.902501,0.508211,-9.790200,1.403125,-1.342698,0.571909,174.278672,-4.267089,0.532517,0.000000,0.000000,
150445492,174.476423,174.476423,34.181341,3,-0.100403,0.794861,-0.538696,-0.260498,-3.826279,0.949608,-10.382430,1.222923,-1.878280,1.079291,174.276316,-4.234006,0.891130,0.000000,0.000000,
150455204,173.938001,173.938001,34.176811,3,-0.098511,0.818298,-0.500977,-0.264038,-3.703971,0.852161,-9.399119,1.060592,-1.566738,0.164585,174.171853,-4.270860,0.414610,0.000000,0.000000,
150466128,175.075849,175.075849,34.172282,3,-0.097351,0.840637,-0.461426,-0.266235,-3.891645,0.396262,-9.485039,1.379176,-1.287514,0.279271,174.294477,-4.165503,0.325849,0.000000,0.000000,
150475571,174.984876,174.984876,34.176811,3,-0.096863,0.861755,-0.420227,-0.267212,-3.843443,0.696379,-9.764186,1.218784,-1.676497,0.507743,174.384470,-4.081122,0.445151,0.000000,0.000000,
150485246,173.938001,173.938001,34.176811,3,-0.097107,0.881409,-0.377319,-0.266968,-3.962441,-0.047990,-9.021535,1.344038,-0.902063,-0.081956,174.261396,-4.132721,0.099436,0.000000,0.000000,
150496307,174.237684,174.237684,34.172282,3,-0.097961,0.899475,-0.332886,-0.265503,-3.642075,0.341323,-8.793744,1.079831,-1.375628,-0.437276,174.211195,-4.139988,-0.252577,0.000000,0.000000,
150505464,174.656751,174.656751,34.172282,3,-0.099243,0.915771,-0.287109,-0.262878,-3.350591,-0.221838,-6.932748,0.740321,-0.539381,-2.150627,174.256545,-4.109175,-1.497447,0.000000,0.000000,
150516544,174.237684,174.237684,34.172282,3,-0.100830,0.929993,-0.240234,-0.259216,-3.088210,-0.373184,-7.026149,0.922258,-0.646561,-2.195153,174.207320,-4.135289,-1.955051,0.000000,0.000000,
150525857,174.357587,174.357587,34.176811,3,-0.102539,0.942139,-0.192566,-0.254639,-3.087281,-0.233850,-6.983395,0.716993,-0.862738,-2.241578,174.196844,-4.138901,-2.142974,0.000000,0.000000,
150535462,174.027906,174.027906,34.172282,3,-0.104248,0.951965,-0.144226,-0.249268,-3.071328,-0.570451,-6.554168,0.532891,-0.552240,-2.578656,174.125333,-4.182931,-2.428725,0.000000,0.000000,
150546525,173.757642,173.757642,34.185870,3,-0.105896,0.959351,-0.095581,-0.243408,-3.315825,-0.084526,-8.772061,1.072983,-1.666134,-0.632601,174.010239,-4.232379,-1.250705,0.000000,0.000000,
150555933,174.237684,174.237684,34.172282,3,-0.107300,0.964417,-0.046753,-0.237122,-3.461421,-0.449577,-8.765321,0.928100,-1.434837,-0.518894,174.013033,-4.210716,-0.770732,0.000000,0.000000,
150565403,174.446973,174.446973,34.172282,3,-0.108398,0.967041,0.002075,-0.230347,-3.753025,-0.510809,-10.699571,1.438952,-1.932749,1.291865,174.054516,-4.148838,0.582063,0.000000,0.000000,
150576645,173.909070,173.909070,34.167752,3,-0.109375,0.967346,0.050720,-0.223022,-3.308447,-0.726691,-9.202265,1.074756,-1.514445,-0.170590,173.980600,-4.166722,0.088421,0.000000,0.000000,
150585895,173.819166,173.819166,34.172282,3,-0.110046,0.965332,0.098938,-0.215088,-3.007743,-0.994939,-8.761701,1.008527,-1.255748,-0.625409,173.911761,-4.191508,-0.379759,0.000000,0.000000,
150596851,173.429059,173.429059,34.181341,3,-0.110474,0.961121,0.146484,-0.206482,-2.781131,-0.753841,-8.996347,0.995655,-1.787794,-0.564405,173.775387,-4.252471,-0.500864,0.000000,0.000000,
150606027,173.938001,173.938001,34.176811,3,-0.110535,0.954773,0.193115,-0.197205,-2.679992,-1.138780,-8.951795,1.107177,-1.282889,-0.540751,173.766799,-4.238641,-0.527024,0.000000,0.000000,
150615648,173.728742,173.728742,34.176811,3,-0.110107,0.946411,0.238770,-0.187500,-2.493569,-0.944104,-9.506022,1.451039,-1.548176,-0.153876,173.718905,-4.244443,-0.282288,0.000000,0.000000,
150626527,173.099927,173.099927,34.176811,3,-0.109131,0.936157,0.283264,-0.177429,-2.212377,-0.815811,-9.017732,1.430518,-1.523408,-0.716211,173.556790,-4.321889,-0.566887,0.000000,0.000000,
150635895,173.280775,173.280775,34.167752,3,-0.107605,0.924011,0.326599,-0.167175,-1.891916,-1.002009,-7.989896,1.078387,-1.160892,-1.686451,173.464496,-4.369804,-1.301175,0.000000,0.000000,
150645630,172.890668,172.890668,34.176811,3,-0.105530,0.910095,0.368713,-0.156799,-1.575725,-0.572970,-7.305441,1.211501,-1.262741,-2.510355,173.314405,-4.459275,-2.094241,0.000000,0.000000,
150656815,173.310224,173.310224,34.176811,3,-0.102783,0.894531,0.409607,-0.146484,-1.297848,-0.806323,-7.528967,1.234011,-0.956136,-2.275087,173.263596,-4.485102,-2.212852,0.000000,0.000000,
150666282,173.280775,173.280775,34.167752,3,-0.099548,0.877197,0.449463,-0.136414,-1.430710,-0.471478,-8.507402,1.632112,-1.342994,-1.420123,173.224328,-4.496234,-1.692925,0.000000,0.000000,
150677088,172.562635,172.562635,34.172282,3,-0.095825,0.858154,0.488220,-0.126648,-1.438828,-0.807283,-8.495272,1.271948,-1.180351,-1.325241,173.051727,-4.586167,-1.451775,0.000000,0.000000,
150686346,172.681440,172.681440,34.176811,3,-0.091614,0.837402,0.525940,-0.117432,-1.397682,-0.309929,-9.246061,1.851044,-1.405382,-0.741274,172.939910,-4.635585,-0.985782,0.000000,0.000000,
150695914,173.190870,173.190870,34.172282,3,-0.087097,0.814880,0.562683,-0.108765,-1.415839,-0.576472,-9.232748,1.535191,-1.309032,-0.661095,172.942509,-4.613341,-0.772829,0.000000,0.000000,
150706752,172.981122,172.981122,34.172282,3,-0.082214,0.790588,0.598389,-0.100708,-1.312077,-0.605742,-9.646097,1.569465,-1.195409,-0.247945,172.899745,-4.611894,-0.428574,0.000000,0.000000,
150716089,172.562635,172.562635,34.172282,3,-0.077209,0.764526,0.633057,-0.093323,-1.269009,-0.395342,-9.511117,1.675921,-1.171338,-0.413931,172.793549,-4.654464,-0.418972,0.000000,0.000000,
150725810,172.352888,172.352888,34.172282,3,-0.072021,0.736816,0.666626,-0.086609,-1.351322,-0.625401,-9.647885,1.418823,-1.200674,-0.213665,172.665844,-4.706445,-0.284319,0.000000,0.000000,
150737030,172.472211,172.472211,34.176811,3,-0.066711,0.707397,0.699036,-0.080566,-1.237743,0.006482,-10.561701,2.183477,-1.047849,0.550350,172.576850,-4.722543,0.263114,0.000000,0.000000,
150746512,172.234052,172.234052,34.167752,3,-0.061340,0.676331,0.730164,-0.075317,-1.230213,-0.342670,-9.805961,1.635726,-0.987546,-0.102465,172.467837,-4.763272,0.023340,0.000000,0.000000,
150757330,172.352888,172.352888,34.172282,3,-0.055969,0.643555,0.760071,-0.070862,-1.141109,-0.120928,-10.045779,1.842560,-0.796675,0.111228,172.394785,-4.775215,0.080983,0.000000,0.000000,
150766582,171.425580,171.425580,34.176811,3,-0.050659,0.609009,0.788696,-0.067200,-1.165267,-0.078587,-9.024792,1.678998,-0.756725,-0.885844,172.168974,-4.896026,-0.553133,0.000000,0.000000,
150776160,172.382307,172.382307,34.181341,3,-0.045532,0.572632,0.815979,-0.064514,-1.126398,-0.373515,-8.494738,1.290532,-0.730454,-1.354511,172.161912,-4.884742,-1.078731,0.000000,0.000000,
150787181,172.143110,172.143110,34.172282,3,-0.040710,0.534424,0.841919,-0.062744,-1.240472,0.135518,-9.191157,1.892090,-0.491096,-0.733144,172.104526,-4.895115,-0.852072,0.000000,0.000000,
150796385,172.862287,172.862287,34.167752,3,-0.036255,0.494385,0.866272,-0.061890,-1.402950,-0.471867,-9.418313,1.474396,-0.769379,-0.413861,172.201371,-4.811396,-0.564659,0.000000,0.000000,
150806250,172.261915,172.261915,34.176811,3,-0.032166,0.452576,0.888977,-0.061951,-1.399726,-0.101526,-11.005783,1.983644,-0.301688,1.106271,172.165359,-4.793749,0.531252,0.000000,0.000000,
150817336,171.933881,171.933881,34.172282,3,-0.028564,0.409119,0.909851,-0.062866,-1.531883,-0.430988,-11.176200,1.849012,-0.408384,1.324707,172.068983,-4.805605,1.051653,0.000000,0.000000,
150826744,171.544385,171.544385,34.181341,3,-0.025513,0.364014,0.928833,-0.064636,-1.465073,-0.561295,-11.246151,1.757650,-0.259255,1.410286,171.925590,-4.852795,1.286867,0.000000,0.000000,
150837594,171.933881,171.933881,34.172282,3,-0.023132,0.317505,0.945618,-0.067200,-1.426466,-0.333939,-11.239801,1.909390,0.139647,1.373135,171.874575,-4.836982,1.343448,0.000000,0.000000,
150846852,171.634778,171.634778,34.176811,3,-0.021362,0.269836,0.960083,-0.070374,-1.359922,-0.812064,-10.494782,1.567292,-0.104275,0.691301,171.784876,-4.858604,0.915724,0.000000,0.000000,
150856345,171.933881,171.933881,34.172282,3,-0.020264,0.221130,0.972229,-0.074219,-1.169978,-0.327745,-10.913643,1.697692,0.677758,1.021502,171.766690,-4.831946,0.985101,0.000000,0.000000,
150867552,171.425580,171.425580,34.176811,3,-0.019836,0.171692,0.981812,-0.078491,-1.312128,-0.710405,-10.808057,1.699255,0.482097,0.967702,171.648730,-4.859544,0.973688,0.000000,0.000000,
150876713,172.234052,172.234052,34.167752,3,-0.019897,0.121887,0.988831,-0.083130,-1.084301,-0.649669,-11.601688,1.579181,0.957639,1.719676,171.713935,-4.775828,1.462961,0.000000,0.000000,
150886444,171.724683,171.724683,34.172282,3,-0.020508,0.071838,0.993286,-0.087952,-1.075699,-0.590221,-12.492116,1.642677,1.413146,2.563117,171.669640,-4.749697,2.184519,0.000000,0.000000,
150897527,171.215833,171.215833,34.176811,3,-0.021606,0.021851,0.995178,-0.093018,-1.007413,-0.983572,-12.835433,1.569090,1.347502,2.946967,171.532239,-4.768639,2.684583,0.000000,0.000000,
150906999,171.724683,171.724683,34.172282,3,-0.023132,-0.028015,0.994507,-0.098145,-0.797139,-0.498880,-13.233762,1.356478,2.152378,3.221329,171.523285,-4.715720,3.036619,0.000000,0.000000,
150916566,172.234052,172.234052,34.167752,3,-0.025024,-0.077515,0.991333,-0.103333,-0.531360,-0.857760,-11.527729,1.044689,1.655680,1.603468,171.611218,-4.619525,2.096663,0.000000,0.000000,
150927791,171.933881,171.933881,34.172282,3,-0.027222,-0.126465,0.985657,-0.108459,-0.438253,-0.398381,-12.198271,0.842540,2.412798,2.137226,171.619925,-4.559090,2.123268,0.000000,0.000000,
150937071,171.605359,171.605359,34.167752,3,-0.029663,-0.174927,0.977600,-0.113525,-0.513859,-0.819563,-11.585751,0.973387,2.110124,1.591812,171.574931,-4.546258,1.774703,0.000000,0.000000,
150948055,171.335157,171.335157,34.181341,3,-0.032166,-0.222717,0.967102,-0.118469,-0.065115,-0.316851,-12.471028,0.311224,2.778615,2.352223,171.480245,-4.547967,2.153479,0.000000,0.000000,
150957071,171.695753,171.695753,34.163223,3,-0.034790,-0.269775,0.954346,-0.123291,-0.189672,-0.572872,-11.549294,0.458970,2.554975,1.468182,171.479633,-4.510112,1.704015,0.000000,0.000000,
150966823,171.097059,171.097059,34.172282,3,-0.037476,-0.316223,0.939270,-0.127930,-0.250819,-0.751666,-12.496946,0.521805,2.865925,2.380333,171.364194,-4.530348,2.147590,0.000000,0.000000,
150977703,171.006116,171.006116,34.176811,3,-0.040039,-0.361877,0.921875,-0.132507,-0.194081,-0.256979,-13.366194,0.019489,3.595733,3.071416,171.248081,-4.537777,2.753497,0.000000,0.000000,
150987147,171.933881,171.933881,34.172282,3,-0.042603,-0.406799,0.902222,-0.136841,-0.221156,-0.595849,-13.047528,0.139182,3.453390,2.794953,171.333776,-4.432503,2.780690,0.000000,0.000000,
150996850,170.887311,170.887311,34.172282,3,-0.044983,-0.450928,0.880188,-0.141113,-0.126228,-0.172173,-13.094370,-0.412644,3.781016,2.731765,171.207337,-4.456717,2.748600,0.000000,0.000000,
151008023,171.425580,171.425580,34.176811,3,-0.047241,-0.494202,0.855835,-0.145264,-0.419552,-0.525113,-11.665201,-0.059506,3.544794,1.337065,171.198437,-4.416405,1.822819,0.000000,0.000000,
151017266,171.396131,171.396131,34.167752,3,-0.049438,-0.536499,0.829102,-0.149353,-0.389570,-0.365519,-12.493211,-0.478709,3.951110,2.048989,171.194742,-4.374495,1.971158,0.000000,0.000000,
151028254,171.215833,171.215833,34.176811,3,-0.051453,-0.577759,0.800049,-0.153320,-0.391376,-0.324273,-11.967052,-0.701173,3.906481,1.498532,171.150697,-4.355426,1.661178,0.000000,0.000000,
151037496,171.097059,171.097059,34.172282,3,-0.053467,-0.617737,0.768616,-0.157288,-0.652786,-0.489417,-11.880604,-0.706256,4.174012,1.329670,171.100438,-4.349495,1.443752,0.000000,0.000000,
151047101,170.887311,170.887311,34.172282,3,-0.055542,-0.656433,0.734802,-0.161316,-0.445672,0.035653,-11.792486,-1.503372,4.074452,1.171686,171.018814,-4.362505,1.265311,0.000000,0.000000,
151058184,171.695753,171.695753,34.163223,3,-0.057678,-0.693604,0.698792,-0.165283,-0.753527,-0.339291,-11.365368,-1.331187,4.249767,0.688112,171.097240,-4.278104,0.886747,0.000000,0.000000,
151067502,171.514936,171.514936,34.172282,3,-0.059937,-0.729004,0.660522,-0.169312,-0.752119,-0.145724,-12.451314,-1.991048,4.594728,1.622914,171.135711,-4.214457,1.369578,0.000000,0.000000,
151077093,169.988538,169.988538,34.185870,3,-0.062378,-0.762634,0.620056,-0.173401,-0.841213,-0.149445,-12.186860,-2.273803,4.590306,1.285089,170.880654,-4.332538,1.314160,0.000000,0.000000,
151088341,171.306257,171.306257,34.172282,3,-0.065063,-0.794189,0.577515,-0.177551,-0.630991,-0.306154,-12.083949,-2.375359,4.392358,1.225626,170.911692,-4.270676,1.256095,0.000000,0.000000,
151097602,171.097059,171.097059,34.172282,3,-0.068115,-0.823547,0.532959,-0.181885,-0.728726,0.077398,-11.741864,-2.998510,4.176785,0.781871,170.906872,-4.242229,0.945067,0.000000,0.000000,
151108557,171.277326,171.277326,34.163223,3,-0.071533,-0.850525,0.486633,-0.186279,-0.730921,-0.522975,-10.724393,-2.395750,4.340981,-0.177212,170.929730,-4.201565,0.209001,0.000000,0.000000,
151117710,170.887311,170.887311,34.172282,3,-0.075378,-0.874878,0.438782,-0.190613,-0.575552,-0.038265,-11.580546,-3.368057,3.910842,0.578353,170.883370,-4.201007,0.451247,0.000000,0.000000,
151127440,170.977186,170.977186,34.167752,3,-0.079651,-0.896606,0.389526,-0.194946,-0.680006,-0.112110,-10.911797,-3.469098,3.749688,-0.132553,170.860022,-4.191616,0.068351,0.000000,0.000000,
151138393,170.468397,170.468397,34.172282,3,-0.084473,-0.915588,0.339050,-0.199097,-0.567100,-0.250854,-11.356982,-3.717447,3.809049,0.255216,170.740805,-4.233185,0.190908,0.000000,0.000000,
151147625,171.215833,171.215833,34.176811,3,-0.089722,-0.931702,0.287476,-0.203003,-0.426789,0.289181,-11.498804,-4.241950,3.234170,0.393385,170.790703,-4.174736,0.323709,0.000000,0.000000,
151157246,170.678113,170.678113,34.172282,3,-0.095520,-0.944946,0.235107,-0.206665,-0.425180,-0.116892,-10.635497,-3.964532,3.220892,-0.467655,170.729416,-4.192005,-0.195322,0.000000,0.000000,
151168477,170.796918,170.796918,34.176811,3,-0.101807,-0.955200,0.182068,-0.209839,-0.469913,0.110436,-10.195916,-4.152470,2.798348,-0.901051,170.694889,-4.194132,-0.658187,0.000000,0.000000,
151177984,170.977186,170.977186,34.167752,3,-0.108521,-0.962585,0.128418,-0.212585,-0.616017,-0.083709,-9.610552,-4.179371,2.733450,-1.561580,170.707779,-4.176749,-1.250693,0.000000,0.000000,
151188830,171.215833,171.215833,34.176811,3,-0.115662,-0.966919,0.074280,-0.214783,-0.500000,0.532685,-9.880377,-4.351449,2.418987,-1.203925,170.757584,-4.131857,-1.220017,0.000000,0.000000,
151197977,171.814557,171.814557,34.167752,3,-0.123230,-0.968323,0.019775,-0.216370,-0.626865,0.031011,-9.340783,-4.433492,2.263856,-1.877770,170.917659,-4.026935,-1.651412,0.000000,0.000000,
151207663,170.678113,170.678113,34.172282,3,-0.131165,-0.966614,-0.034912,-0.217346,-0.540417,0.452815,-9.923181,-4.744131,1.857668,-1.258731,170.833779,-4.066358,-1.393865,0.000000,0.000000,
151218605,170.378004,170.378004,34.176811,3,-0.139404,-0.961792,-0.089783,-0.217712,-0.809578,0.606146,-9.740767,-4.975990,1.467967,-1.493831,170.703854,-4.134165,-1.459431,0.000000,0.000000,
151227844,170.378004,170.378004,34.176811,3,-0.147949,-0.953918,-0.144592,-0.217407,-1.130623,0.440750,-9.676205,-5.302968,1.333911,-1.732409,170.604556,-4.187805,-1.638470,0.000000,0.000000,
151237589,170.259199,170.259199,34.172282,3,-0.156738,-0.942810,-0.199341,-0.216370,-1.141814,0.982981,-11.091882,-5.854851,0.959513,-0.307329,170.499160,-4.229963,-0.765417,0.000000,0.000000,
151248821,170.168287,170.168287,34.176811,3,-0.165710,-0.928467,-0.253784,-0.214661,-1.443023,0.436694,-9.915041,-5.731964,0.829658,-1.614230,170.389556,-4.284989,-1.322128,0.000000,0.000000,
151258054,170.168287,170.168287,34.176811,3,-0.174805,-0.910828,-0.307861,-0.212158,-1.790829,1.027886,-11.410635,-6.425034,0.236261,-0.151678,170.308599,-4.311385,-0.554468,0.000000,0.000000,
151268984,169.959089,169.959089,34.176811,3,-0.183838,-0.889832,-0.361694,-0.208862,-1.970703,0.582528,-10.118352,-6.063058,-0.026623,-1.439616,170.195890,-4.366480,-1.135011,0.000000,0.000000,
151278217,170.378004,170.378004,34.176811,3,-0.192810,-0.865295,-0.414917,-0.204834,-2.299891,0.639829,-10.267209,-6.180902,-0.523022,-1.279514,170.189623,-4.357297,-1.229785,0.000000,0.000000,
151287774,169.930189,169.930189,34.167752,3,-0.201477,-0.837219,-0.467346,-0.200012,-2.623454,0.855726,-9.946530,-5.869188,-1.174488,-1.392448,170.099358,-4.400102,-1.336472,0.000000,0.000000,
151298722,170.706495,170.706495,34.181341,3,-0.209839,-0.805542,-0.518860,-0.194641,-2.806717,0.396321,-10.190960,-6.190501,-1.329808,-1.336028,170.164770,-4.346259,-1.336179,0.000000,0.000000,
151308062,170.378004,170.378004,34.176811,3,-0.217773,-0.770142,-0.569031,-0.188660,-2.861853,0.811595,-9.747589,-5.406160,-1.767489,-1.343192,170.164044,-4.334292,-1.340777,0.000000,0.000000,
151317910,170.168287,170.168287,34.176811,3,-0.225220,-0.731140,-0.617676,-0.182312,-3.240117,0.300655,-9.672807,-5.574944,-2.230093,-1.540834,170.122071,-4.348977,-1.471988,0.000000,0.000000,
151329089,170.378004,170.378004,34.176811,3,-0.232056,-0.688477,-0.664246,-0.175720,-3.258259,0.361144,-9.622540,-5.175737,-2.421341,-1.393248,170.121299,-4.335635,-1.420344,0.000000,0.000000,
151338375,169.959089,169.959089,34.176811,3,-0.238281,-0.642517,-0.708374,-0.169006,-3.352169,0.271482,-9.221387,-4.687445,-2.674672,-1.604470,170.050576,-4.369397,-1.541107,0.000000,0.000000,
151349207,169.988538,169.988538,34.185870,3,-0.243958,-0.593384,-0.749695,-0.162354,-3.729198,-0.208130,-9.968527,-5.071293,-3.210076,-1.008802,169.991590,-4.387585,-1.191985,0.000000,0.000000,
151358465,170.259199,170.259199,34.172282,3,-0.249084,-0.541382,-0.787781,-0.155945,-3.750905,0.124777,-10.566531,-4.744938,-3.192291,-0.156950,170.001134,-4.357677,-0.513137,0.000000,0.000000,
151368050,170.049512,170.049512,34.172282,3,-0.253601,-0.486938,-0.822266,-0.149841,-3.849186,-0.632450,-9.506281,-4.274564,-3.677411,-1.207779,169.968336,-4.363771,-0.968730,0.000000,0.000000,
151379254,169.749921,169.749921,34.176811,3,-0.257568,-0.430420,-0.853027,-0.144226,-3.832204,-0.319879,-10.123221,-4.011111,-3.530148,-0.378981,169.878546,-4.392991,-0.581933,0.000000,0.000000,
151388490,170.259199,170.259199,34.172282,3,-0.260925,-0.372192,-0.879761,-0.139282,-3.510329,-0.524989,-9.056107,-3.335002,-3.372184,-1.311782,169.909174,-4.361471,-1.060617,0.000000,0.000000,
151398241,169.840314,169.840314,34.172282,3,-0.263794,-0.312805,-0.902405,-0.135071,-3.501697,-0.475431,-9.946753,-3.472569,-3.374572,-0.419279,169.853764,-4.373392,-0.639983,0.000000,0.000000,
151409218,169.540754,169.540754,34.176811,3,-0.266174,-0.252563,-0.920837,-0.131775,-3.520661,-0.578404,-8.790032,-2.546669,-3.316671,-1.283477,169.747042,-4.422617,-1.062032,0.000000,0.000000,
151418652,169.749921,169.749921,34.176811,3,-0.268250,-0.191895,-0.935120,-0.129333,-3.655275,-0.888818,-9.891797,-2.851857,-3.734323,-0.315525,169.705880,-4.424979,-0.572421,0.000000,0.000000,
