Code compiled on Mar 18 2026 at 17:44:41
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.61
Air Density (kg/m^3),1.208
Rocket CD,0.525
Airbrake CD,0.725
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.75
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 245.028573
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
197520656,60.022331,18.112859,2,0.434387,0.007263,-0.012024,0.900635,-0.608102,-2.400080,46.901391,2.400856,-0.302283,37.101247,60.472864,83.616021,37.935524,0.000000,0.000000,
197529515,61.406547,18.103777,2,0.427002,0.008423,-0.011963,0.904175,-0.595060,-2.136003,44.618381,2.273611,-0.397255,34.810427,61.390109,84.037023,35.885875,0.000000,0.000000,
197539241,62.109855,18.108318,2,0.419250,0.009949,-0.011963,0.907776,-0.988848,-1.885861,42.323156,2.449056,-0.807102,32.494957,62.343801,84.438899,33.661880,0.000000,0.000000,
197548209,63.306846,18.108318,2,0.411194,0.011780,-0.011963,0.911377,-1.163301,-2.013373,39.800417,2.744111,-0.782072,29.960753,63.282495,84.820051,31.234430,0.000000,0.000000,
197558867,64.303489,18.108318,2,0.402954,0.013855,-0.012024,0.915039,-1.267043,-1.793617,35.222761,2.732326,-0.884693,25.367687,64.378945,85.211077,27.386620,0.000000,0.000000,
197568117,65.195579,18.103777,2,0.394592,0.015991,-0.012085,0.918640,-1.659551,-1.461421,32.399713,2.846822,-1.321223,22.525314,65.320844,85.513481,24.198244,0.000000,0.000000,
197577863,65.899162,18.108318,2,0.386230,0.018066,-0.012146,0.922180,-1.634832,-1.596243,30.238203,3.003949,-1.135552,20.354306,66.263326,85.778829,21.677127,0.000000,0.000000,
197588665,66.603294,18.112859,2,0.377808,0.020142,-0.012146,0.925598,-1.739627,-0.890778,22.464802,2.493584,-1.421973,12.565003,67.253946,85.957252,15.700770,0.000000,0.000000,
197598144,67.295036,18.108318,2,0.369507,0.022095,-0.012024,0.928894,-1.766005,-0.389364,16.388051,2.075894,-1.549130,6.479591,68.076299,86.020567,9.652886,0.000000,0.000000,
197607797,68.094108,18.108318,2,0.361267,0.023743,-0.011963,0.932068,-1.219763,-0.344077,10.920383,1.514671,-0.991314,1.038788,68.909677,86.032268,4.003168,0.000000,0.000000,
