Code compiled on Dec 22 2025 at 15:34:53
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name (max 7 chars uppercase),FLIGHT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.637
Air Density (kg/m^3),1.18
Rocket CD,0.71
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.26
Kalman Measurement A STD,0.013
Target Apogee (m),183
Launch Acceleration Threshold (m/s^2),20
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter lockout (s),120

Calibration point: 198.598961
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,
397470845,151.631629,16.839473,3,0.085266,0.819092,-0.557617,0.104248,-2.740000,-2.920000,-1.880000,1.600470,3.996984,1.014880,151.779895,-5.696501,1.008512,0.000000,
397483684,151.911445,16.834830,3,0.090637,0.831482,-0.539612,0.096069,-2.720000,-2.810000,-1.350000,1.401113,3.864210,0.470056,151.783273,-5.591935,0.475989,0.000000,
397492057,151.911445,16.834830,3,0.096191,0.843384,-0.521301,0.087708,-2.480000,-2.800000,-1.780000,1.330563,3.816770,0.905784,151.811033,-5.469274,0.901048,0.000000,
397501200,151.817298,16.830187,3,0.101746,0.854797,-0.502686,0.079285,-2.380000,-2.480000,-0.980000,0.991447,3.430872,0.147658,151.764660,-5.463143,0.155960,0.000000,
397513783,151.351295,16.844117,3,0.107361,0.865601,-0.483948,0.070801,-2.330000,-2.680000,-0.020000,1.070459,3.284691,-0.822829,151.455717,-5.779308,-0.812043,0.000000,
397521986,150.976356,16.834830,3,0.112793,0.875854,-0.465088,0.062378,-2.550000,-2.520000,-0.890000,0.657637,3.634987,-0.037357,151.129755,-6.202556,-0.045894,0.000000,
397531237,151.444404,16.839473,3,0.118225,0.885437,-0.446167,0.054016,-2.600000,-2.520000,-1.410000,0.487437,3.830288,0.433118,151.254471,-5.963143,0.427839,0.000000,
397543837,151.818855,16.839473,3,0.123535,0.894409,-0.427429,0.045898,-2.350000,-2.680000,-0.520000,0.610293,3.524577,-0.426224,151.507158,-5.551437,-0.416812,0.000000,
397552012,151.256660,16.830187,3,0.128662,0.902588,-0.409058,0.038025,-2.410000,-1.940000,-1.650000,-0.084569,3.417078,0.781244,151.316243,-5.766153,0.768042,0.000000,
397561266,151.442848,16.830187,3,0.133667,0.910095,-0.391113,0.030640,-2.380000,-1.710000,-2.260000,-0.305779,3.404757,1.418579,151.336204,-5.658428,1.411411,0.000000,
397573869,150.977912,16.844117,3,0.138306,0.916809,-0.373840,0.023682,-2.400000,-1.620000,-3.000000,-0.425430,3.548513,2.147230,151.056927,-5.896101,2.139121,0.000000,
397582049,151.256660,16.830187,3,0.142700,0.922791,-0.357422,0.017395,-2.290000,-1.320000,-2.820000,-0.629094,3.205857,2.064866,151.124828,-5.702826,2.065685,0.000000,
397591212,151.350257,16.834830,3,0.146667,0.928101,-0.342041,0.011902,-2.280000,-0.970000,-2.470000,-0.933380,2.833493,1.827804,151.203080,-5.517530,1.830425,0.000000,
397603787,150.789131,16.834830,3,0.150208,0.932739,-0.327759,0.007263,-2.010000,-1.250000,-2.040000,-0.637700,2.731060,1.378452,150.893390,-5.804462,1.383432,0.000000,
397611981,150.507789,16.830187,3,0.153320,0.936707,-0.314697,0.003479,-1.800000,-1.310000,-1.160000,-0.565336,2.383883,0.546536,150.621799,-6.139577,0.555759,0.000000,
397621241,151.442848,16.830187,3,0.156006,0.940186,-0.302795,0.000427,-1.570000,-1.360000,-0.810000,-0.431712,2.175862,0.222336,151.040057,-5.523856,0.226010,0.000000,
397633843,150.789131,16.834830,3,0.158325,0.943237,-0.291931,-0.001770,-1.350000,-0.950000,-1.280000,-0.474638,1.865642,0.810785,150.824742,-5.699210,0.804341,0.000000,
397642019,150.789131,16.834830,3,0.160217,0.945862,-0.282227,-0.003235,-1.370000,-0.710000,-1.690000,-0.610219,1.802411,1.271155,150.757494,-5.720267,1.266011,0.000000,
397651291,150.696571,16.839473,3,0.161621,0.948120,-0.273743,-0.003906,-1.380000,-0.670000,-2.050000,-0.629619,1.876549,1.624197,150.669271,-5.750784,1.620250,0.000000,
397663864,151.069435,16.830187,3,0.162476,0.950073,-0.266479,-0.003662,-1.040000,-0.930000,-1.480000,-0.284014,1.730803,1.030254,150.829511,-5.441554,1.036756,0.000000,
397672057,150.228523,16.834830,3,0.162842,0.951660,-0.260376,-0.002686,-0.890000,-0.790000,-1.950000,-0.203167,1.684449,1.529585,150.435753,-5.959649,1.524154,0.000000,
397681276,150.696571,16.839473,3,0.162781,0.953064,-0.255371,-0.001038,-0.760000,-0.680000,-2.150000,-0.147097,1.591498,1.763211,150.531807,-5.748169,1.760577,0.000000,
397693913,150.416267,16.844117,3,0.162170,0.954224,-0.251343,0.001343,-0.570000,-0.660000,-1.980000,-0.024771,1.429219,1.624167,150.392178,-5.812940,1.625670,0.000000,
397702085,150.789131,16.834830,3,0.161011,0.955200,-0.248352,0.004333,0.030000,-0.840000,-1.440000,0.529252,1.124721,1.111444,150.575389,-5.452558,1.117111,0.000000,
397711227,150.509345,16.839473,3,0.159302,0.956055,-0.246094,0.007751,0.250000,-0.910000,-1.210000,0.727082,1.009826,0.898129,150.487367,-5.493780,0.900542,0.000000,
397723818,150.694984,16.830187,3,0.157104,0.956787,-0.244507,0.011597,0.350000,-0.880000,-1.090000,0.782552,0.902800,0.811082,150.538841,-5.330976,0.812068,0.000000,
397731993,150.041328,16.834830,3,0.154358,0.957458,-0.243408,0.015564,0.650000,-0.800000,-1.190000,1.003347,0.728064,0.970630,150.206218,-5.761762,0.968883,0.000000,
397741295,150.416267,16.844117,3,0.151123,0.958069,-0.242615,0.019714,0.920000,-0.830000,-1.100000,1.240887,0.601194,0.918678,150.274212,-5.596208,0.919231,0.000000,
397753874,150.788093,16.825543,3,0.147400,0.958740,-0.242065,0.023926,1.040000,-0.690000,-1.370000,1.276977,0.506957,1.244014,150.502461,-5.199385,1.240435,0.000000,
397762059,149.759498,16.830187,3,0.143127,0.959351,-0.241516,0.028015,1.170000,-0.670000,-1.390000,1.368902,0.432063,1.299591,150.028205,-5.845715,1.298939,0.000000,
397771202,149.201026,16.848760,3,0.138428,0.960083,-0.240967,0.031982,1.340000,-0.780000,-1.240000,1.556028,0.400102,1.166346,149.496205,-6.454588,1.167808,0.000000,
397783777,149.666419,16.834830,3,0.133301,0.960876,-0.240173,0.035706,1.490000,-0.740000,-1.510000,1.655973,0.367531,1.473290,149.514013,-6.310897,1.469924,0.000000,
397792000,150.041328,16.834830,3,0.127869,0.961731,-0.239075,0.039124,1.680000,-0.770000,-2.040000,1.815811,0.440904,2.021062,149.768596,-5.829359,2.014988,0.000000,
397801250,149.294105,16.844117,3,0.122131,0.962769,-0.237427,0.042175,1.700000,-0.870000,-2.000000,1.862562,0.496650,1.982654,149.440176,-6.166746,1.983010,0.000000,
397821464,149.199989,16.839473,3,0.109985,0.965271,-0.232178,0.046875,2.060000,-0.830000,-2.660000,2.104579,0.440939,2.717141,149.175187,-6.289793,2.709051,0.000000,
397830966,149.011268,16.830187,3,0.103760,0.966797,-0.228333,0.048523,2.110000,-0.730000,-2.600000,2.088954,0.307019,2.699190,149.018483,-6.462417,2.699298,0.000000,
397840680,149.573341,16.839473,3,0.097473,0.968567,-0.223511,0.049561,2.260000,-0.700000,-2.680000,2.192414,0.225540,2.814884,149.279890,-5.916660,2.813611,0.000000,
397855203,149.290992,16.825543,3,0.091187,0.970459,-0.217651,0.050049,2.330000,-1.000000,-1.580000,2.438378,0.239625,1.709379,149.200638,-5.882584,1.721548,0.000000,
397862693,149.945655,16.820900,3,0.084961,0.972595,-0.210571,0.049927,2.380000,-0.900000,-1.560000,2.437667,0.143136,1.716161,149.591279,-5.134168,1.716220,0.000000,
397871497,150.134406,16.830187,3,0.078857,0.974854,-0.202393,0.049316,2.320000,-1.080000,-1.440000,2.460728,0.330689,1.567590,149.860376,-4.712320,1.569228,0.000000,
397883951,149.759498,16.830187,3,0.072998,0.977295,-0.192932,0.048096,2.500000,-1.180000,-1.910000,2.629833,0.462272,2.039665,149.743321,-4.758516,2.034481,0.000000,
397892036,148.729957,16.825543,3,0.067383,0.979858,-0.182251,0.046387,2.580000,-1.100000,-1.890000,2.671869,0.393191,2.036062,149.116798,-5.603061,2.036045,0.000000,
397901166,148.731513,16.834830,3,0.062012,0.982483,-0.170288,0.044067,2.660000,-1.190000,-2.490000,2.737066,0.577225,2.620836,148.843037,-5.856603,2.614391,0.000000,
397913798,148.732551,16.844117,3,0.056946,0.985107,-0.156982,0.041260,2.940000,-1.170000,-3.210000,2.948901,0.611041,3.353861,148.705206,-5.892927,3.345712,0.000000,
397921989,149.383552,16.820900,3,0.052246,0.987732,-0.142212,0.037903,2.970000,-1.310000,-3.530000,3.002692,0.829648,3.646053,149.050968,-5.279616,3.642743,0.000000,
397931242,148.918708,16.834830,3,0.047913,0.990295,-0.126038,0.033997,2.460000,-1.050000,-0.670000,2.604667,0.475114,0.770113,148.925653,-5.369028,0.801769,0.000000,
397940825,148.638465,16.839473,3,0.043945,0.992676,-0.108459,0.029602,2.090000,-0.800000,1.150000,2.268135,0.225730,-1.065395,148.708041,-5.586734,-1.044819,0.000000,
397953611,148.824073,16.830187,3,0.040161,0.994873,-0.089722,0.024841,2.180000,-0.840000,1.560000,2.359712,0.307409,-1.493123,148.703905,-5.520563,-1.488183,0.000000,
397961999,148.824073,16.830187,3,0.036621,0.996704,-0.070007,0.019897,2.140000,-0.910000,0.260000,2.254628,0.583514,-0.227169,148.727446,-5.416845,-0.241065,0.000000,
397971162,148.077979,16.839473,3,0.033325,0.998108,-0.049316,0.014709,1.890000,-0.800000,0.670000,1.977001,0.564544,-0.658543,148.301941,-5.908479,-0.653942,0.000000,
397983762,148.170539,16.834830,3,0.030151,0.999146,-0.027710,0.009399,1.890000,-0.750000,1.160000,1.948568,0.573492,-1.163958,148.151097,-6.018686,-1.158338,0.000000,
397991938,148.824073,16.830187,3,0.027161,0.999634,-0.005249,0.004028,1.790000,-0.980000,0.540000,1.804537,0.930858,-0.577486,148.492760,-5.439288,-0.583887,0.000000,
398001210,148.263587,16.830187,3,0.024353,0.999573,0.017883,-0.001404,1.640000,-0.980000,0.830000,1.602235,0.996399,-0.882806,148.309723,-5.615817,-0.879512,0.000000,
398013784,148.357185,16.834830,3,0.021729,0.998840,0.041748,-0.006836,1.710000,-1.040000,0.150000,1.615059,1.170784,-0.220831,148.266652,-5.584104,-0.228089,0.000000,
398021978,148.637428,16.830187,3,0.019348,0.997559,0.066284,-0.012146,1.570000,-1.270000,-0.810000,1.404744,1.497446,0.720165,148.436281,-5.256425,0.709716,0.000000,
398031199,148.356147,16.825543,3,0.017212,0.995544,0.091370,-0.017334,1.380000,-1.370000,-1.660000,1.158146,1.658841,1.563618,148.341526,-5.300988,1.554208,0.000000,
398043776,147.983375,16.834830,3,0.015381,0.992737,0.116943,-0.022339,1.340000,-1.240000,-0.580000,1.036885,1.536297,0.483432,148.066939,-5.554960,0.495232,0.000000,
398051979,147.983375,16.834830,3,0.013794,0.989258,0.142944,-0.027100,1.490000,-1.240000,-0.440000,1.097156,1.624528,0.329177,147.972845,-5.624834,0.331006,0.000000,
398061115,148.824073,16.830187,3,0.012451,0.984985,0.169189,-0.031555,1.470000,-1.250000,0.040000,0.962992,1.665365,-0.154792,148.413798,-4.998727,-0.149439,0.000000,
398073689,148.077979,16.839473,3,0.011414,0.979980,0.195618,-0.035706,1.530000,-1.110000,0.360000,0.958936,1.597111,-0.482241,148.155945,-5.247812,-0.478574,0.000000,
398082078,148.358741,16.844117,3,0.010681,0.974121,0.222168,-0.039551,1.190000,-1.100000,-0.340000,0.616338,1.518169,0.237922,148.229753,-5.069720,0.230027,0.000000,
398091228,147.983375,16.834830,3,0.010193,0.967590,0.248596,-0.043091,0.990000,-1.120000,-0.570000,0.368810,1.480170,0.482087,148.040830,-5.249065,0.479309,0.000000,
398103810,148.170539,16.834830,3,0.009949,0.960327,0.274780,-0.046204,0.980000,-0.930000,-0.330000,0.363638,1.320302,0.242023,148.050125,-5.151516,0.244638,0.000000,
398112000,147.889259,16.830187,3,0.009888,0.952454,0.300659,-0.048950,0.880000,-0.650000,0.380000,0.310610,1.017239,-0.458547,147.914473,-5.295453,-0.450798,0.000000,
398121144,147.889778,16.839473,3,0.010132,0.943909,0.326050,-0.051208,0.640000,-0.620000,0.020000,0.116500,0.880266,-0.077145,147.851764,-5.314408,-0.081262,0.000000,
398133717,148.263587,16.830187,3,0.010559,0.934814,0.350952,-0.053101,0.290000,-0.610000,-0.770000,-0.113271,0.693430,0.745203,148.024109,-5.006130,0.736096,0.000000,
398141915,148.170539,16.834830,3,0.011169,0.925293,0.375122,-0.054443,-0.010000,-0.590000,-1.020000,-0.323200,0.479591,1.026638,148.068160,-4.870224,1.023436,0.000000,
398151165,147.983375,16.834830,3,0.011963,0.915405,0.398560,-0.055237,-0.090000,-0.280000,-0.170000,-0.249970,0.136626,0.185073,147.974069,-4.931199,0.194312,0.000000,
398163747,148.078498,16.848760,3,0.012878,0.905212,0.421082,-0.055420,0.000000,-0.060000,0.080000,-0.052985,0.033099,-0.078074,147.972665,-4.855792,-0.075072,0.000000,
398171918,147.608528,16.834830,3,0.013916,0.894897,0.442688,-0.055054,-0.310000,-0.030000,-0.290000,-0.185431,-0.205554,0.323233,147.721466,-5.171361,0.318843,0.000000,
398181174,147.795692,16.834830,3,0.015076,0.884338,0.463379,-0.054199,-0.830000,-0.070000,-1.000000,-0.444283,-0.562092,1.086359,147.716588,-5.106378,1.077901,0.000000,
398193780,147.142188,16.839473,3,0.016296,0.873840,0.483093,-0.052612,-0.910000,0.110000,-0.440000,-0.353622,-0.790448,0.532882,147.318658,-5.520329,0.538888,0.000000,
398201948,146.955055,16.839473,3,0.017578,0.863403,0.501648,-0.050354,-0.910000,0.220000,0.170000,-0.268201,-0.909545,-0.078281,147.062326,-5.839511,-0.071480,0.000000,
398211117,147.236305,16.844117,3,0.018921,0.853088,0.519226,-0.047546,-1.060000,0.410000,0.300000,-0.138154,-1.150252,-0.198604,147.109419,-5.712372,-0.197203,0.000000,
398223688,147.515968,16.839473,3,0.020264,0.842957,0.535767,-0.044128,-1.400000,0.450000,0.010000,-0.184076,-1.454140,0.118696,147.273690,-5.414334,0.115215,0.000000,
398232077,147.608528,16.834830,3,0.021606,0.833069,0.551331,-0.040100,-1.700000,0.600000,-0.760000,-0.076184,-1.732431,0.906065,147.422873,-5.114095,0.897350,0.000000,
398241219,146.955055,16.839473,3,0.022827,0.823425,0.565857,-0.035522,-1.680000,0.760000,-0.820000,0.136341,-1.771568,0.956785,147.105445,-5.456416,0.956130,0.000000,
398253769,146.862525,16.844117,3,0.023926,0.814209,0.579285,-0.030396,-1.690000,0.880000,-0.990000,0.300310,-1.806708,1.120836,146.895984,-5.620287,1.119021,0.000000,
398261991,147.235237,16.834830,3,0.024902,0.805359,0.591736,-0.024658,-1.410000,1.350000,-1.620000,0.884109,-1.632782,1.728273,147.046924,-5.309332,1.721559,0.000000,
398271133,147.233680,16.825543,3,0.025635,0.797058,0.603088,-0.018494,-1.090000,1.560000,-1.330000,1.202984,-1.386075,1.422174,147.106486,-5.157435,1.425473,0.000000,
398283705,147.142188,16.839473,3,0.026123,0.789246,0.613403,-0.011902,-1.010000,1.630000,-1.230000,1.313292,-1.309772,1.322720,147.062483,-5.114738,1.323852,0.000000,
398291896,147.329353,16.839473,3,0.026306,0.781982,0.622742,-0.005127,-0.930000,1.850000,-1.230000,1.563233,-1.259695,1.330514,147.175667,-4.870289,1.330441,0.000000,
398301127,147.329353,16.839473,3,0.026245,0.775269,0.631104,0.001831,-0.870000,2.150000,-0.670000,1.902611,-1.260197,0.787918,147.219658,-4.748830,0.793896,0.000000,
398313709,146.860969,16.834830,3,0.025818,0.769043,0.638611,0.008850,-0.980000,2.310000,-0.750000,2.052463,-1.364492,0.885694,146.951656,-5.000989,0.884682,0.000000,
398321916,146.488227,16.844117,3,0.025024,0.763428,0.645203,0.015869,-0.900000,2.500000,-0.540000,2.280090,-1.293127,0.693008,146.641379,-5.402078,0.695120,0.000000,
398331166,147.327278,16.830187,3,0.023743,0.758362,0.651001,0.022766,-0.860000,2.360000,0.410000,2.224349,-1.209673,-0.257281,146.988268,-4.893437,-0.246785,0.000000,
398343764,147.235237,16.834830,3,0.022095,0.753784,0.656067,0.029541,-0.800000,2.280000,1.600000,2.259810,-1.098501,-1.443679,147.069957,-4.729794,-1.430490,0.000000,
398351939,147.235237,16.834830,3,0.020020,0.749695,0.660522,0.036072,-0.770000,2.320000,1.650000,2.331101,-1.028521,-1.485585,147.127273,-4.596558,-1.484978,0.000000,
398361076,146.862525,16.844117,3,0.017639,0.745972,0.664368,0.042358,-0.590000,2.400000,1.330000,2.423465,-0.825520,-1.149521,146.932065,-4.804202,-1.153218,0.000000,
398373678,147.235237,16.834830,3,0.014893,0.742615,0.667786,0.048340,-0.660000,2.420000,0.770000,2.399028,-0.883324,-0.590510,147.047534,-4.589994,-0.596711,0.000000,
398381869,146.581275,16.839473,3,0.011780,0.739624,0.670776,0.053894,-0.030000,2.500000,-0.250000,2.450727,-0.293266,0.470892,146.739060,-4.995560,0.459127,0.000000,
398391121,146.955055,16.839473,3,0.008484,0.736816,0.673462,0.059021,0.230000,2.540000,-1.000000,2.439604,-0.074124,1.243952,146.817871,-4.823136,1.235304,0.000000,
398403691,147.142188,16.839473,3,0.004944,0.734192,0.675903,0.063660,0.350000,2.620000,-1.760000,2.449753,-0.016884,2.020371,146.945781,-4.558829,2.011720,0.000000,
398411885,146.113441,16.834830,3,0.001282,0.731628,0.678345,0.067627,0.700000,2.620000,-2.470000,2.400808,0.264117,2.760780,146.424908,-5.268183,2.752526,0.000000,
398421144,146.767890,16.839473,3,-0.002319,0.728943,0.680847,0.070984,0.950000,2.200000,-2.240000,2.019380,0.558422,2.523721,146.574698,-4.988982,2.526243,0.000000,
398430770,146.395179,16.848760,3,-0.005859,0.726074,0.683655,0.073608,1.020000,2.050000,-1.980000,1.896647,0.661950,2.264568,146.422893,-5.099602,2.267452,0.000000,
398443567,146.955055,16.839473,3,-0.009216,0.722900,0.686768,0.075562,1.160000,2.010000,-2.120000,1.846347,0.788162,2.418793,146.667224,-4.668888,2.417126,0.000000,
398451872,146.767890,16.839473,3,-0.012268,0.719299,0.690369,0.076843,1.420000,1.850000,-2.070000,1.696733,1.065257,2.389826,146.687073,-4.558802,2.390127,0.000000,
398461095,146.955055,16.839473,3,-0.014954,0.715149,0.694458,0.077454,1.510000,1.870000,-2.100000,1.708164,1.160317,2.433396,146.800264,-4.333131,2.432919,0.000000,
398473730,146.767890,16.839473,3,-0.017212,0.710510,0.699219,0.077393,1.560000,1.840000,-2.170000,1.662639,1.218138,2.506045,146.726905,-4.325480,2.505239,0.000000,
398481901,146.955055,16.839473,3,-0.019043,0.705139,0.704651,0.076660,1.500000,1.760000,-2.070000,1.578678,1.196117,2.389445,146.824228,-4.104039,2.390721,0.000000,
398491044,146.488227,16.844117,3,-0.020386,0.699158,0.710693,0.075256,1.130000,1.590000,-1.510000,1.445540,0.932469,1.768009,146.592375,-4.339071,1.774871,0.000000,
398503608,146.301612,16.844117,3,-0.021301,0.692566,0.717285,0.073242,0.990000,1.590000,-1.320000,1.451776,0.850532,1.555382,146.369122,-4.532847,1.557801,0.000000,
398511984,145.552589,16.844117,3,-0.021851,0.685303,0.724487,0.070618,0.670000,1.430000,-0.660000,1.341375,0.648501,0.842326,145.856648,-5.243457,0.850210,0.000000,
398521126,146.113960,16.844117,3,-0.022095,0.677490,0.732056,0.067505,0.300000,1.260000,0.160000,1.238761,0.409139,-0.034413,145.957625,-5.049674,-0.024664,0.000000,
398533729,146.392585,16.830187,3,-0.022156,0.669189,0.739990,0.064026,-0.080000,1.060000,0.280000,1.075900,0.057773,-0.217892,146.146614,-4.732030,-0.215763,0.000000,
398541901,145.551551,16.834830,3,-0.022034,0.660522,0.748047,0.060181,-0.080000,0.890000,0.010000,0.892438,0.029305,0.035312,145.762181,-5.256534,0.032545,0.000000,
398551063,146.019355,16.830187,3,-0.021729,0.651489,0.756287,0.056091,-0.240000,0.650000,-0.140000,0.672536,-0.157618,0.150311,145.862819,-5.063137,0.149013,0.000000,
398563669,145.460060,16.848760,3,-0.021362,0.642090,0.764587,0.051819,-0.320000,0.500000,0.230000,0.555691,-0.203919,-0.234406,145.565054,-5.361881,-0.230181,0.000000,
398571853,145.085334,16.839473,3,-0.020935,0.632324,0.773010,0.047424,-0.590000,0.240000,0.620000,0.369972,-0.466732,-0.659989,145.242409,-5.790156,-0.655252,0.000000,
398581102,145.552589,16.844117,3,-0.020386,0.622253,0.781372,0.043091,-0.630000,0.130000,0.010000,0.268484,-0.581747,-0.058354,145.368336,-5.558943,-0.064932,0.000000,
398593672,145.271919,16.839473,3,-0.019775,0.612000,0.789673,0.038757,-0.570000,-0.030000,-0.810000,0.100427,-0.626689,0.761012,145.242514,-5.620632,0.751911,0.000000,
398601838,145.085334,16.839473,3,-0.019043,0.601501,0.797913,0.034546,-0.730000,-0.250000,0.590000,-0.032439,-0.722219,-0.648770,145.105265,-5.764604,-0.633335,0.000000,
398611093,145.270881,16.830187,3,-0.018250,0.590698,0.806091,0.030518,-0.800000,-0.220000,1.390000,0.040607,-0.728667,-1.444868,145.147682,-5.654306,-1.435925,0.000000,
398623672,145.271919,16.839473,3,-0.017395,0.579712,0.814209,0.026611,-0.840000,-0.210000,2.150000,0.081919,-0.724218,-2.200286,145.148550,-5.590155,-2.191863,0.000000,
398631876,145.458503,16.839473,3,-0.016479,0.568542,0.822144,0.023010,-0.920000,-0.350000,1.530000,-0.004221,-0.896164,-1.583116,145.282746,-5.329575,-1.589824,0.000000,
398641018,145.177833,16.834830,3,-0.015564,0.557251,0.829956,0.019592,-0.670000,-0.740000,-0.740000,-0.428440,-0.936085,0.695877,145.173351,-5.401790,0.670690,0.000000,
398653589,144.898200,16.839473,3,-0.014526,0.545776,0.837646,0.016602,-0.360000,-0.480000,-0.260000,-0.292109,-0.534119,0.238729,144.945663,-5.600977,0.243489,0.000000,
398661782,145.085334,16.839473,3,-0.013306,0.534058,0.845215,0.013916,-0.490000,-0.540000,0.410000,-0.280542,-0.658468,-0.433010,144.980912,-5.481544,-0.425555,0.000000,
398671007,144.898200,16.839473,3,-0.011963,0.522095,0.852722,0.011597,-0.630000,-0.410000,0.840000,-0.085786,-0.720045,-0.862996,144.882449,-5.551343,-0.858175,0.000000,
398683588,144.805183,16.844117,3,-0.010498,0.509949,0.860107,0.009583,-0.890000,-0.690000,0.010000,-0.178524,-1.111283,-0.038753,144.767723,-5.608908,-0.047783,0.000000,
398691792,144.617042,16.834830,3,-0.008972,0.497681,0.867310,0.007874,-0.890000,-0.830000,0.110000,-0.268422,-1.184453,-0.134730,144.634144,-5.743037,-0.133772,0.000000,
398701043,145.085334,16.839473,3,-0.007385,0.485291,0.874268,0.006592,-0.900000,-0.800000,0.430000,-0.205821,-1.178686,-0.450738,144.842091,-5.409198,-0.447245,0.000000,
398713596,144.898200,16.839473,3,-0.005676,0.472778,0.881104,0.005737,-0.820000,-0.700000,0.520000,-0.132362,-1.062094,-0.535828,144.806741,-5.374390,-0.534852,0.000000,
398721793,144.898200,16.839473,3,-0.003906,0.460205,0.887817,0.005249,-1.150000,-0.680000,0.570000,0.106075,-1.324250,-0.587435,144.815812,-5.298500,-0.586856,0.000000,
398731045,144.992286,16.844117,3,-0.002075,0.447510,0.894226,0.005188,-1.300000,-0.650000,0.500000,0.259359,-1.424479,-0.515590,144.868889,-5.171134,-0.516375,0.000000,
398743677,144.523994,16.839473,3,-0.000183,0.434937,0.900452,0.005432,-1.410000,-0.660000,0.860000,0.363391,-1.506127,-0.873450,144.603128,-5.437429,-0.869515,0.000000,
398751879,144.429939,16.834830,3,0.001587,0.422485,0.906372,0.006104,-1.470000,-0.540000,1.770000,0.546017,-1.455816,-1.780066,144.457818,-5.605518,-1.770032,0.000000,
398761023,144.804145,16.834830,3,0.003357,0.410156,0.911987,0.007141,-1.520000,-0.400000,1.860000,0.731644,-1.383479,-1.865719,144.606879,-5.362660,-1.864665,0.000000,
398773593,145.085334,16.839473,3,0.005066,0.398071,0.917297,0.008484,-1.540000,-0.390000,1.770000,0.795462,-1.370728,-1.773361,144.817218,-5.032761,-1.774367,0.000000,
398781786,144.429939,16.834830,3,0.006592,0.386230,0.922302,0.010132,-1.540000,-0.330000,1.710000,0.879405,-1.305593,-1.710544,144.550899,-5.388240,-1.711247,0.000000,
398791030,143.964271,16.848760,3,0.008057,0.374817,0.927002,0.012024,-1.530000,-0.240000,1.560000,0.970631,-1.210654,-1.557176,144.161568,-5.841684,-1.558874,0.000000,
398811328,144.805183,16.844117,3,0.010559,0.353027,0.935425,0.016541,-1.660000,-0.140000,1.160000,1.190020,-1.174725,-1.151153,144.420312,-5.388936,-1.155646,0.000000,
398820826,144.617042,16.834830,3,0.011536,0.342896,0.939087,0.019043,-1.630000,-0.130000,1.410000,1.211423,-1.110525,-1.400131,144.485573,-5.163661,-1.397437,0.000000,
398830523,144.896644,16.830187,3,0.012390,0.333313,0.942505,0.021729,-1.930000,0.090000,1.180000,1.601870,-1.105153,-1.157065,144.675529,-4.790347,-1.159713,0.000000,
398843412,144.335853,16.830187,3,0.012939,0.324280,0.945557,0.024536,-1.940000,0.100000,1.160000,1.639462,-1.067998,-1.136145,144.415399,-5.086100,-1.136405,0.000000,
398851811,144.429939,16.834830,3,0.013306,0.315918,0.948303,0.027405,-1.800000,0.250000,1.320000,1.645886,-0.822589,-1.288227,144.381103,-5.083575,-1.286554,0.000000,
398861066,143.962196,16.830187,3,0.013306,0.308289,0.950745,0.030334,-1.730000,0.220000,1.350000,1.588925,-0.770965,-1.321277,144.091383,-5.415216,-1.320894,0.000000,
398873616,143.496040,16.844117,3,0.013062,0.301392,0.952820,0.033264,-1.590000,0.210000,1.250000,1.477138,-0.673809,-1.224096,143.677493,-5.867960,-1.225163,0.000000,
398881810,143.868659,16.834830,3,0.012512,0.295166,0.954651,0.036194,-1.470000,0.310000,0.990000,1.432471,-0.513493,-0.959572,143.740415,-5.710450,-0.962498,0.000000,
398891050,143.868659,16.834830,3,0.011780,0.289673,0.956238,0.039062,-1.430000,0.470000,0.620000,1.477464,-0.361748,-0.579720,143.761802,-5.621979,-0.583938,0.000000,
398903649,143.587501,16.830187,3,0.010742,0.284790,0.957642,0.041870,-1.570000,0.560000,0.820000,1.656505,-0.329835,-0.773826,143.589715,-5.757534,-0.771733,0.000000,
398911839,143.494483,16.834830,3,0.009460,0.280701,0.958740,0.044556,-1.580000,0.480000,1.360000,1.647530,-0.340327,-1.321796,143.487209,-5.850566,-1.315734,0.000000,
398920979,144.149299,16.830187,3,0.007935,0.277405,0.959595,0.046997,-1.560000,0.540000,1.410000,1.665181,-0.256221,-1.369564,143.816569,-5.378817,-1.368971,0.000000,
398933569,144.243354,16.834830,3,0.006104,0.274841,0.960205,0.049316,-1.570000,0.570000,1.020000,1.672811,-0.255310,-0.983226,143.996504,-5.084660,-0.987477,0.000000,
398941745,143.962715,16.839473,3,0.004028,0.273010,0.960632,0.051392,-1.220000,0.500000,1.360000,1.348855,-0.086311,-1.327113,143.935265,-5.124666,-1.323371,0.000000,
