Code compiled on Feb 14 2026 at 22:01:21
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,FLT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.23
Rocket CD,0.65
Airbrake CD,0.65
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.6
Kalman Measurement A STD,0.013
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 239.272635
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
144391613,0.289362,18.942561,1,-0.386597,0.002808,-0.004639,-0.922241,0.010000,0.090000,0.540000,-0.072049,-0.050174,0.540455,0.047988,0.323352,0.540240,0.000000,0.000000,
144400462,0.381983,18.937919,1,-0.386108,0.002808,-0.004639,-0.922424,0.010000,0.180000,0.560000,-0.136133,-0.113186,0.561030,0.158647,0.469939,0.560800,0.000000,0.000000,
144412913,-0.547262,18.947203,1,-0.385620,0.002808,-0.004639,-0.922668,-0.010000,0.070000,0.480000,-0.043557,-0.051153,0.480507,-0.063740,0.187142,0.481392,0.000000,0.000000,
144421510,0.010996,18.947203,1,-0.385254,0.002808,-0.004639,-0.922791,-0.010000,0.090000,0.540000,-0.057831,-0.064598,0.540632,-0.037913,0.225196,0.539979,0.000000,0.000000,
144430387,0.103617,18.942561,1,-0.385132,0.002808,-0.004639,-0.922852,-0.130000,0.030000,0.600000,0.069145,-0.107071,0.601295,0.009757,0.290131,0.600619,0.000000,0.000000,
144443118,0.289362,18.942561,1,-0.385254,0.002808,-0.004639,-0.922791,-0.030000,0.010000,0.540000,0.013115,-0.022570,0.540295,0.103919,0.411013,0.540960,0.000000,0.000000,
144451994,0.010477,18.937919,1,-0.385498,0.002808,-0.004639,-0.922668,-0.130000,0.050000,0.540000,0.054912,-0.121816,0.541426,0.077308,0.373765,0.541421,0.000000,0.000000,
144460811,0.381983,18.937919,1,-0.385742,0.002808,-0.004639,-0.922607,-0.130000,0.010000,0.500000,0.083400,-0.094189,0.501173,0.178973,0.508284,0.501617,0.000000,0.000000,
144473281,-0.174749,18.947203,1,-0.385864,0.002808,-0.004639,-0.922546,-0.030000,0.130000,0.580000,-0.072419,-0.106423,0.581060,0.070939,0.370144,0.580184,0.000000,0.000000,
144482100,-0.174749,18.947203,1,-0.385864,0.002808,-0.004639,-0.922546,0.050000,0.130000,0.580000,-0.128597,-0.049469,0.580359,-0.005367,0.264960,0.580357,0.000000,0.000000,
144490898,0.475122,18.942561,1,-0.385681,0.002808,-0.004639,-0.922607,-0.070000,0.090000,0.560000,-0.015778,-0.107027,0.561156,0.152046,0.474424,0.561367,0.000000,0.000000,
144503536,0.103617,18.942561,1,-0.385437,0.002808,-0.004639,-0.922729,-0.070000,0.070000,0.520000,-0.001425,-0.093414,0.521030,0.142418,0.461154,0.521475,0.000000,0.000000,
144512402,-0.361532,18.947203,1,-0.385315,0.002808,-0.004639,-0.922791,-0.130000,0.030000,0.580000,0.069140,-0.107316,0.581296,-0.016782,0.239176,0.580637,0.000000,0.000000,
144521101,0.382502,18.947203,1,-0.385376,0.002808,-0.004639,-0.922729,-0.110000,-0.010000,0.540000,0.083564,-0.065409,0.540868,0.114192,0.414610,0.541306,0.000000,0.000000,
144533592,0.382502,18.947203,1,-0.385559,0.002808,-0.004639,-0.922668,-0.090000,-0.030000,0.560000,0.083688,-0.036946,0.560563,0.206187,0.531640,0.560351,0.000000,0.000000,
144542188,0.104639,18.951845,1,-0.385803,0.002808,-0.004639,-0.922546,-0.010000,-0.050000,0.560000,0.041719,0.033998,0.559735,0.177893,0.490857,0.559742,0.000000,0.000000,
144551207,-0.174749,18.947203,1,-0.385986,0.002808,-0.004639,-0.922485,-0.140000,0.010000,0.560000,0.090263,-0.100708,0.561258,0.068564,0.346752,0.561241,0.000000,0.000000,
144563799,0.103617,18.942561,1,-0.386108,0.002808,-0.004639,-0.922424,-0.130000,0.030000,0.540000,0.068998,-0.107858,0.541299,0.084313,0.367991,0.541519,0.000000,0.000000,
144572673,-0.362036,18.937919,1,-0.386108,0.002808,-0.004639,-0.922424,-0.070000,-0.050000,0.500000,0.083942,-0.009410,0.500264,-0.057057,0.170923,0.500719,0.000000,0.000000,
144581367,-0.081625,18.951845,1,-0.386047,0.002808,-0.004639,-0.922485,-0.010000,0.070000,0.540000,-0.043702,-0.050468,0.540503,-0.063480,0.165096,0.540065,0.000000,0.000000,
144594027,-0.267370,18.951845,1,-0.385803,0.002808,-0.004639,-0.922546,0.070000,0.130000,0.600000,-0.142659,-0.035024,0.600183,-0.127300,0.088922,0.599520,0.000000,0.000000,
144602671,0.381983,18.937919,1,-0.385559,0.002808,-0.004639,-0.922668,-0.030000,0.150000,0.540000,-0.086513,-0.120950,0.541190,0.038500,0.323843,0.541833,0.000000,0.000000,
144611533,0.381983,18.937919,1,-0.385254,0.002808,-0.004639,-0.922791,-0.030000,0.090000,0.480000,-0.043672,-0.079461,0.480810,0.152236,0.474403,0.481483,0.000000,0.000000,
144624196,0.382502,18.947203,1,-0.385071,0.002808,-0.004639,-0.922852,0.050000,0.150000,0.520000,-0.142618,-0.064387,0.520492,0.232783,0.575752,0.520062,0.000000,0.000000,
144633072,-0.174749,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.030000,0.030000,0.540000,-0.001083,-0.036635,0.540423,0.105817,0.396046,0.540199,0.000000,0.000000,
144641673,0.197260,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,-0.010000,0.560000,0.069527,-0.050916,0.560691,0.138761,0.440146,0.560465,0.000000,0.000000,
144654129,0.012018,18.956487,1,-0.385254,0.002808,-0.004639,-0.922791,-0.110000,0.030000,0.560000,0.055113,-0.093296,0.561122,0.103300,0.395105,0.561115,0.000000,0.000000,
144662803,0.197260,18.947203,1,-0.385437,0.002808,-0.004639,-0.922729,-0.160000,-0.030000,0.480000,0.133034,-0.087571,0.481181,0.137175,0.441505,0.482062,0.000000,0.000000,
144671832,0.197260,18.947203,1,-0.385620,0.002808,-0.004639,-0.922668,-0.130000,0.030000,0.520000,0.069165,-0.108007,0.521300,0.160573,0.471734,0.520867,0.000000,0.000000,
144800940,0.103617,18.942561,1,-0.385071,0.002808,-0.004639,-0.922852,-0.070000,-0.060000,0.500000,0.091075,-0.002188,0.500199,0.204476,0.512806,0.500427,0.000000,0.000000,
144810219,0.096399,18.859008,1,-0.385132,0.002808,-0.004639,-0.922852,-0.140000,0.010000,0.580000,0.090428,-0.100327,0.581256,0.156498,0.346950,0.580365,0.000000,0.000000,
144818677,0.282679,18.868291,1,-0.385254,0.002808,-0.004639,-0.922791,-0.110000,-0.010000,0.600000,0.083490,-0.064743,0.600864,0.209968,0.484910,0.600638,0.000000,0.000000,
144829817,-0.181448,18.872933,1,-0.385315,0.002808,-0.004639,-0.922791,-0.070000,-0.010000,0.560000,0.055431,-0.036740,0.560516,0.073357,0.194982,0.560958,0.000000,0.000000,
144838454,-0.274054,18.877575,1,-0.385315,0.002808,-0.004639,-0.922791,-0.130000,-0.010000,0.540000,0.097650,-0.079621,0.541043,-0.044364,-0.008706,0.541262,0.000000,0.000000,
144846106,-0.180929,18.882217,1,-0.385315,0.002808,-0.004639,-0.922791,-0.130000,0.010000,0.540000,0.083427,-0.093683,0.541171,-0.089753,-0.070042,0.541172,0.000000,0.000000,
144857570,0.656244,18.886859,1,-0.385254,0.002808,-0.004639,-0.922791,-0.130000,0.090000,0.540000,0.026545,-0.149917,0.541682,0.153188,0.229458,0.541677,0.000000,0.000000,
144865541,0.098978,18.886859,1,-0.385193,0.002808,-0.004639,-0.922852,-0.110000,0.090000,0.560000,0.012480,-0.135495,0.561506,0.137497,0.213883,0.561288,0.000000,0.000000,
144874112,-0.086248,18.896143,1,-0.385193,0.002808,-0.004639,-0.922852,-0.130000,0.070000,0.560000,0.040767,-0.135647,0.561553,0.067586,0.146113,0.561550,0.000000,0.000000,
144885946,0.193140,18.900784,1,-0.385193,0.002808,-0.004639,-0.922852,-0.030000,-0.030000,0.580000,0.041497,0.005992,0.580037,0.109559,0.190657,0.579833,0.000000,0.000000,
144894758,0.285761,18.896143,1,-0.385193,0.002808,-0.004639,-0.922852,-0.090000,0.010000,0.520000,0.055356,-0.065440,0.520821,0.167638,0.250627,0.521472,0.000000,0.000000,
144903408,-0.085745,18.905426,1,-0.385193,0.002808,-0.004639,-0.922791,-0.110000,0.050000,0.560000,0.040897,-0.107346,0.561250,0.089024,0.180164,0.560812,0.000000,0.000000,
144915789,0.100016,18.905426,1,-0.385193,0.002808,-0.004639,-0.922791,-0.030000,-0.030000,0.560000,0.041521,0.005772,0.560038,0.094806,0.190232,0.560046,0.000000,0.000000,
144924656,-0.270971,18.914710,1,-0.385193,0.002808,-0.004639,-0.922791,-0.030000,-0.010000,0.520000,0.027367,-0.008719,0.520168,-0.020400,0.080330,0.520608,0.000000,0.000000,
144933513,0.751947,18.910068,1,-0.385193,0.002808,-0.004639,-0.922852,-0.070000,0.030000,0.560000,0.027005,-0.064859,0.560772,0.226595,0.316730,0.560329,0.000000,0.000000,
144945685,0.009455,18.928636,1,-0.385132,0.002808,-0.004639,-0.922852,-0.010000,0.010000,0.500000,-0.000880,-0.008779,0.500122,0.161149,0.259536,0.500786,0.000000,0.000000,
144954277,0.379923,18.919352,1,-0.385132,0.002808,-0.004639,-0.922852,-0.030000,-0.030000,0.540000,0.041558,0.005566,0.540039,0.233326,0.333950,0.539606,0.000000,0.000000,
144963149,0.103098,18.933277,1,-0.385193,0.002808,-0.004639,-0.922852,-0.140000,-0.030000,0.540000,0.118930,-0.072639,0.541002,0.194786,0.299221,0.540987,0.000000,0.000000,
144975869,0.474085,18.923994,1,-0.385254,0.002808,-0.004639,-0.922791,-0.110000,-0.030000,0.560000,0.097775,-0.051110,0.560738,0.287899,0.389253,0.560521,0.000000,0.000000,
144984699,0.008936,18.919352,1,-0.385254,0.002808,-0.004639,-0.922791,-0.070000,-0.050000,0.540000,0.083903,-0.008823,0.540261,0.202041,0.301552,0.540485,0.000000,0.000000,
144993554,-0.084204,18.923994,1,-0.385254,0.002808,-0.004639,-0.922791,-0.050000,-0.030000,0.560000,0.055587,-0.008451,0.560213,0.113321,0.215836,0.559996,0.000000,0.000000,
145005902,0.009455,18.928636,1,-0.385254,0.002808,-0.004639,-0.922791,-0.090000,0.030000,0.540000,0.041082,-0.079291,0.540948,0.082799,0.190528,0.541158,0.000000,0.000000,
145014490,-0.083166,18.933277,1,-0.385193,0.002808,-0.004639,-0.922791,-0.070000,0.030000,0.580000,0.026958,-0.064635,0.580771,0.031301,0.139333,0.580334,0.000000,0.000000,
145026526,0.194681,18.928636,1,-0.385193,0.002808,-0.004639,-0.922791,-0.050000,0.010000,0.560000,0.027147,-0.036569,0.560469,0.085372,0.198580,0.560688,0.000000,0.000000,
145035118,0.196222,18.937919,1,-0.385193,0.002808,-0.004639,-0.922791,-0.140000,0.030000,0.560000,0.076209,-0.114611,0.561385,0.122636,0.241784,0.561377,0.000000,0.000000,
145044074,0.196222,18.937919,1,-0.385193,0.002808,-0.004639,-0.922791,-0.090000,0.090000,0.560000,-0.001603,-0.121253,0.561331,0.148348,0.270942,0.561331,0.000000,0.000000,
145056616,0.010477,18.937919,1,-0.385193,0.002808,-0.004639,-0.922791,-0.110000,0.030000,0.600000,0.055051,-0.092855,0.601120,0.107622,0.234337,0.600681,0.000000,0.000000,
145065482,0.103098,18.933277,1,-0.385193,0.002808,-0.004639,-0.922791,-0.180000,0.030000,0.580000,0.104302,-0.142831,0.581734,0.108271,0.237893,0.581943,0.000000,0.000000,
145074112,-0.082144,18.942561,1,-0.385193,0.002808,-0.004639,-0.922791,-0.090000,-0.010000,0.560000,0.069490,-0.050943,0.560691,0.049424,0.178399,0.560925,0.000000,0.000000,
145086477,-0.175787,18.937919,1,-0.385132,0.002808,-0.004639,-0.922852,-0.090000,-0.010000,0.580000,0.069477,-0.050720,0.580690,-0.020498,0.112293,0.580472,0.000000,0.000000,
145095075,0.381983,18.937919,1,-0.385132,0.002808,-0.004639,-0.922852,-0.130000,-0.030000,0.540000,0.111893,-0.065515,0.540914,0.109635,0.261072,0.541350,0.000000,0.000000,
145103991,0.289362,18.942561,1,-0.385132,0.002808,-0.004639,-0.922852,-0.050000,-0.010000,0.520000,0.041440,-0.022931,0.520343,0.169494,0.326799,0.520575,0.000000,0.000000,
145116643,-0.175787,18.937919,1,-0.385132,0.002808,-0.004639,-0.922852,-0.090000,-0.010000,0.560000,0.069509,-0.050934,0.560691,0.062918,0.219319,0.560249,0.000000,0.000000,
145125499,0.010996,18.947203,1,-0.385132,0.002808,-0.004639,-0.922852,-0.130000,-0.030000,0.580000,0.111829,-0.065086,0.580912,0.048198,0.205347,0.580684,0.000000,0.000000,
145134234,-0.268911,18.942561,1,-0.385132,0.002808,-0.004639,-0.922852,-0.140000,-0.030000,0.560000,0.118894,-0.072408,0.561001,-0.051584,0.098847,0.561218,0.000000,0.000000,
145146701,0.104639,18.951845,1,-0.385132,0.002808,-0.004639,-0.922852,-0.070000,0.010000,0.520000,0.041289,-0.051214,0.520646,-0.000166,0.158339,0.521093,0.000000,0.000000,
145155271,0.289362,18.942561,1,-0.385071,0.002808,-0.004639,-0.922852,-0.090000,0.050000,0.500000,0.026959,-0.093767,0.501078,0.094264,0.270788,0.501299,0.000000,0.000000,
145164302,0.010996,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.130000,0.050000,0.540000,0.055061,-0.121769,0.541426,0.070047,0.246252,0.540984,0.000000,0.000000,
145176941,0.289362,18.942561,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.050000,0.600000,0.026827,-0.092690,0.601073,0.143668,0.329659,0.600410,0.000000,0.000000,
145185810,0.010996,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.050000,0.600000,0.026827,-0.092690,0.601073,0.103916,0.284296,0.601065,0.000000,0.000000,
145194546,-0.174749,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.130000,0.050000,0.520000,0.055099,-0.121969,0.521427,0.017023,0.187404,0.522305,0.000000,0.000000,
145207123,-0.639883,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.050000,0.070000,0.480000,-0.015335,-0.079627,0.480858,-0.191737,-0.037109,0.481314,0.000000,0.000000,
145215742,-0.174749,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.050000,0.560000,0.026891,-0.093119,0.561075,-0.186568,-0.025696,0.560196,0.000000,0.000000,
145224701,-0.081625,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.140000,0.010000,0.540000,0.090525,-0.100718,0.541258,-0.153103,0.017554,0.541466,0.000000,0.000000,
145245250,0.012018,18.956487,1,-0.384949,0.002808,-0.004639,-0.922913,-0.070000,0.010000,0.520000,0.041307,-0.051196,0.520646,-0.099057,0.087083,0.520876,0.000000,0.000000,
145254755,0.381983,18.937919,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,0.010000,0.560000,0.055313,-0.064987,0.560819,0.059595,0.325288,0.560379,0.000000,0.000000,
145264262,0.010477,18.937919,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,0.010000,0.540000,0.055346,-0.065202,0.540820,0.046731,0.308769,0.541036,0.000000,0.000000,
145278049,0.754526,18.937919,1,-0.385010,0.002808,-0.004639,-0.922913,-0.070000,0.030000,0.560000,0.027028,-0.064845,0.560772,0.281372,0.608507,0.560554,0.000000,0.000000,
145286701,0.010477,18.937919,1,-0.385010,0.002808,-0.004639,-0.922913,-0.130000,0.050000,0.580000,0.054997,-0.121340,0.581424,0.198593,0.493489,0.581194,0.000000,0.000000,
145295534,0.103617,18.942561,1,-0.385010,0.002808,-0.004639,-0.922913,-0.110000,0.030000,0.540000,0.055203,-0.093485,0.541123,0.172306,0.459874,0.541565,0.000000,0.000000,
145307933,0.103617,18.942561,1,-0.384949,0.002808,-0.004639,-0.922913,-0.050000,0.050000,0.600000,-0.001316,-0.064269,0.600722,0.155873,0.441166,0.600071,0.000000,0.000000,
145316785,0.660364,18.933277,1,-0.384949,0.002808,-0.004639,-0.922913,-0.110000,0.050000,0.560000,0.040963,-0.107330,0.561250,0.322737,0.651486,0.561678,0.000000,0.000000,
145325672,0.381983,18.937919,1,-0.384888,0.002808,-0.004639,-0.922974,-0.070000,0.110000,0.520000,-0.029728,-0.121571,0.521286,0.347605,0.678837,0.521731,0.000000,0.000000,
145338102,-0.361532,18.947203,1,-0.384888,0.002808,-0.004639,-0.922974,-0.050000,0.030000,0.480000,0.013101,-0.051489,0.480601,0.127628,0.423458,0.481055,0.000000,0.000000,
145346687,-0.082144,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.110000,0.090000,0.580000,0.012538,-0.135270,0.581505,0.063653,0.344372,0.580398,0.000000,0.000000,
145355452,0.288843,18.933277,1,-0.384888,0.002808,-0.004639,-0.922974,-0.180000,0.050000,0.580000,0.090224,-0.156851,0.581862,0.139025,0.434437,0.581845,0.000000,0.000000,
145367869,0.289362,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,0.080000,-0.110000,0.520000,0.021013,0.139828,0.518565,0.192840,0.495625,0.519262,0.000000,0.000000,
145376750,-0.361532,18.947203,1,-0.384888,0.002808,-0.004639,-0.922974,0.050000,-0.030000,0.560000,-0.014778,0.062642,0.559337,0.018566,0.279163,0.558896,0.000000,0.000000,
145385610,0.010477,18.937919,1,-0.384888,0.002808,-0.004639,-0.922974,-0.110000,0.010000,0.540000,0.069443,-0.079397,0.540995,0.018461,0.280874,0.541192,0.000000,0.000000,
145398082,-0.082144,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.010000,-0.010000,0.520000,0.013305,0.005510,0.519993,-0.010392,0.250238,0.520227,0.000000,0.000000,
145406666,0.196222,18.937919,1,-0.384888,0.002808,-0.004639,-0.922974,-0.110000,-0.010000,0.540000,0.083653,-0.065321,0.540867,0.058394,0.338536,0.540640,0.000000,0.000000,
145415533,0.104639,18.951845,1,-0.384888,0.002808,-0.004639,-0.922974,-0.050000,-0.010000,0.520000,0.041457,-0.022909,0.520343,0.076275,0.360826,0.520567,0.000000,0.000000,
145428082,-0.546240,18.956487,1,-0.384888,0.002808,-0.004639,-0.922974,-0.090000,-0.050000,0.580000,0.097933,-0.022532,0.580434,-0.119647,0.137185,0.579774,0.000000,0.000000,
145436965,0.197260,18.947203,1,-0.384888,0.002808,-0.004639,-0.922974,0.010000,0.030000,0.540000,-0.029224,-0.008218,0.540073,-0.016154,0.271478,0.540510,0.000000,0.000000,
145445852,0.567743,18.937919,1,-0.384888,0.002808,-0.004639,-0.922974,-0.050000,0.010000,0.540000,0.027215,-0.036770,0.540470,0.174074,0.503649,0.540470,0.000000,0.000000,
145458423,-0.082144,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.070000,0.030000,0.540000,0.027081,-0.065054,0.540773,0.097859,0.413858,0.540770,0.000000,0.000000,
145467028,0.103617,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.050000,0.050000,0.540000,-0.001206,-0.064921,0.540726,0.103298,0.420896,0.540726,0.000000,0.000000,
145476000,0.010996,18.947203,1,-0.384888,0.002808,-0.004639,-0.922974,-0.130000,0.050000,0.560000,0.055066,-0.121543,0.561425,0.077408,0.389875,0.561197,0.000000,0.000000,
145488539,0.010996,18.947203,1,-0.384888,0.002808,-0.004639,-0.922974,-0.130000,0.050000,0.500000,0.055163,-0.122186,0.501429,0.060924,0.370942,0.502087,0.000000,0.000000,
145497378,0.381983,18.937919,1,-0.384888,0.002808,-0.004639,-0.922974,-0.130000,0.090000,0.540000,0.026678,-0.149908,0.541682,0.167908,0.509604,0.541246,0.000000,0.000000,
145506245,0.289362,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.130000,0.070000,0.560000,0.040856,-0.135618,0.561553,0.211537,0.562705,0.561329,0.000000,0.000000,
145518709,0.198282,18.956487,1,-0.384888,0.002808,-0.004639,-0.922974,-0.070000,0.090000,0.560000,-0.015582,-0.107066,0.561156,0.214319,0.564623,0.561158,0.000000,0.000000,
145527211,0.103617,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.030000,0.070000,0.540000,-0.029492,-0.064787,0.540679,0.183397,0.522797,0.540905,0.000000,0.000000,
145536104,0.475122,18.942561,1,-0.384888,0.002808,-0.004639,-0.922974,-0.130000,0.050000,0.520000,0.055131,-0.121972,0.521427,0.281913,0.642487,0.521642,0.000000,0.000000,
145548881,-0.174749,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.070000,0.030000,0.540000,0.027063,-0.065052,0.540773,0.142862,0.474515,0.540562,0.000000,0.000000,
145557725,-0.174749,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.160000,0.050000,0.560000,0.076142,-0.142856,0.561688,0.044425,0.344717,0.561455,0.000000,0.000000,
145566584,-0.359976,18.956487,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.010000,0.540000,0.055346,-0.065192,0.540820,-0.082740,0.186648,0.541047,0.000000,0.000000,
145579011,0.104639,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.070000,0.010000,0.520000,0.041307,-0.051196,0.520646,-0.019913,0.265970,0.520871,0.000000,0.000000,
145587585,-0.454138,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.070000,0.540000,0.012712,-0.107405,0.541204,-0.157896,0.086176,0.540980,0.000000,0.000000,
145596444,0.382502,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.110000,0.030000,0.560000,0.055174,-0.093259,0.561122,0.016832,0.307456,0.560900,0.000000,0.000000,
145609183,0.569284,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.030000,0.050000,0.560000,-0.015324,-0.050488,0.560550,0.199082,0.528867,0.560554,0.000000,0.000000,
145618052,0.197260,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.030000,0.030000,0.560000,-0.001112,-0.036417,0.560422,0.203205,0.533055,0.560423,0.000000,0.000000,
145626871,0.569284,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.130000,0.090000,0.560000,0.026611,-0.149682,0.561681,0.325875,0.687182,0.561667,0.000000,0.000000,
145639347,0.382502,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.030000,0.540000,0.041135,-0.079263,0.540948,0.352772,0.716172,0.541176,0.000000,0.000000,
145648138,-0.267370,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.090000,0.030000,0.560000,0.041103,-0.079048,0.560947,0.158581,0.454604,0.560729,0.000000,0.000000,
145656949,0.103617,18.942561,1,-0.384949,0.002808,-0.004639,-0.922913,-0.110000,0.050000,0.520000,0.041027,-0.107759,0.521252,0.144900,0.436796,0.521687,0.000000,0.000000,
145669521,0.847666,18.942561,1,-0.384949,0.002808,-0.004639,-0.922913,-0.110000,0.010000,0.540000,0.069418,-0.079402,0.540995,0.377336,0.719959,0.540782,0.000000,0.000000,
145678387,0.103617,18.942561,1,-0.384949,0.002808,-0.004639,-0.922913,-0.070000,0.050000,0.540000,0.012852,-0.079123,0.540901,0.295209,0.606488,0.540900,0.000000,0.000000,
145687103,-0.454138,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.110000,0.050000,0.540000,0.040995,-0.107544,0.541251,0.059056,0.303529,0.541247,0.000000,0.000000,
145699582,0.382502,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.070000,-0.010000,0.540000,0.055486,-0.036910,0.540517,0.167316,0.437899,0.540525,0.000000,0.000000,
145708181,0.010996,18.947203,1,-0.384949,0.002808,-0.004639,-0.922913,-0.160000,0.010000,0.580000,0.104532,-0.114499,0.581430,0.120564,0.375294,0.580980,0.000000,0.000000,
145717093,0.289881,18.951845,1,-0.384949,0.002808,-0.004639,-0.922913,-0.130000,0.030000,0.520000,0.069310,-0.107898,0.521299,0.178472,0.449013,0.521957,0.000000,0.000000,
145729819,-0.174246,18.956487,1,-0.385010,0.002808,-0.004639,-0.922913,-0.110000,0.030000,0.520000,0.055236,-0.093700,0.521124,0.070301,0.316016,0.521134,0.000000,0.000000,
145738648,0.010996,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,0.050000,0.540000,0.026918,-0.093344,0.541076,0.053920,0.294865,0.540856,0.000000,0.000000,
145747419,0.476664,18.951845,1,-0.385010,0.002808,-0.004639,-0.922913,-0.070000,0.050000,0.560000,0.012814,-0.078916,0.560900,0.192812,0.475023,0.560679,0.000000,0.000000,
145759963,0.010996,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.130000,0.070000,0.560000,0.040815,-0.135626,0.561553,0.140077,0.409549,0.561544,0.000000,0.000000,
145768478,0.104639,18.951845,1,-0.385010,0.002808,-0.004639,-0.922913,-0.070000,0.010000,0.560000,0.041242,-0.050774,0.560644,0.132122,0.398821,0.560654,0.000000,0.000000,
145777574,0.103617,18.942561,1,-0.385010,0.002808,-0.004639,-0.922913,-0.070000,0.030000,0.540000,0.027060,-0.065060,0.540773,0.126585,0.392023,0.540992,0.000000,0.000000,
145790146,0.010996,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,0.070000,0.540000,0.012704,-0.107415,0.541204,0.094202,0.352457,0.541202,0.000000,0.000000,
145799004,0.010996,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.110000,0.050000,0.560000,0.040957,-0.107342,0.561250,0.070411,0.320825,0.561029,0.000000,0.000000,
145807729,0.104639,18.951845,1,-0.385010,0.002808,-0.004639,-0.922913,-0.130000,0.030000,0.540000,0.069275,-0.107698,0.541298,0.084268,0.339838,0.541516,0.000000,0.000000,
145820271,0.197260,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,0.010000,0.520000,0.055378,-0.065416,0.520821,0.125081,0.391682,0.521049,0.000000,0.000000,
145828819,-0.359976,18.956487,1,-0.385010,0.002808,-0.004639,-0.922913,-0.130000,0.030000,0.560000,0.069243,-0.107484,0.561297,-0.028488,0.183097,0.560854,0.000000,0.000000,
145837887,-0.174749,18.947203,1,-0.385010,0.002808,-0.004639,-0.922913,-0.130000,0.010000,0.540000,0.083489,-0.093627,0.541170,-0.073957,0.127479,0.541387,0.000000,0.000000,
145850485,0.289881,18.951845,1,-0.385010,0.002808,-0.004639,-0.922913,-0.090000,-0.050000,0.520000,0.098019,-0.023203,0.520437,0.045300,0.280813,0.520668,0.000000,0.000000,
145859275,0.104639,18.951845,1,-0.385010,0.002808,-0.004639,-0.922913,-0.070000,0.010000,0.540000,0.041274,-0.050989,0.540645,0.067002,0.311837,0.540425,0.000000,0.000000,
145871051,0.104639,18.951845,1,-0.385010,0.002808,-0.004639,-0.922913,-0.110000,0.010000,0.520000,0.069449,-0.079629,0.520996,0.082896,0.333749,0.521210,0.000000,0.000000,
145879625,-0.081106,18.961128,1,-0.385010,0.002808,-0.004639,-0.922913,-0.070000,-0.030000,0.540000,0.069701,-0.022847,0.540389,0.032695,0.265805,0.540178,0.000000,0.000000,
