Code compiled on Mar 13 2026 at 16:53:56
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.583
Air Density (kg/m^3),1.237
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,5
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 244.632385
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
351288541,-3.564179,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.124622,-9.167823,-0.382237,0.058963,0.177192,0.256293,-3.279832,0.012946,0.161486,0.000000,0.000000,
351298212,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.038386,-8.691476,-0.213661,-0.103811,0.065187,-0.216722,-3.298789,-0.014801,-0.115381,0.000000,0.000000,
351308158,-2.777802,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.065418,-8.729231,-0.054724,-0.264336,0.070683,-0.176482,-3.246768,0.053239,-0.160110,0.000000,0.000000,
351318985,-3.272904,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.100724,-9.099721,-0.481457,0.159554,0.161002,0.187932,-3.248790,0.051690,0.094675,0.000000,0.000000,
351328479,-2.981613,14.428995,5,0.396790,-0.623413,-0.358337,0.570557,-4.020264,-8.730842,-0.175443,-0.139961,0.101632,-0.190192,-3.221527,0.085843,-0.113862,0.000000,0.000000,
351339355,-3.461258,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.113468,-8.899205,-0.251643,-0.071660,0.083369,0.004344,-3.244635,0.053710,-0.027329,0.000000,0.000000,
351348808,-2.683106,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.081386,-9.169011,-0.463356,0.143727,0.209632,0.241670,-3.187772,0.131971,0.169592,0.000000,0.000000,
351358396,-3.470001,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.097655,-8.671154,-0.210571,-0.112469,0.003431,-0.209882,-3.214799,0.092049,-0.108202,0.000000,0.000000,
351369513,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.087484,-9.128126,-0.344133,0.024204,0.196865,0.203263,-3.229072,0.073760,0.119806,0.000000,0.000000,
351378923,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.030439,-8.890936,-0.344475,0.028376,0.146549,-0.035416,-3.242281,0.054659,0.006175,0.000000,0.000000,
351388643,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.060261,-8.661169,-0.172784,-0.146710,0.036036,-0.236161,-3.254321,0.035550,-0.171227,0.000000,0.000000,
351399710,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.103792,-9.188014,-0.403208,0.081884,0.202779,0.266358,-3.304674,-0.029387,0.149108,0.000000,0.000000,
351409087,-2.675385,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.072099,-8.850554,-0.302533,-0.017467,0.095375,-0.055548,-3.241842,0.055028,-0.000711,0.000000,0.000000,
351418787,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.102385,-8.788738,-0.093040,-0.229232,0.059631,-0.105618,-3.253912,0.037138,-0.077508,0.000000,0.000000,
351429905,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.081538,-9.040467,-0.481782,0.161290,0.152851,0.126206,-3.225412,0.075890,0.071621,0.000000,0.000000,
351439334,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.023313,-8.710399,-0.115832,-0.199722,0.095249,-0.209395,-3.199487,0.107796,-0.134097,0.000000,0.000000,
351449116,-3.272904,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.097930,-8.750177,-0.191617,-0.130894,0.038661,-0.139003,-3.205794,0.096586,-0.137689,0.000000,0.000000,
351460009,-3.753052,14.447170,5,0.396790,-0.623413,-0.358337,0.570557,-4.065695,-9.148528,-0.384904,0.066931,0.221706,0.213785,-3.259584,0.025572,0.119608,0.000000,0.000000,
351469331,-3.855454,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.079532,-8.710520,-0.172354,-0.148619,0.039876,-0.183352,-3.319110,-0.056650,-0.102174,0.000000,0.000000,
351479037,-3.564179,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.071946,-8.979098,-0.284107,-0.035030,0.152157,0.059915,-3.344188,-0.088888,0.016484,0.000000,0.000000,
351489675,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.089727,-8.979350,-0.322748,0.001810,0.132954,0.069053,-3.347472,-0.091293,0.054967,0.000000,0.000000,
351499311,-3.265183,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.078726,-8.582187,-0.210580,-0.111250,-0.017651,-0.298359,-3.340134,-0.083183,-0.203685,0.000000,0.000000,
351509287,-3.957352,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.059167,-8.898661,-0.155521,-0.162375,0.140232,-0.022612,-3.402756,-0.165986,-0.071130,0.000000,0.000000,
351520078,-3.760773,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.125459,-8.960045,-0.399818,0.075145,0.085927,0.069494,-3.440418,-0.213147,0.031814,0.000000,0.000000,
