Code compiled on Feb 26 2026 at 14:18:31
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.2
Rocket CD,0.5
Airbrake CD,0.75
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.1
Kalman Model V STD,0.2
Kalman Model A STD,0.5
Kalman Measurement Y STD,6
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 285.926588
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
210465594,21.466661,21.365157,2,0.906799,0.190979,-0.069885,-0.369202,1.800000,-10.990000,83.130000,-28.039619,-32.941533,62.054377,16.490467,48.674188,62.516079,0.000000,0.000000,
210476290,20.814622,21.379078,2,0.892761,0.194885,-0.071350,-0.399902,2.410000,-10.780000,82.540000,-29.169090,-32.304884,61.191037,17.292964,49.649414,61.546082,0.000000,0.000000,
210485786,21.658830,21.374438,2,0.876892,0.197937,-0.072815,-0.431946,2.930000,-10.860000,81.710000,-30.518084,-31.482411,60.058858,18.048199,50.543930,60.457359,0.000000,0.000000,
210495561,22.315599,21.369798,2,0.859253,0.199951,-0.074524,-0.464966,1.700000,-10.650000,82.120000,-33.031219,-29.119424,60.346295,18.819630,51.449734,60.376055,0.000000,0.000000,
210506619,23.256792,21.369798,2,0.839966,0.200928,-0.076477,-0.498230,1.990000,-11.070000,80.660000,-34.457878,-27.483030,58.686583,19.677729,52.427079,59.139276,0.000000,0.000000,
210516091,23.260942,21.379078,2,0.818848,0.200806,-0.078796,-0.531982,1.570000,-10.570000,79.740000,-35.538617,-24.680013,58.024763,20.407636,53.242605,58.323397,0.000000,0.000000,
210525788,23.821458,21.369798,2,0.795654,0.199646,-0.081299,-0.566101,1.740000,-11.450000,79.530000,-37.604540,-22.759917,57.481268,21.146190,54.052570,57.706916,0.000000,0.000000,
210537581,24.013658,21.379078,2,0.770325,0.197510,-0.084106,-0.600403,1.780000,-10.920000,79.490000,-38.417917,-20.055673,57.744624,21.972377,54.945134,57.734521,0.000000,0.000000,
210546483,24.950883,21.369798,2,0.742554,0.194580,-0.087036,-0.634949,1.240000,-11.170000,78.020000,-39.292360,-16.445799,56.523656,22.655671,55.669637,56.848107,0.000000,0.000000,
210556096,25.043108,21.365157,2,0.711548,0.190918,-0.089783,-0.670227,1.550000,-11.640000,77.060000,-40.135316,-13.521906,55.637329,23.346929,56.381058,55.961756,0.000000,0.000000,
210567831,25.800615,21.374438,2,0.676575,0.186584,-0.092285,-0.706299,0.910000,-11.950000,76.620000,-40.672244,-9.556656,55.481120,24.170415,57.213264,55.609907,0.000000,0.000000,
210576757,26.645769,21.369798,2,0.637329,0.181580,-0.094543,-0.742859,1.300000,-12.160000,76.350000,-41.047501,-6.157967,55.434841,24.842822,57.892252,55.481750,0.000000,0.000000,
210587312,27.398729,21.369798,2,0.593933,0.176086,-0.096619,-0.779053,0.030000,-12.410000,75.280000,-40.357176,-1.016151,54.939208,25.621478,58.661028,55.084582,0.000000,0.000000,
210596575,27.683244,21.374438,2,0.545959,0.170105,-0.098450,-0.814453,0.400000,-12.740000,74.160000,-39.561418,2.649175,54.157043,26.299826,59.315067,54.405577,0.000000,0.000000,
210606131,27.683244,21.374438,2,0.492920,0.163574,-0.099915,-0.848694,-0.300000,-13.230000,73.230000,-38.039404,7.411586,53.727436,26.957957,59.930326,53.909143,0.000000,0.000000,
210617246,28.156389,21.379078,2,0.434509,0.156738,-0.100952,-0.881165,0.260000,-13.580000,73.130000,-36.730718,11.024759,53.931183,27.704462,60.617678,53.925278,0.000000,0.000000,
210626679,29.001726,21.374438,2,0.371033,0.149536,-0.101624,-0.910828,-0.090000,-14.460000,71.900000,-34.278742,15.573402,53.135696,28.362039,61.214418,53.347264,0.000000,0.000000,
210636406,30.039445,21.379078,2,0.302490,0.142151,-0.101929,-0.936951,0.380000,-14.960000,71.290000,-31.720207,19.170042,52.908693,29.067719,61.852342,53.026208,0.000000,0.000000,
210697494,30.973070,21.360517,2,-0.201904,0.095093,-0.093567,-0.970276,5.070000,-17.330000,66.420000,-7.207238,32.114470,50.650986,33.070907,65.118906,51.287425,0.000000,0.000000,
210706836,38.964861,21.328036,2,-0.294800,0.086182,-0.089905,-0.947388,5.420000,-16.860000,66.040000,-2.001888,31.202593,50.999944,34.108284,66.158500,51.076990,0.000000,0.000000,
210716710,38.495866,21.332676,2,-0.390442,0.077148,-0.085449,-0.913391,7.050000,-18.020000,65.370000,3.419793,31.329852,50.648156,35.078476,67.067686,50.763066,0.000000,0.000000,
210729374,39.815721,21.332676,2,-0.490479,0.068481,-0.079956,-0.865051,7.300000,-15.820000,63.860000,7.168162,26.996914,50.088862,36.269571,68.134948,50.269516,0.000000,0.000000,
210738171,40.192430,21.332676,2,-0.593872,0.060425,-0.073547,-0.798889,9.190000,-11.870000,62.730000,8.144940,23.876174,49.563438,37.148719,68.925846,49.752632,0.000000,0.000000,
210747287,41.139940,21.341957,2,-0.696655,0.052856,-0.066589,-0.712341,11.130000,-8.270000,61.290000,9.065477,21.458073,48.557457,38.058792,69.720631,48.877704,0.000000,0.000000,
210758080,41.893968,21.341957,2,-0.792725,0.045105,-0.059448,-0.605042,12.100000,-4.860000,60.100000,10.221502,18.874630,47.829824,39.080923,70.568087,48.110603,0.000000,0.000000,
210767317,41.893968,21.341957,2,-0.874329,0.036255,-0.052795,-0.481079,11.640000,-2.450000,58.950000,11.643072,15.162333,47.217110,39.929195,71.243393,47.456521,0.000000,0.000000,
210777036,41.236986,21.346597,2,-0.936523,0.025940,-0.047058,-0.346436,12.640000,-0.820000,58.280000,14.177425,12.275387,46.808808,40.713527,71.807426,46.982362,0.000000,0.000000,
210788713,42.087022,21.351237,2,-0.977417,0.014038,-0.042542,-0.206604,12.090000,1.320000,57.000000,14.890070,8.634606,45.883535,41.648969,72.456465,46.177965,0.000000,0.000000,
210797713,41.517198,21.341957,2,-0.997009,0.000366,-0.039551,-0.065979,12.140000,1.280000,56.020000,16.239307,3.202467,45.092088,42.293897,72.850923,45.383048,0.000000,0.000000,
