Code compiled on Mar 21 2026 at 12:11:29
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.193
Rocket CD,0.5
Airbrake CD,0.7
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),224.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 285.586030
Time (us),RAW Altitude AGL (m),Corrected Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
295613300,-1.622438,-1.622438,34.258342,4,0.518921,-0.600708,-0.215576,0.568726,-4.841760,-7.891115,1.419975,0.059840,-0.665877,-0.452832,-1.627619,-2.607026,-0.231211,0.000000,0.000000,
295625120,-1.416261,-1.416261,34.258342,4,0.518921,-0.600708,-0.215576,0.568726,-4.699813,-8.540008,2.054800,-0.264079,-0.066038,0.163263,-1.618545,-2.580674,0.027514,0.000000,0.000000,
295636487,-1.300996,-1.300996,34.262871,4,0.518921,-0.600708,-0.215576,0.568726,-4.826209,-8.101914,1.277098,0.263304,-0.629012,-0.303351,-1.588074,-2.547587,-0.189488,0.000000,0.000000,
295649175,-1.828096,-1.828096,34.258342,4,0.518921,-0.600708,-0.215576,0.568726,-4.924192,-8.627454,2.084772,-0.320671,-0.213021,0.347890,-1.665577,-2.570764,0.162960,0.000000,0.000000,
295661788,-2.034303,-2.034303,34.258342,4,0.518921,-0.600708,-0.215576,0.568665,-4.764231,-7.981240,1.381015,0.145165,-0.581473,-0.417400,-1.767625,-2.618519,-0.217682,0.000000,0.000000,
295673154,-1.802797,-1.802797,34.267401,4,0.518921,-0.600708,-0.215576,0.568665,-4.844489,-8.544145,1.841574,-0.106996,-0.268009,0.193794,-1.803981,-2.620253,0.052192,0.000000,0.000000,
295684465,-1.004365,-1.004365,34.258342,4,0.518921,-0.600708,-0.215576,0.568665,-4.785611,-8.081386,1.318598,0.229376,-0.586339,-0.332157,-1.682989,-2.532118,-0.199886,0.000000,0.000000,
295696544,-1.210573,-1.210573,34.258342,4,0.518738,-0.600403,-0.214539,0.569519,-4.824958,-8.504645,1.843120,-0.089403,-0.252068,0.147160,-1.624552,-2.476676,0.027733,0.000000,0.000000,
295709264,-1.506685,-1.506685,34.262871,4,0.518738,-0.600403,-0.214539,0.569519,-4.839735,-7.998822,1.467225,0.078938,-0.593883,-0.354993,-1.633891,-2.467625,-0.223285,0.000000,0.000000,
295720921,-1.300996,-1.300996,34.262871,4,0.518738,-0.600403,-0.214539,0.569519,-4.851946,-8.542594,1.910731,-0.145040,-0.235345,0.205164,-1.599851,-2.426659,0.057723,0.000000,0.000000,
295733610,-1.300996,-1.300996,34.262871,4,0.518738,-0.600403,-0.214539,0.569519,-4.842599,-8.060120,1.376570,0.180798,-0.607969,-0.317462,-1.574337,-2.396274,-0.188347,0.000000,0.000000,
295744508,-1.210573,-1.210573,34.258342,4,0.518494,-0.600098,-0.213257,0.570618,-4.760802,-8.541129,1.993201,-0.166145,-0.110200,0.182343,-1.531843,-2.351886,0.054779,0.000000,0.000000,
295756741,-1.506685,-1.506685,34.262871,4,0.518494,-0.600098,-0.213257,0.570618,-4.860741,-7.999631,1.426836,0.139392,-0.610657,-0.347008,-1.555923,-2.353152,-0.208740,0.000000,0.000000,
295769517,-1.004365,-1.004365,34.258342,4,0.518494,-0.600098,-0.213257,0.570618,-4.842059,-8.562405,1.910635,-0.105147,-0.202463,0.222852,-1.481951,-2.287298,0.074331,0.000000,0.000000,
295781168,-1.416261,-1.416261,34.258342,4,0.518494,-0.600098,-0.213257,0.570618,-4.801603,-8.274404,1.977858,-0.252322,-0.249673,-0.032530,-1.496222,-2.280093,0.004244,0.000000,0.000000,
295793771,-1.416261,-1.416261,34.258342,4,0.518372,-0.599854,-0.212585,0.571167,-4.801085,-8.227290,1.423870,0.245213,-0.472070,-0.184664,-1.509904,-2.273175,-0.119654,0.000000,0.000000,
295805219,-1.210573,-1.210573,34.258342,4,0.518372,-0.599854,-0.212585,0.571167,-4.910803,-8.354062,1.932685,-0.201062,-0.324982,0.072619,-1.479462,-2.237537,0.006454,0.000000,0.000000,
295816690,-2.008455,-2.008455,34.267401,4,0.518372,-0.599854,-0.212585,0.571167,-4.799792,-8.206640,1.464017,0.202227,-0.463441,-0.195496,-1.604837,-2.300552,-0.126002,0.000000,0.000000,
295830089,-1.532014,-1.532014,34.253812,4,0.518372,-0.599854,-0.212585,0.571167,-4.845126,-8.336449,1.846136,-0.111730,-0.308701,0.010418,-1.621923,-2.292205,-0.036528,0.000000,0.000000,
295843201,-1.506685,-1.506685,34.262871,4,0.518127,-0.599548,-0.211426,0.572144,-4.797519,-8.284459,1.521847,0.197335,-0.390231,-0.112021,-1.630233,-2.280234,-0.086041,0.000000,0.000000,
295854070,-1.532014,-1.532014,34.253812,4,0.518127,-0.599548,-0.211426,0.572144,-4.825655,-8.277168,1.848117,-0.107662,-0.292998,-0.042636,-1.636476,-2.269064,-0.057572,0.000000,0.000000,
295866373,-1.441041,-1.441041,34.249283,4,0.518127,-0.599548,-0.211426,0.572144,-4.838117,-8.304987,1.480346,0.231476,-0.432667,-0.083298,-1.627538,-2.247519,-0.074444,0.000000,0.000000,
295878689,-1.416261,-1.416261,34.258342,4,0.518127,-0.599548,-0.211426,0.572144,-4.821750,-8.334120,1.956021,-0.185005,-0.227481,0.025385,-1.615350,-2.222744,-0.008968,0.000000,0.000000,
295891482,-1.325288,-1.325288,34.253812,4,0.518127,-0.599548,-0.211426,0.572144,-4.750610,-8.004992,1.202554,0.418508,-0.567657,-0.434324,-1.589098,-2.194525,-0.287944,0.000000,0.000000,
295903074,-0.707734,-0.707734,34.253812,4,0.518066,-0.599426,-0.210938,0.572571,-4.838756,-8.312541,2.035203,-0.253314,-0.211491,0.032345,-1.448157,-2.090718,-0.077871,0.000000,0.000000,
295913627,-1.506685,-1.506685,34.262871,4,0.518066,-0.599426,-0.210938,0.572571,-4.802101,-8.227942,1.394086,0.307452,-0.455465,-0.181126,-1.481268,-2.099466,-0.145593,0.000000,0.000000,
295925055,-1.828096,-1.828096,34.258342,4,0.518066,-0.599426,-0.210938,0.572571,-4.892565,-8.335211,1.894084,-0.131626,-0.302095,0.049928,-1.570538,-2.138166,-0.017359,0.000000,0.000000,
295936462,-1.210573,-1.210573,34.258342,4,0.517883,-0.599243,-0.210266,0.573120,-4.759073,-8.225673,1.504648,0.231473,-0.364967,-0.193205,-1.527218,-2.099896,-0.132689,0.000000,0.000000,
295947722,-1.622438,-1.622438,34.258342,4,0.517700,-0.599060,-0.209412,0.573792,-4.873867,-8.355704,1.864542,-0.060409,-0.264393,0.053352,-1.568757,-2.109935,-0.010671,0.000000,0.000000,
295961413,-1.390931,-1.390931,34.267401,4,0.517700,-0.599060,-0.209412,0.573792,-4.778483,-8.304735,1.502233,0.273943,-0.340627,-0.105890,-1.564183,-2.091558,-0.073121,0.000000,0.000000,
295973010,-1.712343,-1.712343,34.262871,4,0.517700,-0.599060,-0.209412,0.573792,-4.844171,-8.316017,1.876355,-0.077175,-0.249742,0.007520,-1.616353,-2.108436,-0.020232,0.000000,0.000000,
295983908,-0.591951,-0.591951,34.258342,4,0.517639,-0.598877,-0.208923,0.574219,-4.803674,-8.483839,1.893871,-0.013400,-0.140998,0.129745,-1.446436,-1.990169,0.078139,0.000000,0.000000,
295995035,-2.214631,-2.214631,34.267401,4,0.517639,-0.598755,-0.208618,0.574463,-4.798833,-8.077197,1.506553,0.210247,-0.437469,-0.291273,-1.613116,-2.079616,-0.164151,0.000000,0.000000,
296005713,-1.210573,-1.210573,34.258342,4,0.517578,-0.598694,-0.208435,0.574646,-4.846702,-8.486107,1.783309,0.091616,-0.210014,0.132332,-1.559650,-2.033412,0.030305,0.000000,0.000000,
296018128,-1.712343,-1.712343,34.262871,4,0.517578,-0.598694,-0.208374,0.574707,-4.849047,-8.382177,2.013488,-0.152891,-0.163696,0.089340,-1.613581,-2.049058,0.069023,0.000000,0.000000,
296030127,-0.617799,-0.617799,34.249283,4,0.517517,-0.598694,-0.208313,0.574768,-4.764149,-8.228932,1.355728,0.410126,-0.399951,-0.211543,-1.450910,-1.940756,-0.114986,0.000000,0.000000,
296041577,-1.622438,-1.622438,34.258342,4,0.517517,-0.598694,-0.208191,0.574829,-4.891737,-8.384228,1.912854,-0.071984,-0.237202,0.091619,-1.505377,-1.958883,0.020519,0.000000,0.000000,
296053959,-1.506685,-1.506685,34.262871,4,0.517456,-0.598633,-0.208008,0.574951,-4.759750,-8.226107,1.484792,0.293448,-0.348310,-0.190739,-1.529905,-1.961334,-0.118039,0.000000,0.000000,
296065516,-1.597108,-1.597108,34.267401,4,0.517456,-0.598633,-0.208008,0.574951,-4.913850,-8.356017,1.843333,-0.024480,-0.292924,0.064262,-1.565205,-1.968145,0.001526,0.000000,0.000000,
296076971,-1.094819,-1.094819,34.262871,4,0.517456,-0.598633,-0.208008,0.574951,-4.779958,-8.266043,1.463390,0.321505,-0.358417,-0.151096,-1.499262,-1.916960,-0.098571,0.000000,0.000000,
296089420,-1.597108,-1.597108,34.267401,4,0.517456,-0.598633,-0.207947,0.575012,-4.872913,-8.335272,1.894761,-0.056232,-0.242023,0.030534,-1.541533,-1.927583,-0.013896,0.000000,0.000000,
296103253,-1.390931,-1.390931,34.267401,4,0.517456,-0.598572,-0.207886,0.575073,-4.842821,-8.208909,1.353455,0.400185,-0.466496,-0.190229,-1.539834,-1.913030,-0.129547,0.000000,0.000000,
296113903,-1.210573,-1.210573,34.258342,4,0.517456,-0.598572,-0.207886,0.575073,-4.840575,-8.383076,1.974114,-0.099759,-0.162686,0.080506,-1.498096,-1.873478,0.008223,0.000000,0.000000,
296125413,-1.712343,-1.712343,34.262871,4,0.517456,-0.598572,-0.207886,0.575073,-4.822552,-8.188754,1.374422,0.379370,-0.449032,-0.212996,-1.560041,-1.900390,-0.136869,0.000000,0.000000,
296136738,-1.622438,-1.622438,34.258342,4,0.517395,-0.598572,-0.207764,0.575195,-4.849663,-8.402392,1.993197,-0.112568,-0.155780,0.105221,-1.593289,-1.906263,0.021910,0.000000,0.000000,
296149023,-1.300996,-1.300996,34.262871,4,0.517395,-0.598572,-0.207642,0.575256,-4.802283,-8.168600,1.395390,0.358461,-0.431712,-0.235724,-1.561714,-1.876180,-0.147062,0.000000,0.000000,
296161341,-1.918550,-1.918550,34.262871,4,0.517334,-0.598511,-0.207520,0.575378,-4.891090,-8.373903,1.932927,-0.075862,-0.215966,0.083888,-1.652021,-1.915687,0.004409,0.000000,0.000000,
296172843,-1.094819,-1.094819,34.262871,4,0.517334,-0.598450,-0.207397,0.575500,-4.780018,-8.246262,1.463825,0.331583,-0.349071,-0.170972,-1.569115,-1.853964,-0.110615,0.000000,0.000000,
296185088,-1.004365,-1.004365,34.258342,4,0.517334,-0.598389,-0.207214,0.575623,-4.853260,-8.335333,1.895438,-0.036809,-0.216709,0.023582,-1.485424,-1.789539,-0.022596,0.000000,0.000000,
296195880,-1.094819,-1.094819,34.262871,4,0.517273,-0.598389,-0.207153,0.575684,-4.827110,-8.466387,1.784421,0.115617,-0.187227,0.101612,-1.431177,-1.743738,0.058870,0.000000,0.000000,
296206949,-1.712343,-1.712343,34.262871,4,0.517273,-0.598389,-0.207092,0.575745,-4.835188,-8.154460,1.582885,0.190649,-0.385203,-0.193371,-1.503388,-1.777467,-0.106568,0.000000,0.000000,
296219044,-1.918550,-1.918550,34.262871,4,0.517273,-0.598389,-0.207031,0.575806,-4.823905,-8.189623,1.334710,0.429879,-0.456866,-0.217732,-1.602989,-1.826224,-0.179480,0.000000,0.000000,
296231509,-1.712343,-1.712343,34.262871,4,0.517273,-0.598328,-0.206970,0.575806,-4.867841,-8.441024,2.031363,-0.122965,-0.133391,0.156749,-1.646303,-1.836615,0.041042,0.000000,0.000000,
296243167,-1.622438,-1.622438,34.258342,4,0.517212,-0.598328,-0.206848,0.575928,-4.830616,-8.428999,1.686010,0.196659,-0.229560,0.055536,-1.663216,-1.833256,0.050548,0.000000,0.000000,
296255333,-1.390931,-1.390931,34.267401,4,0.517151,-0.598267,-0.206604,0.576111,-4.832142,-8.152505,1.672237,0.112327,-0.341038,-0.183413,-1.634273,-1.804630,-0.102898,0.000000,0.000000,
296265457,-1.416261,-1.416261,34.258342,4,0.517151,-0.598267,-0.206482,0.576233,-4.761841,-8.207630,1.425658,0.380854,-0.358628,-0.220629,-1.611542,-1.782113,-0.180112,0.000000,0.000000,
296277449,-1.597108,-1.597108,34.267401,4,0.517151,-0.598206,-0.206421,0.576294,-4.893520,-8.355644,1.863866,0.003785,-0.246516,0.056006,-1.630183,-1.779941,-0.025249,0.000000,0.000000,
296288892,-1.119630,-1.119630,34.253812,4,0.517151,-0.598206,-0.206360,0.576294,-4.759689,-8.245888,1.484357,0.341646,-0.319937,-0.177276,-1.554565,-1.724974,-0.124956,0.000000,0.000000,
296301588,-1.597108,-1.597108,34.267401,4,0.517151,-0.598145,-0.206360,0.576355,-4.845187,-8.316669,1.846571,0.021395,-0.223356,0.004736,-1.584462,-1.729706,-0.039895,0.000000,0.000000,
296314145,-1.828096,-1.828096,34.258342,4,0.517151,-0.598145,-0.206299,0.576416,-4.799115,-8.206206,1.483873,0.324339,-0.356213,-0.188847,-1.652097,-1.759679,-0.137590,0.000000,0.000000,
296324847,-1.416261,-1.416261,34.258342,4,0.517090,-0.598145,-0.206238,0.576477,-4.822983,-8.374550,1.915440,-0.012483,-0.147984,0.052752,-1.626504,-1.731948,-0.012749,0.000000,0.000000,
296335457,-1.828096,-1.828096,34.258342,4,0.517090,-0.598145,-0.206116,0.576538,-4.845469,-8.445677,1.823890,0.089419,-0.174750,0.106137,-1.682776,-1.753475,0.065223,0.000000,0.000000,
296347126,-0.797639,-0.797639,34.258342,4,0.517090,-0.598145,-0.206055,0.576599,-4.774937,-8.133992,1.625062,0.177576,-0.309640,-0.234009,-1.536913,-1.658237,-0.131030,0.000000,0.000000,
296360046,-1.506685,-1.506685,34.262871,4,0.517029,-0.598083,-0.205994,0.576660,-4.786045,-8.160943,1.297004,0.480355,-0.433654,-0.271173,-1.552681,-1.658313,-0.222945,0.000000,0.000000,
296373846,-1.506685,-1.506685,34.262871,4,0.517029,-0.598083,-0.205872,0.576721,-4.870084,-8.373095,1.973316,-0.067964,-0.169956,0.083626,-1.566867,-1.652092,-0.021874,0.000000,0.000000,
296389593,-1.802797,-1.802797,34.267401,4,0.517029,-0.598022,-0.205750,0.576843,-4.801601,-8.059155,1.427564,0.331815,-0.439724,-0.326854,-1.637574,-1.684584,-0.221902,0.000000,0.000000,
296401934,-0.913942,-0.913942,34.253812,4,0.517029,-0.597961,-0.205688,0.576904,-4.909055,-8.481767,1.969572,-0.033676,-0.154401,0.189752,-1.521156,-1.592673,0.048095,0.000000,0.000000,
296414542,-1.210573,-1.210573,34.258342,4,0.517029,-0.597961,-0.205688,0.576904,-4.766817,-8.022539,1.300722,0.444580,-0.464244,-0.405019,-1.482463,-1.559901,-0.249086,0.000000,0.000000,
296425159,-1.325288,-1.325288,34.253812,4,0.517029,-0.597961,-0.205627,0.576965,-4.864956,-8.607638,2.097166,-0.090153,-0.016859,0.310539,-1.469233,-1.537029,0.117956,0.000000,0.000000,
296435678,-2.034303,-2.034303,34.258342,4,0.516968,-0.597961,-0.205566,0.577026,-4.842972,-8.159457,1.354541,0.428469,-0.452022,-0.232162,-1.592067,-1.606277,-0.111679,0.000000,0.000000,
296446782,-1.532014,-1.532014,34.253812,4,0.516968,-0.597961,-0.205444,0.577087,-4.839099,-8.421768,2.012957,-0.072837,-0.097915,0.122351,-1.598570,-1.598049,0.041815,0.000000,0.000000,
296457908,-1.300996,-1.300996,34.262871,4,0.516907,-0.597961,-0.205383,0.577148,-4.786692,-8.171267,1.276931,0.516620,-0.429781,-0.264501,-1.560375,-1.567283,-0.159086,0.000000,0.000000,
296469289,-1.506685,-1.506685,34.262871,4,0.516907,-0.597900,-0.205322,0.577209,-4.816679,-8.439872,2.092623,-0.132744,-0.041747,0.143146,-1.568088,-1.559673,0.039139,0.000000,0.000000,
296482708,-1.416261,-1.416261,34.258342,4,0.516907,-0.597900,-0.205261,0.577271,-4.762816,-8.000151,1.420293,0.342014,-0.424158,-0.395577,-1.560493,-1.547732,-0.245977,0.000000,0.000000,
296494218,-1.325288,-1.325288,34.253812,4,0.516907,-0.597839,-0.205200,0.577271,-4.838917,-8.481110,2.011653,-0.041672,-0.079401,0.170794,-1.533952,-1.518628,0.027371,0.000000,0.000000,
296505174,-1.506685,-1.506685,34.262871,4,0.516907,-0.597839,-0.205139,0.577332,-4.800924,-8.058720,1.447420,0.330969,-0.415166,-0.326667,-1.545498,-1.519216,-0.204831,0.000000,0.000000,
296516856,-1.802797,-1.802797,34.267401,4,0.516907,-0.597839,-0.205078,0.577393,-4.840211,-8.501760,1.971507,0.004044,-0.079459,0.176248,-1.611623,-1.546088,0.045105,0.000000,0.000000,
296527579,-1.416261,-1.416261,34.258342,4,0.516907,-0.597839,-0.205078,0.577393,-4.762978,-8.168721,1.396743,0.424811,-0.360622,-0.260968,-1.591499,-1.527050,-0.155637,0.000000,0.000000,
296539773,-0.295839,-0.295839,34.253812,4,0.516846,-0.597839,-0.205017,0.577454,-4.816931,-8.578770,2.069726,-0.051677,0.007011,0.250696,-1.366489,-1.380991,0.110871,0.000000,0.000000,
296552448,-1.416261,-1.416261,34.258342,4,0.516846,-0.597839,-0.204956,0.577454,-4.808335,-7.964380,1.241104,0.481980,-0.536200,-0.445218,-1.393429,-1.392021,-0.253851,0.000000,0.000000,
296564122,-0.888612,-0.888612,34.262871,4,0.516846,-0.597778,-0.204895,0.577515,-4.837169,-8.608815,2.048541,-0.023442,-0.002801,0.290344,-1.314569,-1.331160,0.103073,0.000000,0.000000,
296576529,-1.597108,-1.597108,34.267401,4,0.516846,-0.597717,-0.204773,0.577637,-4.821375,-8.019533,1.427756,0.333054,-0.451183,-0.345857,-1.384354,-1.367387,-0.191368,0.000000,0.000000,
296587772,-1.918550,-1.918550,34.262871,4,0.516846,-0.597717,-0.204712,0.577698,-4.844550,-8.524365,1.842008,0.131441,-0.119952,0.180104,-1.500303,-1.426343,0.052266,0.000000,0.000000,
296598995,-1.094819,-1.094819,34.262871,4,0.516846,-0.597656,-0.204651,0.577759,-4.825654,-8.061918,1.297823,0.464046,-0.488196,-0.333878,-1.440042,-1.384240,-0.200992,0.000000,0.000000,
296611612,-1.918550,-1.918550,34.262871,4,0.516785,-0.597656,-0.204651,0.577759,-4.843934,-8.504150,1.862299,0.106180,-0.119393,0.166598,-1.547548,-1.435985,0.040096,0.000000,0.000000,
296625069,-1.210573,-1.210573,34.258342,4,0.516785,-0.597656,-0.204590,0.577759,-4.779918,-8.057912,1.487808,0.302562,-0.378766,-0.320834,-1.503394,-1.401771,-0.196624,0.000000,0.000000,
296635894,-1.597108,-1.597108,34.267401,4,0.516785,-0.597656,-0.204529,0.577820,-4.869568,-8.541230,1.969622,0.018588,-0.077435,0.227439,-1.536196,-1.409929,0.081505,0.000000,0.000000,
296647403,-1.506685,-1.506685,34.262871,4,0.516724,-0.597656,-0.204468,0.577881,-4.824118,-8.120391,1.336231,0.461809,-0.445368,-0.283691,-1.546904,-1.409827,-0.158015,0.000000,0.000000,
296658471,-1.828096,-1.828096,34.258342,4,0.516724,-0.597656,-0.204407,0.577942,-4.848744,-8.481080,2.011315,-0.025992,-0.070761,0.172514,-1.615407,-1.439806,0.058767,0.000000,0.000000,
296670525,-1.416261,-1.416261,34.258342,4,0.516724,-0.597656,-0.204346,0.578003,-4.802920,-7.960903,1.399952,0.353247,-0.464363,-0.417171,-1.595343,-1.422345,-0.253385,0.000000,0.000000,
296682871,-1.506685,-1.506685,34.262871,4,0.516724,-0.597595,-0.204285,0.578064,-4.889898,-8.541604,1.949090,0.041363,-0.105951,0.231365,-1.596163,-1.409578,0.064548,0.000000,0.000000,
296694480,-1.802797,-1.802797,34.267401,4,0.516724,-0.597534,-0.204224,0.578125,-4.771217,-8.025364,1.171658,0.589621,-0.500062,-0.423709,-1.651501,-1.438132,-0.255686,0.000000,0.000000,
296706484,-2.330385,-2.330385,34.262871,4,0.516724,-0.597534,-0.204163,0.578186,-4.863875,-8.517756,2.138833,-0.131671,-0.020774,0.236953,-1.796566,-1.512382,0.067417,0.000000,0.000000,
296716453,-1.210573,-1.210573,34.258342,4,0.516724,-0.597534,-0.204163,0.578186,-4.805940,-8.081760,1.298065,0.486900,-0.459569,-0.333315,-1.701442,-1.449264,-0.195407,0.000000,0.000000,
296726775,-1.210573,-1.210573,34.258342,4,0.516724,-0.597534,-0.204102,0.578186,-4.853321,-8.315552,1.895872,0.018584,-0.181942,0.010084,-1.624210,-1.394897,-0.060630,0.000000,0.000000,
296738140,-1.597108,-1.597108,34.267401,4,0.516724,-0.597534,-0.204102,0.578186,-4.819263,-8.265921,1.462036,0.400761,-0.337787,-0.136518,-1.634989,-1.393484,-0.110403,0.000000,0.000000,
296749373,-1.275178,-1.275178,34.271930,4,0.516663,-0.597534,-0.204041,0.578247,-4.887988,-8.500739,2.009527,-0.023474,-0.093022,0.216366,-1.583083,-1.351971,0.103916,0.000000,0.000000,
296760762,-1.416261,-1.416261,34.258342,4,0.516663,-0.597534,-0.203979,0.578247,-4.766696,-8.062100,1.299853,0.491446,-0.429663,-0.360040,-1.567219,-1.337908,-0.200377,0.000000,0.000000,
296774122,-1.210573,-1.210573,34.258342,4,0.516663,-0.597473,-0.203918,0.578369,-4.836644,-8.558929,2.069483,-0.032650,-0.000040,0.246706,-1.518024,-1.296089,0.092853,0.000000,0.000000,
296785548,-1.506685,-1.506685,34.262871,4,0.516663,-0.597473,-0.203857,0.578430,-4.749751,-8.063899,1.221106,0.578723,-0.440253,-0.389573,-1.530758,-1.299464,-0.223555,0.000000,0.000000,
296797370,-1.506685,-1.506685,34.262871,4,0.516663,-0.597412,-0.203796,0.578491,-4.814622,-8.557469,2.139656,-0.090908,0.044735,0.249145,-1.541545,-1.293817,0.086474,0.000000,0.000000,
296808875,-1.597108,-1.597108,34.267401,4,0.516663,-0.597351,-0.203735,0.578491,-4.789299,-7.984655,1.221491,0.540276,-0.503663,-0.438308,-1.566944,-1.305167,-0.257714,0.000000,0.000000,
296820300,-1.184724,-1.184724,34.267401,4,0.516663,-0.597351,-0.203735,0.578552,-4.864431,-8.557752,2.118108,-0.083656,-0.005278,0.268961,-1.509917,-1.259153,0.087718,0.000000,0.000000,
296833130,-1.210573,-1.210573,34.258342,4,0.516663,-0.597351,-0.203735,0.578552,-4.746487,-8.022165,1.321255,0.474251,-0.415256,-0.406609,-1.469796,-1.230640,-0.236494,0.000000,0.000000,
296846262,-1.416261,-1.416261,34.258342,4,0.516602,-0.597412,-0.203674,0.578552,-4.842120,-8.542625,1.911070,0.103184,-0.071256,0.203251,-1.475820,-1.221980,0.051921,0.000000,0.000000,
296856558,-1.094819,-1.094819,34.262871,4,0.516602,-0.597412,-0.203613,0.578613,-4.802556,-8.079587,1.397345,0.412080,-0.411526,-0.315116,-1.416649,-1.181184,-0.188805,0.000000,0.000000,
296867951,-0.888612,-0.888612,34.262871,4,0.516602,-0.597351,-0.203552,0.578674,-4.839473,-8.521106,1.990928,0.024276,-0.046776,0.199855,-1.330696,-1.119143,0.066108,0.000000,0.000000,
296879300,-1.300996,-1.300996,34.262871,4,0.516602,-0.597290,-0.203491,0.578735,-4.820183,-8.187233,1.443918,0.403785,-0.367281,-0.205524,-1.337838,-1.118125,-0.112046,0.000000,0.000000,
296890374,-1.004365,-1.004365,34.258342,4,0.516602,-0.597290,-0.203430,0.578796,-4.870084,-8.373095,1.973316,-0.019885,-0.135980,0.084804,-1.287503,-1.079796,0.017063,0.000000,0.000000,
296903196,-0.979036,-0.979036,34.267401,4,0.516602,-0.597290,-0.203430,0.578796,-4.828543,-8.004315,1.219702,0.538928,-0.530082,-0.403141,-1.243378,-1.050440,-0.258534,0.000000,0.000000,
296914813,-1.532014,-1.532014,34.253812,4,0.516602,-0.597290,-0.203369,0.578796,-4.836644,-8.558929,2.069483,-0.032338,0.000131,0.246745,-1.309866,-1.080230,0.072861,0.000000,0.000000,
296927347,-1.094819,-1.094819,34.262871,4,0.516602,-0.597290,-0.203369,0.578796,-4.804344,-8.160013,1.336039,0.495234,-0.405657,-0.258348,-1.282948,-1.059029,-0.144367,0.000000,0.000000,
296937335,-1.119630,-1.119630,34.253812,4,0.516602,-0.597290,-0.203369,0.578796,-4.848986,-8.401958,2.013053,-0.037780,-0.083581,0.102549,-1.262769,-1.039077,0.017578,0.000000,0.000000,
296947812,-1.300996,-1.300996,34.262871,4,0.516541,-0.597290,-0.203308,0.578857,-4.764422,-8.139919,1.357683,0.484461,-0.359294,-0.286569,-1.280869,-1.046365,-0.181903,0.000000,0.000000,
296959839,-0.682405,-0.682405,34.262871,4,0.516541,-0.597290,-0.203247,0.578918,-4.851633,-8.423476,1.933195,0.044791,-0.104169,0.114442,-1.181019,-0.979610,0.012463,0.000000,0.000000,
296972319,-1.300996,-1.300996,34.262871,4,0.516541,-0.597290,-0.203247,0.578918,-4.761841,-8.207630,1.425658,0.447855,-0.305246,-0.216255,-1.215833,-0.995526,-0.137546,0.000000,0.000000,
296984258,-1.300996,-1.300996,34.262871,4,0.516541,-0.597290,-0.203247,0.578918,-4.839412,-8.540887,1.990494,0.037867,-0.026958,0.220316,-1.243706,-1.002466,0.097164,0.000000,0.000000,
296996874,-1.004365,-1.004365,34.258342,4,0.516541,-0.597290,-0.203247,0.578918,-4.844690,-8.041643,1.317436,0.465979,-0.479929,-0.339902,-1.211337,-0.979568,-0.189493,0.000000,0.000000,
297007446,-1.893220,-1.893220,34.271930,4,0.516541,-0.597290,-0.203247,0.578918,-4.816870,-8.598551,2.069291,0.001900,0.040390,0.272637,-1.350024,-1.054699,0.113600,0.000000,0.000000,
297017510,-1.094819,-1.094819,34.262871,4,0.516541,-0.597290,-0.203247,0.578918,-4.808527,-8.123059,1.217772,0.602706,-0.460133,-0.310279,-1.312713,-1.029275,-0.164407,0.000000,0.000000,
297028841,-1.506685,-1.506685,34.262871,4,0.516541,-0.597290,-0.203247,0.578918,-4.903241,-8.497854,2.137914,-0.126097,-0.040872,0.244430,-1.360763,-1.047914,0.103736,0.000000,0.000000,
297040306,-1.712343,-1.712343,34.262871,4,0.516541,-0.597290,-0.203186,0.578918,-4.766514,-8.121442,1.298550,0.530610,-0.390820,-0.313398,-1.438843,-1.090035,-0.169851,0.000000,0.000000,
297053168,-0.682405,-0.682405,34.262871,4,0.516479,-0.597290,-0.203186,0.578979,-4.848744,-8.481080,2.011315,0.004578,-0.053599,0.176044,-1.310641,-1.004705,0.057015,0.000000,0.000000,
297066455,-1.687562,-1.687562,34.271930,4,0.516479,-0.597290,-0.203125,0.578979,-4.764483,-8.120139,1.358118,0.485944,-0.370700,-0.305377,-1.395026,-1.051156,-0.180669,0.000000,0.000000,
297077051,-1.094819,-1.094819,34.262871,4,0.516479,-0.597168,-0.202942,0.579163,-4.869073,-8.481454,1.990782,0.018302,-0.078346,0.181970,-1.349580,-1.014186,0.057177,0.000000,0.000000,
