,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
204130,98.58,32.75,0.04,0.02,1.00,0.31,0.14,0.40,0.07,0.15,servo deployment,0
204220,98.58,32.75,0.03,0.03,1.00,0.29,0.28,0.71,0.13,0.31,servo deployment,0
204310,98.58,32.75,0.04,0.03,1.00,0.15,0.25,0.45,0.08,0.26,servo deployment,0
204400,98.58,32.75,0.03,0.03,1.00,0.03,0.14,0.01,-0.01,0.14,servo deployment,0
204489,98.58,32.76,0.04,0.03,0.99,0.05,0.08,-0.18,-0.04,0.08,servo deployment,0
204579,98.58,32.76,0.04,0.03,1.00,0.02,0.02,-0.30,-0.06,0.03,servo deployment,0
204683,98.58,32.76,0.03,0.03,1.00,0.03,-0.00,-0.29,-0.06,-0.00,servo deployment,0
204774,98.58,32.76,0.03,0.04,1.00,0.28,0.18,0.31,0.05,0.18,servo deployment,0
204863,98.58,32.76,0.03,0.04,1.00,-0.07,0.03,-0.20,-0.05,0.03,servo deployment,0
204954,98.58,32.76,0.04,0.03,1.00,0.04,0.02,-0.18,-0.04,0.02,servo deployment,0
205043,98.58,32.76,0.04,0.03,1.00,-0.19,-0.15,-0.62,-0.12,-0.13,servo deployment,0
205134,98.58,32.76,0.03,0.03,1.00,-0.03,-0.12,-0.39,-0.08,-0.11,servo deployment,0
205238,98.58,32.76,0.03,0.04,0.99,0.12,0.01,0.10,0.01,0.02,servo deployment,0
205327,98.58,32.76,0.03,0.03,1.00,0.30,0.24,0.72,0.13,0.26,servo deployment,0
205417,98.58,32.76,0.04,0.03,1.00,-0.05,0.10,0.15,0.02,0.10,servo deployment,0
205506,98.57,32.76,0.04,0.03,1.00,0.36,0.29,0.68,0.12,0.32,servo deployment,0
205596,98.58,32.76,0.03,0.02,1.00,0.04,0.18,0.17,0.02,0.18,servo deployment,0
205686,98.58,32.76,0.03,0.03,1.00,0.03,0.09,-0.15,-0.04,0.09,servo deployment,0
205791,98.58,32.76,0.03,0.03,0.99,0.08,0.07,-0.16,-0.04,0.07,servo deployment,0
205879,98.58,32.77,0.04,0.03,1.00,-0.11,-0.08,-0.55,-0.11,-0.06,servo deployment,0
205970,98.58,32.77,0.03,0.03,1.00,0.07,-0.03,-0.26,-0.05,-0.02,servo deployment,0
206058,98.58,32.76,0.04,0.03,1.00,0.19,0.10,0.18,0.03,0.10,servo deployment,0
206149,98.58,32.76,0.03,0.03,0.99,0.22,0.20,0.42,0.07,0.21,servo deployment,0
206237,98.58,32.77,0.04,0.03,1.00,-0.06,0.05,-0.12,-0.03,0.05,servo deployment,0
206328,98.58,32.77,0.04,0.03,0.99,-0.22,-0.15,-0.70,-0.13,-0.13,servo deployment,0
206474,98.58,32.76,0.04,0.03,1.00,0.31,0.14,0.28,0.05,0.14,servo deployment,0
206563,98.58,32.77,0.03,0.03,1.00,0.14,0.16,0.30,0.05,0.17,servo deployment,0
206653,98.58,32.77,0.04,0.03,1.00,0.22,0.23,0.42,0.07,0.24,servo deployment,0
206743,98.58,32.77,0.03,0.03,0.99,-0.02,0.09,-0.09,-0.03,0.09,servo deployment,0
206832,98.58,32.77,0.03,0.03,1.00,-0.12,-0.06,-0.51,-0.12,-0.05,servo deployment,0
206922,98.58,32.77,0.03,0.03,1.00,0.17,0.06,-0.04,-0.02,0.06,servo deployment,0
207025,98.58,32.77,0.03,0.04,1.00,-0.12,-0.08,-0.41,-0.09,-0.07,servo deployment,0
207116,98.58,32.77,0.03,0.04,0.99,-0.20,-0.21,-0.68,-0.14,-0.18,servo deployment,0
207205,98.58,32.77,0.03,0.04,0.99,0.15,-0.01,0.04,-0.00,-0.01,servo deployment,0
207295,98.58,32.77,0.03,0.03,1.00,0.07,0.05,0.21,0.03,0.05,servo deployment,0
207384,98.58,32.78,0.04,0.03,0.99,0.21,0.19,0.55,0.09,0.20,servo deployment,0
207475,98.57,32.77,0.04,0.03,0.99,0.45,0.42,1.11,0.19,0.48,servo deployment,0
207563,98.58,32.77,0.04,0.03,0.99,0.16,0.33,0.56,0.09,0.35,servo deployment,0
207668,98.58,32.78,0.04,0.03,1.00,-0.15,0.03,-0.43,-0.09,0.04,servo deployment,0
207758,98.58,32.78,0.04,0.03,1.00,-0.17,-0.16,-0.88,-0.17,-0.12,servo deployment,0
207847,98.58,32.78,0.03,0.03,1.00,0.06,-0.08,-0.45,-0.09,-0.07,servo deployment,0
207937,98.58,32.78,0.04,0.03,1.00,0.08,-0.00,-0.12,-0.03,-0.00,servo deployment,0
208027,98.57,32.78,0.04,0.03,1.00,0.52,0.36,0.99,0.18,0.41,servo deployment,0
208117,98.58,32.79,0.04,0.03,1.00,0.22,0.35,0.69,0.12,0.37,servo deployment,0
208220,98.58,32.78,0.04,0.02,1.00,0.17,0.29,0.33,0.05,0.29,servo deployment,0
208311,98.58,32.78,0.04,0.03,1.00,0.15,0.21,0.03,-0.00,0.21,servo deployment,0
208400,98.58,32.78,0.04,0.03,1.00,-0.02,0.05,-0.44,-0.09,0.06,servo deployment,0
208491,98.58,32.78,0.04,0.03,0.99,-0.05,-0.06,-0.66,-0.13,-0.04,servo deployment,0
208580,98.58,32.78,0.04,0.03,1.00,-0.17,-0.20,-0.90,-0.17,-0.16,servo deployment,0
208671,98.57,32.79,0.04,0.02,1.00,0.34,0.11,0.23,0.04,0.11,servo deployment,0
208775,98.58,32.79,0.04,0.02,1.00,0.23,0.22,0.49,0.08,0.23,servo deployment,0
208865,98.57,32.79,0.04,0.02,1.00,0.40,0.40,0.88,0.16,0.44,servo deployment,0
208955,98.58,32.79,0.04,0.03,1.00,0.08,0.25,0.24,0.03,0.26,servo deployment,0
209045,98.58,32.79,0.04,0.03,1.00,-0.00,0.09,-0.28,-0.07,0.10,servo deployment,0
209135,98.58,32.79,0.04,0.02,1.00,-0.10,-0.07,-0.70,-0.14,-0.05,servo deployment,0
209224,98.58,32.79,0.04,0.03,1.00,0.00,-0.08,-0.56,-0.11,-0.07,servo deployment,0
209314,98.58,32.79,0.03,0.03,1.00,0.24,0.09,0.11,0.01,0.10,servo deployment,0
209418,98.58,32.79,0.03,0.03,1.00,-0.10,-0.04,-0.30,-0.06,-0.03,servo deployment,0
209509,98.58,32.79,0.03,0.03,1.00,0.10,0.04,0.00,-0.01,0.04,servo deployment,0
209597,98.58,32.79,0.04,0.03,1.00,-0.17,-0.11,-0.44,-0.09,-0.10,servo deployment,0
209688,98.58,32.79,0.04,0.03,1.00,0.16,0.04,0.10,0.01,0.04,servo deployment,0
209776,98.58,32.79,0.03,0.03,0.99,0.31,0.24,0.66,0.12,0.26,servo deployment,0
209867,98.58,32.79,0.03,0.03,1.00,-0.14,0.03,-0.11,-0.03,0.03,servo deployment,0
209971,98.58,32.78,0.03,0.03,1.00,-0.05,-0.05,-0.30,-0.06,-0.04,servo deployment,0
210061,98.58,32.80,0.04,0.03,1.00,0.17,0.09,0.15,0.02,0.09,servo deployment,0
210151,98.58,32.80,0.04,0.03,1.00,-0.32,-0.19,-0.69,-0.14,-0.17,servo deployment,0
210240,98.58,32.80,0.04,0.03,1.00,0.05,-0.08,-0.19,-0.04,-0.08,servo deployment,0
210330,98.58,32.80,0.04,0.03,1.00,0.25,0.14,0.50,0.09,0.15,servo deployment,0
210419,98.58,32.80,0.04,0.03,1.00,0.07,0.14,0.37,0.07,0.14,servo deployment,0
210509,98.57,32.80,0.04,0.03,1.00,0.34,0.32,0.81,0.14,0.35,servo deployment,0
210612,98.58,32.80,0.04,0.02,1.00,0.07,0.22,0.30,0.05,0.22,servo deployment,0
210703,98.58,32.80,0.04,0.03,0.99,0.00,0.08,-0.16,-0.04,0.09,servo deployment,0
210792,98.58,32.80,0.03,0.03,0.99,-0.08,-0.05,-0.51,-0.10,-0.04,servo deployment,0
210883,98.58,32.80,0.04,0.03,1.00,-0.07,-0.11,-0.55,-0.11,-0.09,servo deployment,0
210972,98.58,32.80,0.04,0.03,1.00,-0.02,-0.10,-0.38,-0.07,-0.09,servo deployment,0
211063,98.58,32.80,0.04,0.03,1.00,0.04,-0.04,-0.11,-0.02,-0.04,servo deployment,0
211208,98.58,32.80,0.04,0.03,1.00,-0.16,-0.15,-0.37,-0.07,-0.15,servo deployment,0
211298,98.58,32.80,0.04,0.03,1.00,0.10,0.02,0.19,0.04,0.03,servo deployment,0
211388,98.58,32.80,0.04,0.03,1.00,-0.10,-0.05,-0.05,-0.01,-0.05,servo deployment,0
211478,98.58,32.80,0.04,0.02,0.99,0.10,0.05,0.25,0.05,0.06,servo deployment,0
211568,98.58,32.80,0.04,0.03,1.00,0.05,0.07,0.25,0.05,0.08,servo deployment,0
211658,98.58,32.80,0.04,0.03,1.00,0.13,0.14,0.37,0.07,0.14,servo deployment,0
211761,98.58,32.81,0.03,0.03,1.00,-0.19,-0.07,-0.32,-0.06,-0.06,servo deployment,0
211852,98.58,32.80,0.03,0.03,0.99,-0.10,-0.12,-0.39,-0.07,-0.11,servo deployment,0
211941,98.58,32.80,0.03,0.03,1.00,-0.11,-0.15,-0.37,-0.06,-0.14,servo deployment,0
212032,98.58,32.80,0.04,0.03,1.00,0.30,0.14,0.56,0.11,0.16,servo deployment,0
212121,98.58,32.80,0.04,0.03,1.00,0.05,0.13,0.38,0.07,0.14,servo deployment,0
212212,98.58,32.81,0.03,0.03,1.00,0.10,0.14,0.33,0.06,0.15,servo deployment,0
212300,98.58,32.81,0.03,0.03,0.99,0.22,0.23,0.51,0.09,0.24,servo deployment,0
212405,98.58,32.80,0.04,0.03,1.00,0.06,0.15,0.15,0.03,0.15,servo deployment,0
212494,98.58,32.81,0.03,0.03,1.00,-0.08,-0.01,-0.36,-0.07,-0.00,servo deployment,0
212583,98.58,32.81,0.03,0.03,1.00,0.11,0.04,-0.12,-0.02,0.04,servo deployment,0
212673,98.58,32.81,0.03,0.03,0.99,0.01,0.00,-0.20,-0.03,0.01,servo deployment,0
212763,98.58,32.80,0.04,0.03,1.00,0.21,0.13,0.23,0.05,0.14,servo deployment,0
212852,98.58,32.81,0.04,0.03,1.00,0.17,0.18,0.31,0.06,0.19,servo deployment,0
212960,98.58,32.81,0.04,0.03,0.99,-0.03,0.06,-0.12,-0.02,0.06,servo deployment,0
213049,98.58,32.81,0.03,0.03,0.99,-0.09,-0.06,-0.45,-0.08,-0.05,servo deployment,0
213138,98.57,32.81,0.03,0.03,1.00,0.34,0.18,0.37,0.08,0.19,servo deployment,0
213229,98.58,32.82,0.03,0.03,1.00,-0.12,0.00,-0.25,-0.04,0.00,servo deployment,0
213318,98.57,32.82,0.04,0.03,1.00,0.39,0.25,0.55,0.11,0.27,servo deployment,0
213409,98.58,32.82,0.04,0.03,1.00,0.19,0.26,0.43,0.08,0.27,servo deployment,0
213498,98.58,32.82,0.03,0.03,1.00,0.29,0.32,0.51,0.10,0.34,servo deployment,0
213576,98.58,32.82,0.03,0.03,1.00,-0.25,-0.03,-0.67,-0.12,-0.01,servo deployment,0
213665,98.58,32.82,0.03,0.03,0.99,0.27,0.12,-0.07,-0.01,0.12,servo deployment,0
213756,98.58,32.81,0.03,0.03,1.00,0.12,0.11,-0.07,-0.01,0.11,servo deployment,0
213845,98.58,32.82,0.04,0.03,1.00,0.01,0.03,-0.29,-0.05,0.04,servo deployment,0
213936,98.58,32.82,0.03,0.03,1.00,-0.00,-0.02,-0.36,-0.06,-0.01,servo deployment,0
214025,98.58,32.82,0.04,0.03,0.99,0.10,0.03,-0.12,-0.02,0.03,servo deployment,0
214130,98.58,32.81,0.04,0.03,1.00,0.09,0.06,-0.00,0.00,0.06,servo deployment,0
214220,98.58,32.82,0.04,0.03,1.00,-0.17,-0.11,-0.51,-0.09,-0.10,servo deployment,0
214310,98.58,32.82,0.03,0.03,1.00,0.22,0.08,0.18,0.04,0.08,servo deployment,0
214400,98.58,32.82,0.04,0.03,1.00,0.10,0.11,0.21,0.05,0.11,servo deployment,0
214490,98.57,32.82,0.04,0.03,1.00,0.39,0.33,0.80,0.16,0.36,servo deployment,0
214580,98.58,32.82,0.04,0.03,1.00,-0.13,0.07,-0.15,-0.02,0.07,servo deployment,0
214683,98.57,32.82,0.04,0.03,1.00,0.34,0.26,0.42,0.08,0.27,servo deployment,0
214774,98.58,32.82,0.03,0.03,1.00,0.01,0.11,-0.11,-0.02,0.11,servo deployment,0
214863,98.58,32.82,0.04,0.03,1.00,0.11,0.10,-0.12,-0.02,0.10,servo deployment,0
214954,98.58,32.82,0.04,0.03,1.00,0.29,0.22,0.27,0.05,0.22,servo deployment,0
215043,98.58,32.83,0.04,0.03,1.00,0.14,0.19,0.11,0.02,0.19,servo deployment,0
215134,98.58,32.83,0.04,0.02,0.99,-0.31,-0.16,-0.94,-0.17,-0.12,servo deployment,0
215223,98.58,32.82,0.04,0.03,1.00,0.16,-0.02,-0.29,-0.05,-0.01,servo deployment,0
215328,98.58,32.82,0.04,0.03,0.99,0.31,0.20,0.40,0.08,0.21,servo deployment,0
215417,98.58,32.82,0.04,0.03,1.00,0.18,0.22,0.37,0.07,0.23,servo deployment,0
215507,98.57,32.82,0.04,0.03,1.00,0.34,0.34,0.62,0.12,0.36,servo deployment,0
215597,98.58,32.82,0.04,0.03,1.00,0.24,0.32,0.42,0.08,0.33,servo deployment,0
215687,98.58,32.83,0.04,0.03,1.00,0.10,0.20,-0.03,-0.01,0.20,servo deployment,0
215777,98.58,32.83,0.04,0.03,1.00,-0.26,-0.13,-1.01,-0.19,-0.08,servo deployment,0
215923,98.58,32.83,0.03,0.03,1.00,0.03,-0.14,-0.68,-0.13,-0.12,servo deployment,0
216012,98.58,32.83,0.03,0.03,1.00,0.16,0.05,-0.02,0.01,0.05,servo deployment,0
216103,98.58,32.83,0.04,0.03,0.99,-0.07,-0.04,-0.24,-0.04,-0.03,servo deployment,0
216192,98.58,32.83,0.03,0.03,0.99,0.11,0.04,0.04,0.02,0.04,servo deployment,0
216283,98.58,32.83,0.03,0.03,1.00,0.21,0.16,0.38,0.09,0.17,servo deployment,0
216372,98.58,32.83,0.03,0.03,1.00,-0.08,0.02,-0.12,-0.01,0.02,servo deployment,0
216463,98.58,32.84,0.04,0.03,1.00,0.10,0.06,0.03,0.02,0.06,servo deployment,0
216567,98.58,32.83,0.04,0.03,0.99,0.17,0.15,0.27,0.06,0.15,servo deployment,0
216657,98.58,32.83,0.03,0.03,1.00,0.20,0.21,0.37,0.08,0.22,servo deployment,0
216747,98.58,32.83,0.03,0.03,1.00,0.11,0.17,0.16,0.04,0.17,servo deployment,0
216836,98.58,32.83,0.03,0.03,1.00,0.02,0.08,-0.13,-0.02,0.08,servo deployment,0
216926,98.58,32.84,0.04,0.03,1.00,0.29,0.22,0.31,0.07,0.22,servo deployment,0
217015,98.58,32.84,0.04,0.03,1.00,0.12,0.17,0.10,0.03,0.17,servo deployment,0
217120,98.58,32.84,0.04,0.03,1.00,0.22,0.22,0.19,0.04,0.22,servo deployment,0
217209,98.57,32.83,0.03,0.03,1.00,0.42,0.39,0.65,0.12,0.41,servo deployment,0
217300,98.58,32.84,0.03,0.03,1.00,0.12,0.25,0.10,0.02,0.25,servo deployment,0
217388,98.58,32.84,0.04,0.03,0.99,-0.22,-0.08,-0.89,-0.16,-0.04,servo deployment,0
217479,98.58,32.85,0.04,0.03,0.99,0.13,-0.01,-0.48,-0.09,-0.00,servo deployment,0
217568,98.57,32.84,0.04,0.03,1.00,0.42,0.26,0.43,0.08,0.26,servo deployment,0
217658,98.58,32.84,0.04,0.03,1.00,0.09,0.18,0.09,0.02,0.18,servo deployment,0
217762,98.58,32.84,0.04,0.03,1.00,0.09,0.12,-0.09,-0.01,0.12,servo deployment,0
217851,98.58,32.84,0.04,0.03,0.99,0.13,0.12,-0.08,-0.01,0.12,servo deployment,0
217941,98.58,32.84,0.04,0.03,1.00,-0.14,-0.08,-0.62,-0.11,-0.06,servo deployment,0
218030,98.58,32.85,0.04,0.03,1.00,-0.19,-0.21,-0.86,-0.15,-0.17,servo deployment,0
218120,98.58,32.85,0.03,0.03,1.00,0.17,-0.02,-0.08,-0.01,-0.02,servo deployment,0
218209,98.58,32.85,0.04,0.03,0.99,0.09,0.05,0.16,0.04,0.05,servo deployment,0
218314,98.57,32.85,0.04,0.03,1.00,0.35,0.29,0.79,0.15,0.32,servo deployment,0
218403,98.58,32.85,0.04,0.03,0.99,0.13,0.24,0.45,0.09,0.25,servo deployment,0
218494,98.58,32.85,0.04,0.03,1.00,-0.11,0.03,-0.28,-0.05,0.03,servo deployment,0
218583,98.58,32.85,0.03,0.03,1.00,0.09,0.05,-0.15,-0.03,0.05,servo deployment,0
218674,98.57,32.85,0.04,0.03,1.00,0.43,0.31,0.65,0.12,0.33,servo deployment,0
218763,98.58,32.85,0.04,0.03,1.00,-0.13,0.05,-0.26,-0.05,0.06,servo deployment,0
218868,98.58,32.85,0.03,0.03,1.00,-0.06,-0.06,-0.51,-0.09,-0.05,servo deployment,0
218958,98.58,32.85,0.03,0.03,1.00,0.07,-0.01,-0.22,-0.04,-0.00,servo deployment,0
219048,98.58,32.85,0.04,0.03,0.99,0.12,0.06,0.03,0.01,0.06,servo deployment,0
219138,98.58,32.85,0.04,0.03,1.00,0.05,0.06,0.01,0.01,0.06,servo deployment,0
219228,98.58,32.85,0.04,0.03,1.00,0.05,0.05,-0.01,0.00,0.05,servo deployment,0
219318,98.58,32.85,0.04,0.03,0.99,0.27,0.21,0.45,0.09,0.22,servo deployment,0
219408,98.58,32.86,0.03,0.03,1.00,-0.22,-0.06,-0.44,-0.08,-0.05,servo deployment,0
219513,98.58,32.85,0.03,0.03,1.00,-0.11,-0.14,-0.56,-0.10,-0.13,servo deployment,0
219601,98.57,32.85,0.04,0.03,0.99,0.59,0.36,1.02,0.20,0.41,servo deployment,0
219692,98.58,32.86,0.04,0.03,0.99,-0.15,0.09,-0.01,0.00,0.09,servo deployment,0
219781,98.58,32.85,0.04,0.03,1.00,-0.09,-0.04,-0.38,-0.07,-0.03,servo deployment,0
219872,98.58,32.85,0.04,0.03,1.00,-0.09,-0.11,-0.50,-0.09,-0.10,servo deployment,0
219961,98.58,32.85,0.03,0.03,1.00,-0.03,-0.10,-0.33,-0.06,-0.09,servo deployment,0
220066,98.58,32.85,0.04,0.03,0.99,0.23,0.11,0.36,0.07,0.12,servo deployment,0
220156,98.58,32.86,0.03,0.03,1.00,-0.12,-0.03,-0.12,-0.02,-0.02,servo deployment,0
220245,98.57,32.86,0.03,0.03,1.00,0.33,0.22,0.61,0.12,0.24,servo deployment,0
220335,98.58,32.86,0.03,0.03,0.99,0.11,0.20,0.39,0.07,0.20,servo deployment,0
220424,98.58,32.86,0.03,0.03,1.00,0.19,0.23,0.38,0.07,0.23,servo deployment,0
220514,98.58,32.86,0.04,0.03,1.00,0.23,0.26,0.39,0.07,0.27,servo deployment,0
220660,98.58,32.86,0.03,0.03,1.00,-0.21,-0.07,-0.60,-0.11,-0.05,servo deployment,0
220749,98.58,32.86,0.03,0.03,0.99,0.11,0.03,-0.20,-0.03,0.03,servo deployment,0
220840,98.58,32.86,0.04,0.03,0.99,0.18,0.12,0.10,0.03,0.12,servo deployment,0
220929,98.58,32.86,0.04,0.03,1.00,-0.25,-0.13,-0.63,-0.12,-0.11,servo deployment,0
221020,98.58,32.86,0.04,0.03,1.00,0.09,-0.03,-0.18,-0.03,-0.03,servo deployment,0
221109,98.58,32.86,0.03,0.03,1.00,-0.23,-0.19,-0.59,-0.11,-0.17,servo deployment,0
221200,98.58,32.86,0.04,0.03,1.00,-0.07,-0.15,-0.35,-0.06,-0.15,servo deployment,0
221304,98.58,32.86,0.03,0.03,1.00,0.26,0.12,0.53,0.10,0.14,servo deployment,0
221394,98.58,32.87,0.03,0.03,1.00,0.19,0.22,0.68,0.13,0.24,servo deployment,0
221484,98.58,32.86,0.03,0.03,1.00,0.16,0.24,0.57,0.11,0.26,servo deployment,0
221574,98.58,32.87,0.04,0.03,0.99,0.01,0.13,0.12,0.02,0.13,servo deployment,0
221663,98.58,32.87,0.04,0.03,1.00,0.06,0.09,-0.03,-0.01,0.09,servo deployment,0
221753,98.58,32.87,0.04,0.03,1.00,0.16,0.13,0.10,0.02,0.13,servo deployment,0
221858,98.58,32.86,0.04,0.03,1.00,-0.08,-0.02,-0.35,-0.06,-0.01,servo deployment,0
221947,98.58,32.87,0.03,0.03,1.00,-0.04,-0.07,-0.41,-0.07,-0.06,servo deployment,0
222038,98.58,32.87,0.04,0.03,1.00,-0.02,-0.07,-0.33,-0.06,-0.07,servo deployment,0
222126,98.58,32.87,0.04,0.03,1.00,-0.07,-0.10,-0.32,-0.06,-0.09,servo deployment,0
222217,98.58,32.87,0.03,0.03,1.00,-0.19,-0.20,-0.53,-0.09,-0.18,servo deployment,0
222305,98.58,32.87,0.04,0.03,1.00,-0.08,-0.16,-0.28,-0.05,-0.15,servo deployment,0
222410,98.58,32.88,0.04,0.03,1.00,0.02,-0.06,0.08,0.02,-0.06,servo deployment,0
222500,98.58,32.87,0.04,0.03,0.99,-0.15,-0.12,-0.12,-0.02,-0.12,servo deployment,0
222590,98.58,32.88,0.03,0.03,0.99,0.25,0.14,0.66,0.13,0.16,servo deployment,0
222680,98.58,32.87,0.03,0.03,1.00,0.32,0.33,1.05,0.20,0.39,servo deployment,0
222770,98.58,32.88,0.03,0.03,1.00,-0.19,0.06,-0.01,-0.00,0.06,servo deployment,0
222860,98.58,32.88,0.03,0.03,0.99,-0.12,-0.07,-0.38,-0.07,-0.06,servo deployment,0
222949,98.57,32.88,0.03,0.03,1.00,0.38,0.22,0.56,0.11,0.23,servo deployment,0
223054,98.58,32.87,0.03,0.04,0.99,-0.01,0.11,0.10,0.02,0.11,servo deployment,0
223142,98.58,32.88,0.03,0.03,0.99,-0.09,-0.03,-0.34,-0.06,-0.03,servo deployment,0
223233,98.58,32.88,0.03,0.04,1.00,0.05,-0.00,-0.17,-0.03,-0.00,servo deployment,0
223321,98.58,32.88,0.04,0.03,1.00,0.13,0.08,0.11,0.02,0.08,servo deployment,0
223412,98.58,32.88,0.03,0.03,0.99,0.16,0.15,0.28,0.05,0.15,servo deployment,0
223501,98.58,32.88,0.03,0.03,0.99,0.31,0.29,0.64,0.12,0.31,servo deployment,0
223606,98.58,32.88,0.03,0.03,1.00,0.32,0.38,0.72,0.13,0.41,servo deployment,0
223695,98.58,32.88,0.03,0.03,1.00,0.20,0.31,0.33,0.06,0.32,servo deployment,0
223789,98.58,32.88,0.03,0.03,1.00,-0.06,0.07,-0.42,-0.08,0.08,servo deployment,0
223878,98.58,32.88,0.03,0.03,0.99,-0.11,-0.10,-0.81,-0.16,-0.06,servo deployment,0
223967,98.58,32.88,0.04,0.04,0.99,-0.05,-0.14,-0.74,-0.14,-0.11,servo deployment,0
224056,98.58,32.88,0.03,0.03,1.00,0.08,-0.05,-0.30,-0.06,-0.05,servo deployment,0
224145,98.57,32.89,0.04,0.03,1.00,0.65,0.42,1.18,0.22,0.49,servo deployment,0
224249,98.58,32.88,0.07,0.05,0.99,0.17,0.36,0.68,0.12,0.38,servo deployment,0
224338,98.58,32.89,0.02,0.03,1.00,0.10,0.23,0.13,0.02,0.23,servo deployment,0
224429,98.58,32.88,0.02,0.03,1.00,-0.19,-0.06,-0.74,-0.14,-0.03,servo deployment,0
224517,98.58,32.88,0.05,0.04,0.99,-0.12,-0.16,-0.86,-0.16,-0.13,servo deployment,0
224608,98.58,32.88,0.03,0.03,1.00,0.24,0.05,-0.03,-0.01,0.05,servo deployment,0
224697,98.58,32.88,0.03,0.03,0.99,0.13,0.11,0.16,0.03,0.11,servo deployment,0
224802,98.58,32.88,0.03,0.03,0.99,0.04,0.07,0.01,0.00,0.07,servo deployment,0
224892,98.58,32.88,0.04,0.04,0.99,0.06,0.06,-0.02,-0.00,0.06,servo deployment,0
224982,98.58,32.88,0.03,0.03,1.00,0.24,0.19,0.35,0.07,0.19,servo deployment,0
225072,98.58,32.89,0.02,0.03,1.00,-0.23,-0.08,-0.51,-0.10,-0.06,servo deployment,0
225162,98.58,32.89,0.02,0.03,1.00,0.18,0.06,0.01,0.00,0.06,servo deployment,0
225252,98.58,32.89,0.05,0.04,0.99,0.22,0.17,0.36,0.07,0.18,servo deployment,0
225398,98.58,32.88,0.04,0.03,1.00,0.24,0.28,0.51,0.09,0.30,servo deployment,0
225487,98.58,32.89,0.05,0.03,1.00,0.13,0.20,0.16,0.02,0.20,servo deployment,0
225578,98.58,32.88,0.03,0.03,0.99,0.22,0.23,0.21,0.03,0.23,servo deployment,0
225667,98.58,32.89,0.03,0.03,1.00,0.31,0.31,0.38,0.07,0.31,servo deployment,0
225758,98.58,32.89,0.04,0.03,1.00,0.03,0.15,-0.17,-0.05,0.15,servo deployment,0
225846,98.58,32.89,0.04,0.03,0.99,-0.18,-0.10,-0.87,-0.18,-0.06,servo deployment,0
225937,98.58,32.89,0.03,0.03,1.00,-0.09,-0.18,-0.88,-0.18,-0.14,servo deployment,0
226041,98.58,32.89,0.03,0.03,0.99,-0.22,-0.30,-0.99,-0.19,-0.25,servo deployment,0
226130,98.58,32.90,0.04,0.03,1.00,-0.02,-0.18,-0.39,-0.08,-0.17,servo deployment,0
226220,98.58,32.89,0.04,0.03,1.00,-0.38,-0.36,-0.81,-0.16,-0.32,servo deployment,0
226309,98.58,32.89,0.03,0.03,1.00,0.15,-0.07,0.23,0.04,-0.06,servo deployment,0
226399,98.58,32.89,0.03,0.03,0.99,0.25,0.18,0.89,0.16,0.22,servo deployment,0
226489,98.58,32.89,0.04,0.03,1.00,0.24,0.30,1.03,0.18,0.36,servo deployment,0
226594,98.58,32.89,0.03,0.03,0.99,0.04,0.22,0.50,0.08,0.23,servo deployment,0
226683,98.58,32.90,0.04,0.03,1.00,-0.02,0.08,-0.01,-0.01,0.08,servo deployment,0
226774,98.58,32.89,0.02,0.02,0.99,-0.06,-0.02,-0.30,-0.07,-0.01,servo deployment,0
226863,98.58,32.89,0.14,0.06,1.01,-0.05,-0.07,-0.37,-0.08,-0.06,servo deployment,0
226953,98.58,32.90,0.04,0.02,1.00,0.26,0.13,0.30,0.05,0.13,servo deployment,0
227042,98.58,32.90,0.01,0.03,0.99,0.31,0.29,0.70,0.12,0.31,servo deployment,0
227133,98.58,32.89,0.04,0.04,0.99,0.28,0.35,0.70,0.12,0.37,servo deployment,0
227237,98.58,32.89,0.05,0.04,0.99,0.13,0.26,0.25,0.03,0.26,servo deployment,0
227327,98.57,32.89,0.02,0.03,0.99,0.43,0.41,0.62,0.10,0.43,servo deployment,0
227416,98.57,32.90,0.02,0.02,1.00,0.39,0.45,0.59,0.09,0.47,servo deployment,0
227506,98.58,32.90,0.04,0.03,1.00,0.14,0.29,-0.04,-0.03,0.29,servo deployment,0
227596,98.58,32.90,0.04,0.03,1.00,0.11,0.15,-0.42,-0.10,0.16,servo deployment,0
227686,98.58,32.90,0.05,0.03,1.00,-0.07,-0.04,-0.89,-0.18,-0.00,servo deployment,0
227790,98.57,32.89,0.04,0.04,0.99,0.40,0.20,0.03,-0.01,0.20,servo deployment,0
227878,98.57,32.90,0.02,0.03,1.00,0.35,0.32,0.37,0.05,0.32,servo deployment,0
227969,98.58,32.90,0.04,0.03,0.99,0.21,0.27,0.15,0.01,0.27,servo deployment,0
228058,98.58,32.91,0.03,0.03,1.00,-0.18,-0.04,-0.79,-0.16,-0.01,servo deployment,0
228149,98.57,32.90,0.04,0.03,1.00,0.46,0.24,0.23,0.03,0.25,servo deployment,0
228238,98.58,32.90,0.04,0.03,1.00,0.01,0.10,-0.26,-0.06,0.10,servo deployment,0
228329,98.58,32.90,0.05,0.03,1.00,-0.22,-0.15,-0.93,-0.19,-0.11,servo deployment,0
