Code compiled on Mar 21 2026 at 12:11:29
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,QF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.193
Rocket CD,0.5
Airbrake CD,0.7
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),225
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 293.222158
Time (us),RAW Altitude AGL (m),Corrected Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
222176783,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.849323,0.762839,1.483664,0.311149,-0.069416,0.181820,-2.796298,0.218804,0.175932,0.000000,0.000000,
222186214,-2.706014,-2.706014,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.752717,0.665109,1.517819,0.362051,0.018434,0.083124,-2.777325,0.229973,0.115062,0.000000,0.000000,
222195890,-2.912832,-2.912832,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.831883,0.704862,1.541252,0.373837,-0.016155,0.167155,-2.800454,0.216153,0.149228,0.000000,0.000000,
222206751,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.769202,0.702654,1.430013,0.270779,-0.012948,0.091812,-2.775483,0.230854,0.111571,0.000000,0.000000,
222216040,-2.912832,-2.912832,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.813948,0.587108,1.577680,0.419319,0.097701,0.145200,-2.799050,0.216399,0.133627,0.000000,0.000000,
222227012,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.807588,0.781220,1.413249,0.244914,-0.087236,0.133514,-2.774306,0.231405,0.133554,0.000000,0.000000,
222236215,-2.499685,-2.499685,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.778366,0.589619,1.685534,0.530144,0.086633,0.122846,-2.720739,0.264258,0.126532,0.000000,0.000000,
222246023,-3.002798,-3.002798,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.807154,0.701663,1.391655,0.228502,-0.006922,0.124809,-2.770931,0.233461,0.125401,0.000000,0.000000,
222257169,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.835389,0.667473,1.639663,0.473348,0.016078,0.179527,-2.790049,0.222300,0.160900,0.000000,0.000000,
222266599,-2.499685,-2.499685,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.732448,0.644954,1.496852,0.344813,0.038020,0.059127,-2.733562,0.256414,0.094152,0.000000,0.000000,
222276093,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.774036,0.785035,1.580671,0.414495,-0.102626,0.120282,-2.704183,0.273986,0.111290,0.000000,0.000000,
222287176,-2.266470,-2.266470,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.753020,0.566206,1.515647,0.366017,0.117025,0.076044,-2.619180,0.324321,0.088175,0.000000,0.000000,
222296591,-2.912832,-2.912832,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.831146,0.724208,1.521830,0.353458,-0.034433,0.165530,-2.671117,0.292007,0.138908,0.000000,0.000000,
222306308,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.773966,0.586795,1.556470,0.402840,0.095997,0.103081,-2.647994,0.305350,0.115411,0.000000,0.000000,
222317269,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.810695,0.763395,1.502166,0.333841,-0.074001,0.145782,-2.672447,0.290109,0.135330,0.000000,0.000000,
222326719,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.768404,0.741780,1.411026,0.249607,-0.050944,0.091603,-2.692939,0.276641,0.106650,0.000000,0.000000,
222336346,-2.706014,-2.706014,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.812594,0.586239,1.537968,0.380149,0.100582,0.139119,-2.692715,0.276493,0.127945,0.000000,0.000000,
222347423,-2.356436,-2.356436,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.786551,0.790302,1.373077,0.206901,-0.095786,0.108601,-2.626674,0.315754,0.115259,0.000000,0.000000,
222356612,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.816808,0.539394,1.656017,0.499642,0.141234,0.153823,-2.616830,0.321463,0.140553,0.000000,0.000000,
222366418,-3.093313,-3.093313,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.786642,0.760631,1.372426,0.208091,-0.066208,0.106477,-2.702850,0.268427,0.118202,0.000000,0.000000,
222377209,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.794669,0.686506,1.599031,0.436492,-0.003903,0.135782,-2.695601,0.272512,0.129732,0.000000,0.000000,
222386671,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.792083,0.645207,1.518738,0.359738,0.041296,0.120787,-2.673177,0.285831,0.123866,0.000000,0.000000,
222396353,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.832378,0.764638,1.562411,0.391043,-0.076751,0.174444,-2.654768,0.297010,0.157039,0.000000,0.000000,
222407504,-2.382833,-2.382833,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.771077,0.644398,1.478350,0.322121,0.042605,0.095166,-2.600531,0.328827,0.116459,0.000000,0.000000,
222416724,-3.093313,-3.093313,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.810937,0.684273,1.500428,0.337013,0.004872,0.140118,-2.689785,0.273183,0.131974,0.000000,0.000000,
222427756,-1.879141,-1.879141,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.736388,0.687122,1.616857,0.460737,-0.010060,0.080204,-2.534933,0.366174,0.098023,0.000000,0.000000,
222436928,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.786824,0.701290,1.371122,0.210470,-0.007054,0.102229,-2.541819,0.360778,0.100781,0.000000,0.000000,
222446623,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.833914,0.706165,1.600820,0.432592,-0.020477,0.176277,-2.585976,0.333533,0.150296,0.000000,0.000000,
222457427,-3.300131,-3.300131,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.748075,0.741407,1.390493,0.231576,-0.051075,0.069023,-2.716079,0.253560,0.096989,0.000000,0.000000,
222466897,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.852768,0.745231,1.582510,0.409867,-0.056901,0.195608,-2.689991,0.269972,0.161670,0.000000,0.000000,
222476607,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.790790,0.624557,1.478592,0.321360,0.063896,0.113289,-2.668587,0.282468,0.129939,0.000000,0.000000,
222487709,-3.093313,-3.093313,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.833358,0.666169,1.580095,0.414593,0.020400,0.170404,-2.744971,0.236334,0.156477,0.000000,0.000000,
222496935,-3.273763,-3.273763,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.754374,0.567075,1.555359,0.405187,0.114143,0.082125,-2.841824,0.175983,0.107710,0.000000,0.000000,
222506744,-3.002798,-3.002798,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.808265,0.781655,1.433105,0.264500,-0.088677,0.136555,-2.870218,0.159042,0.126628,0.000000,0.000000,
222517581,-2.769613,-2.769613,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.795649,0.588037,1.616715,0.460042,0.093247,0.131743,-2.849649,0.171858,0.129983,0.000000,0.000000,
222527039,-2.912832,-2.912832,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.770895,0.703740,1.479653,0.319742,-0.016549,0.099414,-2.859853,0.165516,0.109933,0.000000,0.000000,
222536820,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.772552,0.605706,1.517192,0.362877,0.079160,0.098415,-2.846372,0.173682,0.102379,0.000000,0.000000,
222547936,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.793497,0.626295,1.558016,0.399701,0.058133,0.125452,-2.835092,0.180716,0.117512,0.000000,0.000000,
222557278,-2.409719,-2.409719,35.716654,5,0.047241,0.664124,0.006226,0.746094,9.807032,0.741225,1.392524,0.226915,-0.046359,0.127641,-2.753717,0.231141,0.124158,0.000000,0.000000,
222566980,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.834773,0.647258,1.619372,0.454556,0.037237,0.175070,-2.720753,0.251541,0.157550,0.000000,0.000000,
222578004,-3.093313,-3.093313,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.806356,0.740790,1.372668,0.207330,-0.044918,0.124601,-2.787745,0.210707,0.135938,0.000000,0.000000,
222587393,-3.300131,-3.300131,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.814877,0.726441,1.620433,0.452937,-0.043208,0.161194,-2.881733,0.153010,0.152501,0.000000,0.000000,
222598143,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.768343,0.761561,1.411461,0.248814,-0.070662,0.093019,-2.803587,0.200572,0.113490,0.000000,0.000000,
222607353,-2.975912,-2.975912,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.810816,0.723834,1.501297,0.335427,-0.034564,0.142950,-2.834006,0.181997,0.132811,0.000000,0.000000,
222617077,-2.706014,-2.706014,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.753020,0.566206,1.515647,0.366017,0.117025,0.076044,-2.808281,0.197268,0.095579,0.000000,0.000000,
222628199,-2.085989,-2.085989,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.792396,0.764325,1.541202,0.374564,-0.078454,0.132324,-2.670825,0.280344,0.119682,0.000000,0.000000,
222637637,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.794356,0.567388,1.576568,0.421665,0.115847,0.124245,-2.652969,0.290896,0.122675,0.000000,0.000000,
222647332,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.809927,0.792631,1.482962,0.313066,-0.102137,0.144865,-2.638288,0.299520,0.137229,0.000000,0.000000,
222658114,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.775017,0.686567,1.598355,0.438045,-0.005475,0.116243,-2.664678,0.282850,0.123464,0.000000,0.000000,
222667456,-2.382833,-2.382833,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.786764,0.721070,1.371556,0.209677,-0.026772,0.103645,-2.609255,0.316243,0.110467,0.000000,0.000000,
222677254,-2.975912,-2.975912,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.793194,0.725198,1.560188,0.395736,-0.040458,0.132533,-2.674768,0.275943,0.124938,0.000000,0.000000,
222688393,-3.119161,-3.119161,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.826746,0.721383,1.392766,0.226155,-0.025068,0.145765,-2.754904,0.227293,0.138596,0.000000,0.000000,
222697857,-2.175985,-2.175985,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.809927,0.792631,1.482962,0.313066,-0.102137,0.144865,-2.644301,0.295610,0.142710,0.000000,0.000000,
222707549,-2.266470,-2.266470,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.750747,0.644024,1.457817,0.304089,0.042474,0.072585,-2.570703,0.339443,0.096719,0.000000,0.000000,
222718392,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.787228,0.790737,1.392933,0.226486,-0.097226,0.111642,-2.587417,0.328288,0.106506,0.000000,0.000000,
222727725,-2.266470,-2.266470,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.773966,0.586795,1.556470,0.402840,0.095997,0.103081,-2.524243,0.366252,0.104261,0.000000,0.000000,
222737473,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.847691,0.741972,1.433590,0.262979,-0.046096,0.172802,-2.588552,0.326724,0.149213,0.000000,0.000000,
222748615,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.756162,0.647501,1.616665,0.460770,0.030948,0.096912,-2.580078,0.330747,0.114910,0.000000,0.000000,
222758056,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.791285,0.684333,1.499751,0.338566,0.003300,0.120578,-2.573707,0.333890,0.118628,0.000000,0.000000,
222767609,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.751303,0.684020,1.478542,0.322088,0.001597,0.078458,-2.590346,0.322544,0.092281,0.000000,0.000000,
222778473,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.795467,0.647379,1.618018,0.457663,0.034093,0.135991,-2.603553,0.313900,0.120949,0.000000,0.000000,
222787832,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.805406,0.829368,1.354767,0.184176,-0.132209,0.127932,-2.598006,0.316700,0.125529,0.000000,0.000000,
222798888,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.777108,0.668090,1.657488,0.497594,0.009921,0.123949,-2.648621,0.285273,0.124491,0.000000,0.000000,
222808074,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.806477,0.701229,1.371799,0.208917,-0.005482,0.121768,-2.613160,0.306685,0.122706,0.000000,0.000000,
222817789,-2.975912,-2.975912,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.831146,0.724208,1.521830,0.353458,-0.034433,0.165530,-2.678065,0.267052,0.150792,0.000000,0.000000,
222828778,-3.183279,-3.183279,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.729281,0.682560,1.408369,0.255094,0.005067,0.048276,-2.769734,0.210479,0.083553,0.000000,0.000000,
222838245,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.848646,0.762405,1.463808,0.291564,-0.067975,0.178779,-2.712211,0.246392,0.146010,0.000000,0.000000,
222847828,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.753697,0.566640,1.535503,0.385602,0.115584,0.079084,-2.686909,0.261106,0.102116,0.000000,0.000000,
222858868,-3.002798,-3.002798,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.828994,0.762465,1.463131,0.293117,-0.069547,0.159240,-2.743164,0.227132,0.139580,0.000000,0.000000,
222868069,-3.119161,-3.119161,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.754990,0.587290,1.575649,0.423979,0.092985,0.086582,-2.811485,0.184527,0.104819,0.000000,0.000000,
222877898,-1.969656,-1.969656,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.829670,0.762900,1.482987,0.312702,-0.070988,0.162281,-2.652116,0.281576,0.142509,0.000000,0.000000,
222888799,-3.093313,-3.093313,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.795528,0.627599,1.617584,0.458456,0.053811,0.134575,-2.731649,0.233137,0.137304,0.000000,0.000000,
222898254,-3.327017,-3.327017,35.721183,5,0.047241,0.664124,0.006226,0.746094,9.829913,0.683777,1.481249,0.315874,0.007885,0.156616,-2.840934,0.166068,0.149967,0.000000,0.000000,
222907943,-2.769613,-2.769613,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.795225,0.726502,1.619756,0.454491,-0.044780,0.141655,-2.825970,0.175553,0.144516,0.000000,0.000000,
222919055,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.813948,0.587108,1.577680,0.419319,0.097701,0.145200,-2.796609,0.193719,0.144965,0.000000,0.000000,
222928280,-2.589651,-2.589651,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.850616,0.783489,1.523811,0.349526,-0.092016,0.189318,-2.756050,0.219409,0.174056,0.000000,0.000000,
222938139,-3.066396,-3.066396,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.756405,0.568378,1.614927,0.463942,0.109821,0.091247,-2.811975,0.185050,0.119743,0.000000,0.000000,
222948978,-3.093313,-3.093313,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.858594,0.722813,1.463278,0.292373,-0.027753,0.185717,-2.862638,0.155142,0.163012,0.000000,0.000000,
222958478,-1.969656,-1.969656,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.795962,0.707156,1.639178,0.474869,-0.026503,0.143280,-2.693914,0.259390,0.150074,0.000000,0.000000,
222968181,-3.183279,-3.183279,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.808386,0.742094,1.432236,0.266086,-0.049240,0.133723,-2.782992,0.204945,0.139348,0.000000,0.000000,
222979336,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.754192,0.626416,1.556662,0.402808,0.054989,0.086373,-2.800179,0.194155,0.104603,0.000000,0.000000,
222988471,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.833298,0.685950,1.580529,0.413800,0.000682,0.171820,-2.814653,0.185707,0.148688,0.000000,0.000000,
222999461,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.811059,0.644711,1.499559,0.338599,0.044309,0.137285,-2.787318,0.202559,0.141210,0.000000,0.000000,
223008856,-3.183279,-3.183279,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.773229,0.606141,1.537048,0.382462,0.077720,0.101456,-2.859586,0.157674,0.115135,0.000000,0.000000,
223018460,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.767788,0.721565,1.390736,0.230815,-0.029785,0.087146,-2.863198,0.155383,0.096778,0.000000,0.000000,
223029179,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.815120,0.647319,1.618695,0.456110,0.035665,0.155530,-2.849033,0.164580,0.135312,0.000000,0.000000,
223038670,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.810382,0.644277,1.479703,0.319014,0.045749,0.134245,-2.777112,0.208999,0.134614,0.000000,0.000000,
223048455,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.832560,0.705296,1.561108,0.393422,-0.017596,0.170196,-2.718200,0.245167,0.157952,0.000000,0.000000,
223059605,-3.389578,-3.389578,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.770218,0.703306,1.459797,0.300156,-0.015109,0.096373,-2.841194,0.170288,0.117562,0.000000,0.000000,
223068892,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.791719,0.763890,1.521346,0.354979,-0.077013,0.129283,-2.770699,0.214062,0.125251,0.000000,0.000000,
223078620,-1.942739,-1.942739,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.756223,0.627720,1.616230,0.461563,0.050667,0.095496,-2.613636,0.309256,0.105739,0.000000,0.000000,
223089637,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.809280,0.782307,1.462889,0.293877,-0.090838,0.141116,-2.661408,0.279830,0.128941,0.000000,0.000000,
223098843,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.832681,0.665735,1.560239,0.395008,0.021841,0.167363,-2.623597,0.303117,0.154142,0.000000,0.000000,
223108566,-3.066396,-3.066396,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.791103,0.743675,1.501055,0.336187,-0.055855,0.124826,-2.703514,0.254062,0.134913,0.000000,0.000000,
223119657,-3.183279,-3.183279,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.792578,0.704983,1.539898,0.376943,-0.019299,0.128076,-2.790525,0.201269,0.130427,0.000000,0.000000,
223129085,-2.860098,-2.860098,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.808690,0.643191,1.430063,0.270051,0.049351,0.126643,-2.801653,0.194429,0.127945,0.000000,0.000000,
223138792,-2.769613,-2.769613,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.809957,0.782741,1.482745,0.313462,-0.092278,0.144157,-2.793761,0.199479,0.138578,0.000000,0.000000,
223149575,-2.975912,-2.975912,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.754253,0.606636,1.556228,0.403601,0.074707,0.084957,-2.825714,0.179776,0.103409,0.000000,0.000000,
223159039,-2.796499,-2.796499,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.791840,0.724329,1.520476,0.356565,-0.037577,0.126451,-2.818535,0.184341,0.118522,0.000000,0.000000,
223168694,-2.653250,-2.653250,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.794174,0.626730,1.577872,0.419286,0.056692,0.128493,-2.785815,0.204374,0.125062,0.000000,0.000000,
223179847,-3.002798,-3.002798,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.878125,0.762314,1.464824,0.289233,-0.065617,0.208088,-2.824151,0.182134,0.179516,0.000000,0.000000,
223189293,-2.886984,-2.886984,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.775199,0.627225,1.597051,0.440425,0.053679,0.111994,-2.834198,0.175902,0.135230,0.000000,0.000000,
223200115,-2.382833,-2.382833,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.788582,0.791606,1.432645,0.265656,-0.100108,0.117724,-2.747735,0.228673,0.123750,0.000000,0.000000,
223209377,-2.060140,-2.060140,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.752474,0.744231,1.519557,0.358879,-0.060439,0.088788,-2.616819,0.309072,0.100823,0.000000,0.000000,
223219078,-2.975912,-2.975912,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.832439,0.744857,1.561977,0.391836,-0.057032,0.173028,-2.681023,0.269874,0.148178,0.000000,0.000000,
223229948,-3.389578,-3.389578,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.789133,0.722591,1.441052,0.278225,-0.031814,0.114288,-2.810759,0.190919,0.125948,0.000000,0.000000,
223239276,-2.266470,-2.266470,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.834833,0.627477,1.618938,0.455349,0.056955,0.173654,-2.707043,0.255231,0.157239,0.000000,0.000000,
223249000,-2.382833,-2.382833,35.725711,5,0.047241,0.664124,0.006226,0.746094,9.805618,0.760136,1.353246,0.186952,-0.063196,0.122976,-2.643883,0.293220,0.134768,0.000000,0.000000,
223260096,-2.266470,-2.266470,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.816934,0.608844,1.667466,0.506659,0.071499,0.160300,-2.569949,0.337625,0.151515,0.000000,0.000000,
223269511,-2.975912,-2.975912,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.789193,0.702810,1.440618,0.279018,-0.012096,0.112872,-2.642804,0.291807,0.126168,0.000000,0.000000,
223279201,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.834591,0.706600,1.620676,0.452177,-0.021918,0.179318,-2.624984,0.302664,0.161028,0.000000,0.000000,
223290275,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.732448,0.644954,1.496852,0.344813,0.038020,0.059127,-2.593230,0.320540,0.094195,0.000000,0.000000,
223299656,-2.769613,-2.769613,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.831701,0.764203,1.542555,0.371457,-0.075310,0.171403,-2.623250,0.301790,0.144832,0.000000,0.000000,
223309372,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.794973,0.587603,1.596859,0.440457,0.094688,0.128702,-2.592247,0.320126,0.134253,0.000000,0.000000,
223320344,-3.156912,-3.156912,35.743825,5,0.047241,0.664124,0.006226,0.746094,9.809957,0.782741,1.482745,0.313462,-0.092278,0.144157,-2.694471,0.257703,0.140747,0.000000,0.000000,
223329665,-3.066396,-3.066396,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.752778,0.645328,1.517385,0.362844,0.038152,0.081708,-2.761727,0.215492,0.102023,0.000000,0.000000,
223339227,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.771450,0.743736,1.500378,0.337741,-0.057427,0.105287,-2.705686,0.249300,0.104165,0.000000,0.000000,
223350435,-2.536398,-2.536398,35.743825,5,0.047241,0.664124,0.006226,0.746094,9.847813,0.702411,1.432721,0.264565,-0.006659,0.169970,-2.671180,0.270271,0.147325,0.000000,0.000000,
223359675,-2.679647,-2.679647,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.773905,0.606575,1.556904,0.402047,0.076279,0.104497,-2.670266,0.270237,0.119235,0.000000,0.000000,
223370592,-3.183279,-3.183279,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.852091,0.744797,1.562654,0.390282,-0.055460,0.192567,-2.763385,0.214014,0.167329,0.000000,0.000000,
223379828,-3.156912,-3.156912,35.743825,5,0.047241,0.664124,0.006226,0.746094,9.810382,0.644277,1.479703,0.319014,0.045749,0.134245,-2.835110,0.169752,0.145628,0.000000,0.000000,
223389570,-3.596914,-3.596914,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.827150,0.810831,1.414578,0.242171,-0.115241,0.155178,-2.976029,0.084688,0.151889,0.000000,0.000000,
223400364,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.755546,0.627285,1.596374,0.441978,0.052107,0.092455,-2.897736,0.132466,0.112909,0.000000,0.000000,
223409855,-3.066396,-3.066396,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.827150,0.810831,1.414578,0.242171,-0.115241,0.155178,-2.928053,0.114566,0.140631,0.000000,0.000000,
223419463,-2.769613,-2.769613,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.755607,0.607505,1.595940,0.442771,0.071826,0.091039,-2.897299,0.133445,0.108106,0.000000,0.000000,
223430611,-3.183279,-3.183279,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.850859,0.704366,1.522073,0.352698,-0.013143,0.183653,-2.949345,0.103175,0.157654,0.000000,0.000000,
223439822,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.772925,0.705044,1.539221,0.378497,-0.020872,0.108536,-2.875994,0.148788,0.125441,0.000000,0.000000,
223449644,-2.562765,-2.562765,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.775017,0.686567,1.598355,0.438045,-0.005475,0.116243,-2.815905,0.185480,0.119409,0.000000,0.000000,
223460474,-2.769613,-2.769613,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.806538,0.681448,1.371364,0.209710,0.014237,0.120352,-2.805221,0.192023,0.120028,0.000000,0.000000,
223469946,-3.156912,-3.156912,35.743825,5,0.047241,0.664124,0.006226,0.746094,9.794669,0.686506,1.599031,0.436492,-0.003903,0.135782,-2.869256,0.152849,0.130359,0.000000,0.000000,
223479636,-2.356436,-2.356436,35.734768,5,0.047241,0.664124,0.006226,0.746094,9.785288,0.759762,1.332714,0.168920,-0.063327,0.100396,-2.771791,0.212137,0.110709,0.000000,0.000000,
223490742,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.776552,0.628094,1.636763,0.479595,0.050798,0.118076,-2.713535,0.247200,0.115542,0.000000,0.000000,
223500013,-2.473318,-2.473318,35.730239,5,0.047241,0.664124,0.006226,0.746094,9.808447,0.722313,1.431801,0.266879,-0.029522,0.132307,-2.666246,0.276194,0.126539,0.000000,0.000000,
223509867,-3.480062,-3.480062,35.739296,5,0.047241,0.664124,0.006226,0.746094,9.830529,0.703993,1.501540,0.334666,-0.013274,0.161073,-2.815844,0.185250,0.149185,0.000000,0.000000,
