,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
172322,98.08,30.62,0.03,-0.25,-1.02,42.92,42.42,-5.24,-0.01,54.53,1.00,3
172468,98.08,30.61,-0.13,-0.03,-0.95,42.56,41.77,-4.93,0.05,54.53,1.00,3
172557,98.09,30.61,-0.26,0.07,-0.92,41.69,41.27,-5.11,0.01,54.53,1.00,3
172647,98.09,30.61,-0.12,0.23,-1.01,41.46,40.95,-4.73,0.09,54.53,1.00,3
172736,98.10,30.62,0.13,0.09,-1.05,41.06,40.60,-4.50,0.13,54.53,1.00,3
172827,98.10,30.61,0.07,-0.23,-0.99,40.86,40.37,-3.97,0.24,54.53,1.00,3
172916,98.11,30.62,-0.00,-0.35,-0.82,40.18,39.88,-4.37,0.16,54.53,1.00,3
173007,98.12,30.62,0.03,-0.24,-0.90,39.44,39.17,-5.28,-0.02,54.53,1.00,3
173111,98.12,30.62,-0.30,0.30,-0.99,39.11,38.58,-5.40,-0.04,54.53,1.00,3
173200,98.13,30.62,-0.23,0.11,-1.06,38.53,38.06,-5.51,-0.06,54.53,1.00,3
173290,98.12,30.62,0.01,-0.18,-0.97,38.86,38.14,-3.87,0.25,54.53,1.00,3
173380,98.13,30.62,0.37,-0.35,-0.90,38.13,37.79,-3.86,0.24,54.53,1.00,3
173470,98.14,30.62,0.34,-0.02,-0.98,37.74,37.40,-3.95,0.23,54.53,1.00,3
173560,98.14,30.62,-0.04,-0.03,-0.93,37.45,37.08,-3.83,0.24,54.53,1.00,3
173649,98.14,30.62,-0.32,-0.29,-0.99,37.37,36.95,-3.20,0.35,54.53,1.00,3
173738,98.16,30.62,-0.14,-0.34,-0.98,36.23,36.15,-4.67,0.08,54.53,1.00,3
173843,98.17,30.62,0.22,0.06,-0.93,35.33,35.05,-6.41,-0.24,54.53,1.00,3
173932,98.17,30.62,0.23,0.29,-0.82,35.20,34.59,-6.10,-0.17,54.53,1.00,3
174023,98.17,30.62,0.14,0.34,-0.97,34.91,34.27,-5.46,-0.05,54.53,1.00,3
174112,98.17,30.62,0.18,-0.17,-0.96,34.84,34.19,-4.26,0.17,54.53,1.00,3
174203,98.18,30.62,0.21,-0.46,-0.89,34.46,33.99,-3.69,0.28,54.53,1.00,3
174292,98.19,30.62,0.22,-0.22,-0.89,33.59,33.37,-4.53,0.12,54.53,1.00,3
174383,98.20,30.62,-0.11,0.19,-1.05,32.37,32.24,-6.63,-0.27,54.53,1.00,3
174487,98.20,30.62,-0.10,0.27,-1.00,32.48,31.73,-6.16,-0.18,54.53,1.00,3
174577,98.20,30.62,0.24,0.06,-0.73,32.18,31.51,-5.20,0.00,54.53,1.00,3
174667,98.21,30.62,0.33,0.02,-1.12,31.17,30.80,-5.91,-0.13,54.53,1.00,3
174756,98.21,30.62,0.33,-0.14,-0.97,31.53,30.79,-4.41,0.15,54.53,1.00,3
174846,98.22,30.62,0.06,-0.06,-1.15,30.50,30.19,-5.00,0.04,54.53,1.00,3
174935,98.23,30.62,-0.13,-0.02,-1.04,30.01,29.62,-5.36,-0.03,54.53,1.00,3
175025,98.23,30.62,-0.13,0.07,-1.07,30.07,29.46,-4.42,0.14,54.53,1.00,3
175129,98.24,30.62,0.14,0.29,-0.83,29.16,28.78,-5.03,0.03,54.53,1.00,3
175219,98.24,30.62,0.25,0.28,-0.97,28.74,28.30,-5.10,0.02,54.53,1.00,3
175308,98.25,30.62,0.27,0.00,-1.07,28.44,27.95,-4.81,0.07,54.53,1.00,3
175399,98.25,30.62,0.18,-0.13,-0.97,28.12,27.63,-4.44,0.14,54.53,1.00,3
175488,98.26,30.62,-0.12,-0.19,-1.05,27.51,27.15,-4.68,0.09,54.53,1.00,3
175579,98.26,30.62,-0.22,0.07,-1.02,27.00,26.62,-4.99,0.03,54.53,1.00,3
175668,98.26,30.62,-0.04,0.31,-0.94,27.05,26.49,-4.07,0.20,54.53,1.00,3
175772,98.28,30.63,0.16,0.31,-0.95,25.89,25.62,-5.30,-0.03,54.53,1.00,3
175862,98.28,30.62,0.23,0.14,-0.89,25.72,25.22,-5.09,0.01,54.53,1.00,3
175951,98.29,30.62,0.16,-0.07,-0.92,25.04,24.64,-5.45,-0.06,54.53,1.00,3
176040,98.29,30.62,-0.17,-0.10,-1.02,24.75,24.23,-5.24,-0.01,54.53,1.00,3
176130,98.29,30.62,-0.07,0.02,-0.92,24.57,24.00,-4.52,0.12,54.53,1.00,3
176220,98.30,30.63,-0.07,0.27,-0.95,23.82,23.46,-4.90,0.05,54.53,1.00,3
176310,98.30,30.62,0.06,0.34,-0.96,23.55,23.09,-4.70,0.08,54.53,1.00,3
176415,98.31,30.62,0.22,0.16,-0.97,22.92,22.47,-5.04,0.02,54.53,1.00,3
176504,98.31,30.62,0.16,-0.03,-0.92,22.66,22.17,-4.63,0.10,54.53,1.00,3
176595,98.32,30.62,-0.03,-0.04,-0.99,22.10,21.70,-4.75,0.07,54.53,1.00,3
176683,98.33,30.63,-0.17,0.13,-0.97,21.30,21.00,-5.56,-0.08,54.53,1.00,3
176774,98.33,30.62,-0.11,0.25,-0.88,21.18,20.62,-5.19,-0.01,54.53,1.00,3
176862,98.34,30.63,0.11,0.18,-0.92,20.59,20.15,-5.26,-0.02,54.53,1.00,3
176953,98.34,30.63,0.21,-0.08,-0.99,20.16,19.67,-5.24,-0.02,54.53,1.00,3
177057,98.35,30.62,0.13,0.03,-1.03,19.85,19.26,-4.86,0.05,54.53,1.00,3
177147,98.36,30.63,-0.13,0.23,-1.03,19.09,18.69,-5.24,-0.02,54.53,1.00,3
177237,98.36,30.63,-0.16,0.16,-1.07,18.81,18.31,-4.99,0.02,54.53,1.00,3
177326,98.37,30.63,-0.00,-0.00,-1.06,18.07,17.70,-5.48,-0.07,54.53,1.00,3
177416,98.38,30.63,0.16,0.05,-1.01,17.45,17.03,-5.99,-0.16,54.53,1.00,3
177505,98.37,30.63,0.22,0.10,-0.98,17.56,16.87,-4.90,0.04,54.53,1.00,3
177595,98.38,30.63,0.06,0.15,-0.92,17.08,16.58,-4.45,0.12,54.53,1.00,3
177742,98.39,30.62,-0.17,0.19,-0.99,16.43,15.80,-4.76,0.07,54.53,1.00,3
177831,98.39,30.63,-0.11,0.07,-1.03,15.92,15.48,-4.48,0.12,54.53,1.00,3
177922,98.40,30.63,0.23,-0.01,-1.01,15.52,15.10,-4.38,0.14,54.53,1.00,3
178011,98.40,30.63,0.32,-0.01,-0.86,15.50,14.99,-3.59,0.30,54.53,1.00,3
178102,98.41,30.63,0.19,0.02,-1.10,14.67,14.44,-4.21,0.17,54.53,1.00,3
178191,98.41,30.63,0.05,0.21,-0.91,14.38,14.03,-4.32,0.14,54.53,1.00,3
178282,98.42,30.63,-0.08,0.19,-0.96,13.57,13.30,-5.28,-0.04,54.53,1.00,3
178387,98.43,30.63,0.02,0.10,-0.95,13.19,12.66,-5.53,-0.09,54.53,1.00,3
178477,98.43,30.63,0.30,-0.20,-0.96,13.18,12.55,-4.41,0.12,54.53,1.00,3
178567,98.42,30.63,0.37,-0.26,-0.90,13.26,12.67,-2.94,0.39,54.53,1.00,3
178656,98.44,30.63,0.20,0.09,-0.93,12.35,12.18,-3.57,0.27,54.53,1.00,3
178746,98.44,30.63,-0.06,0.28,-0.97,11.53,11.40,-4.89,0.02,54.53,1.00,3
178836,98.45,30.63,-0.03,0.05,-0.97,10.87,10.58,-6.01,-0.19,54.53,1.00,3
178926,98.45,30.63,0.09,-0.25,-0.88,10.75,10.16,-5.66,-0.12,54.53,1.00,3
179029,98.47,30.63,0.21,-0.28,-0.79,9.79,9.30,-6.46,-0.26,54.53,1.00,3
179120,98.47,30.63,0.16,-0.06,-0.81,9.10,8.56,-6.92,-0.34,54.53,1.00,3
179209,98.48,30.63,0.15,0.19,-1.04,8.58,7.96,-6.90,-0.33,54.53,1.00,3
179300,98.48,30.63,0.07,0.13,-1.10,8.60,7.79,-5.60,-0.08,54.53,1.00,3
179389,98.48,30.63,-0.11,-0.15,-1.04,8.40,7.73,-4.33,0.15,54.53,1.00,3
179480,98.50,30.63,-0.05,-0.28,-1.01,6.93,6.76,-5.98,-0.15,54.53,1.00,3
179569,98.50,30.64,0.13,-0.29,-0.87,6.84,6.28,-5.85,-0.13,54.53,1.00,3
179659,98.50,30.63,0.25,-0.19,-0.98,6.51,5.92,-5.38,-0.04,54.53,1.00,3
179763,98.51,30.63,0.20,0.10,-0.99,5.96,5.39,-5.30,-0.02,54.53,1.00,3
179853,98.52,30.63,-0.10,0.17,-1.05,5.51,5.00,-5.04,0.03,54.53,1.00,3
179943,98.52,30.63,-0.14,-0.14,-1.05,4.94,4.50,-5.17,-0.00,54.53,0.00,4
180033,98.53,30.63,-0.17,-0.34,-0.96,4.07,3.73,-6.07,-0.17,54.53,0.00,4
180123,98.53,30.63,0.01,-0.28,-1.01,3.94,3.33,-5.64,-0.08,54.53,0.00,4
180212,98.54,30.63,0.15,0.03,-0.99,3.35,2.84,-5.62,-0.08,54.53,0.00,4
180302,98.54,30.64,0.01,0.10,-0.94,3.35,2.70,-4.55,0.12,54.53,0.00,4
180405,98.54,30.63,-0.18,0.14,-1.05,3.31,2.69,-3.25,0.35,54.53,0.00,4
180496,98.55,30.63,-0.35,-0.07,-1.14,2.97,2.60,-2.60,0.47,54.53,0.00,4
180584,98.55,30.63,-0.22,-0.32,-1.06,2.55,2.34,-2.67,0.45,54.53,0.00,4
180675,98.56,30.63,0.03,-0.20,-1.03,1.64,1.60,-4.08,0.18,54.53,0.00,4
180763,98.60,30.63,1.06,0.77,-1.96,-1.57,-1.01,-10.70,-1.06,54.53,0.00,4
180853,98.57,30.64,-0.96,0.05,2.75,0.99,-0.55,-6.60,-0.29,54.53,0.00,4
180942,98.57,30.63,-0.21,-0.18,0.25,0.57,-0.34,-4.26,0.15,54.53,0.00,4
181047,98.58,30.63,-0.53,-0.14,0.17,0.21,-0.37,-3.07,0.36,54.53,0.00,4
181135,98.57,30.63,-0.27,0.45,1.35,0.46,-0.02,-1.23,0.69,54.53,0.00,4
181229,98.58,30.63,-0.26,0.44,0.54,0.36,0.14,-0.38,0.84,54.53,0.00,4
181318,98.58,30.65,0.73,1.60,0.45,0.33,0.24,0.07,0.91,54.53,0.00,5
181407,98.57,30.65,-0.08,0.15,0.04,0.78,0.64,1.28,1.12,54.53,0.00,5
181497,98.58,30.65,-0.05,0.04,0.04,0.08,0.36,0.22,0.91,54.53,0.00,5
181586,98.57,30.65,-1.60,-4.00,-0.29,0.74,0.65,1.09,1.05,54.53,0.00,5
181691,98.58,30.66,-0.92,-0.61,-0.31,0.20,0.43,0.23,0.88,54.53,0.00,5
181779,98.57,30.65,-0.82,-0.51,-0.14,0.49,0.50,0.44,0.90,54.53,0.00,5
181869,98.57,30.65,-0.72,-0.68,-0.10,0.64,0.65,0.81,0.96,54.53,0.00,5
181957,98.58,30.65,-0.44,-0.93,-0.05,0.22,0.42,0.01,0.79,54.53,0.00,5
182048,98.57,30.65,0.02,-1.03,-0.00,0.55,0.51,0.35,0.84,54.53,0.00,5
182136,98.58,30.65,0.02,-0.99,-0.01,-0.13,0.09,-0.92,0.59,54.53,0.00,5
182226,98.58,30.65,-0.34,-0.91,-0.05,0.42,0.24,-0.18,0.72,54.53,0.00,5
182315,98.57,30.65,-0.09,-0.99,-0.01,0.53,0.43,0.48,0.83,54.53,0.00,5
182419,98.58,30.65,-0.18,-0.97,-0.02,0.22,0.33,0.12,0.74,54.53,0.00,5
182509,98.58,30.65,-0.10,-0.97,-0.02,0.03,0.12,-0.46,0.63,54.53,0.00,5
182598,98.57,30.64,-0.13,-0.97,-0.02,0.66,0.47,0.72,0.84,54.53,0.00,5
182688,98.58,30.65,-0.14,-0.97,-0.02,0.29,0.41,0.42,0.77,54.53,0.00,5
182777,98.58,30.65,-0.13,-0.97,-0.02,0.33,0.39,0.32,0.73,54.53,0.00,5
182867,98.58,30.65,-0.13,-0.97,-0.02,0.15,0.25,-0.13,0.64,54.53,0.00,5
182956,98.58,30.65,-0.13,-0.97,-0.02,0.08,0.12,-0.43,0.57,54.53,0.00,5
183101,98.58,30.65,-0.13,-0.97,-0.02,0.25,0.17,-0.08,0.62,54.53,0.00,5
183192,98.58,30.65,-0.13,-0.97,-0.02,0.19,0.18,0.03,0.63,54.53,0.00,5
183280,98.58,30.65,-0.13,-0.97,-0.02,0.19,0.19,0.10,0.63,54.53,0.00,5
183370,98.58,30.65,-0.13,-0.97,-0.02,0.06,0.11,-0.10,0.58,54.53,0.00,5
183458,98.57,30.65,-0.13,-0.97,-0.02,0.56,0.42,0.87,0.76,54.53,0.00,5
183549,98.58,30.65,-0.13,-0.97,-0.02,0.14,0.31,0.35,0.65,54.53,0.00,5
183637,98.58,30.66,-0.13,-0.97,-0.02,0.04,0.15,-0.16,0.54,54.53,0.00,5
183742,98.57,30.65,-0.13,-0.97,-0.02,0.63,0.49,0.91,0.73,54.53,0.00,5
183832,98.58,30.65,-0.13,-0.97,-0.02,0.12,0.30,0.18,0.58,54.53,0.00,5
183921,98.58,30.65,-0.13,-0.97,-0.02,0.23,0.26,0.08,0.56,54.53,0.00,5
184011,98.57,30.65,-0.13,-0.97,-0.02,0.63,0.53,0.88,0.69,54.53,0.00,5
184100,98.58,30.65,-0.13,-0.97,-0.02,0.08,0.29,0.01,0.52,54.53,0.00,5
184190,98.58,30.65,-0.13,-0.97,-0.02,-0.19,-0.05,-0.97,0.33,54.53,0.00,5
184279,98.58,30.65,-0.13,-0.97,-0.02,0.29,0.11,-0.23,0.46,54.53,0.00,5
184369,98.58,30.66,-0.13,-0.97,-0.02,0.42,0.31,0.46,0.58,54.53,0.00,5
184472,98.58,30.65,-0.13,-0.97,-0.02,0.20,0.28,0.30,0.54,54.53,0.00,5
184563,98.57,30.65,-0.13,-0.97,-0.02,0.59,0.54,1.01,0.66,54.53,0.00,5
184651,98.57,30.65,-0.13,-0.97,-0.02,0.59,0.67,1.17,0.68,54.53,0.00,5
184741,98.58,30.65,-0.13,-0.97,-0.02,0.37,0.56,0.62,0.57,54.53,0.00,5
184829,98.58,30.65,-0.13,-0.97,-0.02,0.14,0.32,-0.22,0.40,54.53,0.00,5
184919,98.58,30.65,-0.13,-0.97,-0.02,0.18,0.20,-0.49,0.35,54.53,0.00,5
185007,98.58,30.65,-0.13,-0.97,-0.02,0.08,0.07,-0.71,0.30,54.53,0.00,5
185112,98.58,30.65,-0.13,-0.97,-0.02,0.31,0.18,-0.17,0.39,54.53,0.00,5
185201,98.57,30.65,-0.13,-0.97,-0.02,0.45,0.37,0.46,0.50,54.53,0.00,5
185290,98.57,30.65,-0.13,-0.97,-0.02,0.50,0.51,0.78,0.55,54.53,0.00,5
185380,98.57,30.65,-0.13,-0.97,-0.02,0.58,0.63,0.98,0.58,54.53,0.00,5
185469,98.58,30.66,-0.13,-0.97,-0.02,0.37,0.53,0.47,0.48,54.53,0.00,5
185559,98.58,30.66,-0.13,-0.97,-0.02,0.31,0.42,0.05,0.39,54.53,0.00,5
185648,98.57,30.65,-0.13,-0.97,-0.02,0.46,0.45,0.17,0.41,54.53,0.00,5
185753,98.57,30.66,-0.13,-0.97,-0.02,0.46,0.48,0.22,0.41,54.53,0.00,5
185841,98.58,30.66,-0.13,-0.97,-0.02,0.39,0.43,0.07,0.37,54.53,0.00,5
185932,98.57,30.65,-0.13,-0.97,-0.02,0.75,0.67,0.75,0.49,54.53,0.00,5
186020,98.58,30.66,-0.13,-0.97,-0.02,0.19,0.39,-0.20,0.31,54.53,0.00,5
186110,98.58,30.66,-0.13,-0.97,-0.02,0.43,0.40,-0.10,0.32,54.53,0.00,5
186198,98.57,30.66,-0.13,-0.97,-0.02,0.45,0.43,0.04,0.34,54.53,0.00,5
186289,98.57,30.65,-0.13,-0.97,-0.02,0.75,0.67,0.75,0.47,54.53,0.00,5
186393,98.57,30.66,-0.13,-0.97,-0.02,0.47,0.60,0.38,0.39,54.53,0.00,5
186482,98.58,30.66,-0.13,-0.97,-0.02,0.21,0.34,-0.43,0.23,54.53,0.00,5
186572,98.58,30.66,-0.13,-0.97,-0.02,0.33,0.30,-0.43,0.23,54.53,0.00,5
186661,98.58,30.66,-0.13,-0.97,-0.02,0.01,0.06,-1.00,0.12,54.53,0.00,5
186751,98.58,30.65,-0.13,-0.97,-0.02,0.17,0.05,-0.76,0.16,54.53,0.00,5
186840,98.58,30.66,-0.13,-0.97,-0.02,0.38,0.22,-0.04,0.29,54.53,0.00,5
186930,98.58,30.66,-0.13,-0.97,-0.02,0.33,0.29,0.22,0.34,54.53,0.00,5
187019,98.58,30.66,-0.13,-0.97,-0.02,0.19,0.24,0.03,0.30,54.53,0.00,5
187123,98.58,30.66,-0.13,-0.97,-0.02,0.25,0.25,0.08,0.30,54.53,0.00,5
187211,98.58,30.66,-0.13,-0.97,-0.02,0.28,0.28,0.17,0.31,54.53,0.00,5
187301,98.58,30.66,-0.13,-0.97,-0.02,0.40,0.38,0.43,0.36,54.53,0.00,5
187389,98.58,30.65,-0.13,-0.97,-0.02,0.38,0.42,0.47,0.36,54.53,0.00,5
187479,98.58,30.66,-0.13,-0.97,-0.02,0.06,0.21,-0.26,0.21,54.53,0.00,5
187567,98.58,30.66,-0.13,-0.97,-0.02,-0.05,0.00,-0.78,0.11,54.53,0.00,5
187658,98.58,30.66,-0.13,-0.97,-0.02,0.20,0.07,-0.37,0.19,54.53,0.00,5
187762,98.58,30.65,-0.13,-0.97,-0.02,0.30,0.20,0.14,0.28,54.53,0.00,5
187851,98.58,30.66,-0.13,-0.97,-0.02,0.33,0.31,0.43,0.33,54.53,0.00,5
187941,98.58,30.66,-0.13,-0.97,-0.02,0.14,0.23,0.12,0.26,54.53,0.00,5
188030,98.58,30.66,-0.13,-0.97,-0.02,0.44,0.39,0.57,0.34,54.53,0.00,5
188120,98.57,30.66,-0.13,-0.97,-0.02,0.59,0.59,1.02,0.42,54.53,0.00,5
188209,98.57,30.66,-0.13,-0.97,-0.02,0.49,0.61,0.86,0.38,54.53,0.00,5
188299,98.58,30.66,-0.13,-0.97,-0.02,0.42,0.55,0.49,0.31,54.53,0.00,5
188445,98.58,30.66,-0.13,-0.97,-0.02,-0.11,0.07,-0.89,0.05,54.53,0.00,5
188533,98.58,30.66,-0.13,-0.97,-0.02,0.30,0.18,-0.37,0.15,54.53,0.00,5
188623,98.57,30.65,-0.13,-0.97,-0.02,0.60,0.45,0.45,0.31,54.53,0.00,5
188711,98.58,30.66,-0.13,-0.97,-0.02,0.37,0.44,0.33,0.29,54.53,0.00,5
188802,98.57,30.66,-0.13,-0.97,-0.02,0.54,0.54,0.58,0.33,54.53,0.00,5
188890,98.57,30.66,-0.13,-0.97,-0.02,0.66,0.68,0.85,0.38,54.53,0.00,5
188980,98.58,30.67,-0.13,-0.97,-0.02,0.15,0.38,-0.23,0.17,54.53,0.00,5
189084,98.58,30.67,-0.13,-0.97,-0.02,-0.08,0.01,-1.19,-0.01,54.53,0.00,5
189173,98.57,30.66,-0.13,-0.97,-0.02,0.50,0.27,-0.14,0.18,54.53,0.00,5
189263,98.57,30.66,-0.13,-0.97,-0.02,0.44,0.38,0.23,0.25,54.53,0.00,5
189352,98.58,30.67,-0.13,-0.97,-0.02,0.37,0.40,0.23,0.24,54.53,0.00,5
189442,98.58,30.66,-0.13,-0.97,-0.02,0.33,0.37,0.12,0.22,54.53,0.00,5
189531,98.58,30.67,-0.13,-0.97,-0.02,-0.27,-0.08,-1.22,-0.03,54.53,0.00,5
189621,98.58,30.66,-0.13,-0.97,-0.02,0.34,0.11,-0.35,0.13,54.53,0.00,5
189710,98.58,30.67,-0.13,-0.97,-0.02,0.30,0.22,0.06,0.20,54.53,0.00,5
189814,98.57,30.67,-0.13,-0.97,-0.02,0.53,0.46,0.74,0.32,54.53,0.00,5
189902,98.58,30.67,-0.13,-0.97,-0.02,0.23,0.35,0.28,0.23,54.53,0.00,5
189993,98.58,30.67,-0.13,-0.97,-0.02,0.37,0.40,0.35,0.24,54.53,0.00,5
190081,98.58,30.67,-0.13,-0.97,-0.02,0.30,0.36,0.17,0.20,54.53,0.00,5
190172,98.57,30.67,-0.13,-0.97,-0.02,0.54,0.50,0.56,0.27,54.53,0.00,5
190260,98.57,30.67,-0.13,-0.97,-0.02,0.49,0.55,0.56,0.27,54.53,0.00,5
190351,98.57,30.67,-0.13,-0.97,-0.02,0.70,0.71,0.91,0.33,54.53,0.00,5
190455,98.58,30.67,-0.13,-0.97,-0.02,0.28,0.48,0.03,0.16,54.53,0.00,5
190544,98.58,30.67,-0.13,-0.97,-0.02,0.10,0.20,-0.78,0.01,54.53,0.00,5
190634,98.57,30.67,-0.13,-0.97,-0.02,0.49,0.34,-0.18,0.12,54.53,0.00,5
190723,98.58,30.67,-0.13,-0.97,-0.02,0.24,0.25,-0.37,0.08,54.53,0.00,5
190813,98.58,30.68,-0.13,-0.97,-0.02,0.31,0.26,-0.24,0.10,54.53,0.00,5
190902,98.58,30.67,-0.13,-0.97,-0.02,0.33,0.29,-0.10,0.13,54.53,0.00,5
190992,98.58,30.67,-0.13,-0.97,-0.02,0.24,0.24,-0.19,0.11,54.53,0.00,5
191095,98.57,30.67,-0.13,-0.97,-0.02,0.92,0.73,1.25,0.37,54.53,0.00,5
191186,98.57,30.66,-0.13,-0.97,-0.02,0.56,0.72,0.93,0.31,54.53,0.00,5
191274,98.58,30.67,-0.13,-0.97,-0.02,0.38,0.56,0.26,0.17,54.53,0.00,5
191365,98.58,30.67,-0.13,-0.97,-0.02,0.20,0.33,-0.47,0.03,54.53,0.00,5
191453,98.58,30.67,-0.13,-0.97,-0.02,0.39,0.33,-0.35,0.06,54.53,0.00,5
191544,98.58,30.68,-0.13,-0.97,-0.02,0.05,0.09,-0.94,-0.05,54.53,0.00,5
191632,98.58,30.67,-0.13,-0.97,-0.02,0.32,0.18,-0.46,0.04,54.53,0.00,5
191737,98.58,30.67,-0.13,-0.97,-0.02,0.39,0.29,0.01,0.12,54.53,0.00,5
191827,98.58,30.67,-0.13,-0.97,-0.02,0.26,0.27,-0.04,0.11,54.53,0.00,5
191916,98.58,30.68,-0.13,-0.97,-0.02,0.26,0.26,-0.07,0.10,54.53,0.00,5
192004,98.58,30.67,-0.13,-0.97,-0.02,0.31,0.29,0.05,0.12,54.53,0.00,5
192097,98.58,30.68,-0.13,-0.97,-0.02,0.35,0.34,0.19,0.15,54.53,0.00,5
192186,98.58,30.68,-0.13,-0.97,-0.02,0.44,0.43,0.42,0.19,54.53,0.00,5
192275,98.58,30.67,-0.13,-0.97,-0.02,0.31,0.38,0.20,0.14,54.53,0.00,5
192365,98.58,30.68,-0.13,-0.97,-0.02,0.19,0.27,-0.19,0.07,54.53,0.00,5
192468,98.58,30.68,-0.13,-0.97,-0.02,0.29,0.27,-0.13,0.08,54.53,0.00,5
192559,98.58,30.68,-0.13,-0.97,-0.02,0.06,0.10,-0.57,-0.00,54.53,0.00,5
192647,98.58,30.68,-0.13,-0.97,-0.02,0.13,0.07,-0.51,0.01,54.53,0.00,5
192738,98.58,30.68,-0.13,-0.97,-0.02,0.34,0.21,0.04,0.11,54.53,0.00,5
192826,98.57,30.67,-0.13,-0.97,-0.02,0.45,0.39,0.55,0.20,54.53,0.00,5
192917,98.58,30.68,-0.13,-0.97,-0.02,0.10,0.23,-0.04,0.09,54.53,0.00,5
193005,98.58,30.67,-0.13,-0.97,-0.02,0.27,0.26,0.06,0.11,54.53,0.00,5
193110,98.58,30.68,-0.13,-0.97,-0.02,0.15,0.18,-0.17,0.06,54.53,0.00,5
193200,98.58,30.69,-0.13,-0.97,-0.02,0.36,0.30,0.22,0.14,54.53,0.00,5
193289,98.57,30.68,-0.13,-0.97,-0.02,0.53,0.49,0.72,0.23,54.53,0.00,5
193379,98.58,30.68,-0.13,-0.97,-0.02,0.12,0.29,-0.01,0.09,54.53,0.00,5
193468,98.57,30.68,-0.13,-0.97,-0.02,0.61,0.52,0.66,0.21,54.53,0.00,5
193558,98.57,30.68,-0.13,-0.97,-0.02,0.61,0.65,0.88,0.25,54.53,0.00,5
193647,98.58,30.68,-0.13,-0.97,-0.02,0.16,0.38,-0.12,0.06,54.53,0.00,5
193792,98.57,30.67,-0.13,-0.97,-0.02,0.45,0.42,0.03,0.08,54.53,0.00,5
193883,98.58,30.68,-0.13,-0.97,-0.02,0.14,0.19,-0.58,-0.04,54.53,0.00,5
193971,98.58,30.68,-0.13,-0.97,-0.02,0.22,0.16,-0.53,-0.03,54.53,0.00,5
194062,98.58,30.68,-0.13,-0.97,-0.02,0.35,0.25,-0.16,0.05,54.53,0.00,5
194150,98.57,30.67,-0.13,-0.97,-0.02,0.45,0.38,0.27,0.14,54.53,0.00,5
194240,98.58,30.68,-0.13,-0.97,-0.02,0.08,0.19,-0.35,0.01,54.53,0.00,5
194328,98.58,30.68,-0.13,-0.97,-0.02,0.43,0.33,0.17,0.11,54.53,0.00,5
194433,98.58,30.68,-0.13,-0.97,-0.02,0.34,0.35,0.19,0.11,54.53,0.00,5
194523,98.57,30.68,-0.13,-0.98,-0.02,0.62,0.57,0.78,0.22,54.53,0.00,5
194612,98.58,30.68,-0.13,-0.97,-0.02,0.42,0.53,0.49,0.16,54.53,0.00,5
194702,98.57,30.68,-0.13,-0.97,-0.02,0.47,0.53,0.37,0.14,54.53,0.00,5
194791,98.58,30.69,-0.13,-0.97,-0.02,0.09,0.25,-0.54,-0.03,54.53,0.00,5
194881,98.58,30.68,-0.13,-0.97,-0.02,0.14,0.13,-0.77,-0.08,54.53,0.00,5
194970,98.58,30.69,-0.13,-0.97,-0.02,0.32,0.20,-0.36,0.00,54.53,0.00,5
195060,98.58,30.68,-0.13,-0.97,-0.02,0.28,0.22,-0.19,0.03,54.53,0.00,5
195163,98.58,30.68,-0.13,-0.97,-0.02,0.17,0.16,-0.31,0.01,54.53,0.00,5
195253,98.58,30.69,-0.13,-0.97,-0.02,0.20,0.17,-0.22,0.03,54.53,0.00,5
195341,98.58,30.68,-0.13,-0.97,-0.02,0.03,0.05,-0.48,-0.02,54.53,0.00,5
195431,98.58,30.68,-0.13,-0.97,-0.02,0.19,0.11,-0.20,0.03,54.53,0.00,5
195520,98.58,30.68,-0.13,-0.97,-0.02,0.40,0.30,0.42,0.14,54.53,0.00,5
195610,98.57,30.69,-0.13,-0.97,-0.02,0.47,0.46,0.79,0.21,54.53,0.00,5
195698,98.57,30.69,-0.13,-0.97,-0.02,0.47,0.54,0.84,0.22,54.53,0.00,5
195803,98.57,30.69,-0.13,-0.97,-0.02,0.63,0.69,1.04,0.25,54.53,0.00,5
195892,98.58,30.69,-0.13,-0.97,-0.02,0.17,0.39,-0.07,0.04,54.53,0.00,5
195981,98.57,30.68,-0.13,-0.97,-0.02,0.50,0.47,0.16,0.08,54.53,0.00,5
196071,98.58,30.69,-0.13,-0.97,-0.02,0.11,0.23,-0.57,-0.06,54.53,0.00,5
196160,98.57,30.69,-0.13,-0.97,-0.02,0.46,0.34,-0.09,0.03,54.53,0.00,5
196250,98.58,30.68,-0.13,-0.97,-0.02,0.06,0.13,-0.69,-0.08,54.53,0.00,5
196339,98.57,30.69,-0.13,-0.97,-0.02,0.52,0.34,0.13,0.07,54.53,0.00,5
196444,98.58,30.69,-0.13,-0.97,-0.02,0.29,0.32,0.02,0.05,54.53,0.00,5
196532,98.58,30.69,-0.13,-0.97,-0.02,0.44,0.41,0.28,0.10,54.53,0.00,5
196623,98.58,30.69,-0.13,-0.97,-0.02,0.23,0.30,-0.08,0.03,54.53,0.00,5
196712,98.58,30.69,-0.13,-0.97,-0.02,0.39,0.36,0.11,0.07,54.53,0.00,5
