Time (us),Time of flight(s),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,Estimated Apogee,Estimated Apogee Error,k,0.001017927
383718015,5.87387,221.580093,16.514433,3,-0.814941,0.036926,0.088196,0.571655,-0.93,0.27,-13.24,1.289888,-1.178664,-13.159892,221.768283,9.779697,-13.16865,1,226.610341,0.330341029,,
383726204,5.882059,222.144241,16.514433,3,-0.811035,0.040161,0.092957,0.576172,-1,0.16,-12.22,1.108981,-1.124666,-12.159742,222.066203,10.000356,-12.17086,1,227.1274507,0.847450703,,
383735341,5.891196,221.863479,16.519077,3,-0.807129,0.043274,0.097656,0.580627,-1.13,0.13,-12.66,1.13597,-1.228622,-12.600374,222.039838,9.738078,-12.595641,1,226.8410854,0.56108539,,
383747907,5.903762,222.42604,16.50979,3,-0.803223,0.046265,0.102295,0.584961,-1.32,0.22,-13.31,1.286628,-1.285703,-13.252849,222.385298,9.847718,-13.245607,1,227.294419,1.014418985,,
383756096,5.911951,221.675948,16.519077,3,-0.799438,0.049133,0.106812,0.589111,-1.5,0.12,-12.81,1.135774,-1.18518,-12.793188,222.053626,9.133638,-12.798174,1,226.2812295,0.001229457,,
383765343,5.921198,222.144241,16.514433,3,-0.795715,0.051941,0.111206,0.593079,-1.13,0.68,-12.81,1.820402,-1.497169,-12.660159,222.18995,9.082712,-12.661679,1,226.3708543,0.090854269,,
383777957,5.933812,222.521377,16.514433,3,-0.792053,0.054565,0.115601,0.596924,-1.49,0.58,-11.89,1.570203,-1.115324,-11.841419,222.496001,9.17279,-11.850458,1,226.7596796,0.479679638,,
383786156,5.942011,221.95671,16.514433,3,-0.788452,0.057068,0.120056,0.600586,-2.31,0.91,-14.2,2.012256,-0.921958,-14.244497,222.257502,8.589151,-14.218115,1,225.9989973,-0.281002675,,
383795294,5.951149,222.051528,16.519077,3,-0.784973,0.059326,0.124451,0.603943,-2.28,0.61,-12.54,1.592725,-0.764155,-12.63726,222.216338,8.322504,-12.65468,1,225.7304119,-0.549588083,,
383807889,5.963744,222.240096,16.519077,3,-0.781982,0.06134,0.128784,0.606812,-2.27,0.31,-11.22,1.200717,-0.632207,-11.370876,222.334051,8.196351,-11.385024,1,225.7429731,-0.537026921,,
383816078,5.971933,222.521377,16.514433,3,-0.779236,0.06311,0.133057,0.609192,-2.26,0.25,-11.12,1.189865,-0.726265,-11.264164,222.509587,8.266122,-11.265496,1,225.9764709,-0.303529086,,
383825206,5.981061,222.900649,16.52372,3,-0.776733,0.064697,0.137207,0.611267,-2.57,0.25,-11.93,1.288386,-0.744282,-12.115197,222.810699,8.442549,-12.105833,1,226.4262914,0.146291354,,
383837838,5.993693,222.428665,16.519077,3,-0.774536,0.066101,0.141235,0.612976,-2.73,0.23,-12.6,1.388754,-0.875411,-12.789454,222.694541,8.005683,-12.781921,1,225.9475194,-0.332480642,,
383846013,6.001868,222.7126,16.52372,3,-0.772705,0.067322,0.145081,0.614258,-3.23,0.16,-14.25,1.514842,-0.981508,-14.500417,222.76999,7.90273,-14.48148,1,225.9402595,-0.339740502,,
383855164,6.011019,223.181442,16.519077,3,-0.771362,0.068298,0.148743,0.61499,-2.64,-0.04,-11.92,1.168941,-0.995009,-12.112025,223.079773,8.094378,-12.138136,1,226.4048464,0.1248464,,
383867772,6.023627,222.804794,16.519077,3,-0.770447,0.069153,0.1521,0.615173,-2.58,-0.22,-11.2,0.950963,-0.949387,-11.416584,223.021276,7.751591,-11.424535,1,226.0720264,-0.207973597,,
383875944,6.031799,223.7462,16.519077,3,-0.769897,0.069824,0.155212,0.615051,-2.91,-0.31,-12.85,1.09893,-1.214571,-13.076842,223.505237,8.274381,-13.058635,1,226.9790138,0.699013834,,
383885193,6.041048,223.7462,16.519077,3,-0.769531,0.070435,0.158203,0.614685,-2.81,-0.43,-12.04,0.926735,-1.151884,-12.282386,223.720628,8.338155,-12.29094,1,227.2478569,0.967856937,,
383897770,6.053625,223.08821,16.52372,3,-0.769409,0.070984,0.16095,0.614075,-2.94,-0.35,-11.49,0.934937,-0.897838,-11.794334,223.457333,7.729144,-11.799806,1,226.4905255,0.210525544,,
383905977,6.061832,223.181442,16.519077,3,-0.76947,0.071472,0.163513,0.613281,-3.35,-0.29,-12.24,1.075634,-0.786589,-12.623365,223.360078,7.385358,-12.61429,1,226.130608,-0.149391998,,
383915133,6.070988,223.276779,16.52372,3,-0.769775,0.071899,0.165894,0.612122,-2.97,-0.25,-11.16,1.045538,-0.833875,-11.473424,223.379034,7.218742,-11.485996,1,226.0264874,-0.253512552,,
383927718,6.083573,223.08821,16.52372,3,-0.770447,0.072205,0.16803,0.610657,-2.77,-0.37,-10.45,0.879304,-0.858139,-10.74718,223.300174,6.872294,-10.755321,1,225.7005565,-0.579443502,,
383935891,6.091746,223.7462,16.519077,3,-0.771301,0.072449,0.169983,0.609009,-2.68,-0.4,-10.09,0.832597,-0.864057,-10.37834,223.61507,7.175828,-10.382494,1,226.2312707,-0.04872933,,
383945158,6.101013,223.465377,16.52372,3,-0.772339,0.072693,0.171814,0.607239,-2.64,-0.4,-10.03,0.854067,-0.909579,-10.304095,223.594529,6.969851,-10.304959,1,226.0632754,-0.216724644,,
383957730,6.113585,223.561263,16.528364,3,-0.773376,0.072876,0.173584,0.605347,-2.73,-0.45,-9.97,0.799778,-0.847426,-10.280978,223.662023,6.816273,-10.281242,1,226.0235772,-0.256422766,,
383965932,6.121787,223.465377,16.52372,3,-0.774536,0.072998,0.175232,0.603333,-2.73,-0.52,-9.92,0.744811,-0.873549,-10.237737,223.603349,6.560642,-10.238217,1,225.7917001,-0.488299906,,
383975070,6.130925,223.934799,16.519077,3,-0.775757,0.073181,0.176819,0.601318,-2.7,-0.55,-9.79,0.718161,-0.890671,-10.105819,223.854608,6.713824,-10.107278,1,226.1459644,-0.134035554,,
383987636,6.143491,224.030685,16.52372,3,-0.776978,0.073364,0.178284,0.599243,-2.72,-0.57,-9.78,0.710262,-0.897461,-10.102536,224.04041,6.714912,-10.102589,1,226.3325064,0.052506438,,
383995827,6.151682,223.748824,16.528364,3,-0.778259,0.073547,0.179688,0.597168,-2.7,-0.58,-9.76,0.718026,-0.933634,-10.074557,223.925699,6.378205,-10.074866,1,225.9944317,-0.285568308,,
384005074,6.160929,223.937423,16.528364,3,-0.779541,0.07373,0.180969,0.595093,-2.7,-0.57,-9.79,0.748231,-0.961102,-10.098292,223.991029,6.293506,-10.098034,1,226.0053586,-0.274641428,,
384017649,6.173504,223.937423,16.528364,3,-0.780823,0.073914,0.18219,0.593018,-2.79,-0.58,-9.78,0.729999,-0.899268,-10.120645,224.038238,6.126985,-10.120396,1,225.9477031,-0.332296949,,
384025856,6.181711,224.030685,16.52372,3,-0.782166,0.074097,0.18335,0.590881,-2.8,-0.54,-9.64,0.750447,-0.851086,-9.988698,224.083798,6.038405,-9.990149,1,225.9386127,-0.341387333,,
384034993,6.190848,224.218246,16.52372,3,-0.783447,0.074341,0.184387,0.588806,-2.78,-0.55,-9.59,0.745282,-0.873377,-9.933824,224.216333,6.047493,-9.934445,1,226.0767184,-0.203281594,,
384047559,6.203414,224.21614,16.514433,3,-0.78479,0.074524,0.185364,0.58667,-2.82,-0.67,-9.97,0.708418,-1.017164,-10.308521,224.2914,5.91783,-10.304399,1,226.0730887,-0.206911346,,
384055945,6.2118,223.279403,16.533007,3,-0.786194,0.074768,0.186218,0.584473,-2.86,-0.74,-10.3,0.707371,-1.130403,-10.631966,223.752602,4.944458,-10.628357,1,224.9974522,-1.282547791,,
384065073,6.220928,224.314132,16.528364,3,-0.787537,0.075012,0.186951,0.582397,-2.84,-0.63,-10.15,0.791455,-1.079479,-10.473444,224.122235,5.270256,-10.475151,1,225.5361579,-0.743842144,,
384077646,6.233501,224.499587,16.519077,3,-0.78894,0.075317,0.187622,0.580261,-2.77,-0.52,-9.9,0.865069,-1.038208,-10.204271,224.406834,5.418201,-10.207256,1,225.9010616,-0.378938444,,
384085848,6.241703,223.937423,16.528364,3,-0.790344,0.075623,0.188171,0.578125,-2.69,-0.49,-10,0.93694,-1.14628,-10.260818,224.178218,4.922944,-10.260228,1,225.41228,-0.867719955,,
384094986,6.250841,224.218246,16.52372,3,-0.791687,0.075928,0.188721,0.57605,-2.67,-0.55,-10.4,0.972686,-1.331376,-10.624146,224.245916,4.855625,-10.620136,1,225.4465226,-0.833477432,,
384107606,6.263461,224.687698,16.519077,3,-0.79303,0.076294,0.189148,0.574036,-2.68,-0.56,-10.61,1.005618,-1.409652,-10.819883,224.56288,5.041586,-10.817682,1,225.8570158,-0.422984221,,
384115779,6.271634,224.783584,16.52372,3,-0.794312,0.07666,0.189575,0.572083,-2.57,-0.52,-10.34,1.016324,-1.41459,-10.524128,224.731957,5.149255,-10.527362,1,226.0818383,-0.198161739,,
384124936,6.280791,224.971664,16.52372,3,-0.795532,0.077026,0.189941,0.570251,-2.58,-0.47,-9.94,0.974678,-1.264865,-10.15539,224.917355,5.234432,-10.159489,1,226.3121638,0.032163842,,
384137530,6.293385,225.253555,16.519077,3,-0.796631,0.077515,0.190308,0.568481,-2.57,-0.47,-10.05,0.99923,-1.324375,-10.250664,225.177701,5.351144,-10.249659,1,226.635257,0.355257047,,
384145700,6.301555,224.496963,16.50979,3,-0.797607,0.077942,0.190674,0.566895,-2.51,-0.55,-10.32,0.999077,-1.508722,-10.479996,224.825587,4.668273,-10.477458,1,225.9354923,-0.344507728,,
384154947,6.310802,224.502212,16.528364,3,-0.798523,0.07843,0.19104,0.56543,-2.51,-0.53,-10.33,1.019154,-1.518817,-10.485437,224.681211,4.330908,-10.485349,1,225.6367283,-0.643271723,,
384167532,6.323387,224.971664,16.52372,3,-0.799316,0.078979,0.191345,0.564148,-2.55,-0.47,-9.84,0.954885,-1.309073,-10.046083,224.903622,4.418093,-10.050924,1,225.8979356,-0.382064363,,
384175723,6.331578,224.595474,16.52372,3,-0.799927,0.07959,0.191711,0.563049,-2.62,-0.46,-9.63,0.895912,-1.187566,-9.879264,224.760438,4.066265,-9.881156,1,225.6029003,-0.677099686,,
384184870,6.340725,224.502212,16.528364,3,-0.800476,0.0802,0.192078,0.562073,-2.61,-0.44,-9.55,0.897924,-1.17638,-9.79889,224.647829,3.78416,-9.799796,1,225.3775828,-0.902417208,,
384197441,6.353296,225.160293,16.52372,3,-0.800903,0.080872,0.192383,0.561279,-2.59,-0.45,-9.69,0.921399,-1.260518,-9.918127,224.992214,4.034696,-9.916823,1,225.8216632,-0.458336793,,
384205642,6.361497,224.406844,16.52372,3,-0.801208,0.081604,0.192688,0.560608,-2.57,-0.44,-9.71,0.936845,-1.297202,-9.925837,224.684878,3.439577,-9.925738,1,225.2879032,-0.99209684,,
384214887,6.370742,225.256179,16.528364,3,-0.801453,0.082336,0.192993,0.560059,-2.48,-0.52,-9.9,0.926703,-1.485915,-10.067984,225.046806,3.77237,-10.066416,1,225.7720249,-0.507975136,,
384227432,6.383287,224.409469,16.533007,3,-0.801514,0.08313,0.193298,0.559692,-2.51,-0.51,-9.87,0.916045,-1.463013,-10.049725,224.72316,3.176678,-10.049909,1,225.2375982,-1.042401754,,
384235626,6.391481,224.783584,16.52372,3,-0.801453,0.083984,0.193604,0.559631,-2.11,-0.67,-10.52,1.022789,-2.112552,-10.491092,224.783943,3.14379,-10.48623,1,225.287793,-0.992206998,,
384244861,6.400716,225.817916,16.519077,3,-0.801086,0.084961,0.19397,0.559814,-2.16,-0.57,-10.36,1.060477,-1.9985,-10.3538,225.410799,3.819333,-10.355259,1,226.1541655,-0.125834512,,
384257433,6.413288,224.971664,16.52372,3,-0.800415,0.08606,0.194397,0.560486,-2.3,-0.46,-10.17,1.074541,-1.79474,-10.225206,225.202941,3.367222,-10.226639,1,225.7808857,-0.499114318,,
384265634,6.421489,225.064926,16.519077,3,-0.799438,0.087219,0.194885,0.561523,-2.31,-0.42,-10.14,1.09721,-1.786692,-10.194897,225.15002,3.162132,-10.195247,1,225.6597616,-0.620238364,,
384274881,6.430736,225.348403,16.52372,3,-0.798218,0.088501,0.195435,0.562805,-2.16,-0.38,-10.64,1.278526,-2.111221,-10.57954,225.2936,3.212487,-10.575305,1,225.8196918,-0.460308208,,
384287448,6.443303,224.971664,16.52372,3,-0.796753,0.089844,0.196106,0.564514,-2.28,-0.27,-10.55,1.322817,-1.969183,-10.533119,225.146138,2.842529,-10.533584,1,225.5581101,-0.721889909,,
384295637,6.451492,225.441146,16.519077,3,-0.794922,0.091309,0.196899,0.566528,-2.21,-0.28,-10.91,1.404251,-2.202301,-10.824413,225.340465,3.013696,-10.821208,1,225.8035081,-0.476491898,,
384304764,6.460619,225.346298,16.514433,3,-0.792847,0.092834,0.197754,0.568909,-1.74,-0.22,-11.6,1.728076,-2.885699,-11.239318,225.370877,2.915475,-11.23471,1,225.8042499,-0.475750075,,
384317337,6.473192,224.409469,16.533007,3,-0.790344,0.094421,0.198914,0.571777,-1.66,-0.11,-11.04,1.732362,-2.75714,-10.679299,224.848373,2.076659,-10.68542,1,225.0683218,-1.211678172,,
384325525,6.48138,225.253555,16.519077,3,-0.787231,0.096191,0.200317,0.575195,-2,-0.09,-10.37,1.52203,-2.25484,-10.205071,225.100445,2.349353,-10.210365,1,225.3819234,-0.89807657,,
384334773,6.490628,224.971664,16.52372,3,-0.783691,0.097961,0.202087,0.579163,-2.41,-0.14,-9.67,1.236674,-1.699432,-9.742677,225.04724,2.163134,-9.747831,1,225.285881,-0.994118952,,
384347357,6.503212,225.160293,16.52372,3,-0.779785,0.099792,0.203979,0.583435,-2.76,-0.21,-9.2,1.004447,-1.285457,-9.467883,225.139381,2.127439,-9.470968,1,225.370214,-0.90978597,,
384355514,6.511369,225.913284,16.52372,3,-0.775696,0.101624,0.206055,0.58783,-2.65,-0.17,-9.33,1.112096,-1.47445,-9.523134,225.606088,2.732474,-9.522559,1,225.9867958,-0.293204208,,
384364734,6.520589,225.539657,16.533007,3,-0.771362,0.103455,0.208252,0.592407,-2.46,-0.14,-9.53,1.239669,-1.76893,-9.603463,225.592436,2.59435,-9.602571,1,225.9356483,-0.344351697,,
384377365,6.53322,225.351028,16.533007,3,-0.766846,0.105225,0.21051,0.597107,-2.85,-0.2,-9.09,1.035358,-1.321387,-9.379348,225.484228,2.297914,-9.381808,1,225.7535207,-0.526479308,,
384385566,6.541421,225.537032,16.52372,3,-0.762085,0.107056,0.213013,0.60199,-2.3,0.02,-10.07,1.566438,-2.215238,-9.96666,225.533423,2.262829,-9.960215,1,225.7945586,-0.485441354,,
384394703,6.550558,225.82051,16.528364,3,-0.75708,0.108765,0.215637,0.607056,-2.29,0.02,-10.23,1.619389,-2.360751,-10.084749,225.719787,2.385765,-10.083377,1,226.0100541,-0.269945914,,
384407270,6.563125,225.348403,16.52372,3,-0.751709,0.110535,0.218506,0.612305,-2.62,-0.15,-9.8,1.34223,-1.999466,-9.855274,225.533302,1.989022,-9.857788,1,225.7350843,-0.544915705,,
384415461,6.571316,225.6324,16.528364,3,-0.746033,0.112183,0.22168,0.617859,-2.53,-0.21,-10.05,1.377222,-2.273083,-10.019215,225.606836,1.994194,-10.017436,1,225.8096687,-0.470331303,,
384424738,6.580593,225.913284,16.52372,3,-0.739929,0.113892,0.225098,0.623596,-2.64,-0.3,-9.97,1.293492,-2.237331,-9.989088,225.802236,2.130566,-9.9894,1,226.0337479,-0.246252146,,
384437314,6.593169,225.256179,16.528364,3,-0.733459,0.115479,0.22876,0.629639,-3.24,-0.55,-8.97,0.836682,-1.381368,-9.41563,225.511067,1.607813,-9.421952,1,225.6429302,-0.637069839,,
384445502,6.601357,225.160293,16.52372,3,-0.726624,0.117126,0.232544,0.635803,-3.46,-0.62,-8.68,0.745514,-1.137406,-9.265492,225.32009,1.222108,-9.267216,1,225.3962821,-0.883717851,,
384454638,6.610493,225.253555,16.519077,3,-0.719604,0.118652,0.236511,0.641968,-3.47,-0.6,-8.6,0.807512,-1.157395,-9.185242,225.292376,1.088385,-9.186146,1,225.352808,-0.927191984,,
384467204,6.623059,225.817916,16.519077,3,-0.712524,0.120117,0.24054,0.648071,-3.59,-0.68,-8.47,0.758373,-1.071706,-9.130566,225.610547,1.359795,-9.131178,1,225.7048717,-0.575128319,,
384475395,6.63125,226.006545,16.519077,3,-0.705383,0.12146,0.244568,0.654114,-3.52,-0.64,-8.51,0.868613,-1.215293,-9.109808,225.851465,1.633955,-9.110044,1,225.9876501,-0.2923499,,
