Code compiled on Dec 22 2025 at 15:34:53
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name (max 7 chars uppercase),FLIGHT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.637
Air Density (kg/m^3),1.18
Rocket CD,0.71
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.26
Kalman Measurement A STD,0.013
Target Apogee (m),216
Launch Acceleration Threshold (m/s^2),20
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter lockout (s),120

Calibration point: 199.554877
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,
279141264,112.404992,17.090208,3,-0.269348,0.312683,-0.910889,0.000122,3.060000,1.900000,-4.370000,-5.244724,-0.949942,1.914507,112.298764,-6.208167,1.910714,0.000000,
279149631,112.591515,17.090208,3,-0.267578,0.281311,-0.921570,-0.006348,3.420000,1.710000,-3.290000,-4.892687,-0.856206,0.882720,112.416972,-5.944318,0.894048,0.000000,
279158756,112.311181,17.085564,3,-0.265259,0.248535,-0.931519,-0.012756,3.920000,2.020000,-2.820000,-5.208972,-0.457599,0.241956,112.301521,-6.021586,0.249142,0.000000,
279171309,111.658318,17.080921,3,-0.262451,0.214478,-0.940613,-0.018982,4.840000,1.940000,-1.810000,-5.408887,-0.412906,-1.018864,111.852318,-6.505801,-1.004891,0.000000,
279179488,112.498254,17.085564,3,-0.259399,0.179199,-0.948669,-0.025024,5.420000,2.100000,-0.780000,-5.460666,0.080505,-2.137636,112.174287,-5.957360,-2.125153,0.000000,
279188723,111.565057,17.085564,3,-0.256104,0.142944,-0.955505,-0.030823,5.680000,1.990000,-0.430000,-5.484047,0.386162,-2.485679,111.766689,-6.433149,-2.481706,0.000000,
279201275,111.845391,17.090208,3,-0.252747,0.105774,-0.961060,-0.036316,5.840000,1.460000,-0.850000,-5.693509,0.238575,-2.118941,111.731482,-6.401924,-2.122938,0.000000,
279209438,112.031396,17.090208,3,-0.249329,0.067871,-0.965149,-0.041626,6.410000,1.460000,-1.550000,-6.513009,0.557757,-1.701347,111.853403,-6.152651,-1.705992,0.000000,
279218660,112.684777,17.085564,3,-0.245911,0.029419,-0.967712,-0.046631,6.490000,1.060000,-0.830000,-6.170988,0.745952,-2.300366,112.277554,-5.555840,-2.293816,0.000000,
279231328,112.031396,17.090208,3,-0.242554,-0.009338,-0.968750,-0.051392,6.310000,0.340000,-1.040000,-6.058974,0.510781,-2.011707,112.064028,-5.762173,-2.014816,0.000000,
279239507,111.378533,17.085564,3,-0.239380,-0.048218,-0.968140,-0.055908,6.420000,0.260000,-2.780000,-6.941215,0.791628,-0.462665,111.618546,-6.371018,-0.479770,0.000000,
279248738,111.658318,17.080921,3,-0.236328,-0.087036,-0.965881,-0.060242,6.590000,-0.430000,-1.370000,-6.453672,0.772203,-1.800180,111.582671,-6.357929,-1.785630,0.000000,
279261290,111.845391,17.090208,3,-0.233459,-0.125610,-0.962036,-0.064514,6.110000,-1.170000,0.110000,-5.446968,0.544599,-2.956478,111.655226,-6.201490,-2.943576,0.000000,
279269452,111.471276,17.080921,3,-0.230774,-0.163818,-0.956665,-0.068665,6.150000,-1.300000,0.470000,-5.313221,0.930797,-3.261762,111.497630,-6.389772,-3.258255,0.000000,
279278680,111.751580,17.085564,3,-0.228271,-0.201599,-0.949707,-0.072937,6.090000,-1.880000,-1.790000,-6.446507,0.744358,-1.310446,111.585538,-6.212872,-1.331911,0.000000,
279291316,110.727288,17.099494,3,-0.225891,-0.238892,-0.941223,-0.077271,5.540000,-2.610000,-2.290000,-6.482859,0.317863,-0.783764,111.008448,-6.854248,-0.789804,0.000000,
279299490,111.098260,17.080921,3,-0.223572,-0.275513,-0.931335,-0.081848,5.380000,-2.740000,-2.510000,-6.489482,0.597090,-0.527760,111.004591,-6.779297,-0.530648,0.000000,
279308739,110.726281,17.090208,3,-0.221313,-0.311462,-0.920044,-0.086731,5.070000,-3.130000,-2.240000,-6.296522,0.576031,-0.734970,110.780818,-6.993867,-0.732718,0.000000,
279321285,111.471276,17.080921,3,-0.218994,-0.346741,-0.907349,-0.092041,4.630000,-3.850000,-2.610000,-6.543190,0.201413,-0.457092,111.094087,-6.490196,-0.460129,0.000000,
279329465,111.004998,17.085564,3,-0.216675,-0.381226,-0.893433,-0.097778,4.450000,-3.820000,-2.080000,-6.139958,0.563491,-0.844457,110.989207,-6.575481,-0.840222,0.000000,
279338701,111.472832,17.090208,3,-0.214172,-0.414917,-0.878174,-0.104004,4.000000,-4.000000,-1.690000,-5.774374,0.548588,-1.102491,111.208256,-6.224972,-1.099601,0.000000,
279351250,110.445977,17.085564,3,-0.211487,-0.447937,-0.861633,-0.110779,3.190000,-4.420000,-1.680000,-5.608644,0.071677,-1.038544,110.687305,-6.799894,-1.039217,0.000000,
279359443,110.633019,17.085564,3,-0.208435,-0.480225,-0.843811,-0.118103,2.890000,-4.410000,-3.150000,-6.128343,0.234270,0.338004,110.600065,-6.844817,0.322828,0.000000,
279368675,110.633019,17.085564,3,-0.204895,-0.511841,-0.824707,-0.125977,2.770000,-4.570000,-3.080000,-6.146252,0.457131,0.236421,110.555952,-6.818029,0.237373,0.000000,
279403301,110.726281,17.090208,3,-0.191345,-0.602417,-0.759766,-0.152527,2.060000,-4.440000,-2.800000,-5.547935,0.991701,0.191800,110.421692,-6.685759,0.192302,0.000000,
279410414,109.792718,17.071635,3,-0.179504,-0.658813,-0.710083,-0.171875,2.010000,-4.240000,-2.240000,-4.919452,1.678798,-0.131619,109.989934,-7.798823,-0.128049,0.000000,
279424051,109.978173,17.071635,3,-0.172546,-0.685730,-0.683350,-0.181702,1.960000,-3.850000,-3.320000,-4.976940,1.945928,1.062035,109.876718,-7.796718,1.048920,0.000000,
279433728,110.258447,17.076278,3,-0.172546,-0.685730,-0.683350,-0.181702,2.100000,-3.920000,-2.220000,-4.504632,2.099226,0.068136,110.025266,-7.410660,0.078944,0.000000,
279440635,110.259484,17.085564,3,-0.156555,-0.736755,-0.626343,-0.200928,1.980000,-3.790000,-2.290000,-4.119941,2.534341,0.362492,110.109789,-7.213129,0.359368,0.000000,
279454510,110.539239,17.080921,3,-0.147705,-0.760620,-0.596252,-0.210083,1.820000,-3.370000,-3.000000,-3.969501,2.513127,1.263943,110.258768,-6.918245,1.253975,0.000000,
279463973,109.607262,17.090208,3,-0.138306,-0.783264,-0.565308,-0.218628,2.050000,-3.060000,-1.780000,-2.868979,2.872221,0.503925,109.814132,-7.469551,0.512190,0.000000,
279470728,110.072991,17.085564,3,-0.138306,-0.783264,-0.565308,-0.218628,1.650000,-2.910000,-1.800000,-2.861295,2.444802,0.516378,109.913180,-7.269365,0.516332,0.000000,
279479265,110.073510,17.094851,3,-0.128540,-0.804565,-0.533691,-0.226501,1.950000,-2.470000,-2.830000,-2.757996,2.670550,1.781110,109.943444,-7.156340,1.767172,0.000000,
279491665,110.445977,17.085564,3,-0.118469,-0.824524,-0.501648,-0.233521,1.730000,-2.450000,-1.840000,-2.147836,2.603640,0.995810,110.145280,-6.830947,1.004311,0.000000,
279499739,109.700005,17.085564,3,-0.108154,-0.843018,-0.469299,-0.239563,1.410000,-2.200000,-1.850000,-1.934718,2.289611,1.124935,109.832285,-7.173659,1.123606,0.000000,
279508864,109.979729,17.090208,3,-0.097900,-0.859985,-0.437012,-0.244629,1.970000,-2.640000,-2.210000,-1.995109,3.055642,1.554367,109.852014,-7.059011,1.549620,0.000000,
279521363,110.166741,17.090208,3,-0.087952,-0.875488,-0.404907,-0.248657,1.690000,-2.220000,-2.440000,-1.786124,2.614228,1.927025,109.946349,-6.820614,1.922866,0.000000,
279529554,109.794274,17.099494,3,-0.078491,-0.889465,-0.373352,-0.251587,1.680000,-2.240000,-2.870000,-1.852992,2.631642,2.391150,109.802360,-6.926086,2.385990,0.000000,
279538680,109.328576,17.104137,3,-0.069702,-0.901917,-0.342590,-0.253540,1.790000,-2.340000,-3.270000,-1.875351,2.780321,2.850013,109.465525,-7.232799,2.844900,0.000000,
279551230,110.073510,17.094851,3,-0.061768,-0.912964,-0.312927,-0.254395,2.020000,-2.200000,-4.890000,-2.285438,2.742794,4.481171,109.727678,-6.755779,4.463140,0.000000,
279559607,109.328057,17.094851,3,-0.054932,-0.922668,-0.284607,-0.254211,1.200000,-2.220000,-2.120000,-1.314224,2.418658,1.812163,109.439223,-7.073330,1.841377,0.000000,
279568723,109.328057,17.094851,3,-0.049133,-0.931213,-0.257507,-0.253235,1.330000,-2.270000,-2.040000,-1.062892,2.549607,1.858392,109.310557,-7.135993,1.858204,0.000000,
279581283,109.327020,17.085564,3,-0.044434,-0.938660,-0.231750,-0.251465,0.510000,-2.300000,-0.310000,-0.711273,2.266866,0.039896,109.230481,-7.123907,0.059933,0.000000,
279589463,110.259484,17.085564,3,-0.040771,-0.945190,-0.207214,-0.249084,0.190000,-2.730000,-0.750000,-1.229644,2.545306,0.248515,109.769357,-6.259264,0.246437,0.000000,
279598695,109.141595,17.094851,3,-0.038208,-0.950867,-0.183838,-0.246216,-0.040000,-2.680000,-0.860000,-1.333744,2.461064,0.297749,109.348713,-6.703426,0.297184,0.000000,
279611296,109.420800,17.090208,3,-0.036743,-0.955750,-0.161682,-0.242981,0.040000,-2.380000,-1.260000,-1.260057,2.251657,0.771733,109.306131,-6.642935,0.766503,0.000000,
279619461,109.141595,17.094851,3,-0.036255,-0.960022,-0.140625,-0.239380,-0.380000,-2.100000,-0.480000,-1.077495,1.903467,-0.034587,109.156389,-6.782197,-0.025759,0.000000,
279628672,109.513512,17.085564,3,-0.036621,-0.963684,-0.120605,-0.235535,-0.320000,-2.060000,-1.560000,-1.440459,1.936329,0.978009,109.300408,-6.517733,0.966948,0.000000,
279641280,108.953545,17.085564,3,-0.037842,-0.966797,-0.101685,-0.231384,-0.480000,-1.880000,-2.080000,-1.701999,1.787299,1.414263,109.017074,-6.745037,1.409334,0.000000,
279649474,109.513512,17.085564,3,-0.039795,-0.969482,-0.083679,-0.227051,-1.110000,-1.780000,-0.610000,-1.509261,1.573287,-0.141046,109.249982,-6.325383,-0.123961,0.000000,
279658706,109.327020,17.085564,3,-0.042297,-0.971741,-0.066406,-0.222595,-1.600000,-1.460000,1.130000,-1.093070,1.145872,-1.860407,109.236047,-6.287122,-1.841272,0.000000,
279671268,108.674889,17.090208,3,-0.045166,-0.973572,-0.049561,-0.218201,-1.430000,-1.220000,1.060000,-0.925385,0.972428,-1.689471,108.831284,-6.707188,-1.691144,0.000000,
279679653,108.488396,17.090208,3,-0.048340,-0.975098,-0.033142,-0.213806,-1.600000,-0.940000,0.160000,-1.424301,0.784171,-0.908565,108.575905,-7.006055,-0.917189,0.000000,
279688797,108.582146,17.094851,3,-0.051575,-0.976318,-0.017029,-0.209473,-2.030000,-0.710000,-1.170000,-2.339555,0.703966,0.157841,108.515458,-7.000068,0.145994,0.000000,
279701368,108.673852,17.080921,3,-0.054749,-0.977173,-0.000916,-0.205322,-2.290000,0.120000,-2.640000,-3.159018,0.106614,1.495906,108.519504,-6.868461,1.481030,0.000000,
279709532,108.953545,17.085564,3,-0.057556,-0.977661,0.015503,-0.201477,-2.470000,0.310000,-2.520000,-3.273133,0.009157,1.354031,108.715454,-6.487480,1.355430,0.000000,
279718754,108.301934,17.090208,3,-0.059875,-0.977844,0.032288,-0.197937,-2.600000,0.410000,-2.380000,-3.338559,0.005467,1.202625,108.416579,-6.775072,1.204308,0.000000,
279731315,108.021722,17.085564,3,-0.061646,-0.977661,0.049683,-0.194824,-2.660000,0.660000,-1.770000,-3.188338,-0.209658,0.659518,108.102363,-7.048749,0.665521,0.000000,
279739507,108.394646,17.085564,3,-0.062744,-0.977051,0.067688,-0.192078,-2.980000,0.670000,-1.050000,-3.222763,-0.180264,-0.114757,108.214313,-6.800030,-0.106158,0.000000,
279748740,107.928490,17.090208,3,-0.063171,-0.975952,0.086426,-0.189819,-3.180000,0.800000,-0.850000,-3.363128,-0.188739,-0.358629,107.986230,-7.010687,-0.355847,0.000000,
279761294,108.581628,17.085564,3,-0.062744,-0.974365,0.106140,-0.188110,-3.260000,1.350000,-1.910000,-3.941655,-0.401739,0.632394,108.243859,-6.575801,0.621504,0.000000,
279769653,107.836297,17.094851,3,-0.061279,-0.972229,0.126770,-0.186951,-2.970000,2.070000,-3.480000,-4.435590,-0.744283,2.233389,107.952268,-6.906266,2.215627,0.000000,
279778788,108.115472,17.090208,3,-0.058777,-0.969421,0.148499,-0.186340,-2.870000,2.210000,-3.810000,-4.538802,-0.688804,2.561697,107.983684,-6.762966,2.557884,0.000000,
279791402,107.369134,17.090208,3,-0.055115,-0.965881,0.171265,-0.186157,-2.630000,2.470000,-3.440000,-4.333421,-0.908102,2.290388,107.541821,-7.175184,2.293336,0.000000,
279799577,107.835259,17.076278,3,-0.050293,-0.961670,0.194824,-0.186340,-2.360000,2.290000,-2.960000,-3.920815,-0.763327,1.902752,107.653629,-6.907001,1.907056,0.000000,
279808807,108.114953,17.080921,3,-0.044373,-0.956604,0.219177,-0.186768,-2.070000,1.820000,-2.130000,-3.239730,-0.448988,1.198510,107.856727,-6.559464,1.206318,0.000000,
279821353,108.115472,17.090208,3,-0.037537,-0.950806,0.243896,-0.187256,-1.890000,1.880000,-1.360000,-2.890344,-0.579694,0.515625,107.924673,-6.366502,0.523236,0.000000,
279829533,107.648309,17.076278,3,-0.030029,-0.944275,0.268799,-0.187622,-1.700000,1.640000,-0.970000,-2.513707,-0.403410,0.197758,107.712121,-6.602733,0.201345,0.000000,
279838750,107.742059,17.080921,3,-0.021912,-0.937012,0.293701,-0.187866,-1.600000,1.610000,-0.830000,-2.391962,-0.337629,0.075201,107.668580,-6.580176,0.076592,0.000000,
279851303,107.648827,17.085564,3,-0.013306,-0.929077,0.318359,-0.187744,-1.460000,1.820000,-1.930000,-2.803804,-0.315479,1.098846,107.574600,-6.580671,1.087581,0.000000,
279859696,108.301415,17.080921,3,-0.004272,-0.920532,0.342834,-0.187439,-1.180000,1.950000,-3.090000,-3.110894,-0.327462,2.227238,107.941655,-5.935061,2.214679,0.000000,
279868787,107.835778,17.085564,3,0.005066,-0.911316,0.366943,-0.186707,-1.250000,1.640000,-2.730000,-2.859128,-0.011138,1.879105,107.826529,-5.996440,1.882803,0.000000,
279881348,107.462365,17.085564,3,0.014587,-0.901550,0.390625,-0.185608,-1.190000,1.270000,-1.210000,-2.051219,0.106238,0.523964,107.539849,-6.252470,0.538938,0.000000,
279889527,107.556115,17.090208,3,0.024109,-0.891235,0.413757,-0.184082,-1.340000,1.030000,-0.900000,-1.854140,0.422515,0.223781,107.498163,-6.236603,0.227254,0.000000,
279898762,107.369134,17.090208,3,0.033508,-0.880554,0.436340,-0.182129,-1.450000,1.040000,-0.760000,-1.854144,0.566109,0.058613,107.365941,-6.330646,0.060472,0.000000,
279911313,107.276421,17.094851,3,0.042725,-0.869324,0.458435,-0.179749,-1.420000,1.250000,-0.700000,-1.954685,0.496914,-0.034772,107.234508,-6.395984,-0.033723,0.000000,
279919690,107.462365,17.085564,3,0.051636,-0.857666,0.480042,-0.177002,-1.480000,1.080000,-1.060000,-1.949109,0.755428,0.332813,107.313314,-6.195852,0.328774,0.000000,
279928780,107.462365,17.085564,3,0.060120,-0.845581,0.501099,-0.173950,-1.740000,0.910000,-1.290000,-1.970223,1.158285,0.544361,107.343245,-6.080122,0.541985,0.000000,
279941341,107.182702,17.090208,3,0.068176,-0.833130,0.521667,-0.170593,-1.460000,0.970000,-1.910000,-2.079758,0.992998,1.187050,107.173763,-6.181410,1.179942,0.000000,
279949533,106.903039,17.085564,3,0.075623,-0.820251,0.541809,-0.166992,-1.590000,0.760000,-2.740000,-2.199291,1.304248,2.018606,106.965958,-6.399485,2.009364,0.000000,
279958763,106.623376,17.090208,3,0.082458,-0.807007,0.561523,-0.163147,-1.890000,0.550000,-3.590000,-2.358967,1.748082,2.853337,106.708849,-6.625340,2.844037,0.000000,
279971344,107.275903,17.085564,3,0.088562,-0.793274,0.581055,-0.159119,-1.530000,0.600000,-2.670000,-1.904439,1.386624,2.069255,106.954924,-6.186759,2.077792,0.000000,
279979720,106.997277,17.099494,3,0.093933,-0.779053,0.600220,-0.154907,-1.170000,0.430000,-2.120000,-1.411197,1.099599,1.687514,106.927771,-6.135789,1.691815,0.000000,
279988843,107.555077,17.071635,3,0.098511,-0.764526,0.619019,-0.150513,-1.340000,0.550000,-1.340000,-1.228442,1.238047,0.923098,107.234785,-5.659326,0.931569,0.000000,
280001392,106.810845,17.090208,3,0.102356,-0.749512,0.637512,-0.146057,-1.640000,1.040000,0.040000,-1.185763,1.442134,-0.535738,106.917571,-5.974402,-0.519569,0.000000,
280009604,107.182183,17.080921,3,0.105469,-0.733887,0.655945,-0.141602,-1.740000,1.090000,0.160000,-1.134384,1.594416,-0.642142,107.022190,-5.749620,-0.640791,0.000000,
280018818,106.437463,17.090208,3,0.107971,-0.717590,0.674255,-0.137268,-1.710000,1.010000,-0.380000,-1.168364,1.648642,-0.074505,106.630954,-6.182504,-0.080745,0.000000,
280031379,106.437463,17.090208,3,0.109741,-0.700500,0.692505,-0.132996,-1.680000,1.120000,-1.100000,-1.435320,1.693683,0.598398,106.440988,-6.316096,0.590914,0.000000,
280039762,106.251031,17.090208,3,0.110840,-0.682617,0.710693,-0.128906,-1.420000,1.280000,-0.590000,-1.340511,1.481762,0.101433,106.277669,-6.480800,0.106827,0.000000,
280048902,106.716607,17.085564,3,0.111328,-0.663879,0.728821,-0.125122,-1.480000,1.460000,-0.450000,-1.381316,1.616317,-0.063074,106.472415,-6.153087,-0.061202,0.000000,
280061526,106.343224,17.085564,3,0.111267,-0.644165,0.746887,-0.121582,-1.240000,1.730000,-0.090000,-1.466815,1.473299,-0.465220,106.319675,-6.253255,-0.460768,0.000000,
280069706,106.623376,17.090208,3,0.110718,-0.623291,0.765015,-0.118408,-1.110000,2.130000,-0.190000,-1.815290,1.511156,-0.475654,106.444944,-5.991391,-0.475490,0.000000,
280078821,106.251031,17.090208,3,0.109863,-0.601196,0.783020,-0.115662,-0.910000,2.270000,-0.400000,-1.973732,1.467844,-0.301374,106.278152,-6.137811,-0.303292,0.000000,
280091382,106.623376,17.090208,3,0.108704,-0.577942,0.800842,-0.113281,-0.580000,2.350000,-0.540000,-2.103350,1.301114,-0.183228,106.401475,-5.889334,-0.184551,0.000000,
280099575,106.530663,17.085564,3,0.107300,-0.553589,0.818298,-0.111389,-0.320000,2.560000,-0.820000,-2.386803,1.277034,0.026675,106.428266,-5.776511,0.024347,0.000000,
280108808,106.436425,17.080921,3,0.105774,-0.528198,0.835327,-0.109863,0.390000,2.690000,-1.550000,-2.928707,0.882162,0.660006,106.379680,-5.764383,0.653001,0.000000,
280118387,106.437463,17.090208,3,0.104187,-0.501831,0.851746,-0.108643,0.760000,2.760000,-1.380000,-3.053002,0.748912,0.465939,106.357914,-5.717622,0.468001,0.000000,
280131290,105.784966,17.085564,3,0.102600,-0.474731,0.867432,-0.107788,1.090000,2.910000,-1.650000,-3.370495,0.756713,0.666659,105.951133,-6.135618,0.664470,0.000000,
280139667,106.064080,17.090208,3,0.101196,-0.446960,0.882324,-0.107117,1.480000,2.920000,-1.530000,-3.517817,0.637710,0.524833,105.965446,-6.030090,0.526372,0.000000,
280148901,105.970879,17.085564,3,0.099915,-0.418762,0.896240,-0.106689,1.970000,2.720000,-1.730000,-3.687763,0.369458,0.731416,105.912941,-6.019213,0.729156,0.000000,
280161450,105.784966,17.085564,3,0.098816,-0.390381,0.909119,-0.106384,2.350000,2.660000,-1.760000,-3.882290,0.276240,0.738921,105.763118,-6.104700,0.738813,0.000000,
280169633,105.970879,17.085564,3,0.098022,-0.362061,0.920898,-0.106079,2.520000,2.610000,-2.020000,-4.016935,0.385414,0.979160,105.833907,-5.914248,0.976511,0.000000,
280178836,105.878197,17.090208,3,0.097473,-0.333984,0.931519,-0.105774,2.690000,2.330000,-1.440000,-3.803542,0.218817,0.471014,105.805122,-5.876977,0.476584,0.000000,
280191416,106.250512,17.080921,3,0.097229,-0.306396,0.941040,-0.105408,2.850000,2.110000,-1.060000,-3.696953,0.112170,0.134653,105.989864,-5.548912,0.138421,0.000000,
280199608,105.505334,17.090208,3,0.097290,-0.279236,0.949524,-0.104919,2.810000,1.910000,-0.600000,-3.438691,0.109582,-0.263378,105.662898,-5.975870,-0.258950,0.000000,
280208859,105.504815,17.080921,3,0.097534,-0.252625,0.956970,-0.104248,2.860000,1.630000,-0.780000,-3.382155,0.062719,-0.040606,105.516149,-6.093809,-0.043012,0.000000,
280221432,105.785485,17.094851,3,0.098022,-0.226746,0.963501,-0.103271,2.820000,1.470000,-0.150000,-3.123853,0.021410,-0.614557,105.595917,-5.903480,-0.608259,0.000000,
280229615,105.505334,17.090208,3,0.098694,-0.201538,0.969116,-0.101990,2.800000,1.470000,0.010000,-3.059999,0.168298,-0.779173,105.494954,-5.989384,-0.777290,0.000000,
280238850,105.598046,17.085564,3,0.099487,-0.177124,0.973999,-0.100403,2.700000,1.290000,0.210000,-2.848436,0.163838,-0.926618,105.499250,-5.921236,-0.924973,0.000000,
280251411,105.505334,17.090208,3,0.100403,-0.153503,0.978088,-0.098450,2.960000,1.220000,-0.220000,-3.152869,0.227098,-0.553158,105.428363,-5.923726,-0.557255,0.000000,
280259592,104.852929,17.094851,3,0.101440,-0.130737,0.981506,-0.096191,2.860000,1.100000,-0.470000,-3.069563,0.328521,-0.282839,105.045577,-6.431048,-0.285863,0.000000,
280268798,105.412133,17.094851,3,0.102600,-0.108887,0.984314,-0.093445,2.890000,0.880000,-0.710000,-3.090178,0.283603,-0.023824,105.198445,-6.158509,-0.026711,0.000000,
280281425,105.412133,17.094851,3,0.103882,-0.088074,0.986572,-0.090332,3.000000,0.530000,-1.130000,-3.220667,0.116210,0.415894,105.244828,-5.996411,0.411017,0.000000,
280289607,105.132531,17.099494,3,0.105164,-0.068298,0.988342,-0.086670,3.060000,0.570000,-1.710000,-3.406386,0.355617,0.940968,105.130548,-6.087569,0.935128,0.000000,
280298848,105.785485,17.094851,3,0.106506,-0.049744,0.989624,-0.082458,2.750000,0.700000,-0.910000,-2.929772,0.506837,0.198123,105.453256,-5.597398,0.206244,0.000000,
280311429,105.132012,17.090208,3,0.107849,-0.032104,0.990601,-0.077820,2.850000,0.700000,-0.500000,-2.919977,0.534590,-0.225172,105.196225,-5.836808,-0.220418,0.000000,
280319601,104.945611,17.090208,3,0.109131,-0.015320,0.991272,-0.072754,2.880000,0.920000,-0.990000,-3.040114,0.916109,0.203590,105.002923,-6.055621,0.198918,0.000000,
280328826,105.504815,17.080921,3,0.110474,0.000610,0.991577,-0.067261,3.120000,1.110000,-1.920000,-3.446204,1.313731,1.023870,105.237491,-5.672237,1.014779,0.000000,
280341430,104.852929,17.094851,3,0.111816,0.015869,0.991699,-0.061523,3.190000,0.910000,-1.870000,-3.478579,1.193991,0.987600,104.942708,-5.942747,0.987900,0.000000,
280349588,105.225213,17.085564,3,0.113159,0.030396,0.991577,-0.055481,3.060000,1.190000,-1.070000,-3.126015,1.451596,0.216311,105.058376,-5.692170,0.224814,0.000000,
280358814,104.666009,17.085564,3,0.114563,0.044434,0.991211,-0.049194,3.050000,1.260000,-1.060000,-3.068921,1.597377,0.211006,104.778852,-5.982575,0.211158,0.000000,
280379019,104.572808,17.090208,3,0.117310,0.071533,0.989868,-0.036316,2.710000,1.540000,0.680000,-2.222272,1.820567,-1.387870,104.536859,-6.162086,-1.370249,0.000000,
280388607,105.038293,17.076278,3,0.118591,0.084900,0.988831,-0.029846,2.730000,1.520000,0.920000,-2.136493,1.861600,-1.605611,104.774602,-5.573625,-1.603018,0.000000,
280398427,104.665490,17.076278,3,0.119751,0.098328,0.987671,-0.023438,2.890000,1.650000,0.620000,-2.277984,2.118081,-1.336082,104.656066,-5.688702,-1.339023,0.000000,
280420381,105.131493,17.080921,3,0.121826,0.125671,0.984497,-0.010986,2.740000,1.640000,-0.840000,-2.361040,2.302362,0.164764,104.812396,-5.290189,0.148192,0.000000,
280429150,104.478570,17.066992,3,0.122681,0.139771,0.982544,-0.005066,2.680000,1.830000,-1.540000,-2.358817,2.559310,0.888235,104.567599,-5.712546,0.880080,0.000000,
280438626,105.038293,17.076278,3,0.123352,0.154236,0.980286,0.000610,2.580000,1.770000,-1.540000,-2.216315,2.523097,0.939031,104.788287,-5.269604,0.938381,0.000000,
280451323,104.105767,17.076278,3,0.123779,0.169250,0.977783,0.006042,2.650000,1.710000,-0.960000,-2.088232,2.521849,0.386454,104.323505,-5.809640,0.392536,0.000000,
280459700,104.105767,17.076278,3,0.124023,0.184692,0.974854,0.011108,2.710000,1.890000,-0.870000,-1.980078,2.764935,0.326280,104.148204,-5.998554,0.327010,0.000000,
280468856,104.479089,17.076278,3,0.124084,0.200745,0.971619,0.015808,2.600000,1.800000,-0.750000,-1.800818,2.692796,0.261054,104.284733,-5.753274,0.261781,0.000000,
280481408,103.826714,17.080921,3,0.123901,0.217407,0.967957,0.020081,2.590000,1.630000,-0.480000,-1.706836,2.584770,0.017388,103.946736,-6.076545,0.020081,0.000000,
280489766,105.130975,17.071635,3,0.123474,0.234680,0.963867,0.024048,2.670000,1.610000,-0.570000,-1.717465,2.661174,0.114442,104.583382,-5.083977,0.113402,0.000000,
280498910,104.572289,17.080921,3,0.122803,0.252563,0.959351,0.027527,2.970000,1.740000,-0.620000,-1.824678,2.980416,0.141669,104.530487,-5.090632,0.141358,0.000000,
280511489,104.012597,17.080921,3,0.121948,0.270996,0.954346,0.030579,3.190000,1.810000,-1.110000,-1.980757,3.223158,0.610589,104.166061,-5.445608,0.605418,0.000000,
280519651,104.105767,17.076278,3,0.120972,0.289917,0.948792,0.033142,3.910000,2.080000,-2.010000,-2.510608,3.922761,1.401006,104.086672,-5.484683,1.392239,0.000000,
280528902,104.385888,17.080921,3,0.119873,0.309265,0.942749,0.035034,3.970000,2.010000,-2.060000,-2.451680,3.985562,1.466347,104.208952,-5.258523,1.465530,0.000000,
280541455,103.734032,17.076278,3,0.118835,0.329041,0.936096,0.036377,4.020000,1.810000,-1.580000,-2.325885,3.940422,0.997830,103.867481,-5.580309,1.002983,0.000000,
280549733,104.292168,17.076278,3,0.117859,0.348999,0.928955,0.037048,4.100000,1.730000,-1.470000,-2.240769,4.017849,0.894830,104.067827,-5.215642,0.896022,0.000000,
280558865,103.454461,17.080921,3,0.117004,0.369141,0.921204,0.037109,4.070000,1.420000,-1.020000,-2.143350,3.850849,0.443043,103.665627,-5.652093,0.448035,0.000000,
280568450,103.920434,17.085564,3,0.116272,0.389404,0.912964,0.036682,3.880000,1.190000,-0.890000,-1.976834,3.638757,0.338116,103.758762,-5.469520,0.339327,0.000000,
280581297,103.734032,17.085564,3,0.115662,0.409729,0.904114,0.035706,3.890000,1.020000,-0.840000,-1.932441,3.614475,0.278088,103.674157,-5.483708,0.278763,0.000000,
280589675,103.081719,17.090208,3,0.115173,0.430054,0.894775,0.034363,3.850000,0.910000,-0.710000,-1.798075,3.591367,0.155885,103.283985,-5.993772,0.157239,0.000000,
280598909,103.919396,17.076278,3,0.114868,0.450317,0.884888,0.032593,3.590000,0.520000,-0.310000,-1.701350,3.210157,-0.239438,103.596225,-5.529769,-0.235067,0.000000,
