Time (s),Altitude_AGL_m,Vertical_Velocity_ms,Vertical_Acceleration_ms2,Total_Velocity_ms,Mach_Number,Dynamic_Pressure_Pa,Deployment_Level,Predicted_Apogee_m,Filtered_Altitude_m,Filtered_Velocity_ms,Raw_Barometer_Altitude_m,Altitude_Error_m,Velocity_Error_ms,Motor_Burning,Control_Active,Target_Apogee_m,Apogee_Error_m
3.0,172.71257391744848,39.403981176339386,-18.910339178875642,39.77363684912821,0.11745068543768811,932.3513256271075,1.0,353.5757055887115,284.92559874282637,40.758469575905735,285.04662852401043,112.21302482537789,1.3544883995663497,False,True,228.6,124.97570558871152
3.02,173.49688307904268,39.02751253524145,-18.73707053617933,39.397246816797384,0.11634031973317623,914.7187128892168,1.0,353.5374050351609,285.7240225226452,40.45532694796716,285.7361800118366,112.2327521238015,1.4252477616025343,False,True,228.6,124.93740503516088
3.04,174.27369730453802,38.65447678669805,-18.5670373212652,39.02432290652838,0.1152401580284456,897.4158143496626,1.0,353.49910448161023,286.52244630246406,40.15218432002859,286.42573149966273,112.25247942222512,1.4960071236387187,False,True,228.6,124.89910448161024
3.06,175.04308460974363,38.28480996846525,-18.400165316705078,38.65480120015407,0.11415001225133116,880.4350306459578,1.0,353.54421358329444,287.31750126313307,39.87976739863228,287.1941178886626,112.27808032074535,1.5933195289710542,False,True,228.6,124.94421358329444
3.08,175.80511174585797,37.91844958028572,-18.236382463969306,38.28861925725029,0.11306969867577117,863.768986058837,1.0,353.6727323402135,288.10918740465223,39.63807618377824,288.0413391788362,112.30955481936218,1.717184977599542,False,True,228.6,125.07273234021349
3.1,176.5598442281924,37.55533454269617,-18.075618789326903,37.92571607301815,0.1119990377979989,847.4105207642008,1.0,353.8012510971326,288.9008735461714,39.3963849689242,288.8885604690098,112.34102931797901,1.8410504262280298,False,True,228.6,125.2012510971326
3.12,177.30734636480747,37.195405154506474,-17.917806337253335,37.56603203637714,0.1109378542133368,831.3526833410411,1.0,354.54371469325747,289.71618996248696,39.369752875352425,289.78498429756087,112.41421124729462,2.1720094069150235,False,True,228.6,125.94371469325748
3.14,178.04768128272445,36.83860305481687,-17.76287909519349,37.20950889188877,0.10988597650428039,815.5887236862467,1.0,355.2861782893823,290.53150637880253,39.34312078178065,290.681408126112,112.48739317661024,2.5029683876020172,False,True,228.6,126.6861782893823
3.16,178.78091095488537,36.48487118388686,-17.610772932991402,36.856089700730806,0.10884323712576101,800.1120861101768,1.0,355.3508379675001,291.301165804262,39.08388105225701,291.39929452413566,112.52376208314155,2.5975163285408214,False,True,228.6,126.75083796750013
3.18,179.50709621735552,36.13415375574533,-17.461425544451053,36.505718813464995,0.10780947232520689,784.9164031580395,1.0,354.7376937276108,292.02516823886543,38.5920336867815,291.938643491632,112.52331796688856,2.4556532297314253,False,True,228.6,126.13769372761081
3.2,180.22629682283326,35.78639619038396,-17.314776368561173,36.15834180229767,0.10678452194300898,769.9954878856466,1.0,354.1245494877215,292.7491706734688,38.10018632130599,292.47799245912825,112.52287385063556,2.3137901309220297,False,True,228.6,125.52454948772149
3.22,180.9385714324054,35.4415451154655,-17.170766546769897,35.81390546292164,0.10576822941837642,755.3433293514482,1.0,352.92871761286887,293.4097099653238,37.40672602621661,293.11199292152617,112.47628274620266,1.9630465958500862,False,True,228.6,124.32871761286887
3.24,181.6439776322706,35.09954834023247,-17.02933888230982,35.47235778881418,0.10476044171387099,740.9540870550466,1.0,351.73288573801625,294.0702492571788,36.71326573112724,293.74599338392414,112.42969164176976,1.6123030607781428,False,True,228.6,123.13288573801626
3.2600000000000002,182.34257203037805,34.760354742385125,-16.890437730593458,35.133647857784865,0.10376100898087391,726.8220819022719,1.0,350.85548132372253,294.73955622174424,36.13152681142458,294.42909327923945,112.40034864460912,1.3698077288570774,False,True,228.6,122.25548132372253
3.2800000000000002,183.03441017120605,34.4239143541322,-16.754009011891355,34.797725918833414,0.10276978481637923,712.9417957594898,1.0,350.29650436998776,295.4176308590202,35.66150926710863,295.1612926074722,112.38825375472076,1.2355606000868855,False,True,228.6,121.69650436998776
3.3000000000000003,183.71954663146374,34.09017825147599,-16.62000012774689,34.464543281159585,0.10178662593570334,699.3078628484622,1.0,349.73752741625293,296.09570549629615,35.191491722792684,295.8934919357049,112.3761588648324,1.1013134713166934,False,True,228.6,121.13752741625294
3.3200000000000003,184.3980350122311,33.75909855615539,-16.48835992277227,34.134052316608354,0.10081139218005652,685.9150660589503,1.0,348.49236671103415,296.7020498694922,34.474113942543234,296.43659466857184,112.30895494261067,0.7130639881971117,False,True,228.6,119.89236671103416
3.34,185.06992797222028,33.430628393337706,-16.35903863701328,33.80620641759607,0.0998439463926748,672.7583315633852,1.0,347.24720600581537,297.3083942426883,33.756736162293805,296.97969740143884,112.24175102038893,0.32481450507753873,False,True,228.6,118.64720600581538
3.36,185.7352772398795,33.10472187320197,-16.231987807207528,33.48095997902575,0.09888415436576153,659.8327245563303,1.0,346.75211398847455,297.95203710088975,33.31420046766496,297.6823006084428,112.21999378485599,0.2082302703123759,False,True,228.6,118.15211398847455
3.38,186.39413363832136,32.78133406004824,-16.10716016689468,33.15826836761911,0.09793188475027029,647.1334446197611,1.0,347.00709065901174,298.6329784440966,33.14650685865674,298.54440428958384,112.24368323601183,0.36331128390164413,False,True,228.6,118.40709065901174
3.4,187.0465471001358,32.460420952157605,-15.984509718866233,32.83808790230141,0.09698700899830744,634.655821659536,1.0,347.2620673295489,299.31391978730346,32.97881324964852,299.4065079707249,112.26737268716766,0.5183922974909123,False,True,228.6,118.66206732954893
3.42,187.6925666870643,32.14193945510956,-15.863991715197042,32.52037582781462,0.09604940128553036,622.3953116967864,1.0,346.71583392821185,299.9283945193243,32.51620518811522,299.86917461226903,112.24058114750372,0.37247886563241006,False,True,228.6,118.11583392821186
3.44,188.3322406076192,31.825847357595695,-15.745562615673277,32.2050902909085,0.09511893844114637,610.3474928837006,1.0,346.1696005268747,300.5428692513451,32.053597126581934,300.33184125381314,112.21378960783979,0.22656543377390775,False,True,228.6,117.56960052687472
3.46,188.96561623506398,31.512103306836025,-15.62918005275655,31.892190316188387,0.0941954998768878,598.5080616238276,1.0,345.8614567920447,301.1624336208508,31.681704729479492,300.9277525681404,112.1999317922512,0.16845760833371815,False,True,228.6,117.2614567920447
3.48,189.59274012365546,31.2006667865122,-15.51480279001582,31.581635784488185,0.09327896752343356,586.8728289014066,1.0,345.7914027237217,301.78708762784134,31.400527996807906,301.6569085552509,112.19900770073801,0.19815538931184506,False,True,228.6,117.19140272372172
3.5,190.21365802560712,30.891498093846348,-15.402390689444132,31.273387410394573,0.09236922576431528,575.4377166859189,1.0,345.72134865539874,302.4117416348319,31.11935126413632,302.3860645423613,112.1980836092248,0.22785317028997198,False,True,228.6,117.12134865539875
3.52,190.82841490761683,30.584558317297237,-15.291904680171491,30.967406720500232,0.0914661613719667,564.1987544687906,1.0,345.61217291289864,303.016466219479,30.826729262995062,302.98210525318956,112.19263348912511,0.2405325474278022,False,True,228.6,117.01217291289865
3.54,191.43705496437752,30.279809318554918,-15.183306711058137,30.663656035862207,0.09056966345618168,553.1520760532146,1.0,345.50299717039854,303.62119080412606,30.534107261853805,303.57814596401784,112.18718336902543,0.2532119245656324,False,True,228.6,116.90299717039855
3.56,192.0396216363676,29.977213708813274,-15.07655973704277,30.36209844879324,0.08967962339583002,542.2939162309118,1.0,345.95239947112134,304.2582168529673,30.45744342160414,304.2829460808094,112.2216000427205,0.4791803557917991,False,True,228.6,117.35239947112134
3.58,192.636157624082,29.67673482985337,-14.971627683245176,30.062697804634617,0.08879593478527473,531.620607734636,1.0,346.9603798150671,304.92754436600256,30.59673774224607,305.0965056035643,112.29588351021029,0.9184378411063117,False,True,228.6,118.36037981506709
3.6,193.22670490133783,29.378336736467176,-14.868475407432907,29.765418684794334,0.08791849338451783,521.1285783213398,1.0,347.9683601590128,305.5968718790379,30.736032062888,305.9100651263192,112.37016697770008,1.3576953264208242,False,True,228.6,119.36836015901278
3.62,193.8113047302632,29.08198417679421,-14.767068679153837,29.47022638769286,0.08704719706316034,510.81434786418333,1.0,348.40770435817757,306.2293182827311,30.656714631711488,306.37302420890705,112.42243872045479,1.5732264864301133,False,True,228.6,119.80770435817757
3.64,194.3899976746481,28.787642574838713,-14.667374148999754,29.17708691200815,0.08618194575114432,500.67452560731056,1.0,348.84704855734236,306.86176468642435,30.57739720053497,306.835983291495,112.4747104632095,1.7887576464394026,False,True,228.6,120.24704855734237
3.66,194.96282361337848,28.49527801299697,-14.569359322948925,28.88596693990132,0.08532264138943096,490.7058074968848,1.0,349.4505326594303,307.5000686448175,30.56311134704057,307.44630369553613,112.54014927334984,2.066869634139808,False,True,228.6,120.85053265943029
3.68,195.52982175345085,28.204857215174417,-14.472992536913523,28.596833820918288,0.08446918788266812,480.9049736099318,1.0,350.2181566644414,308.14423015791056,30.61385707122829,308.2039854210306,112.61875515087577,2.4075624495313326,False,True,228.6,121.61815666444139
3.7,196.09103064260194,27.916347530493145,-14.378242931706339,28.30965555649679,0.0836214910536391,471.2688856751718,1.0,350.9857806694524,308.78839167100364,30.664602795416002,308.9616671465251,112.6973610284017,2.7482552649228573,False,True,228.6,122.38578066945243
3.72,196.64648818167882,27.62971691739453,-14.285080429503266,28.024400784920214,0.08277945859902457,461.79448467741906,1.0,350.36765779371325,309.3351488025027,30.180922929784796,309.2458337498566,112.69294159393083,2.5498241618826483,False,True,228.6,121.76765779371325
3.74,197.19623163665887,27.34493392825941,-14.19347571073421,27.74103876683516,0.08194300004682331,452.4787885466356,1.0,349.7495349179741,309.8819059340018,29.697243064153593,309.5300003531882,112.68852215945995,2.351393058842439,False,True,228.6,121.14953491797408
3.7600000000000002,197.74029765038233,27.061967694462947,-14.103400191933945,27.45953937124453,0.08111202671517154,443.3188899258711,1.0,348.82012851775977,310.3940970017802,29.087524931293245,309.9071565788057,112.65661118014839,2.0246714667343286,False,True,228.6,120.22012851775978
3.7800000000000002,198.27872225398698,26.780787911865918,-14.014826004367459,27.179873061991998,0.08028645167260745,434.31195401596113,1.0,347.57943859307045,310.87172200583797,28.351768531203764,310.3773024267092,112.59720865599616,1.5696593855583225,False,True,228.6,118.97943859307045
3.8000000000000003,198.81154087805186,26.501364826731965,-13.927725973325323,26.902010884721783,0.07946618969973443,425.4552164938849,1.0,346.33874866838113,311.3493470098958,27.61601213111428,310.8474482746127,112.53780613184392,1.1146473043823164,False,True,228.6,117.73874866838113
3.8200000000000003,199.3387883634719,26.223669222044517,-13.842073598153839,26.625924454294537,0.07865115725222577,416.74598150169635,1.0,345.3948456193345,311.8090941268656,26.991488142972,311.46152558193245,112.47445414250213,0.7665484100888547,False,True,228.6,116.7948456193345
3.84,199.86049897206317,25.94767240421834,-13.757843032967537,26.351585942654047,0.07784127242515582,408.1816197034997,1.0,344.4509425702879,312.26884124383537,26.36696415482973,312.0756028892522,112.41110215316033,0.4184495157954008,False,True,228.6,115.85094257028791
3.86,200.37670669885694,25.673345937583637,-13.675008887694599,26.078967813357195,0.07703645416925922,399.75955861587954,1.0,344.2211123366877,312.7747266796829,26.03931698085985,312.71604966514917,112.40074693109916,0.3651563245154008,False,True,228.6,115.62111233668773
3.88,200.88744426314992,25.400662483959817,-13.593546818359314,25.80804366367156,0.07623662477765915,391.47730712833146,1.0,344.70535491853394,313.3267504344081,26.00854662106239,313.3828659096233,112.44338847631863,0.6066688362488758,False,True,228.6,116.10535491853395
3.9,201.3927441675952,25.129594913282578,-13.513432887733662,25.53878733976908,0.07544170727335205,383.33242651249327,1.0,345.18959750038016,313.8787741891333,25.97777626126493,314.04968215409747,112.48603002153811,0.8481813479823508,False,True,228.6,116.58959750038017
3.92,201.8926386519073,24.860116338828746,-13.434643572363122,25.27117296812482,0.07465162550202192,375.3225304125394,1.0,344.8955112182163,314.36565115003987,25.618735309325302,314.35504986248316,112.4770390399495,0.7574501567587189,False,True,228.6,116.29551121821632
3.94,202.3871592376684,24.592200493398682,-13.357156028553943,25.005175334992206,0.07386630525272503,367.4452950368097,1.0,344.60142493605247,314.85252811094637,25.259694357385673,314.6604175708689,112.46804805836089,0.6667189655350868,False,True,228.6,116.00142493605247
3.96,202.87633691800926,24.32582156762225,-13.28094796852708,24.74076972642085,0.0730856737856213,359.6984529447807,1.0,344.55488308021546,315.3493707801824,25.0086833684941,315.1325456669655,112.47568256222566,0.6821122752391854,False,True,228.6,115.95488308021547
3.98,203.36020217668823,24.060954190387942,-13.205997640189059,24.477931910365996,0.07230965977927538,352.0797912534095,1.0,344.7558856507052,315.856179157748,24.86570234265059,315.771434150773,112.4999425515438,0.8036300858710194,False,True,228.6,116.15588565070519
4.0,203.8387849944516,23.797573420304225,-13.132283813002282,24.216638129908183,0.07153819331076183,344.5871502153565,1.0,344.9568882211949,316.36298753531355,24.72272131680708,316.41032263458055,112.52420254086195,0.9251478965028532,False,True,228.6,116.35688822119491
4.0200000000000005,204.3121148600987,23.53565473323243,-13.059785762475512,23.956865092627446,0.07077120582441104,337.2184217223501,1.0,343.90159103952107,316.75828364634816,24.02367495032641,316.5612832987226,112.45008317971877,0.6232327680420949,False,True,228.6,115.30159103952107
4.04,204.78022077083074,23.275174019040413,-12.988483258424166,23.698589969306468,0.0700086301281012,329.9715481085357,1.0,342.8462938578473,317.1535797573828,23.324628583845772,316.7122439628647,112.3759638185756,0.32131763958134996,False,True,228.6,114.24629385784729
4.0600000000000005,205.24313124911862,23.01610756440481,-12.918356550010435,23.44179037878766,0.06925040034865823,322.8445205938869,1.0,342.31175678089465,317.577284071005,22.858746195939002,317.12478653668404,112.33672960091678,0.15805109000540496,False,True,228.6,113.71175678089466
4.08,205.7008743462415,22.758432047060815,-12.849386352855852,23.18644438440011,0.06849645192141969,315.83537808977576,1.0,342.2979798086632,318.0293965872148,22.62602778660612,317.7989110201805,112.33238052674233,0.133433119314262,False,True,228.6,113.69797980866318
4.1,206.15347765085681,22.502124525896356,-12.781553836016649,22.932530486339843,0.06774672156784518,308.94220592005814,1.0,342.28420283643163,318.4815091034247,22.393309377273237,318.473035503677,112.32803145256787,0.10881514862311903,False,True,228.6,113.68420283643164
4.12,206.6009682966723,22.247162431817088,-12.714840610493303,22.680027614955236,0.06700114727579719,302.1631345976985,1.0,342.0552189722513,318.9006325222352,22.061922828422826,318.8452557070241,112.30347541779831,0.18622928283083978,False,True,228.6,113.45521897225129
4.14,207.04337296954924,21.993523559337252,-12.649228715971287,22.42891512489885,0.06625966828237767,295.49633865333533,1.0,341.8262351080709,319.31975594104574,21.730536279572434,319.21747591037115,112.27891938302875,0.2636434170385571,False,True,228.6,113.22623510807088
4.16,207.48071791475894,21.74118605802019,-12.584700609673295,22.179172789259173,0.06552222505670285,288.9400354902468,1.0,342.02356135722556,319.7683442613863,21.6024724304971,319.7161483913775,112.2901369454855,0.34441251476246604,False,True,228.6,113.42356135722557
4.18,207.9130289425213,21.49012842539259,-12.521239155835488,21.93078079533324,0.06478875928752127,282.49248430801225,1.0,342.6471977197153,320.2463974832569,21.67773128119686,320.3412731500431,112.33712810516856,0.4285365760025598,False,True,228.6,114.04719771971529
4.2,208.34033144027586,21.240329494653967,-12.458827612538835,21.683719735363795,0.06405921385595849,276.15198492066185,1.0,343.270834082205,320.7244507051275,21.752990131896624,320.9663979087087,112.38411926485162,0.5126606372426572,False,True,228.6,114.670834082205
4.22,208.76265037410116,20.991768431069534,-12.397449622262329,21.437970606109918,0.06333353283434676,269.91687682875505,1.0,343.37727955506244,321.15802697881503,21.583180612921435,321.2368464701601,112.3990928409792,0.5905016924586755,False,True,228.6,114.77727955506245
4.24,209.1800102936138,20.744424725685207,-12.337089202225293,21.193514805940936,0.06261166147773842,263.78553824495225,1.0,343.48372502791995,321.5916032525026,21.41337109394624,321.5072950316115,112.41406641710675,0.668342747674697,False,True,228.6,114.88372502791995
4.26,209.5924353440983,20.498278183421643,-12.277730733104802,20.950334126518044,0.0618935461994331,257.75638500538815,1.0,343.64277017683565,322.0232969197592,21.2711236921089,321.89718656387913,112.43331128880156,0.7722617752562579,False,True,228.6,115.04277017683566
4.28,209.9999492694111,20.25330891851895,-12.219358949697869,20.70841075202889,0.06117913456880882,251.82786969299227,1.0,343.8544150018097,322.4531079805849,21.156438407409418,322.4065210669631,112.45682745606362,0.9022587752033674,False,True,228.6,115.25441500180969
4.3,210.4025754180849,20.009497347559467,-12.161958931367437,20.46772725622524,0.06046837530266313,245.9984807224814,1.0,344.06605982678366,322.88291904141056,21.041753122709938,322.91585557004703,112.48034362332567,1.032255775150471,False,True,228.6,115.46605982678366
4.32,210.80033674948027,19.76682418250066,-12.105516093303812,20.22826659972194,0.05976121825732421,240.2667414495158,1.0,343.84396083308775,323.2663394321163,20.716952645343568,323.20040780637817,112.46963158306616,0.9492912517605703,False,True,228.6,115.24396083308775
4.34,211.19325583982658,19.525270423882695,-12.050016177046597,19.99001212772033,0.05905761442201358,234.63120930695084,1.0,343.6218618393918,323.649759822822,20.392152167977212,323.4849600427093,112.45891954280667,0.866326728370673,False,True,228.6,115.02186183939179
4.36,211.58135488737446,19.284817354863886,-11.995445244344253,19.7529475688809,0.05835751591560163,229.09047498381352,1.0,343.44719733078324,324.02995252352184,20.090544729542604,323.83627694468885,112.4509913624988,0.8051908056446901,False,True,228.6,114.84719733078325
4.38,211.9646557262082,19.045446528653564,-11.941789662006366,19.517057027845823,0.057660875964606555,223.64316147233725,1.0,343.3199673072621,324.40691753421584,19.812130330039775,324.25435851231686,112.44584704214255,0.7658834835826287,False,True,228.6,114.71996730726212
4.4,212.34317982312353,18.80713976901637,-11.889036097546581,19.282324991028165,0.056967648920373766,218.28792343976605,1.0,343.19273728374094,324.78388254490983,19.533715930536935,324.67244007994486,112.4407027217863,0.7265761615205655,False,True,228.6,114.59273728374095
4.42,212.7169482872332,18.569879161175063,-11.837171511167588,19.048736323218755,0.05627779024913488,213.0234463961212,1.0,342.69648792545775,325.1096695043297,19.06196602243439,324.9394723841543,112.39626983760546,0.4913176572949502,False,True,228.6,114.09648792545775
4.44,213.08598185051335,18.33364706392488,-11.78618315700604,18.81627628601268,0.05559125658650937,207.8484463612379,1.0,342.20023856717455,325.4354564637496,18.590216114331827,325.20650468836374,112.35183695342462,0.2560591530693245,False,True,228.6,113.60023856717456
4.46,213.45030091077854,18.098426076264438,-11.73605856619671,18.584930510884853,0.054908005658062184,202.76166852154458,1.0,342.2698532303374,325.8075393410856,18.4178015036856,325.6527636361155,112.35958071769493,0.3188826852623894,False,True,228.6,113.6698532303374
4.48,213.8099255204097,17.864199043644273,-11.686785543586282,18.354685012322594,0.054227996318166695,197.76188680582726,1.0,342.9053319149462,326.2259181363378,18.544722190495698,326.27824922740956,112.41950113041636,0.6797882538741504,False,True,228.6,114.30533191494621
4.5,214.16487538845217,17.630949054819894,-11.638352159667093,18.12552619206828,0.053551188562611325,192.84790326033834,1.0,343.540810599555,326.64429693158996,18.67164287730579,326.9037348187036,112.47942154313779,1.0406938224858955,False,True,228.6,114.94081059955502
4.5200000000000005,214.5151698878492,17.398659434810423,-11.59074674445502,17.8974408399304,0.05287754353107002,188.0185473549681,1.0,343.9072855142442,327.0396799219214,18.65484406824354,327.17433950865023,112.52798493435976,1.2554787209748361,False,True,228.6,115.30728551424423
4.54,214.8608280609626,17.167313739016247,-11.543957882997322,17.670416136271513,0.052207023514524165,183.27267533289057,1.0,344.2737604289334,327.43506291225276,18.638045259181297,327.4449441985969,112.57654832558174,1.4702636194637675,False,True,228.6,115.67376042893338
4.5600000000000005,215.20186862311408,16.936895749202343,-11.497974407778782,17.444439656921116,0.05153959196984637,178.60916961567773,1.0,344.43392582052155,327.8064993650065,18.51369698873446,327.74367552557686,112.60692582109641,1.5763493384057305,False,True,228.6,115.83392582052156
4.58,215.5383099690021,16.707389466226296,-11.452785400734216,17.21949937544526,0.050875213526575286,174.02693815670517,1.0,344.38778168900876,328.1539892801825,18.281799256903053,328.0705334895903,112.61911742090376,1.5737358778007255,False,True,228.6,115.78778168900877
4.6000000000000005,215.8701701746474,16.478779107875916,-11.408380179647718,16.995583671244663,0.05021385401090676,169.52491391677617,1.0,344.3416375574959,328.5014791953585,18.049901525071636,328.39739145360363,112.63130902071111,1.5711224171957205,False,True,228.6,115.74163755749592
4.62,216.19746700241888,16.251049103375774,-11.364748296034563,16.772681334935076,0.04955548046165615,165.10205428272803,1.0,343.8573429420381,328.7915857179954,17.57470310769735,328.60828133904505,112.59752601082104,1.3230071605957214,False,True,228.6,115.2573429420381
4.64,216.5202179056983,16.02418408821355,-11.321879531823361,16.550781574833508,0.048900061149486806,160.75734050833145,1.0,343.3730483265802,329.08169224063226,17.099504690323066,328.81917122448647,112.56374300093098,1.0748919039957225,False,True,228.6,114.77304832658021
4.66,216.83844003180883,15.79816890090006,-11.27976389135145,16.329874026173208,0.04824756560419846,156.48977720653104,1.0,343.1470509017836,329.3896862627975,16.76808491358415,329.1407951963042,112.55349804958452,0.9695022798660613,False,True,228.6,114.54705090178359
4.68,217.1521502275467,15.572988576823038,-11.238391601619144,16.109948758336248,0.04759796463615933,152.29839179890683,1.0,343.1793506676482,329.715567784491,16.580443777480653,329.57315325449827,112.56679115678165,1.00683828820676,False,True,228.6,114.57935066764819
4.7,217.46136504220567,15.348628344829685,-11.197753105518837,15.890996285782931,0.046951230368658184,148.18223403196583,1.0,343.2116504335128,330.04144930618446,16.392802641377145,330.0055113126923,112.58008426397879,1.0441742965474603,False,True,228.6,114.61165043351278
4.72,217.76610073159247,15.125073622733195,-11.157839058277592,15.673007578921919,0.04630733627008107,144.14037548447362,1.0,342.9977635129161,330.32952314806647,16.06089326407489,330.2375270498666,112.56676782176535,0.9352280865048767,False,True,228.6,114.3977635129161
4.74,218.06637326137303,14.902310013562142,-11.118640322424538,15.455974076835023,0.0456662571915667,140.1719091007571,1.0,342.7838765923195,330.61759698994854,15.728983886772621,330.46954278704095,112.55345137955193,0.8262818764622882,False,True,228.6,114.18387659231948
4.76,218.36219831142722,14.680323300656147,-11.080147966126715,15.23988770009664,0.04502796940494122,136.27594871526023,1.0,342.9331345368377,330.9390130232037,15.61595196146019,330.84219736544725,112.57902696476549,0.935250704860083,False,True,228.6,114.33313453683772
4.78,218.65359127906555,14.459099443977173,-11.042353258083129,15.024740866147896,0.04439245064819992,132.45162861172003,1.0,343.44553734647087,331.293771247832,15.72179748813759,331.35549078508546,112.64349457740605,1.2621345716982706,False,True,228.6,114.84553734647088
4.8,218.94056728241367,14.23862457627854,-11.005247663758848,14.810526505929351,0.04375968017470697,128.69810309004623,1.0,343.95794015610403,331.64852947246027,15.827643014814983,331.8687842047236,112.7079621900466,1.5890184385364439,False,True,228.6,115.35794015610404
4.82,219.22314116400526,14.018884998996503,-10.968822842323071,14.597238081826763,0.04312963880627439,125.0145460398269,1.0,343.7068388950151,331.9213923526723,15.4696025146362,331.89691172211747,112.70154006051894,1.4501778720976934,False,True,228.6,115.1068388950151
4.84,219.50132749404708,13.799867178486238,-10.933070642885612,14.384869607666712,0.042502308992296886,121.40015053083711,1.0,343.45573763392616,332.19425523288425,15.111562014457435,331.9250392395113,112.69511793099127,1.3113373056589492,False,True,228.6,114.85573763392617
4.86,219.77514057367335,13.581557742269505,-10.897983101162376,14.17341567057102,0.04187767487437843,117.85412841406598,1.0,343.26094188326556,332.4638980238325,14.787503691566503,332.1236987436639,112.69093360641452,1.2056016347510357,False,True,228.6,114.66094188326556
4.88,220.0445944381641,13.36394347530337,-10.863552436059415,13.962871454848532,0.0412557223569782,114.37570993328282,1.0,343.1224516430333,332.73032072551683,14.497427545963438,332.4928902345753,112.68898708678869,1.1329708593739651,False,True,228.6,114.52245164303329
4.9,220.30970286003839,13.147011316363468,-10.829771046487341,13.75323276822329,0.040636439184959364,110.96414334881736,1.0,342.983961402801,332.99674342720124,14.20735140036036,332.86208172548675,112.68704056716285,1.0603400839968913,False,True,228.6,114.38396140280102
4.92,220.57047935209903,12.930748354474753,-10.796631508164031,13.544496070504554,0.04001981502835257,107.61869457163365,1.0,342.4943386513137,333.2028557759531,13.675459868673148,332.99570204853967,112.63561379995966,0.7442207694031104,False,True,228.6,113.89433865131369
4.94,220.82693717040354,12.715141825404359,-10.764126570522379,13.336658504951224,0.039405841575080404,104.33864680795078,1.0,342.00471589982635,333.4089681247049,13.143568336985915,333.12932237159265,112.58418703275645,0.4281014548093154,False,True,228.6,113.40471589982636
4.96,221.07908931716264,12.500179108219452,-10.732249153723306,13.129717932576124,0.03879451263236805,101.12330021414907,1.0,341.65263178653106,333.62149295813083,12.698594278167429,333.3367925974328,112.54454696767313,0.23396428115912962,False,True,228.6,113.05263178653107
4.98,221.32694854357362,12.285847721900566,-10.700992345751,12.923672969649775,0.03818582423760758,97.97197156152956,1.0,341.43808631142787,333.84043027623085,12.340537692217653,333.6181127260602,112.51669360470967,0.1618092484525357,False,True,228.6,112.83808631142787
5.0,221.57052735258458,12.072135322013839,-10.67034939961375,12.718523028707917,0.03757977477957482,94.8839939107668,1.0,341.2235408363246,334.0593675943308,11.982481106267894,333.8994328546876,112.48884024174623,0.08965421574594501,False,True,228.6,112.62354083632462
5.0200000000000005,221.8098380015934,11.859029697437643,-10.640313730640184,12.514268363387881,0.03697636513095958,91.85871629572905,1.0,341.30452126193734,334.29837505983176,11.845714699207146,334.2581439184619,112.49172769188388,0.09382553616624353,False,True,228.6,112.70452126193734
5.04,222.0448925050818,11.646518767142323,-10.610878913875913,12.310910117458704,0.03637559879328747,88.89550341642078,1.0,341.38550168755006,334.53738252533265,11.708948292146406,334.6168549822362,112.49461514202154,0.09799685658654186,False,True,228.6,112.78550168755007
5.0600000000000005,222.27570263718542,11.434590577021101,-10.582038681577284,12.108450378447944,0.035777482055424095,85.99373534079386,1.0,341.4071223701734,334.7650220026352,11.526581238663754,334.86479176205387,112.49143295043467,0.09170813784507971,False,True,228.6,112.8071223701734
5.08,222.502279934201,11.223233296770145,-10.553786920799018,11.906892236311572,0.03518202416698065,83.15280721517355,1.0,341.36938330980746,334.9812934917392,11.298613538759204,335.00195425791486,112.48218111712328,0.07495937994185668,False,True,228.6,112.76938330980747
5.1000000000000005,222.72463569703143,11.01243521681601,-10.52611767106867,11.706239847642612,0.03458923752808573,80.37212898306281,1.0,341.3316442494415,335.1975649808433,11.070645838854643,335.13911675377585,112.47292928381188,0.05821062203863292,False,True,228.6,112.73164424944153
5.12,222.94278099357035,10.802184745288763,-10.499025122138551,11.506498505968084,0.03399913789714715,77.65112511208645,1.0,341.4200740444328,335.41905851049086,10.946767964242513,335.40993818604835,112.47942590908961,0.1441825428810566,False,True,228.6,112.8200740444328
5.14,223.15672666102608,10.592470405039396,-10.47250361180286,11.307674718744726,0.033411744618407874,74.98923432884706,1.0,341.5085038394241,335.64055204013835,10.822890089630384,335.6807596183208,112.48592253436735,0.2301544637234803,False,True,228.6,112.90850383942413
5.16,223.36648330818656,10.383280830700421,-10.44654762376221,11.109776291731748,0.032827080871300235,72.38590936147229,1.0,341.4790463218984,335.8406918446642,10.601578828375713,335.86189544653547,112.4762953087286,0.2189806447697953,False,True,228.6,112.87904632189841
5.18,223.5720613176261,10.17460476578889,-10.42115178551437,10.912812421494168,0.032245173943825256,69.84061668963568,1.0,341.33170149185577,336.0194779240683,10.282834180478513,335.9533456706922,112.45054423217334,0.110661086019994,False,True,228.6,112.73170149185577
5.2,223.77347084785436,9.966431059851487,-10.396310866244006,10.716793796874441,0.03166605553243237,67.3528363018398,1.0,341.18435666181307,336.19826400347245,9.9640895325813,336.044795894849,112.42479315561809,0.002341527270187882,False,True,228.6,112.58435666181308
