,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
131626,98.58,27.41,0.02,0.03,1.00,0.15,0.14,-0.14,-0.02,apogee estimate,0.00,0
131716,98.58,27.42,0.01,0.03,1.00,-0.20,-0.13,-0.87,-0.16,apogee estimate,0.00,0
131805,98.58,27.41,0.01,0.03,1.00,0.49,0.24,0.38,0.08,apogee estimate,0.00,0
131895,98.58,27.42,0.01,0.03,1.00,0.40,0.39,0.73,0.14,apogee estimate,0.00,0
131984,98.58,27.42,0.01,0.03,1.00,0.55,0.57,1.09,0.21,apogee estimate,0.00,0
132074,98.58,27.42,0.01,0.03,1.00,0.04,0.29,-0.01,0.00,apogee estimate,0.00,0
132163,98.58,27.42,0.01,0.03,1.00,0.34,0.32,0.09,0.02,apogee estimate,0.00,0
132309,98.58,27.42,0.01,0.03,1.00,0.31,0.32,0.06,0.01,apogee estimate,0.00,0
132400,98.58,27.42,0.01,0.03,1.00,0.35,0.35,0.11,0.02,apogee estimate,0.00,0
132488,98.58,27.42,0.01,0.03,1.00,0.08,0.17,-0.40,-0.08,apogee estimate,0.00,0
132579,98.58,27.42,0.01,0.03,1.00,0.45,0.33,0.14,0.03,apogee estimate,0.00,0
132668,98.58,27.43,0.02,0.03,1.00,0.23,0.27,-0.05,-0.01,apogee estimate,0.00,0
132758,98.58,27.42,0.01,0.03,1.00,0.60,0.50,0.64,0.13,apogee estimate,0.00,0
132862,98.58,27.42,0.02,0.03,1.00,0.15,0.30,-0.10,-0.02,apogee estimate,0.00,0
132951,98.58,27.42,0.01,0.03,1.00,0.57,0.49,0.47,0.09,apogee estimate,0.00,0
133041,98.58,27.42,0.02,0.03,1.00,0.32,0.41,0.11,0.02,apogee estimate,0.00,0
133130,98.58,27.43,0.02,0.03,1.00,0.14,0.23,-0.44,-0.08,apogee estimate,0.00,0
133220,98.58,27.43,0.01,0.03,1.00,0.19,0.16,-0.52,-0.09,apogee estimate,0.00,0
133310,98.58,27.43,0.02,0.03,1.00,0.25,0.18,-0.34,-0.06,apogee estimate,0.00,0
133400,98.58,27.44,0.01,0.03,1.00,-0.11,-0.06,-0.97,-0.17,apogee estimate,0.00,0
133503,98.58,27.43,0.02,0.03,1.00,0.47,0.24,0.15,0.03,apogee estimate,0.00,0
133594,98.58,27.43,0.01,0.03,1.00,0.14,0.18,-0.06,-0.01,apogee estimate,0.00,0
133682,98.58,27.42,0.01,0.03,1.00,0.28,0.25,0.16,0.04,apogee estimate,0.00,0
133773,98.58,27.43,0.02,0.03,1.00,0.16,0.20,-0.03,-0.00,apogee estimate,0.00,0
133861,98.58,27.43,0.01,0.03,1.00,0.08,0.11,-0.27,-0.05,apogee estimate,0.00,0
133951,98.58,27.43,0.01,0.03,1.00,0.50,0.37,0.55,0.11,apogee estimate,0.00,0
134039,98.58,27.44,0.01,0.03,1.00,0.31,0.37,0.43,0.08,apogee estimate,0.00,0
134144,98.58,27.43,0.02,0.03,1.00,0.26,0.34,0.20,0.04,apogee estimate,0.00,0
134234,98.58,27.44,0.01,0.03,1.00,0.36,0.37,0.26,0.05,apogee estimate,0.00,0
134323,98.58,27.44,0.01,0.03,1.00,0.33,0.37,0.18,0.03,apogee estimate,0.00,0
134413,98.58,27.44,0.01,0.03,1.00,0.43,0.43,0.31,0.06,apogee estimate,0.00,0
134502,98.58,27.43,0.01,0.03,1.00,0.35,0.40,0.16,0.03,apogee estimate,0.00,0
134592,98.58,27.43,0.01,0.03,1.00,0.42,0.43,0.20,0.03,apogee estimate,0.00,0
134695,98.58,27.44,0.01,0.03,1.00,-0.06,0.08,-0.83,-0.15,apogee estimate,0.00,0
134786,98.58,27.44,0.01,0.03,1.00,0.62,0.41,0.30,0.06,apogee estimate,0.00,0
134874,98.58,27.44,0.02,0.03,1.00,0.42,0.44,0.34,0.06,apogee estimate,0.00,0
134964,98.58,27.44,0.01,0.03,1.00,0.46,0.49,0.38,0.07,apogee estimate,0.00,0
135052,98.58,27.44,0.01,0.03,1.00,0.24,0.34,-0.14,-0.03,apogee estimate,0.00,0
135142,98.58,27.44,0.02,0.03,1.00,0.34,0.33,-0.16,-0.03,apogee estimate,0.00,0
135231,98.58,27.44,0.01,0.03,1.00,-0.16,-0.04,-1.19,-0.22,apogee estimate,0.00,0
135336,98.58,27.44,0.01,0.03,1.00,0.05,-0.10,-1.03,-0.18,apogee estimate,0.00,0
135426,98.58,27.44,0.01,0.03,1.00,0.32,0.12,-0.14,-0.02,apogee estimate,0.00,0
135515,98.58,27.45,0.01,0.03,1.00,0.18,0.15,-0.02,0.00,apogee estimate,0.00,0
135605,98.58,27.45,0.01,0.03,1.00,0.35,0.29,0.39,0.08,apogee estimate,0.00,0
135695,98.58,27.45,0.02,0.03,1.00,0.16,0.23,0.11,0.03,apogee estimate,0.00,0
135785,98.58,27.45,0.01,0.03,1.00,0.33,0.31,0.32,0.07,apogee estimate,0.00,0
135888,98.58,27.45,0.02,0.03,1.00,0.35,0.37,0.40,0.08,apogee estimate,0.00,0
135978,98.58,27.45,0.01,0.03,1.00,0.50,0.50,0.69,0.13,apogee estimate,0.00,0
136066,98.58,27.45,0.02,0.03,1.00,-0.04,0.17,-0.43,-0.08,apogee estimate,0.00,0
136157,98.58,27.45,0.02,0.03,1.00,-0.08,-0.05,-0.96,-0.18,apogee estimate,0.00,0
136245,98.58,27.46,0.02,0.03,0.99,0.02,-0.08,-0.83,-0.15,apogee estimate,0.00,0
136336,98.58,27.45,0.01,0.03,1.00,0.23,0.06,-0.20,-0.03,apogee estimate,0.00,0
136425,98.58,27.45,0.01,0.03,1.00,0.09,0.07,-0.14,-0.02,apogee estimate,0.00,0
136530,98.58,27.45,0.01,0.03,1.00,0.40,0.30,0.57,0.11,apogee estimate,0.00,0
136620,98.58,27.45,0.01,0.03,1.00,0.36,0.40,0.71,0.13,apogee estimate,0.00,0
136709,98.58,27.46,0.01,0.03,1.00,0.33,0.41,0.57,0.11,apogee estimate,0.00,0
136799,98.58,27.45,0.01,0.03,1.00,0.07,0.22,-0.13,-0.03,apogee estimate,0.00,0
136888,98.58,27.46,0.01,0.02,1.00,0.35,0.30,0.14,0.02,apogee estimate,0.00,0
136978,98.58,27.45,0.02,0.03,1.00,0.42,0.40,0.40,0.07,apogee estimate,0.00,0
137124,98.58,27.45,0.02,0.03,1.00,0.43,0.48,0.47,0.08,apogee estimate,0.00,0
137212,98.58,27.45,0.02,0.03,1.00,0.36,0.42,0.20,0.03,apogee estimate,0.00,0
137302,98.58,27.46,0.02,0.03,1.00,0.37,0.40,0.10,0.01,apogee estimate,0.00,0
137391,98.58,27.46,0.02,0.03,1.00,0.23,0.29,-0.24,-0.06,apogee estimate,0.00,0
137482,98.58,27.46,0.01,0.02,1.00,0.33,0.29,-0.18,-0.05,apogee estimate,0.00,0
137570,98.58,27.46,0.01,0.02,1.00,-0.06,0.03,-0.91,-0.19,apogee estimate,0.00,0
137661,98.58,27.46,0.02,0.03,1.00,0.30,0.14,-0.35,-0.08,apogee estimate,0.00,0
137765,98.58,27.46,0.02,0.03,1.00,0.19,0.14,-0.27,-0.06,apogee estimate,0.00,0
137854,98.57,27.46,0.02,0.03,1.00,0.68,0.52,0.91,0.15,apogee estimate,0.00,0
137944,98.58,27.46,0.01,0.02,1.00,0.40,0.52,0.67,0.11,apogee estimate,0.00,0
138033,98.58,27.47,0.01,0.02,1.00,0.08,0.27,-0.23,-0.06,apogee estimate,0.00,0
138123,98.58,27.47,0.02,0.03,1.00,0.50,0.41,0.26,0.03,apogee estimate,0.00,0
138212,98.58,27.47,0.01,0.03,1.00,-0.18,0.02,-0.98,-0.20,apogee estimate,0.00,0
138316,98.58,27.47,0.02,0.03,1.00,0.35,0.16,-0.30,-0.07,apogee estimate,0.00,0
138405,98.58,27.46,0.01,0.03,1.00,0.25,0.20,-0.10,-0.03,apogee estimate,0.00,0
138496,98.58,27.47,0.01,0.02,1.00,0.10,0.12,-0.32,-0.07,apogee estimate,0.00,0
138584,98.58,27.47,0.01,0.03,1.00,-0.07,-0.04,-0.72,-0.15,apogee estimate,0.00,0
138675,98.58,27.47,0.02,0.03,1.00,0.55,0.31,0.49,0.08,apogee estimate,0.00,0
138763,98.58,27.47,0.02,0.03,1.00,0.35,0.39,0.60,0.10,apogee estimate,0.00,0
138854,98.58,27.47,0.01,0.03,1.00,0.21,0.31,0.23,0.03,apogee estimate,0.00,0
138957,98.58,27.46,0.01,0.03,1.00,0.14,0.21,-0.14,-0.04,apogee estimate,0.00,0
139046,98.58,27.47,0.01,0.02,1.00,0.29,0.26,0.05,-0.00,apogee estimate,0.00,0
139136,98.58,27.48,0.01,0.02,1.00,0.40,0.36,0.33,0.05,apogee estimate,0.00,0
139225,98.58,27.47,0.01,0.03,1.00,0.29,0.34,0.19,0.02,apogee estimate,0.00,0
139315,98.58,27.47,0.02,0.03,1.00,0.33,0.35,0.17,0.02,apogee estimate,0.00,0
139404,98.58,27.48,0.01,0.02,1.00,0.23,0.28,-0.08,-0.03,apogee estimate,0.00,0
139494,98.58,27.47,0.02,0.03,1.00,0.28,0.27,-0.09,-0.03,apogee estimate,0.00,0
139597,98.58,27.48,0.02,0.03,1.00,0.20,0.21,-0.24,-0.06,apogee estimate,0.00,0
139688,98.58,27.47,0.01,0.02,1.00,0.17,0.16,-0.33,-0.07,apogee estimate,0.00,0
139776,98.58,27.48,0.01,0.02,1.00,0.45,0.34,0.27,0.04,apogee estimate,0.00,0
139867,98.58,27.48,0.02,0.02,1.00,0.34,0.36,0.27,0.04,apogee estimate,0.00,0
139955,98.58,27.48,0.01,0.03,1.00,0.15,0.23,-0.18,-0.04,apogee estimate,0.00,0
140045,98.58,27.48,0.02,0.03,1.00,-0.08,-0.00,-0.84,-0.17,apogee estimate,0.00,0
140148,98.58,27.49,0.02,0.02,1.00,0.23,0.09,-0.35,-0.07,apogee estimate,0.00,0
140237,98.58,27.49,0.02,0.02,1.00,-0.03,-0.03,-0.60,-0.12,apogee estimate,0.00,0
140327,98.58,27.49,0.02,0.02,1.00,0.31,0.16,0.08,0.01,apogee estimate,0.00,0
140416,98.58,27.48,0.02,0.02,1.00,0.29,0.26,0.35,0.06,apogee estimate,0.00,0
140505,98.58,27.49,0.01,0.02,1.00,0.12,0.19,0.08,0.01,apogee estimate,0.00,0
140599,98.58,27.49,0.02,0.02,1.00,0.09,0.13,-0.14,-0.03,apogee estimate,0.00,0
140688,98.58,27.49,0.02,0.02,1.00,0.34,0.27,0.31,0.05,apogee estimate,0.00,0
140791,98.58,27.49,0.02,0.02,1.00,0.24,0.28,0.25,0.04,apogee estimate,0.00,0
140882,98.58,27.49,0.02,0.03,1.00,0.30,0.32,0.32,0.05,apogee estimate,0.00,0
140970,98.58,27.49,0.02,0.02,1.00,0.12,0.20,-0.09,-0.03,apogee estimate,0.00,0
141061,98.58,27.50,0.01,0.02,1.00,0.49,0.40,0.48,0.08,apogee estimate,0.00,0
141149,98.58,27.49,0.01,0.02,1.00,0.37,0.42,0.44,0.07,apogee estimate,0.00,0
141240,98.58,27.49,0.02,0.03,1.00,0.16,0.27,-0.11,-0.03,apogee estimate,0.00,0
141344,98.58,27.49,0.01,0.03,1.00,0.35,0.32,0.06,0.00,apogee estimate,0.00,0
141433,98.58,27.49,0.02,0.03,1.00,0.49,0.45,0.42,0.07,apogee estimate,0.00,0
141523,98.58,27.50,0.02,0.02,1.00,0.12,0.25,-0.26,-0.06,apogee estimate,0.00,0
141612,98.58,27.50,0.01,0.02,1.00,0.25,0.23,-0.26,-0.06,apogee estimate,0.00,0
141701,98.58,27.50,0.01,0.03,1.00,0.23,0.21,-0.27,-0.06,apogee estimate,0.00,0
141790,98.58,27.49,0.02,0.03,1.00,0.37,0.30,0.06,0.00,apogee estimate,0.00,0
141879,98.58,27.50,0.02,0.03,1.00,0.16,0.20,-0.22,-0.05,apogee estimate,0.00,0
142025,98.58,27.49,0.02,0.03,1.00,0.17,0.14,-0.31,-0.06,apogee estimate,0.00,0
142114,98.58,27.50,0.02,0.03,1.00,0.20,0.16,-0.18,-0.04,apogee estimate,0.00,0
142205,98.58,27.50,0.01,0.02,1.00,0.50,0.39,0.48,0.10,apogee estimate,0.00,0
142294,98.58,27.50,0.01,0.02,1.00,0.14,0.26,-0.01,-0.00,apogee estimate,0.00,0
142385,98.58,27.50,0.02,0.03,1.00,0.36,0.33,0.20,0.04,apogee estimate,0.00,0
142474,98.58,27.51,0.01,0.03,1.00,-0.02,0.10,-0.53,-0.11,apogee estimate,0.00,0
142579,98.58,27.50,0.01,0.03,1.00,0.11,0.05,-0.53,-0.10,apogee estimate,0.00,0
142669,98.58,27.51,0.02,0.03,1.00,0.33,0.22,0.08,0.01,apogee estimate,0.00,0
142758,98.58,27.50,0.01,0.03,1.00,0.39,0.35,0.44,0.08,apogee estimate,0.00,0
142848,98.58,27.51,0.01,0.02,1.00,0.33,0.37,0.41,0.07,apogee estimate,0.00,0
142937,98.58,27.51,0.02,0.03,1.00,0.07,0.19,-0.23,-0.05,apogee estimate,0.00,0
143027,98.58,27.52,0.02,0.03,1.00,0.14,0.13,-0.34,-0.07,apogee estimate,0.00,0
143116,98.58,27.51,0.02,0.02,1.00,0.35,0.26,0.12,0.02,apogee estimate,0.00,0
143221,98.58,27.51,0.02,0.03,1.00,0.43,0.40,0.48,0.08,apogee estimate,0.00,0
143309,98.58,27.52,0.01,0.02,1.00,0.14,0.25,-0.07,-0.02,apogee estimate,0.00,0
143399,98.58,27.51,0.01,0.02,1.00,0.46,0.39,0.36,0.06,apogee estimate,0.00,0
143487,98.58,27.51,0.02,0.03,1.00,-0.02,0.14,-0.48,-0.10,apogee estimate,0.00,0
143578,98.58,27.51,0.02,0.03,1.00,0.26,0.18,-0.22,-0.05,apogee estimate,0.00,0
143666,98.58,27.52,0.02,0.03,1.00,0.03,0.05,-0.56,-0.11,apogee estimate,0.00,0
143771,98.58,27.52,0.02,0.03,1.00,0.29,0.17,-0.06,-0.01,apogee estimate,0.00,0
143860,98.58,27.52,0.01,0.03,1.00,0.35,0.30,0.34,0.06,apogee estimate,0.00,0
143949,98.58,27.52,0.01,0.02,1.00,0.01,0.12,-0.27,-0.05,apogee estimate,0.00,0
144039,98.58,27.52,0.01,0.02,1.00,0.30,0.23,0.10,0.01,apogee estimate,0.00,0
144128,98.58,27.51,0.01,0.02,1.00,0.39,0.35,0.45,0.08,apogee estimate,0.00,0
144218,98.58,27.51,0.02,0.03,1.00,0.05,0.17,-0.19,-0.04,apogee estimate,0.00,0
144307,98.58,27.52,0.02,0.03,1.00,0.44,0.35,0.36,0.06,apogee estimate,0.00,0
144411,98.58,27.52,0.01,0.03,1.00,0.27,0.32,0.20,0.03,apogee estimate,0.00,0
144499,98.58,27.52,0.01,0.02,1.00,0.18,0.24,-0.10,-0.03,apogee estimate,0.00,0
144590,98.58,27.52,0.01,0.02,1.00,0.09,0.12,-0.41,-0.08,apogee estimate,0.00,0
144678,98.58,27.52,0.02,0.03,1.00,0.37,0.26,0.09,0.01,apogee estimate,0.00,0
144769,98.58,27.52,0.02,0.03,1.00,0.27,0.27,0.12,0.02,apogee estimate,0.00,0
144858,98.58,27.53,0.02,0.03,1.00,0.04,0.12,-0.38,-0.07,apogee estimate,0.00,0
144963,98.58,27.52,0.01,0.03,1.00,0.24,0.17,-0.12,-0.03,apogee estimate,0.00,0
145053,98.58,27.53,0.01,0.03,1.00,0.07,0.08,-0.35,-0.07,apogee estimate,0.00,0
145142,98.58,27.53,0.01,0.02,1.00,0.14,0.09,-0.24,-0.05,apogee estimate,0.00,0
145232,98.58,27.53,0.01,0.03,1.00,0.16,0.12,-0.09,-0.02,apogee estimate,0.00,0
145321,98.58,27.53,0.02,0.03,1.00,0.24,0.20,0.16,0.03,apogee estimate,0.00,0
145411,98.58,27.53,0.01,0.03,1.00,0.39,0.35,0.56,0.10,apogee estimate,0.00,0
145500,98.58,27.53,0.01,0.03,1.00,0.02,0.17,-0.12,-0.02,apogee estimate,0.00,0
145604,98.58,27.53,0.01,0.02,1.00,0.27,0.23,0.10,0.02,apogee estimate,0.00,0
145692,98.58,27.53,0.01,0.02,1.00,0.04,0.10,-0.31,-0.06,apogee estimate,0.00,0
145782,98.58,27.53,0.01,0.03,1.00,0.00,0.00,-0.51,-0.10,apogee estimate,0.00,0
145870,98.58,27.53,0.02,0.03,1.00,0.31,0.17,0.11,0.02,apogee estimate,0.00,0
145961,98.58,27.53,0.01,0.03,1.00,0.32,0.29,0.43,0.08,apogee estimate,0.00,0
146049,98.58,27.53,0.01,0.03,1.00,0.43,0.43,0.73,0.14,apogee estimate,0.00,0
146140,98.58,27.53,0.01,0.03,1.00,0.34,0.43,0.56,0.10,apogee estimate,0.00,0
146244,98.58,27.53,0.01,0.03,1.00,0.44,0.49,0.58,0.10,apogee estimate,0.00,0
146333,98.58,27.53,0.02,0.03,1.00,0.43,0.50,0.45,0.08,apogee estimate,0.00,0
146423,98.58,27.54,0.01,0.03,1.00,0.48,0.52,0.41,0.07,apogee estimate,0.00,0
146512,98.58,27.54,0.01,0.03,1.00,0.06,0.23,-0.55,-0.11,apogee estimate,0.00,0
146602,98.58,27.54,0.01,0.03,1.00,0.14,0.11,-0.75,-0.15,apogee estimate,0.00,0
146691,98.58,27.54,0.01,0.03,1.00,0.20,0.11,-0.57,-0.11,apogee estimate,0.00,0
146836,98.58,27.54,0.02,0.03,1.00,0.20,0.10,-0.40,-0.08,apogee estimate,0.00,0
146926,98.58,27.53,0.01,0.02,1.00,0.43,0.33,0.32,0.06,apogee estimate,0.00,0
147014,98.58,27.54,0.01,0.03,1.00,0.11,0.20,-0.12,-0.03,apogee estimate,0.00,0
147105,98.58,27.54,0.02,0.03,1.00,0.52,0.41,0.51,0.10,apogee estimate,0.00,0
147194,98.58,27.55,0.01,0.03,1.00,-0.03,0.15,-0.39,-0.08,apogee estimate,0.00,0
147285,98.58,27.54,0.02,0.03,1.00,0.20,0.15,-0.28,-0.06,apogee estimate,0.00,0
147374,98.58,27.54,0.02,0.02,1.00,0.14,0.12,-0.30,-0.06,apogee estimate,0.00,0
147479,98.58,27.54,0.02,0.03,1.00,0.47,0.35,0.44,0.08,apogee estimate,0.00,0
147569,98.58,27.55,0.01,0.03,1.00,0.14,0.23,-0.02,-0.01,apogee estimate,0.00,0
147658,98.58,27.54,0.02,0.03,1.00,0.16,0.18,-0.16,-0.03,apogee estimate,0.00,0
147748,98.58,27.55,0.01,0.02,1.00,0.34,0.28,0.16,0.03,apogee estimate,0.00,0
147837,98.58,27.55,0.01,0.03,1.00,0.20,0.24,0.00,-0.00,apogee estimate,0.00,0
147927,98.58,27.55,0.01,0.02,1.00,-0.09,0.00,-0.68,-0.13,apogee estimate,0.00,0
148031,98.58,27.55,0.01,0.03,1.00,0.52,0.32,0.40,0.07,apogee estimate,0.00,0
148121,98.58,27.55,0.01,0.03,1.00,-0.04,0.09,-0.37,-0.07,apogee estimate,0.00,0
148210,98.58,27.55,0.02,0.03,1.00,0.23,0.16,-0.08,-0.02,apogee estimate,0.00,0
148301,98.58,27.56,0.02,0.03,1.00,0.16,0.15,-0.07,-0.02,apogee estimate,0.00,0
148390,98.58,27.55,0.02,0.03,1.00,0.28,0.24,0.20,0.04,apogee estimate,0.00,0
148480,98.58,27.56,0.01,0.03,1.00,0.55,0.48,0.86,0.16,apogee estimate,0.00,0
148568,98.58,27.55,0.01,0.03,1.00,0.55,0.61,1.03,0.18,apogee estimate,0.00,0
148673,98.58,27.56,0.01,0.03,1.00,0.19,0.41,0.17,0.02,apogee estimate,0.00,0
148763,98.58,27.56,0.02,0.03,1.00,0.22,0.28,-0.25,-0.05,apogee estimate,0.00,0
148853,98.58,27.56,0.01,0.03,1.00,0.14,0.16,-0.54,-0.11,apogee estimate,0.00,0
148943,98.58,27.56,0.01,0.03,1.00,0.20,0.14,-0.46,-0.09,apogee estimate,0.00,0
149032,98.58,27.56,0.01,0.03,1.00,0.20,0.14,-0.33,-0.06,apogee estimate,0.00,0
149122,98.58,27.56,0.02,0.03,1.00,0.26,0.19,-0.10,-0.02,apogee estimate,0.00,0
149225,98.58,27.56,0.01,0.03,1.00,0.14,0.14,-0.21,-0.04,apogee estimate,0.00,0
149315,98.58,27.56,0.01,0.03,1.00,0.49,0.38,0.52,0.10,apogee estimate,0.00,0
149403,98.58,27.56,0.02,0.03,1.00,0.38,0.43,0.53,0.10,apogee estimate,0.00,0
149493,98.58,27.56,0.01,0.03,1.00,0.07,0.22,-0.21,-0.04,apogee estimate,0.00,0
149581,98.58,27.57,0.01,0.03,1.00,0.38,0.31,0.13,0.02,apogee estimate,0.00,0
149672,98.58,27.56,0.01,0.03,1.00,0.29,0.31,0.09,0.01,apogee estimate,0.00,0
149760,98.58,27.56,0.01,0.03,1.00,0.41,0.39,0.29,0.05,apogee estimate,0.00,0
149864,98.58,27.56,0.01,0.03,1.00,0.36,0.40,0.24,0.04,apogee estimate,0.00,0
149954,98.58,27.57,0.01,0.03,1.00,0.24,0.30,-0.10,-0.02,apogee estimate,0.00,0
150043,98.58,27.57,0.02,0.03,1.00,0.50,0.44,0.32,0.05,apogee estimate,0.00,0
150133,98.58,27.57,0.01,0.03,1.00,0.22,0.31,-0.14,-0.03,apogee estimate,0.00,0
150222,98.58,27.57,0.01,0.03,1.00,0.15,0.19,-0.47,-0.09,apogee estimate,0.00,0
150312,98.58,27.57,0.01,0.03,1.00,0.44,0.32,0.06,0.01,apogee estimate,0.00,0
150415,98.58,27.57,0.01,0.03,1.00,0.04,0.12,-0.53,-0.10,apogee estimate,0.00,0
150506,98.58,27.57,0.01,0.03,1.00,0.28,0.19,-0.20,-0.04,apogee estimate,0.00,0
150594,98.58,27.58,0.01,0.02,1.00,0.06,0.08,-0.48,-0.09,apogee estimate,0.00,0
150685,98.58,27.57,0.01,0.03,1.00,0.55,0.37,0.48,0.09,apogee estimate,0.00,0
150773,98.58,27.57,0.01,0.03,1.00,0.29,0.35,0.32,0.06,apogee estimate,0.00,0
150864,98.58,27.57,0.01,0.03,1.00,0.34,0.37,0.30,0.05,apogee estimate,0.00,0
150952,98.58,27.57,0.01,0.02,1.00,0.45,0.46,0.46,0.08,apogee estimate,0.00,0
151057,98.58,27.58,0.01,0.03,1.00,-0.04,0.13,-0.58,-0.11,apogee estimate,0.00,0
151147,98.58,27.57,0.01,0.03,1.00,-0.03,-0.04,-0.94,-0.17,apogee estimate,0.00,0
151236,98.58,27.58,0.01,0.03,1.00,0.12,-0.01,-0.62,-0.11,apogee estimate,0.00,0
151324,98.58,27.58,0.02,0.02,1.00,0.31,0.16,0.03,0.01,apogee estimate,0.00,0
151418,98.58,27.58,0.01,0.02,1.00,-0.04,0.02,-0.40,-0.07,apogee estimate,0.00,0
151507,98.58,27.58,0.01,0.03,1.00,0.05,0.01,-0.33,-0.05,apogee estimate,0.00,0
151596,98.58,27.58,0.01,0.03,1.00,0.15,0.08,-0.03,0.00,apogee estimate,0.00,0
151715,98.58,27.58,0.01,0.03,1.00,0.40,0.32,0.64,0.13,apogee estimate,0.00,0
151805,98.57,27.57,0.01,0.03,1.00,0.70,0.68,1.49,0.28,apogee estimate,0.00,0
151894,98.58,27.58,0.01,0.03,1.00,0.35,0.58,0.85,0.16,apogee estimate,0.00,0
151984,98.58,27.58,0.01,0.03,1.00,0.31,0.47,0.33,0.05,apogee estimate,0.00,0
152073,98.58,27.59,0.01,0.03,1.00,0.02,0.18,-0.59,-0.12,apogee estimate,0.00,0
152163,98.58,27.59,0.01,0.02,1.00,-0.05,-0.04,-1.09,-0.22,apogee estimate,0.00,0
152266,98.58,27.58,0.01,0.03,1.00,0.01,-0.12,-1.02,-0.20,apogee estimate,0.00,0
152356,98.58,27.58,0.01,0.03,1.00,0.43,0.20,0.15,0.02,apogee estimate,0.00,0
152444,98.58,27.59,0.01,0.03,1.00,-0.02,0.06,-0.30,-0.06,apogee estimate,0.00,0
152534,98.58,27.59,0.01,0.03,1.00,0.49,0.34,0.59,0.10,apogee estimate,0.00,0
152622,98.58,27.59,0.01,0.03,1.00,-0.15,0.04,-0.43,-0.09,apogee estimate,0.00,0
152712,98.58,27.59,0.02,0.03,1.00,0.33,0.21,0.17,0.02,apogee estimate,0.00,0
152800,98.58,27.59,0.01,0.03,1.00,0.40,0.36,0.57,0.10,apogee estimate,0.00,0
152905,98.58,27.58,0.01,0.03,1.00,0.42,0.46,0.70,0.12,apogee estimate,0.00,0
152995,98.58,27.59,0.02,0.03,1.00,0.46,0.52,0.71,0.12,apogee estimate,0.00,0
153084,98.58,27.59,0.01,0.03,1.00,0.51,0.57,0.68,0.11,apogee estimate,0.00,0
153174,98.58,27.59,0.01,0.03,1.00,0.40,0.51,0.32,0.04,apogee estimate,0.00,0
153263,98.58,27.59,0.01,0.03,1.00,0.04,0.20,-0.66,-0.14,apogee estimate,0.00,0
153353,98.58,27.60,0.01,0.03,1.00,0.12,0.08,-0.85,-0.18,apogee estimate,0.00,0
153456,98.58,27.59,0.01,0.03,1.00,0.21,0.09,-0.60,-0.13,apogee estimate,0.00,0
153546,98.58,27.59,0.01,0.03,1.00,0.18,0.10,-0.42,-0.09,apogee estimate,0.00,0
153634,98.58,27.60,0.01,0.03,1.00,0.20,0.13,-0.22,-0.05,apogee estimate,0.00,0
153725,98.58,27.60,0.01,0.03,1.00,0.19,0.15,-0.11,-0.03,apogee estimate,0.00,0
153813,98.58,27.60,0.01,0.03,1.00,0.09,0.10,-0.25,-0.06,apogee estimate,0.00,0
153904,98.58,27.60,0.02,0.03,1.00,0.17,0.13,-0.10,-0.03,apogee estimate,0.00,0
153992,98.58,27.60,0.01,0.03,1.00,-0.15,-0.08,-0.69,-0.14,apogee estimate,0.00,0
154096,98.58,27.60,0.02,0.03,1.00,0.25,0.09,-0.00,-0.01,apogee estimate,0.00,0
154186,98.58,27.61,0.01,0.03,1.00,0.06,0.07,-0.08,-0.02,apogee estimate,0.00,0
154275,98.58,27.60,0.01,0.03,1.00,-0.02,-0.00,-0.26,-0.05,apogee estimate,0.00,0
154364,98.58,27.61,0.01,0.03,1.00,0.06,0.02,-0.14,-0.03,apogee estimate,0.00,0
154453,98.58,27.61,0.01,0.03,1.00,0.16,0.10,0.14,0.02,apogee estimate,0.00,0
154543,98.58,27.61,0.01,0.03,1.00,0.30,0.25,0.56,0.10,apogee estimate,0.00,0
154646,98.58,27.61,0.01,0.03,1.00,0.03,0.15,0.10,0.01,apogee estimate,0.00,0
154736,98.58,27.61,0.01,0.03,1.00,0.15,0.16,0.10,0.01,apogee estimate,0.00,0
154825,98.58,27.61,0.01,0.03,1.00,0.13,0.15,0.04,0.00,apogee estimate,0.00,0
154915,98.58,27.61,0.01,0.03,1.00,0.25,0.22,0.26,0.04,apogee estimate,0.00,0
155003,98.58,27.61,0.01,0.03,1.00,0.30,0.30,0.41,0.07,apogee estimate,0.00,0
155093,98.58,27.61,0.02,0.03,1.00,0.34,0.37,0.52,0.09,apogee estimate,0.00,0
155181,98.58,27.61,0.02,0.03,1.00,0.27,0.34,0.31,0.05,apogee estimate,0.00,0
155286,98.58,27.61,0.01,0.03,1.00,0.39,0.41,0.42,0.07,apogee estimate,0.00,0
155376,98.58,27.61,0.02,0.03,1.00,0.18,0.27,-0.08,-0.03,apogee estimate,0.00,0
155465,98.58,27.61,0.02,0.03,1.00,0.34,0.31,0.04,-0.00,apogee estimate,0.00,0
155554,98.58,27.61,0.01,0.03,1.00,0.32,0.32,0.06,0.00,apogee estimate,0.00,0
155643,98.58,27.61,0.01,0.03,1.00,0.16,0.21,-0.28,-0.06,apogee estimate,0.00,0
