Time_s,Simulated_Altitude_AGL_m,Raw_Barometer_Altitude_AGL_m,Filtered_Altitude_AGL_m,Simulated_Velocity_ms,Filtered_Velocity_ms,Deployment_Level,Predicted_Apogee_AGL_m,Motor_Burning,Control_Active,Target_Apogee_AGL_m,Environment_Elevation_m,Apogee_Prediction_Cd,Temperature_C,Filtered_Acceleration_ms2,Raw_Accelerometer_ms2,Altitude_Error_m,Velocity_Error_ms,Apogee_Error_m,Flight_Altitude_AGL_m,Flight_Velocity_Total_ms,Flight_Acceleration_ms2,Flight_Mach_Number,Flight_Dynamic_Pressure_Pa,Environment_Temperature_C
3.6,181.18342182052675,181.4368580261734,181.4461561287948,32.71116817857006,32.8779177270267,0.8175000000000003,228.62470321046067,False,True,228.6,260,0.8,12.135609033756168,-13.100000000009297,-13.100000000000001,0.2627343082680511,0.16674954845663592,0.0247032104606717,181.18342182052675,33.15872094500282,13.256458680884576,0.0979626580653798,645.5882544158477,285.2872535280134
3.6,181.18342182052675,181.4368580261734,181.44482524963914,32.71116817857006,32.87339024028,0.8175000000000003,228.6121609389204,False,True,228.6,260,0.8,12.135609033756168,-13.100000000000001,-13.100000000000001,0.26140342911239145,0.16222206170994014,0.012160938920402486,181.18342182052675,33.15872094500282,13.256458680884576,0.0979626580653798,645.5882544158477,285.2872535280134
3.6500000000000004,182.8024840164299,183.06957867333892,183.07168690398765,32.05245910231193,32.21695041924588,0.8175000000000003,228.62140417004966,False,True,228.6,260,0.8,12.12501465273175,-12.700000000045438,-12.700000000000001,0.26920288755775346,0.16449131693395458,0.021404170049663662,182.8024840164299,32.50414851541877,13.119226913414543,0.09603070348579705,620.2532191582404,285.27674777380776
3.6500000000000004,182.8024840164299,183.06957867333892,183.0714062866564,32.05245910231193,32.21590215731007,0.8175000000000003,228.61855315509717,False,True,228.6,260,0.8,12.12501465273175,-12.700000000000001,-12.700000000000001,0.2689222702265113,0.16344305499814027,0.01855315509718025,182.8024840164299,32.50414851541877,13.119226913414543,0.09603070348579705,620.2532191582404,285.27674777380776
3.7,184.38877993860717,184.66781115887954,184.66657931435577,31.400482427523634,31.581743448400232,0.8175000000000003,228.66639729274476,False,True,228.6,260,0.8,12.114644058137515,-12.700000000000001,-12.700000000000001,0.27779937574860014,0.18126102087659746,0.06639729274476736,184.38877993860717,31.8565274223242,12.986167925291909,0.09411917318025888,595.6910116345988,285.2664546330637
3.7,184.38877993860717,184.66781115887954,184.66678631890662,31.400482427523634,31.582311443046077,0.8175000000000003,228.6679832495072,False,True,228.6,260,0.8,12.114644058137515,-12.700000000000001,-12.700000000000001,0.2780063802994448,0.18182901552244246,0.06798324950719348,184.38877993860717,31.8565274223242,12.986167925291909,0.09411917318025888,595.6910116345988,285.2664546330637
3.75,185.9426410566807,186.2315394007995,186.2302845371363,30.75503340476041,30.948168455112548,0.8175000000000003,228.699888255724,False,True,228.6,260,0.8,12.104497354326156,-12.700000000000001,-12.700000000000001,0.28764348045558563,0.19313505035213652,0.09988825572401083,185.9426410566807,31.21566259152159,12.857151641376646,0.09222749462474215,571.8780229088472,285.25637195494454
3.75,185.9426410566807,186.2315394007995,186.2304943650433,30.75503340476041,30.9487478930904,0.8175000000000003,228.7014901932228,False,True,228.6,260,0.8,12.104497354326156,-12.700000000000001,-12.700000000000001,0.2878533083625996,0.19371448832998794,0.1014901932228156,185.9426410566807,31.21566259152159,12.857151641376646,0.09222749462474215,571.8780229088472,285.25637195494454
3.8000000000000003,187.46438867507499,187.7607476576133,187.76183376277547,30.115913770192297,30.313006135034968,0.8400000000000004,228.71375288535612,False,True,228.6,260,0.8,12.094574643440808,-12.700000000000001,-12.700000000000001,0.2974450877004813,0.19709236484267123,0.11375288535612071,187.46438867507499,30.581365854387954,12.732053310707688,0.09035511556613596,548.7916745451586,285.24649765457343
3.8000000000000003,187.46438867507499,187.7607476576133,187.76170090716113,30.115913770192297,30.31245330494187,0.8400000000000004,228.66642906183517,False,True,228.6,260,0.8,12.094574643440808,-12.700000000000001,-12.700000000000001,0.2973122320861421,0.1965395347495722,0.06642906183517994,187.46438867507499,30.581365854387954,12.732053310707688,0.09035511556613596,548.7916745451586,285.24649765457343
3.85,188.95429571266726,189.25542052892848,189.26042173488293,29.481199614674296,29.67403771965732,0.8400000000000004,228.66003728985967,False,True,228.6,260,0.8,12.08487602541146,-12.700000000000001,-12.700000000000001,0.30612602221566476,0.192838104983025,0.06003728985967882,188.95429571266726,29.951697908400828,12.633353760283708,0.08849630962374873,526.3485873476801,285.23682996103713
3.85,188.95429571266726,189.25542052892848,189.25971612732928,29.481199614674296,29.671591048434575,0.8400000000000004,228.65359709746937,False,True,228.6,260,0.8,12.08487602541146,-12.700000000000001,-12.700000000000001,0.30542041466202363,0.19039143376027923,0.05359709746937824,188.95429571266726,29.951697908400828,12.633353760283708,0.08849630962374873,526.3485873476801,285.23682996103713
3.9000000000000004,190.41264908834654,190.71554295602726,190.72539738776265,28.853088465401832,29.029860944181298,0.8400000000000004,228.6242588208253,False,True,228.6,260,0.8,12.075401597950872,-12.500000152672229,-12.5,0.31274829941611415,0.17677247877946556,0.024258820825309613,190.41264908834654,29.32890282598996,12.514611648852838,0.08665771051825465,504.6152191308078,285.22736701257935
3.9000000000000004,190.41264908834654,190.71554295602726,190.72398191340935,28.853088465401832,29.025066763585787,0.8400000000000004,228.6117434737059,False,True,228.6,260,0.8,12.075401597950872,-12.500000000000302,-12.5,0.3113328250628058,0.17197829818395505,0.011743473705905672,190.41264908834654,29.32890282598996,12.514611648852838,0.08665771051825465,504.6152191308078,285.22736701257935
3.95,191.83975875114896,192.15848628484815,192.15941879125234,28.230772677090805,28.399429906136984,0.8400000000000004,228.60764713462942,False,True,228.6,260,0.8,12.066038642047374,-12.500000000000002,-12.5,0.319660040103372,0.16865722904617897,0.0076471346294226805,191.83975875114896,28.712175470356506,12.39948552067328,0.08483694278332041,483.54887096962494,285.2181067980058
3.95,191.83975875114896,192.15848628484815,192.15930675075992,28.230772677090805,28.398952513867933,0.8400000000000004,228.60644355267868,False,True,228.6,260,0.8,12.066038642047374,-12.5,-12.5,0.31954799961096114,0.1681798367771279,0.006443552678689457,191.83975875114896,28.712175470356506,12.39948552067328,0.08483694278332041,483.54887096962494,285.2181067980058
4.0,193.2358614031396,193.54946636487287,193.5612168035078,27.61411709344964,27.76592766284975,0.8400000000000004,228.57043004613624,False,True,228.6,260,0.8,12.057012864740841,-12.300007691971224,-12.3,0.32535540036818134,0.15181056940011217,-0.029569953863756382,193.2358614031396,28.101393489719033,12.287876785997929,0.0830336481292278,463.1318625866983,285.20904778140675
4.0,193.2358614031396,193.54946636487287,193.55952314153814,27.61411709344964,27.760216992415174,0.8400000000000004,228.5558516384694,False,True,228.6,260,0.8,12.057012864740841,-12.300000000809915,-12.3,0.32366173839852763,0.14609989896553444,-0.04414836153060264,193.2358614031396,28.101393489719033,12.287876785997929,0.0830336481292278,463.1318625866983,285.20904778140675
4.05,194.6012624459704,194.9232435518995,194.93064030446527,27.002940497922893,27.140165353789822,0.8400000000000004,228.53745003566726,False,True,228.6,260,0.8,12.048098713390289,-12.300000000038352,-12.3,0.32937785849486545,0.13722485586692912,-0.06254996433273163,194.6012624459704,27.49638928432369,12.179682372152804,0.08124733454882388,443.3455513927384,285.2001879810949
4.05,194.6012624459704,194.9232435518995,194.9295824152553,27.002940497922893,27.13656132177438,0.8400000000000004,228.5283711278919,False,True,228.6,260,0.8,12.048098713390289,-12.300000000000056,-12.3,0.32831996928490526,0.1336208238514871,-0.07162887210810709,194.6012624459704,27.49638928432369,12.179682372152804,0.08124733454882388,443.3455513927384,285.2001879810949
4.1000000000000005,195.9362403023752,196.2624179229232,196.26956796496333,26.39707032886983,26.516698856002073,0.8175000000000001,228.49856629038996,False,True,228.6,260,0.8,12.039409092438063,-11.801198982825637,-11.8,0.3333276625881183,0.11962852713224237,-0.10143370961003484,195.9362403023752,26.897004845537182,12.074804538236545,0.07947753825211919,424.172217277393,285.1915255904438
4.1000000000000005,195.9362403023752,196.2624179229232,196.2685455998951,26.39707032886983,26.51321494398229,0.8175000000000001,228.51887639030264,False,True,228.6,260,0.8,12.039409092438063,-11.800008253080074,-11.8,0.3323052975198948,0.11614461511246077,-0.08112360969735732,195.9362403023752,26.897004845537182,12.074804538236545,0.07947753825211919,424.172217277393,285.1915255904438
4.15,197.24109738353212,197.58437118505174,197.58029355901147,25.79776123781336,25.925999675901657,0.8175000000000001,228.54917081329427,False,True,228.6,260,0.8,12.030831215641001,-11.800000072222694,-11.8,0.3391961754793442,0.12823843808829594,-0.05082918670572667,197.24109738353212,26.304536308780406,11.95563972844574,0.07772809227625645,405.6395658402375,285.18305864717087
4.15,197.24109738353212,197.58437118505174,197.58091166193262,25.79776123781336,25.92794832897337,0.8175000000000001,228.55401118449532,False,True,228.6,260,0.8,12.030831215641001,-11.800000000373121,-11.8,0.33981427840049605,0.13018709116000693,-0.045988815504671265,197.24109738353212,26.304536308780406,11.95563972844574,0.07772809227625645,405.6395658402375,285.18305864717087
