time,altitude,Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,accel,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,predicted_apogee,predicted_apogee_no_brake,cd_total,cd_calculated,integrated_vx,integrated_vy,integrated_x,integrated_y
20.980891,148.833977,18.589772,3,-0.06897,0.05481,0.98938,-0.115784,0.09,-0.84,-0.53,-0.087238,-0.683813,0.720731,148.806805,-6.074251,0.71556,0,0,148.9179299,-5.996795533,0.684436775,FALSE,148.9179299,148.9179299,0.4,,19.69574171,3.471513545,-7.68500575,28.9093878
20.993445,149.111138,18.575846,3,-0.061096,0.057983,0.989197,-0.120178,0.4,-0.66,-0.63,-0.375452,-0.439413,0.811531,148.907136,-5.850199,0.810473,0,0,148.8557485,-5.970597134,0.80178032,FALSE,148.8557485,148.8557485,0.4,,19.6928374,3.464463055,-7.437763639,28.95292492
21.001971,148.922691,18.575846,3,-0.05304,0.060852,0.989014,-0.124023,0.45,-0.48,-0.27,-0.463236,-0.337099,0.421471,148.866307,-5.83335,0.425758,0,0,148.8105723,-5.956404928,0.450648377,FALSE,148.8105723,148.8105723,0.4,,19.68926208,3.461152785,-7.269877749,28.98244882
21.010897,148.922691,18.575846,3,-0.044983,0.063354,0.988831,-0.127319,0.4,-0.39,-0.44,-0.393353,-0.211244,0.553538,148.846873,-5.786572,0.55213,0,0,148.7653956,-5.941692969,0.545644297,FALSE,148.7653956,148.7653956,0.4,,19.68543912,3.45870553,-7.094148458,29.01333215
21.117636,148.830834,18.580488,3,0.03009,0.071045,0.988831,-0.12738,-0.69,1.03,-1.71,0.76354,1.332606,1.44977,148.227047,-5.644237,1.439879,0,0,148.1782298,-5.812056149,1.380406038,FALSE,148.1782298,148.1782298,0.4,,19.70519581,3.518552059,-4.991889966,29.3857049
21.126086,148.144432,18.510856,3,0.03009,0.071045,0.988831,-0.12738,-0.66,1.2,-1.66,0.761159,1.486549,1.35706,148.117199,-5.899815,1.357973,0,0,148.1301018,-5.799052643,1.358851112,FALSE,148.1301018,148.1301018,0.4,,19.71163767,3.530462989,-4.825353845,29.41548699
21.133993,147.678337,18.524782,3,0.034119,0.070679,0.989014,-0.125183,-0.6,1.36,-1.13,0.738069,1.510286,0.812816,147.800324,-6.553657,0.818824,0,0,148.0599325,-5.823776109,0.854707872,FALSE,148.0599325,148.0599325,0.4,,19.71756487,3.542310976,-4.669470493,29.4434492
21.145667,147.393913,18.52014,3,0.037415,0.070251,0.989197,-0.122925,-0.59,1.48,-0.96,0.747305,1.582603,0.629931,147.484834,-6.889296,0.632013,0,0,147.9564663,-5.864701357,0.6471759,FALSE,147.9564663,147.9564663,0.4,,19.72623499,3.560364169,-4.439237033,29.48490751
21.154073,147.95916,18.52014,3,0.039978,0.069885,0.989441,-0.120667,-0.44,1.59,-0.89,0.614157,1.689054,0.532748,147.701774,-6.566398,0.533842,0,0,147.910223,-5.855061181,0.541526922,FALSE,147.910223,147.910223,0.4,,19.73195722,3.574114944,-4.273394251,29.51489373
21.162901,147.866783,18.524782,3,0.04187,0.069519,0.989624,-0.118408,-0.29,1.74,-0.78,0.491029,1.824704,0.386486,147.738736,-6.477882,0.38811,0,0,147.8590277,-5.849726399,0.398380758,FALSE,147.8590277,147.8590277,0.4,,19.73683551,3.589624672,-4.099179,29.54651448
21.174784,148.151238,18.529424,3,0.043152,0.069214,0.989868,-0.116211,-0.03,1.89,-0.98,0.239578,2.048353,0.529382,147.899109,-6.279953,0.527826,0,0,147.8101791,-5.816328279,0.519331574,FALSE,147.8101791,147.8101791,0.4,,19.74117641,3.61263644,-3.864620392,29.58930671
21.183654,147.774376,18.529424,3,0.043701,0.06897,0.990112,-0.114136,0.24,1.99,-1.01,-0.016673,2.183967,0.51754,147.771649,-6.341517,0.517653,0,0,147.7594953,-5.810508802,0.51767745,FALSE,147.7594953,147.7594953,0.4,,19.74216499,3.631406779,-3.689511773,29.62143404
21.192542,147.401207,18.538709,3,0.043701,0.068787,0.990356,-0.112183,0.32,2.12,-0.9,-0.070154,2.292431,0.383008,147.502614,-6.515477,0.384492,0,0,147.6908579,-5.829076995,0.393339853,FALSE,147.6908579,147.6908579,0.4,,19.74177913,3.651299892,-3.514045125,29.65379839
21.204633,147.970116,18.547993,3,0.043152,0.068787,0.99054,-0.110535,0.7,2.13,-0.26,-0.398436,2.204985,-0.271596,147.692701,-6.303191,-0.264366,0,0,147.6397164,-5.798871581,-0.220582039,FALSE,147.6397164,147.6397164,0.4,,19.73894627,3.67848902,-3.2753644,29.69811063
21.213224,147.592247,18.547993,3,0.042053,0.068848,0.990784,-0.10907,0.84,2.19,-0.27,-0.528743,2.283944,-0.280604,147.580721,-6.360731,-0.280425,0,0,147.5900184,-5.800635599,-0.275999108,FALSE,147.5900184,147.5900184,0.4,,19.73496358,3.697771215,-3.10580422,29.72979536
21.222025,147.685143,18.543351,3,0.040588,0.06897,0.990906,-0.10791,1.31,2.3,-0.32,-0.979526,2.462361,-0.292413,147.584687,-6.312259,-0.29228,0,0,147.5468283,-5.792640027,-0.291153723,FALSE,147.5468283,147.5468283,0.4,,19.72832644,3.71865733,-2.932146012,29.76243135
21.23452,147.688255,18.552635,3,0.038757,0.069214,0.991089,-0.107117,1.59,2.23,-0.04,-1.248086,2.371105,-0.568282,147.565377,-6.270358,-0.56524,0,0,147.4859156,-5.781348955,-0.547020683,FALSE,147.4859156,147.4859156,0.4,,19.71440943,3.748854409,-2.68572752,29.80908463
21.2434,147.30883,18.543351,3,0.036621,0.069519,0.991211,-0.106628,1.65,2.24,-0.26,-1.318586,2.438207,-0.352928,147.361825,-6.422148,-0.355268,0,0,147.427874,-5.794836657,-0.367818814,FALSE,147.427874,147.427874,0.4,,19.70301341,3.770207754,-2.510714163,29.84246927
21.252275,147.030663,18.557277,3,0.034363,0.069946,0.991272,-0.106445,1.88,2.23,-0.42,-1.554062,2.495247,-0.206443,147.114459,-6.596186,-0.208083,0,0,147.3582429,-5.821682643,-0.218823774,FALSE,147.3582429,147.3582429,0.4,,19.69026603,3.792099956,-2.335906485,29.87602701
21.264726,147.315087,18.561919,3,0.031982,0.070374,0.991272,-0.106689,1.92,2.15,0.04,-1.580398,2.325891,-0.63466,147.147851,-6.504168,-0.629959,0,0,147.2872798,-5.822789185,-0.602756996,FALSE,147.2872798,147.2872798,0.4,,19.67075245,3.822113951,-2.090864465,29.92342929
21.273309,147.596916,18.557277,3,0.029663,0.070862,0.991272,-0.107361,1.94,2.03,0.21,-1.610016,2.177423,-0.771962,147.350911,-6.240626,-0.770398,0,0,147.2559823,-5.803914859,-0.758980569,FALSE,147.2559823,147.2559823,0.4,,19.65706079,3.841439923,-1.922089154,29.95631744
21.282205,147.219597,18.557277,3,0.027344,0.071289,0.99115,-0.108337,1.96,1.89,0.41,-1.642755,2.002142,-0.934754,147.219861,-6.31844,-0.932943,0,0,147.2051073,-5.809775574,-0.921268642,FALSE,147.2051073,147.2051073,0.4,,19.64259247,3.860030628,-1.747284296,29.99057358
21.294733,147.319267,18.571204,3,0.025146,0.071777,0.991028,-0.109741,2.15,1.89,0.13,-1.841224,2.090264,-0.672003,147.197942,-6.276019,-0.674878,0,0,147.1418917,-5.808696024,-0.691126686,FALSE,147.1418917,147.1418917,0.4,,19.62076882,3.885665459,-1.501338601,30.03909262
21.303604,147.030663,18.557277,3,0.023071,0.072144,0.990906,-0.111389,2.54,1.81,0.06,-2.241186,2.0829,-0.608947,147.045707,-6.385486,-0.609674,0,0,147.0872864,-5.818666168,-0.615251836,FALSE,147.0872864,147.0872864,0.4,,19.60266129,3.904175528,-1.327363077,30.07364446
21.315524,147.596916,18.557277,3,0.021179,0.07251,0.990662,-0.113403,2.87,1.72,0.17,-2.57741,2.017488,-0.714281,147.287648,-6.087815,-0.713129,0,0,147.0474519,-5.788301268,-0.706683463,FALSE,147.0474519,147.0474519,0.4,,19.57394246,3.92861384,-1.093870519,30.12032788
21.324419,147.034325,18.566561,3,0.019531,0.072754,0.990417,-0.115723,3.01,1.66,0.29,-2.722729,1.950841,-0.824943,147.087251,-6.254293,-0.823711,0,0,146.9978812,-5.792197183,-0.815870114,FALSE,146.9978812,146.9978812,0.4,,19.55037009,3.946262984,-0.919865139,30.1553514
21.333246,147.126671,18.561919,3,0.01825,0.072815,0.990112,-0.118286,3.14,1.53,0.54,-2.866863,1.78224,-1.046348,147.05469,-6.241303,-1.043895,0,0,146.9557665,-5.788107717,-1.028665708,FALSE,146.9557665,146.9557665,0.4,,19.52570043,3.962738937,-0.747402901,30.19025778
21.345496,147.034325,18.566561,3,0.017273,0.072693,0.989807,-0.121094,3.16,1.45,0.64,-2.89915,1.678641,-1.128439,146.966405,-6.266065,-1.127508,0,0,146.8923085,-5.791259315,-1.120784379,FALSE,146.8923085,146.8923085,0.4,,19.4903836,3.983936833,-0.508429387,30.23893117
21.354315,147.223229,18.566561,3,0.016785,0.072388,0.989502,-0.124146,3.23,1.33,0.92,-2.984543,1.496055,-1.380084,147.059366,-6.113334,-1.377301,0,0,146.8602729,-5.777232526,-1.360190499,FALSE,146.8602729,146.8602729,0.4,,19.46443945,3.997935655,-0.336658094,30.27412723
21.362888,147.034325,18.566561,3,0.016785,0.071777,0.989136,-0.12738,3.14,1.28,1.21,-2.900905,1.349884,-1.651318,146.992484,-6.141891,-1.648298,0,0,146.8217805,-5.775151076,-1.628982662,FALSE,146.8217805,146.8217805,0.4,,19.43921148,4.010134772,-0.169897595,30.30845383
21.375384,146.845909,18.566561,3,0.017212,0.070862,0.988708,-0.130737,3.53,1.16,0.78,-3.312277,1.383895,-1.235409,146.83109,-6.236667,-1.239959,0,0,146.7542808,-5.7890946,-1.265604016,FALSE,146.7542808,146.7542808,0.4,,19.40039152,4.027215423,0.072772245,30.35867119
21.384271,146.376732,18.571204,3,0.018066,0.06958,0.988342,-0.134216,3.49,1.04,0.82,-3.291894,1.235932,-1.253044,146.513099,-6.548849,-1.2529,0,0,146.6866843,-5.820567747,-1.254007609,FALSE,146.6866843,146.6866843,0.4,,19.37104589,4.038856625,0.245053127,30.39451278
21.393116,146.849571,18.575846,3,0.019409,0.067993,0.987915,-0.137817,3.45,1,0.88,-3.258344,1.155843,-1.312481,146.648934,-6.3608,-1.311825,0,0,146.6456746,-5.818517416,-1.307994913,FALSE,146.6456746,146.6456746,0.4,,19.34207746,4.04943425,0.416261915,30.43028325
21.405467,146.753014,18.571204,3,0.021301,0.06604,0.987488,-0.141418,3.69,0.92,0.74,-3.511224,1.12546,-1.188176,146.630366,-6.316642,-1.189539,0,0,146.5825333,-5.823463165,-1.197368518,FALSE,146.5825333,146.5825333,0.4,,19.30027199,4.063522436,0.654897744,30.48038481
21.414081,146.849571,18.575846,3,0.023621,0.063721,0.987122,-0.14502,3.59,0.83,0.69,-3.427732,1.01575,-1.129182,146.702579,-6.177857,-1.129847,0,0,146.5478357,-5.814291056,-1.134413275,FALSE,146.5478357,146.5478357,0.4,,19.27038591,4.072744628,0.821021568,30.51542771
21.422968,147.038475,18.575846,3,0.026428,0.060974,0.986694,-0.148621,3.43,0.58,0.39,-3.312569,0.820199,-0.781569,146.84113,-5.984267,-0.785407,0,0,146.5224937,-5.791165154,-0.808639249,FALSE,146.5224937,146.5224937,0.4,,19.24043538,4.080902667,0.992144402,30.55165845
21.435596,146.753014,18.571204,3,0.029663,0.0578,0.986206,-0.1521,3.35,0.58,0.75,-3.219385,0.673406,-1.140831,146.714571,-6.049337,-1.136915,0,0,146.4641223,-5.783055546,-1.115345205,FALSE,146.4641223,146.4641223,0.4,,19.19919262,4.090333289,1.234852213,30.60325163
21.444479,146.09597,18.575846,3,0.033386,0.054199,0.985779,-0.155518,3.27,0.56,0.91,-3.133271,0.562777,-1.303991,146.302923,-6.494294,-1.30215,0,0,146.3973255,-5.812376651,-1.289518076,FALSE,146.3973255,146.3973255,0.4,,19.1709773,4.095823796,1.405273323,30.63961045
21.453343,146.19149,18.580488,3,0.037537,0.050171,0.985291,-0.158875,3.1,0.47,1.24,-2.951412,0.320533,-1.597918,146.181051,-6.577826,-1.594659,0,0,146.3382987,-5.833338995,-1.574257523,FALSE,146.3382987,146.3382987,0.4,,19.14400999,4.099738626,1.575085346,30.67593318
21.465809,146.472771,18.575846,3,0.041992,0.045654,0.984863,-0.161987,3,0.39,0.82,-2.8811,0.332091,-1.1896,146.26754,-6.420206,-1.194063,0,0,146.2755174,-5.839955346,-1.219110967,FALSE,146.2755174,146.2755174,0.4,,19.10765594,4.103806431,1.81350798,30.72706587
21.474631,146.472771,18.575846,3,0.046753,0.040771,0.984375,-0.164917,2.77,0.28,0.74,-2.663947,0.200383,-1.078629,146.329603,-6.284021,-1.079901,0,0,146.235962,-5.835543737,-1.089406791,FALSE,146.235962,146.235962,0.4,,19.08319674,4.106155174,1.981967831,30.76328002
21.483426,145.81472,18.580488,3,0.051819,0.035461,0.983826,-0.167664,2.66,0.23,0.6,-2.564761,0.155726,-0.940885,145.97743,-6.616727,-0.942417,0,0,146.1668249,-5.867269766,-0.952279612,FALSE,146.1668249,146.1668249,0.4,,19.06020349,4.107721163,2.149703434,30.79940054
21.49605,146.09597,18.575846,3,0.057068,0.029785,0.983276,-0.170227,2.62,0.27,0.5,-2.525939,0.187353,-0.87779,145.962356,-6.556963,-0.878502,0,0,146.0928399,-5.879020833,-0.883504852,FALSE,146.0928399,146.0928399,0.4,,19.02807099,4.109886678,2.390116622,30.85127008
21.504925,146.661156,18.575846,3,0.0625,0.023682,0.982727,-0.172485,2.64,0.15,0.03,-2.602603,0.196606,-0.424254,146.308712,-6.05318,-0.42926,0,0,146.0704554,-5.849046493,-0.459487773,FALSE,146.0704554,146.0704554,0.4,,19.00531309,4.111590496,2.558889764,30.88775288
21.513734,145.722862,18.58513,3,0.067993,0.017212,0.982178,-0.1745,2.54,0.14,0.15,-2.488037,0.105228,-0.541659,145.917424,-6.435468,-0.540421,0,0,146.0047448,-5.8709251,-0.535354816,FALSE,146.0047448,146.0047448,0.4,,18.98289137,4.112919924,2.726208811,30.92397774
21.526144,146.19149,18.580488,3,0.073547,0.010437,0.981567,-0.17627,2.46,0.06,-0.32,-2.475404,0.154103,-0.088212,145.996017,-6.269539,-0.093195,0,0,145.944331,-5.861392556,-0.122516845,FALSE,145.944331,145.944331,0.4,,18.95209321,4.114529073,2.96159539,30.97502906
21.534738,145.999962,18.571204,3,0.079163,0.003235,0.980896,-0.177673,2.39,0.15,0.18,-2.327086,0.02563,-0.592503,145.944397,-6.271769,-0.587001,0,0,145.8990243,-5.856377556,-0.556445606,FALSE,145.8990243,145.8990243,0.4,,18.93145691,4.115301385,3.124381005,31.01039264
21.54375,145.722862,18.58513,3,0.084778,-0.004272,0.980225,-0.178833,2.26,0.17,0.39,-2.158407,-0.064786,-0.791358,145.760058,-6.420885,-0.789106,0,0,145.840341,-5.868951993,-0.773335495,FALSE,145.840341,145.840341,0.4,,18.91124528,4.115124949,3.294900221,31.04747894
21.556376,145.81472,18.580488,3,0.09021,-0.012207,0.979492,-0.179626,2.16,0.16,0.37,-2.055649,-0.10141,-0.768966,145.710552,-6.396659,-0.769188,0,0,145.7685052,-5.875764491,-0.769301227,FALSE,145.7685052,145.7685052,0.4,,18.88464195,4.114075753,3.533505657,31.09942989
21.56526,145.81472,18.580488,3,0.095581,-0.020325,0.97876,-0.180115,2.13,0.2,0.67,-1.959962,-0.204848,-1.068459,145.714035,-6.327988,-1.065161,0,0,145.7209753,-5.876864815,-1.04550758,FALSE,145.7209753,145.7209753,0.4,,18.8668046,4.112715355,3.701197583,31.13597329
21.57395,145.342461,18.575846,3,0.100769,-0.028809,0.978027,-0.180298,2.02,0.28,0.92,-1.790447,-0.245016,-1.319107,145.444556,-6.586485,-1.316309,0,0,145.6542909,-5.905782791,-1.298116423,FALSE,145.6542909,145.6542909,0.4,,18.85050908,4.110760696,3.865079311,31.1717043
21.586503,145.534477,18.58513,3,0.105713,-0.037598,0.977234,-0.180176,1.95,0.33,0.66,-1.767425,-0.137105,-1.097754,145.413811,-6.544234,-1.100163,0,0,145.5778746,-5.92465961,-1.113125829,FALSE,145.5778746,145.5778746,0.4,,18.82817809,4.108362314,4.101569591,31.22329162
21.595316,145.250115,18.580488,3,0.110474,-0.046631,0.976379,-0.179749,1.87,0.24,0.45,-1.723943,-0.174415,-0.86872,145.261263,-6.675479,-0.871271,0,0,145.5124898,-5.950949051,-0.887470846,FALSE,145.5124898,145.5124898,0.4,,18.81279338,4.106989601,4.267434531,31.25949257
21.604187,146.003105,18.580488,3,0.114868,-0.055908,0.975525,-0.179077,1.78,0.18,-0.15,-1.770884,-0.04958,-0.292049,145.630264,-6.182167,-0.298432,0,0,145.4854752,-5.925733428,-0.337729829,FALSE,145.4854752,145.4854752,0.4,,18.79729207,4.105996071,4.434254066,31.29592127
21.616781,145.907585,18.575846,3,0.118958,-0.065491,0.974609,-0.178101,1.91,0.34,0.33,-1.784428,-0.118661,-0.821395,145.712863,-6.016105,-0.815632,0,0,145.4345472,-5.900174631,-0.784288144,FALSE,145.4345472,145.4345472,0.4,,18.77490427,4.104936657,4.670846186,31.34762551
21.625656,145.342461,18.575846,3,0.122742,-0.075256,0.973633,-0.17688,1.96,0.55,0.83,-1.714892,-0.133522,-1.368895,145.444705,-6.312704,-1.362799,0,0,145.3802605,-5.909950919,-1.324043894,FALSE,145.3802605,145.3802605,0.4,,18.75937604,4.103817595,4.837404555,31.38405186
21.63727,145.157219,18.58513,3,0.12616,-0.085266,0.972656,-0.175293,1.81,0.63,0.68,-1.615392,-0.015407,-1.235017,145.204753,-6.522627,-1.236425,0,0,145.3041617,-5.93468118,-1.241847156,FALSE,145.3041617,145.3041617,0.4,,18.74003708,4.102952765,5.055163647,31.43170857
21.64598,145.718681,18.575846,3,0.129211,-0.095459,0.971619,-0.173462,1.98,0.62,0.95,-1.694784,-0.181444,-1.516861,145.44549,-6.149781,-1.513771,0,0,145.2746127,-5.917358553,-1.495761902,FALSE,145.2746127,145.2746127,0.4,,18.72562127,4.102095478,5.218326589,31.46744156
21.65458,144.876488,18.589772,3,0.131897,-0.105896,0.970581,-0.171448,1.75,0.62,0.59,-1.576901,-0.049109,-1.142999,145.064248,-6.540281,-1.147085,0,0,145.207209,-5.950956904,-1.170063014,FALSE,145.207209,145.207209,0.4,,18.71155302,4.101104101,5.379306438,31.50271532
21.666939,145.81472,18.580488,3,0.134155,-0.116577,0.969421,-0.169128,1.86,0.98,1.33,-1.521028,-0.002036,-1.968419,145.41741,-6.090414,-1.959368,0,0,145.166041,-5.924507283,-1.907169025,FALSE,145.166041,145.166041,0.4,,18.69240937,4.10078805,5.610444224,31.55339891
21.675663,145.153557,18.575846,3,0.136108,-0.12738,0.968201,-0.166687,1.78,1.11,1.62,-1.383766,0.025757,-2.260105,145.211319,-6.312194,-2.256791,0,0,145.1161476,-5.939000332,-2.23302771,FALSE,145.1161476,145.1161476,0.4,,18.67973866,4.100891521,5.773461534,31.58917464
21.684669,144.496117,18.580488,3,0.137634,-0.138428,0.966919,-0.164062,1.71,1.22,1.3,-1.445957,0.209665,-1.99167,144.741387,-6.816283,-1.994592,0,0,145.0357314,-5.993261326,-2.010186997,FALSE,145.0357314,145.0357314,0.4,,18.66699641,4.101951626,5.941633882,31.62611204
21.697184,144.968315,18.58513,3,0.138794,-0.149597,0.965576,-0.161255,1.8,1.35,0.77,-1.73607,0.410976,-1.572339,144.787394,-6.687038,-1.576992,0,0,144.9609404,-6.01753208,-1.605930749,FALSE,144.9609404,144.9609404,0.4,,18.64708488,4.105835287,6.175126745,31.67747226
21.706031,144.872307,18.580488,3,0.139709,-0.160889,0.964111,-0.158386,1.84,1.6,0.61,-1.903056,0.625765,-1.518061,144.777421,-6.633621,-1.518711,0,0,144.9059616,-6.033836875,-1.524802378,FALSE,144.9059616,144.9059616,0.4,,18.63098721,4.110421311,6.340026297,31.71381688
21.714654,145.438469,18.580488,3,0.140198,-0.172241,0.962524,-0.155457,1.97,1.89,0.73,-2.083621,0.764234,-1.748999,145.10195,-6.187965,-1.746462,0,0,144.8815585,-6.011618842,-1.731798604,FALSE,144.8815585,144.8815585,0.4,,18.61379865,4.116414292,6.500607191,31.74928688
21.727127,144.688133,18.589772,3,0.140381,-0.183777,0.960876,-0.152527,1.76,2.07,0.17,-2.158881,1.095847,-1.245102,144.785072,-6.473127,-1.250627,0,0,144.8008068,-6.040047944,-1.282441422,FALSE,144.8008068,144.8008068,0.4,,18.58734029,4.128014687,6.732612094,31.80070326
21.735769,144.496117,18.580488,3,0.140198,-0.195312,0.959045,-0.149536,1.47,2.21,-0.06,-2.054761,1.34414,-1.009395,144.561568,-6.709579,-1.012054,0,0,144.7365759,-6.066395284,-1.030343156,FALSE,144.7365759,144.7365759,0.4,,18.56913314,4.138557871,6.893165216,31.83642312
21.744818,145.060692,18.580488,3,0.139771,-0.20697,0.957153,-0.146667,1.53,2.33,-0.27,-2.255482,1.421402,-0.857627,144.789163,-6.371739,-0.859329,0,0,144.6995946,-6.0524761,-0.8708778,FALSE,144.6995946,144.6995946,0.4,,18.54963144,4.151070566,7.061109066,31.87392954
21.76536,144.215416,18.58513,3,0.138,-0.230286,0.952881,-0.141357,1.43,2.65,-0.94,-2.592007,1.773139,-0.298603,144.322654,-6.762373,-0.304782,0,0,144.5575987,-6.0925778,-0.342508003,FALSE,144.5575987,144.5575987,0.4,,18.49984288,4.183881696,7.441644217,31.95953784
21.774783,144.304619,18.571204,3,0.136597,-0.241882,0.950562,-0.138977,1.33,2.78,-0.82,-2.565767,1.847685,-0.416378,144.24827,-6.786425,-0.415148,0,0,144.490687,-6.108349798,-0.410710688,FALSE,144.490687,144.490687,0.4,,18.47554203,4.200941209,7.615853743,31.99904293
21.78441,144.400108,18.575846,3,0.134888,-0.253357,0.948059,-0.136902,1.52,2.93,-0.67,-2.786559,1.785807,-0.623729,144.271352,-6.662416,-0.621431,0,0,144.4303246,-6.114482373,-0.607386211,FALSE,144.4303246,144.4303246,0.4,,18.44977861,4.218431022,7.793593774,32.03956958
21.798527,145.057549,18.571204,3,0.132935,-0.264771,0.945496,-0.135071,1.68,2.95,-0.23,-2.830344,1.569834,-1.049828,144.635683,-6.082603,-1.045107,0,0,144.378818,-6.077329258,-1.0158838,FALSE,144.378818,144.378818,0.4,,18.4101317,4.242116814,8.053769451,32.09928836
21.807299,144.396996,18.566561,3,0.130615,-0.276062,0.94281,-0.133545,1.56,2.97,-0.11,-2.746601,1.564666,-1.128942,144.443194,-6.305279,-1.128018,0,0,144.3289483,-6.081727705,-1.120268161,FALSE,144.3289483,144.3289483,0.4,,18.38567122,4.255864731,8.215155843,32.1365605
21.816123,143.931053,18.580488,3,0.128113,-0.287231,0.939941,-0.132385,1.56,3.12,-0.56,-3.007474,1.698724,-0.741247,144.09116,-6.688899,-0.745509,0,0,144.2585629,-6.113289604,-0.770325551,FALSE,144.2585629,144.2585629,0.4,,18.36028424,4.270262808,8.377278998,32.17417778
21.82829,143.739067,18.571204,3,0.125427,-0.298279,0.937012,-0.131592,1.53,3.14,-0.54,-3.03051,1.659534,-0.744498,143.805709,-6.935388,-0.744509,0,0,144.1624629,-6.151237641,-0.746479499,FALSE,144.1624629,144.1624629,0.4,,18.32355217,4.29069277,8.600445117,32.22625835
21.837226,144.119408,18.580488,3,0.122498,-0.309204,0.933899,-0.131042,1.57,3.12,-0.35,-3.032698,1.518282,-0.904551,143.92561,-6.697925,-0.902787,0,0,144.1080441,-6.157257186,-0.892423736,FALSE,144.1080441,144.1080441,0.4,,18.29646175,4.304891252,8.764063339,32.26466342
21.84611,144.115746,18.571204,3,0.119507,-0.320007,0.930664,-0.130859,1.79,3.13,-0.25,-3.21507,1.301342,-1.015767,143.975925,-6.573851,-1.014522,0,0,144.0563235,-6.161311871,-1.00630409,FALSE,144.0563235,144.0563235,0.4,,18.26870917,4.317416022,8.926485828,32.30296371
21.858096,143.835045,18.575846,3,0.116333,-0.330688,0.927307,-0.131042,1.83,3.05,-0.54,-3.320958,1.189742,-0.705349,143.815511,-6.67594,-0.708756,0,0,143.9752554,-6.18251833,-0.728438312,FALSE,143.9752554,143.9752554,0.4,,18.22953875,4.332345089,9.145219828,32.35480173
21.866705,144.211754,18.575846,3,0.112976,-0.341187,0.923828,-0.131592,1.82,3.05,-0.53,-3.339863,1.120849,-0.69512,143.987596,-6.374522,-0.69527,0,0,143.935996,-6.170399033,-0.697676182,FALSE,143.935996,143.935996,0.4,,18.20086725,4.342291028,9.302034511,32.3921417
21.878491,144.115746,18.571204,3,0.10968,-0.351624,0.920227,-0.132446,1.82,2.81,0.36,-2.956911,0.725891,-1.438308,143.986621,-6.30338,-1.43012,0,0,143.8754596,-6.163154904,-1.381486637,FALSE,143.8754596,143.8754596,0.4,,18.16376036,4.353173866,9.516331261,32.44338407
21.887093,143.835045,18.575846,3,0.106262,-0.361877,0.916443,-0.133545,1.76,2.67,0.89,-2.694925,0.50874,-1.86963,143.844497,-6.437626,-1.864786,0,0,143.8230019,-6.174567502,-1.832179584,FALSE,143.8230019,143.8230019,0.4,,18.13945181,4.358484014,9.672471377,32.48085291
21.895676,143.553856,18.580488,3,0.102905,-0.372131,0.912537,-0.134949,1.9,2.59,1.04,-2.720881,0.258652,-1.982372,143.621388,-6.655207,-1.981077,0,0,143.7595539,-6.203979215,-1.970849222,FALSE,143.7595539,143.7595539,0.4,,18.11620988,4.361777277,9.828062549,32.51827591
21.908207,144.396996,18.566561,3,0.099609,-0.382263,0.908447,-0.136536,1.9,2.52,0.89,-2.73459,0.165276,-1.801671,143.986926,-6.17119,-1.803648,0,0,143.7162347,-6.183019943,-1.814650362,FALSE,143.7162347,143.7162347,0.4,,18.08202863,4.364433398,10.05486261,32.57294999
21.917092,143.269524,18.575846,3,0.096313,-0.392334,0.904236,-0.138306,1.81,2.5,0.94,-2.660577,0.138192,-1.819626,143.515826,-6.761264,-1.81945,0,0,143.6423606,-6.223905803,-1.819244272,FALSE,143.6423606,143.6423606,0.4,,18.0580606,4.365781555,10.21541496,32.61173397
21.925949,144.115746,18.571204,3,0.093018,-0.402405,0.899902,-0.140198,1.9,2.55,0.94,-2.768921,0.031467,-1.824936,143.802609,-6.349526,-1.824875,0,0,143.6125361,-6.206807019,-1.824499326,FALSE,143.6125361,143.6125361,0.4,,18.03401606,4.366532889,10.37524872,32.65040502
21.938286,143.646721,18.575846,3,0.089844,-0.412415,0.895325,-0.142151,1.79,2.55,0.92,-2.714228,0.045887,-1.784061,143.633808,-6.477062,-1.784511,0,0,143.5411763,-6.222234256,-1.787163431,FALSE,143.5411763,143.5411763,0.4,,18.00019326,4.367010048,10.59752574,32.70427788
21.94689,143.646721,18.575846,3,0.086792,-0.422485,0.890625,-0.144165,1.89,2.49,0.57,-2.840894,-0.076592,-1.421731,143.585517,-6.478878,-1.425729,0,0,143.4952245,-6.227326783,-1.449767017,FALSE,143.4952245,143.4952245,0.4,,17.97629513,4.366877955,10.75229659,32.74185107
21.955779,143.457848,18.575846,3,0.083862,-0.432556,0.885681,-0.14624,1.97,2.45,1.75,-2.540687,-0.455732,-2.506194,143.454059,-6.591363,-2.494288,0,0,143.440673,-6.239802678,-2.425144798,FALSE,143.440673,143.440673,0.4,,17.95237669,4.364512041,10.91198158,32.78065773
21.968427,143.550194,18.571204,3,0.081116,-0.442627,0.880615,-0.148376,1.83,2.5,2.4,-2.319473,-0.515172,-3.11663,143.426168,-6.565572,-3.109772,0,0,143.3706489,-6.259150808,-3.063579172,FALSE,143.3706489,143.3706489,0.4,,17.92164104,4.358372044,11.13884886,32.83582125
