Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment
403489899,120.151069,16.853403,3,-0.068848,-0.902283,0.418518,-0.077271,-2.42,0.65,1.04,-1.95608,1.189355,-1.455873,120.073366,-4.838975,-1.456622,0
403499171,119.591621,16.853403,3,-0.069458,-0.896729,0.429993,-0.078857,-2.45,0.72,0.83,-2.008876,1.255965,-1.263746,119.749819,-5.202268,-1.265872,0
403511797,120.523872,16.853403,3,-0.070007,-0.890747,0.441772,-0.080688,-2.52,0.85,0.66,-2.128083,1.315542,-1.117645,120.133476,-4.656636,-1.119278,0
403520002,119.870551,16.84876,3,-0.070618,-0.88446,0.453796,-0.082886,-2.54,0.93,0.53,-2.172657,1.365323,-1.006486,119.942521,-4.892479,-1.007729,0
403529145,120.617195,16.84876,3,-0.071228,-0.877686,0.466125,-0.085388,-2.48,1.13,-0.6,-2.354591,1.494379,0.10006,120.287996,-4.396519,0.087852,0
403541765,119.498268,16.84876,3,-0.071777,-0.870544,0.47876,-0.088257,-2.47,1.33,-1.21,-2.52748,1.574482,0.683191,119.774113,-4.956543,0.676631,0
403549937,119.498786,16.858047,3,-0.072205,-0.862915,0.491699,-0.091492,-2.31,1.45,-0.98,-2.489126,1.406335,0.474783,119.573721,-5.190889,0.477007,0
403559099,120.151069,16.853403,3,-0.072449,-0.854919,0.504822,-0.095032,-2.06,1.47,-0.14,-2.274431,1.075167,-0.308352,119.860052,-4.770548,-0.299698,0
403571700,119.498786,16.858047,3,-0.072449,-0.846497,0.518127,-0.098755,-1.53,1.56,1.16,-1.96256,0.353129,-1.464198,119.590095,-5.049553,-1.451365,0
403579904,119.591621,16.853403,3,-0.072327,-0.837769,0.531372,-0.102661,-1.5,1.67,0.61,-2.07493,0.463348,-0.943876,119.549524,-5.055951,-0.949468,0
403589047,119.498268,16.84876,3,-0.071899,-0.828796,0.544556,-0.106567,-1.43,1.77,-0.05,-2.179147,0.5788,-0.310721,119.473639,-5.096494,-0.31776,0
403601620,119.778785,16.86269,3,-0.071289,-0.819641,0.557617,-0.110535,-1.41,1.98,-0.02,-2.341844,0.542694,-0.360969,119.586678,-4.880607,-0.360493,0
403609821,119.591621,16.853403,3,-0.070312,-0.810303,0.570435,-0.114502,-0.85,2.11,-0.18,-2.278064,0.099981,-0.087599,119.54952,-4.877031,-0.090606,0
403619107,119.498786,16.858047,3,-0.069031,-0.800903,0.582947,-0.118408,-0.64,2.19,-0.24,-2.294033,-0.034125,-0.00206,119.474883,-4.914396,-0.003036,0
403631690,120.057197,16.84876,3,-0.067444,-0.791504,0.595032,-0.122131,-0.47,2.17,0.76,-2.116983,-0.370285,-0.942732,119.751132,-4.501353,-0.932377,0
403639887,119.964393,16.853403,3,-0.065552,-0.782227,0.606689,-0.12561,-0.33,2.17,1.62,-1.982527,-0.659292,-1.754333,119.838056,-4.33009,-1.745275,0
403649030,119.683906,16.84876,3,-0.063416,-0.773071,0.617859,-0.128845,-0.27,2.13,1.44,-1.95046,-0.603608,-1.585871,119.709236,-4.458395,-1.587628,0
403661602,119.218818,16.86269,3,-0.060913,-0.76416,0.628479,-0.131714,-0.12,2.23,1.08,-2.064062,-0.617759,-1.22942,119.368362,-4.829353,-1.233368,0
403669812,118.93888,16.858047,3,-0.058228,-0.755554,0.63855,-0.134216,-0.11,2.06,1.14,-1.889826,-0.557459,-1.29356,119.079204,-5.213241,-1.292897,0
403679064,118.93888,16.858047,3,-0.055298,-0.747314,0.64801,-0.136414,-0.13,1.99,1.27,-1.80547,-0.512355,-1.438297,118.949731,-5.330212,-1.436695,0
403691644,119.125495,16.858047,3,-0.052185,-0.739441,0.656799,-0.138123,-0.04,2.05,1.06,-1.880879,-0.505841,-1.238345,118.98465,-5.217405,-1.240531,0
403699810,119.218299,16.853403,3,-0.048889,-0.732056,0.664978,-0.139526,-0.09,1.91,1.14,-1.733779,-0.418272,-1.332019,119.077725,-5.024418,-1.331011,0
403709036,118.845039,16.853403,3,-0.045593,-0.725159,0.672546,-0.140442,-0.19,1.94,1.4,-1.728454,-0.350998,-1.627437,118.896696,-5.211324,-1.624171,0
403721652,118.93888,16.858047,3,-0.042175,-0.71875,0.679504,-0.140991,-0.34,1.85,1.78,-1.58283,-0.255891,-2.033559,118.855285,-5.206175,-2.029048,0
403729838,119.311622,16.84876,3,-0.038696,-0.71283,0.685913,-0.141113,-0.4,1.75,1.84,-1.465593,-0.169055,-2.10519,119.077705,-4.824321,-2.104351,0
403738981,118.192848,16.858047,3,-0.035278,-0.707336,0.691772,-0.140869,-0.43,1.61,1.26,-1.403383,0.043138,-1.546879,118.521674,-5.494057,-1.553022,0
403751576,118.752754,16.858047,3,-0.031982,-0.702393,0.697144,-0.140259,-0.43,1.63,0.62,-1.511543,0.225683,-0.943842,118.586578,-5.337836,-0.950555,0
403759751,118.84452,16.844117,3,-0.028809,-0.697876,0.701965,-0.139343,-0.79,1.51,0.06,-1.463101,0.734054,-0.477854,118.692764,-5.116436,-0.483063,0
403769023,118.752754,16.858047,3,-0.025757,-0.693787,0.70636,-0.138,-0.88,1.52,-0.02,-1.47204,0.859702,-0.423326,118.680013,-5.075947,-0.423984,0
403789267,119.031684,16.853403,3,-0.020447,-0.686707,0.714111,-0.134583,-1.14,1.46,-0.09,-1.389973,1.161769,-0.396964,118.783398,-4.826014,-0.397262,0
403798746,119.21778,16.844117,3,-0.018127,-0.683533,0.717529,-0.132568,-1.29,1.4,0.11,-1.279278,1.278105,-0.605045,118.994735,-4.310682,-0.602756,0
403808472,118.19181,16.84876,3,-0.016113,-0.680603,0.720764,-0.130371,-1.4,1.4,0.21,-1.244851,1.37899,-0.716109,118.483978,-5.060677,-0.71486,0
403822864,118.564033,16.839473,3,-0.014404,-0.677734,0.723877,-0.128113,-1.51,1.42,-0.14,-1.297886,1.573635,-0.394026,118.457925,-5.000646,-0.397561,0
403830335,118.28617,16.853403,3,-0.012939,-0.674988,0.726868,-0.125732,-1.46,1.4,-0.13,-1.269027,1.533944,-0.380891,118.320404,-5.170712,-0.381075,0
403839236,118.564552,16.84876,3,-0.01178,-0.672302,0.729858,-0.123291,-1.5,1.45,-0.08,-1.295404,1.57851,-0.4349,118.415594,-4.993399,-0.434306,0
403851719,117.725776,16.853403,3,-0.010925,-0.669617,0.732727,-0.120911,-1.4,1.48,0.15,-1.290112,1.45084,-0.635281,117.953012,-5.488931,-0.633066,0
403859852,117.819099,16.84876,3,-0.010315,-0.66687,0.735596,-0.11853,-1.38,1.48,0.44,-1.24054,1.389809,-0.904345,117.830623,-5.609538,-0.901356,0
403868993,118.005714,16.84876,3,-0.009888,-0.664124,0.738464,-0.11615,-1.41,1.46,0.61,-1.18434,1.399836,-1.062796,117.880512,-5.493563,-1.061017,0
403881566,118.564552,16.84876,3,-0.009766,-0.661316,0.741394,-0.113831,-1.3,1.47,0.57,-1.204356,1.314437,-0.998861,118.208268,-5.021489,-0.999546,0
403889771,117.353065,16.853403,3,-0.009827,-0.658447,0.744263,-0.111572,-1.19,1.47,0.74,-1.188117,1.190011,-1.138834,117.670537,-5.7596,-1.137299,0
403898913,117.539161,16.853403,3,-0.010071,-0.655518,0.747131,-0.109375,-1.13,1.43,0.72,-1.152868,1.144018,-1.09646,117.541876,-5.864861,-1.09691,0
403911481,117.725776,16.853403,3,-0.010559,-0.652588,0.75,-0.107178,-1.01,1.33,1.01,-1.030182,0.976719,-1.339281,117.574784,-5.750597,-1.33661,0
403919678,117.912391,16.853403,3,-0.011169,-0.649658,0.752808,-0.105042,-0.95,1.37,1.17,-1.055521,0.908316,-1.486154,117.723613,-5.473985,-1.484506,0
403928927,117.725776,16.853403,3,-0.011963,-0.646729,0.755615,-0.102966,-0.89,1.36,1.35,-1.031994,0.830198,-1.646075,117.674165,-5.487635,-1.644295,0
403941488,117.725776,16.853403,3,-0.012817,-0.643799,0.758423,-0.100891,-0.81,1.28,1.4,-0.960312,0.74443,-1.666845,117.635063,-5.471438,-1.666596,0
403949718,117.632484,16.84876,3,-0.013855,-0.640869,0.761108,-0.098877,-0.65,1.47,0.27,-1.293769,0.820648,-0.555834,117.588518,-5.478177,-0.568074,0
403958894,117.725776,16.853403,3,-0.014893,-0.637939,0.763855,-0.096924,-0.61,1.5,0.14,-1.338783,0.820264,-0.420242,117.617613,-5.381694,-0.421871,0
403971512,117.539161,16.853403,3,-0.01593,-0.634949,0.766541,-0.095032,-0.58,1.53,0.15,-1.367464,0.80664,-0.423339,117.504131,-5.443443,-0.423323,0
403979683,117.633003,16.858047,3,-0.017029,-0.631897,0.769226,-0.093262,-0.45,1.74,0.4,-1.570024,0.690225,-0.669836,117.534471,-5.337719,-0.66712,0
403988843,117.539161,16.853403,3,-0.018066,-0.628906,0.771912,-0.091553,-0.34,1.9,0.36,-1.748742,0.635086,-0.627795,117.488263,-5.340042,-0.628229,0
404001496,117.259773,16.858047,3,-0.019043,-0.625793,0.774536,-0.090027,-0.3,1.93,0.71,-1.753695,0.560926,-0.963771,117.287974,-5.516543,-0.960073,0
404009687,117.165962,16.844117,3,-0.019897,-0.622742,0.777161,-0.088623,-0.29,1.97,0.71,-1.792517,0.575378,-0.961859,117.17189,-5.630056,-0.961839,0
404018828,117.446388,16.84876,3,-0.02063,-0.61969,0.779724,-0.087341,-0.24,2.13,-0.4,-2.040997,0.75737,0.124233,117.279186,-5.427545,0.112265,0
404031389,117.259773,16.858047,3,-0.021179,-0.616577,0.782288,-0.086243,-0.23,2.09,-0.28,-1.989389,0.735941,0.016092,117.199743,-5.441323,0.017152,0
404039759,116.700477,16.858047,3,-0.021545,-0.613525,0.78479,-0.085266,-0.14,1.99,0.03,-1.887026,0.592433,-0.262636,116.86417,-5.874634,-0.259553,0
404048919,117.353065,16.853403,3,-0.021729,-0.610474,0.787231,-0.084412,-0.13,1.83,0.87,-1.672767,0.425688,-1.069305,117.093153,-5.522043,-1.060382,0
404061518,117.446388,16.84876,3,-0.021729,-0.607483,0.789612,-0.083679,-0.06,1.68,1.7,-1.48766,0.204325,-1.860393,117.22853,-5.289315,-1.851577,0
404069690,116.700477,16.858047,3,-0.021667,-0.604675,0.79187,-0.082947,-0.05,1.56,1.89,-1.361413,0.147657,-2.033155,116.878533,-5.764292,-2.031154,0
404078832,117.16645,16.853403,3,-0.021423,-0.60199,0.793945,-0.082336,-0.07,1.49,1.44,-1.316577,0.231127,-1.584786,116.99229,-5.567135,-1.589705,0
404091422,117.073158,16.858047,3,-0.021057,-0.599487,0.795898,-0.081665,0.08,1.53,0.16,-1.477399,0.30897,-0.307457,116.969123,-5.512629,-0.321587,0
404099597,117.167487,16.86269,3,-0.020569,-0.597168,0.797729,-0.081055,-0.14,1.3,1.04,-1.136346,0.328612,-1.179729,117.039227,-5.350222,-1.170272,0
404108758,116.421089,16.86269,3,-0.02002,-0.594971,0.799438,-0.080505,-0.07,1.3,0.77,-1.171362,0.311683,-0.904673,116.632657,-5.813292,-0.9076,0
404121357,116.421089,16.86269,3,-0.019348,-0.592957,0.801025,-0.079895,-0.04,1.21,-0.16,-1.151534,0.405712,0.025695,116.436584,-5.966246,0.015411,0
404129529,116.793769,16.853403,3,-0.018677,-0.591125,0.802429,-0.079285,-0.1,1.1,-1.71,-1.125793,0.667337,1.559114,116.595348,-5.642796,1.542103,0
404138772,116.233985,16.853403,3,-0.017944,-0.589478,0.803772,-0.078674,-0.12,1.07,-1.25,-1.060312,0.611048,1.106552,116.334204,-5.898922,1.111352,0
404151343,116.514411,16.858047,3,-0.017212,-0.587952,0.804932,-0.078003,0,1.04,-1.08,-1.056312,0.465794,0.956633,116.364768,-5.755494,0.958338,0
404159532,116.887061,16.858047,3,-0.016479,-0.58667,0.805969,-0.077271,-0.03,0.94,-0.97,-0.944173,0.449582,0.855487,116.621056,-5.293429,0.85662,0
404168783,116.794288,16.86269,3,-0.015686,-0.585632,0.806824,-0.076477,-0.05,0.94,0.31,-0.854956,0.287408,-0.410713,116.672284,-5.169191,-0.396748,0
404181364,116.607185,16.853403,3,-0.014954,-0.584717,0.807556,-0.075623,-0.03,0.86,0.04,-0.802071,0.284785,-0.132901,116.569435,-5.218451,-0.135809,0
404189538,116.141212,16.858047,3,-0.01416,-0.584106,0.808105,-0.074707,0,0.74,-0.81,-0.752309,0.337993,0.72352,116.278047,-5.586393,0.71405,0
404198698,116.514411,16.858047,3,-0.013489,-0.583679,0.808533,-0.07373,0.02,0.7,-1.25,-0.748774,0.365315,1.165738,116.363649,-5.400907,1.16076,0
404211300,116.514411,16.858047,3,-0.012756,-0.583496,0.808777,-0.072571,0.08,0.56,-0.19,-0.567258,0.122551,0.138969,116.383138,-5.289421,0.150229,0
404219484,116.233985,16.853403,3,-0.012146,-0.583618,0.808777,-0.071289,0.07,0.57,0.48,-0.530864,0.047794,-0.525389,116.253186,-5.424028,-0.517944,0
404228733,116.979865,16.853403,3,-0.011597,-0.584045,0.808594,-0.069946,0.06,0.62,0.83,-0.5534,0.029255,-0.877295,116.623388,-4.893939,-0.873335,0
404241298,116.234504,16.86269,3,-0.011047,-0.584717,0.808228,-0.06842,0.08,0.67,0.95,-0.600494,0.012755,-0.998354,116.335972,-5.191318,-0.996976,0
404249490,116.234504,16.86269,3,-0.010559,-0.585632,0.807739,-0.066772,-0.06,0.45,0.49,-0.377577,0.135082,-0.534192,116.234481,-5.284401,-0.539291,0
404258672,115.954627,16.858047,3,-0.010132,-0.586792,0.807068,-0.065063,-0.09,0.33,0.35,-0.263991,0.144158,-0.386056,116.024047,-5.495539,-0.387744,0
404271308,115.58094,16.858047,3,-0.009888,-0.588196,0.806213,-0.063171,-0.19,0.12,0.82,-0.007587,0.122909,-0.841341,115.697206,-5.82981,-0.836343,0
404279512,116.514411,16.858047,3,-0.009705,-0.589722,0.805237,-0.061218,-0.27,0.17,0.75,-0.037062,0.224063,-0.782796,116.124158,-5.119306,-0.783386,0
404288654,116.513893,16.84876,3,-0.009766,-0.591431,0.804077,-0.059143,-0.35,0.16,0.33,-0.029433,0.344234,-0.370929,116.302811,-4.832793,-0.375475,0
404301226,116.141212,16.858047,3,-0.009949,-0.593323,0.802917,-0.057007,-0.45,0.15,0.33,0.007098,0.43755,-0.377419,116.148186,-4.95549,-0.377397,0
404309420,115.860816,16.853403,3,-0.010376,-0.595154,0.801636,-0.05481,-0.52,0.13,0.84,0.068084,0.448525,-0.887064,115.940608,-5.214179,-0.881448,0
404318618,116.047401,16.853403,3,-0.010986,-0.597046,0.800415,-0.052551,-0.65,0.03,0.09,0.161811,0.620194,-0.143833,115.954425,-5.136187,-0.151961,0
404331199,115.489723,16.871976,3,-0.01178,-0.598938,0.799133,-0.050293,-0.67,-0.12,-0.24,0.294206,0.629952,0.193698,115.619948,-5.474085,0.189889,0
404339409,115.58094,16.858047,3,-0.012817,-0.600769,0.797852,-0.048035,-0.71,-0.08,-0.49,0.255733,0.702988,0.436941,115.552357,-5.504688,0.434219,0
404348660,115.395393,16.858047,3,-0.01416,-0.602478,0.796692,-0.045776,-0.76,0,-0.24,0.200133,0.750199,0.179827,115.41062,-5.619899,0.18263,0
404361231,116.047401,16.853403,3,-0.015747,-0.604065,0.795593,-0.043579,-0.85,0.08,0.03,0.153099,0.834498,-0.099947,115.709823,-5.152607,-0.096833,0
404369427,115.209358,16.867333,3,-0.017517,-0.605408,0.794617,-0.041504,-0.79,0.08,0.02,0.13372,0.778275,-0.08519,115.376815,-5.592787,-0.085319,0
404378544,115.302619,16.86269,3,-0.019531,-0.606628,0.793762,-0.03949,-0.76,0.1,0.05,0.104446,0.752505,-0.113682,115.282898,-5.649086,-0.11337,0
404391125,115.302101,16.853403,3,-0.02179,-0.607605,0.79303,-0.037598,-0.8,-0.01,-0.17,0.216257,0.781698,0.10548,115.222986,-5.633745,0.103068,0
404399316,115.395393,16.858047,3,-0.024231,-0.608398,0.792419,-0.035828,-0.59,0.1,0.48,0.058368,0.552168,-0.529262,115.276983,-5.486948,-0.522294,0
404408567,115.115547,16.86269,3,-0.026855,-0.60907,0.791931,-0.03418,-0.55,0.08,0.08,0.063762,0.543076,-0.127707,115.132812,-5.608302,-0.132055,0
404421140,114.928962,16.86269,3,-0.029663,-0.609558,0.791504,-0.032654,-0.63,0.11,-0.4,0.05721,0.669852,0.342061,114.943923,-5.754122,0.336836,0
404429333,115.208839,16.858047,3,-0.032532,-0.609863,0.791199,-0.03125,-0.62,0.18,-0.32,-0.012353,0.671342,0.261367,115.050711,-5.519036,0.262199,0
404438496,115.767524,16.858047,3,-0.035522,-0.609985,0.791016,-0.030029,-0.29,0.27,-1.04,-0.167353,0.442302,1.007351,115.414899,-4.975254,0.99914,0
404451065,115.302101,16.853403,3,-0.038574,-0.610046,0.790894,-0.028931,-0.23,0.21,0.11,-0.147819,0.26456,-0.131366,115.286847,-5.059574,-0.118908,0
404459429,115.395393,16.858047,3,-0.041687,-0.609985,0.790833,-0.027954,-0.09,0.11,1.14,-0.119956,0.006211,-1.142569,115.307568,-4.973844,-1.131288,0
404468573,115.115547,16.86269,3,-0.044739,-0.609924,0.790771,-0.027039,0.12,0.17,0.66,-0.219579,-0.136438,-0.642015,115.150935,-5.124326,-0.647407,0
404481145,115.022254,16.858047,3,-0.047729,-0.609924,0.790588,-0.026184,0.09,0.08,0.07,-0.103028,-0.073176,-0.058573,115.011769,-5.219756,-0.065062,0
404489336,115.489204,16.86269,3,-0.05072,-0.610046,0.790344,-0.025391,0.06,0.1,0.21,-0.122052,-0.053687,-0.199812,115.246407,-4.801443,-0.198327,0
404498479,114.928962,16.86269,3,-0.053589,-0.610229,0.790039,-0.024597,0.17,0.13,0.61,-0.20145,-0.194047,-0.582833,115.018827,-5.043631,-0.578596,0
404511028,114.742408,16.86269,3,-0.056335,-0.610535,0.789612,-0.023804,0.24,0.2,0.39,-0.276277,-0.221574,-0.352499,114.794985,-5.250674,-0.354991,0
404519221,115.115028,16.853403,3,-0.059021,-0.611023,0.789062,-0.023071,0.35,0.18,0.33,-0.281698,-0.326956,-0.278442,114.937893,-4.972,-0.279286,0
404528494,114.928962,16.86269,3,-0.061523,-0.611694,0.788391,-0.022339,0.4,0.1,0.18,-0.206916,-0.379526,-0.124723,114.886615,-4.979819,-0.126427,0
404541146,115.302619,16.86269,3,-0.063904,-0.612549,0.787537,-0.021545,0.34,0.01,0.03,-0.093964,-0.327979,0.013914,115.065288,-4.672274,0.012368,0
404549351,114.463081,16.867333,3,-0.066101,-0.613647,0.78656,-0.020691,0.29,0.05,0.42,-0.150493,-0.314598,-0.376053,114.676958,-5.20837,-0.371773,0
404558493,114.369819,16.86269,3,-0.068237,-0.614929,0.7854,-0.019836,0.31,0.07,0.07,-0.146293,-0.28965,-0.024815,114.451627,-5.438773,-0.028638,0
404571094,114.928443,16.853403,3,-0.07019,-0.616455,0.784058,-0.018921,0.28,0.06,-0.52,-0.077514,-0.195141,0.555316,114.660071,-5.0815,0.548881,0
404579285,115.115028,16.853403,3,-0.07196,-0.618164,0.782532,-0.017944,0.39,0.14,-1.49,-0.088944,-0.168985,1.534657,114.882854,-4.667947,1.523794,0
404588418,114.090492,16.867333,3,-0.073608,-0.620117,0.780884,-0.016907,0.18,0.01,0.02,-0.051213,-0.173929,0.005343,114.381793,-5.260064,0.022076,0
404601023,114.183784,16.86269,3,-0.075012,-0.622314,0.778992,-0.015869,0.1,-0.01,0.66,-0.075794,-0.176904,-0.639241,114.200441,-5.413357,-0.631953,0
404609216,113.903938,16.867333,3,-0.076355,-0.624695,0.776978,-0.014832,0.18,0.02,0.84,-0.140972,-0.269439,-0.803676,113.983779,-5.681258,-0.801783,0
404618359,114.182746,16.853403,3,-0.077515,-0.627258,0.774841,-0.013733,0.59,-0.24,-0.34,0.150118,-0.583008,0.398612,114.046969,-5.528866,0.385384,0
404630934,113.717384,16.867333,3,-0.078491,-0.630127,0.7724,-0.012512,0.43,-0.27,0.53,0.124235,-0.5359,-0.485851,113.785993,-5.776985,-0.47625,0
404639112,114.276008,16.858047,3,-0.079346,-0.633362,0.769714,-0.011169,0.35,-0.1,0.46,-0.01681,-0.414524,-0.414747,114.023441,-5.348874,-0.415425,0
404648351,113.99723,16.86269,3,-0.080017,-0.636841,0.766785,-0.009705,0.31,-0.22,0.69,0.084467,-0.424378,-0.658339,113.958828,-5.374531,-0.655663,0
404660936,114.089454,16.858047,3,-0.080566,-0.640564,0.763611,-0.008118,0.53,-0.36,0.63,0.19353,-0.655154,-0.583684,113.967022,-5.285408,-0.584477,0
404669122,113.903419,16.858047,3,-0.080994,-0.644592,0.760193,-0.006409,0.49,-0.4,0.62,0.244826,-0.618052,-0.585288,113.886777,-5.346357,-0.585279,0
404678298,114.183784,16.86269,3,-0.081299,-0.648926,0.75647,-0.004578,0.44,-0.64,0.78,0.473918,-0.62032,-0.77599,114.009536,-5.131212,-0.773888,0
404690890,113.996192,16.853403,3,-0.081421,-0.653564,0.752502,-0.002502,0.51,-0.85,0.97,0.65314,-0.732165,-0.980308,113.937096,-5.153376,-0.978033,0
404699084,113.531379,16.867333,3,-0.081482,-0.658508,0.748108,-0.000183,0.52,-0.87,0.72,0.707554,-0.705266,-0.739953,113.659093,-5.51751,-0.742577,0
404708336,113.810157,16.86269,3,-0.081482,-0.663818,0.743408,0.002258,0.52,-1.02,0.39,0.903156,-0.675353,-0.437111,113.695443,-5.40846,-0.440477,0
404720958,113.810157,16.86269,3,-0.081421,-0.669434,0.738403,0.004944,0.6,-1.22,0.44,1.095003,-0.764886,-0.507903,113.69378,-5.329967,-0.50716,0
404729139,113.810157,16.86269,3,-0.081299,-0.675293,0.733032,0.007874,0.6,-1.32,0.53,1.191456,-0.762801,-0.617999,113.717786,-5.231974,-0.616778,0
404738302,113.810157,16.86269,3,-0.081116,-0.681335,0.727356,0.011047,0.58,-1.54,0,1.48977,-0.685737,-0.135263,113.723287,-5.163999,-0.140569,0
404758655,114.089454,16.858047,3,-0.080811,-0.694214,0.715027,0.017944,0.63,-1.51,0.12,1.463238,-0.691243,-0.269428,113.832901,-4.899791,-0.268008,0
404768103,112.877448,16.853403,3,-0.080627,-0.700928,0.708374,0.02179,0.62,-1.68,0.22,1.627737,-0.663575,-0.406827,113.220774,-6.063169,-0.405297,0
404777826,113.623084,16.853403,3,-0.080444,-0.707764,0.701355,0.025818,0.72,-1.8,0.06,1.781283,-0.716711,-0.274363,113.396763,-5.690281,-0.275806,0
404790684,113.530341,16.84876,3,-0.080322,-0.714783,0.694031,0.03009,0.84,-1.98,-0.15,2.007345,-0.779712,-0.104757,113.401566,-5.58106,-0.106642,0
404799083,113.715827,16.84876,3,-0.0802,-0.721985,0.686401,0.034607,0.92,-2.04,-0.34,2.115917,-0.802101,0.056993,113.53771,-5.292389,0.055189,0
404808221,113.715827,16.84876,3,-0.080139,-0.729309,0.678345,0.039368,0.83,-1.93,-0.46,2.037456,-0.668191,0.166577,113.592495,-5.155167,0.16535,0
404820795,113.716865,16.858047,3,-0.080078,-0.736755,0.669983,0.044373,1.1,-2.02,-0.44,2.163964,-0.887109,0.120337,113.599914,-5.062949,0.120833,0
404828993,113.53086,16.858047,3,-0.080078,-0.744263,0.661194,0.049622,1.2,-2.09,-0.41,2.258942,-0.932907,0.054875,113.518303,-5.122153,0.055602,0
404838126,113.810157,16.853403,3,-0.080078,-0.751892,0.6521,0.054993,1.21,-2.04,-0.2,2.193534,-0.908531,-0.169432,113.640298,-4.910245,-0.166953,0
404847735,113.810157,16.86269,3,-0.080017,-0.759583,0.642639,0.060669,1.26,-1.89,0,2.036812,-0.937497,-0.363668,113.691328,-4.791931,-0.3615,0
404860556,113.437568,16.86269,3,-0.079956,-0.767334,0.632812,0.066467,1.39,-1.94,-0.07,2.142111,-1.000291,-0.333879,113.482425,-4.982174,-0.334184,0
404868959,113.715827,16.84876,3,-0.079834,-0.775024,0.622681,0.072449,1.38,-1.84,-0.11,2.073321,-0.954477,-0.304031,113.576231,-4.779733,-0.304363,0
404878104,113.437049,16.853403,3,-0.079651,-0.782715,0.612244,0.078491,1.3,-1.81,0.07,2.00608,-0.834139,-0.500838,113.451956,-4.888373,-0.498673,0
404890660,113.437568,16.86269,3,-0.079468,-0.790283,0.601624,0.084656,1.44,-1.86,0,2.120601,-0.898703,-0.478073,113.382186,-4.904819,-0.4783,0
404898851,112.97071,16.858047,3,-0.079224,-0.797729,0.590881,0.09082,1.44,-1.8,0.01,2.07934,-0.857805,-0.504255,113.103018,-5.264708,-0.503969,0
404908032,113.250007,16.844117,3,-0.078918,-0.804993,0.580017,0.096985,1.59,-1.79,-0.04,2.144316,-0.944969,-0.492771,113.139675,-5.161441,-0.492895,0
404920613,113.064002,16.853403,3,-0.078552,-0.812012,0.569031,0.103088,1.79,-1.84,-0.07,2.281321,-1.056882,-0.522615,113.030767,-5.222662,-0.522288,0
404928815,112.784187,16.858047,3,-0.078125,-0.818848,0.558044,0.109192,1.58,-1.65,-0.72,2.229584,-0.864521,0.137008,112.844725,-5.434867,0.129743,0
404937954,112.97071,16.858047,3,-0.077698,-0.825439,0.54718,0.115173,1.48,-1.52,-0.56,2.054442,-0.770536,-0.003665,112.86792,-5.342322,-0.002195,0
404950523,112.691963,16.86269,3,-0.077271,-0.831665,0.536438,0.120972,1.56,-1.48,-0.81,2.139544,-0.811482,0.209806,112.698644,-5.46669,0.20747,0
404958717,112.690925,16.853403,3,-0.076782,-0.837585,0.52594,0.126526,1.4,-1.26,-1.02,1.96486,-0.716966,0.462031,112.649383,-5.469575,0.459225,0
404967957,112.877448,16.853403,3,-0.076294,-0.84314,0.515747,0.131775,1.45,-1.2,-1.27,2.029911,-0.751649,0.685687,112.730795,-5.295529,0.683192,0
404980560,112.690925,16.853403,3,-0.075806,-0.848328,0.505859,0.13678,1.63,-1.13,-1.28,2.076422,-0.906569,0.662448,112.640956,-5.316171,0.662677,0
404988764,112.412696,16.867333,3,-0.075317,-0.853149,0.49646,0.141418,1.65,-1.09,-1.15,2.034272,-0.906226,0.523084,112.464765,-5.510555,0.524622,0
404997908,112.412696,16.867333,3,-0.074829,-0.857605,0.487549,0.145752,1.66,-0.98,-0.98,1.914943,-0.934691,0.368523,112.384274,-5.545628,0.370243,0
405010477,112.412696,16.867333,3,-0.074341,-0.861694,0.479126,0.149658,1.99,-1,-0.57,1.97829,-1.166351,-0.104856,112.331064,-5.526327,-0.09962,0
405018672,112.412177,16.858047,3,-0.073853,-0.865417,0.471191,0.15332,2.07,-0.94,-0.37,1.922785,-1.229025,-0.312711,112.332878,-5.458428,-0.310363,0
405027821,112.412177,16.858047,3,-0.073303,-0.868896,0.463806,0.156616,2.06,-0.84,-0.52,1.907301,-1.247386,-0.160727,112.3288,-5.401387,-0.162376,0
405040449,112.132392,16.86269,3,-0.072754,-0.872009,0.456909,0.159668,2.21,-0.73,-0.49,1.908342,-1.404317,-0.207831,112.146535,-5.546507,-0.20733,0
405048622,111.852638,16.858047,3,-0.072144,-0.874878,0.450562,0.162354,2.18,-0.69,-0.32,1.819494,-1.373499,-0.365832,111.930467,-5.805935,-0.364085,0
405057819,112.412177,16.858047,3,-0.071472,-0.877441,0.444702,0.164795,2.31,-0.71,0.19,1.741216,-1.431296,-0.892029,112.155685,-5.458145,-0.886211,0
405070389,112.597663,16.858047,3,-0.07074,-0.879822,0.439392,0.166992,2.33,-0.54,-0.14,1.754962,-1.53353,-0.555478,112.343673,-5.143084,-0.559123,0
405078593,111.852638,16.867333,3,-0.069946,-0.881897,0.43457,0.168823,2.28,-0.26,-1.32,1.955322,-1.673039,0.621275,112.016258,-5.56614,0.608267,0
