Time (us),Altitude AGL (m),Temperature (deg C),state,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,thrust_accel,predicted_apogee_no_airbrake,integrated_vx,integrated_vy,integrated_x,integrated_y,Servo deployment_rate_limited
34.208326,49.478881,16.584086,3,-0.150269,0.632141,0.733521,0.19928,-2.62,1.7,0.83,2.111984,-1.666147,-1.790156,49.322382,-6.210202,-1.786722,0,48.68259636,-7.209518351,-0.302461792,FALSE,-9.72418363,48.68259636,-42.0462111,-15.3469857,-575.7360385,-274.3569211,0
34.220885,48.552184,16.584086,3,-0.149353,0.617676,0.747375,0.193909,-2.7,1.47,0.9,1.976346,-1.671755,-1.886852,48.796881,-6.801803,-1.885748,0,48.59061546,-7.227651429,-0.495479911,FALSE,-9.723911618,48.59061546,-42.02053844,-15.36794605,-576.2639356,-274.5497956,0
34.22907,48.552184,16.584086,3,-0.149353,0.603271,0.760498,0.188232,-2.88,1.19,1.03,1.814188,-1.76068,-2.093181,48.598962,-7.034451,-2.090895,0,48.53066341,-7.245506183,-0.690118209,FALSE,-9.723477086,48.53066341,-42.00502567,-15.38199329,-576.6078102,-274.6756397,0
34.238313,49.016296,16.579442,3,-0.150146,0.58905,0.772827,0.182312,-3.02,1.05,0.74,1.788896,-1.993313,-1.896836,48.775343,-6.740244,-1.898974,0,48.46855404,-7.25945709,-0.837113212,FALSE,-9.723048462,48.46855404,-41.98837402,-15.39934237,-576.9959857,-274.8178956,0
34.250868,48.275054,16.579442,3,-0.151794,0.575012,0.784363,0.176331,-3.19,0.66,0.78,1.536616,-2.172293,-2.034694,48.399961,-7.135222,-2.033199,0,48.37554088,-7.281173882,-0.983010021,FALSE,-9.722712659,48.37554088,-41.96749812,-15.42549196,-577.5230187,-275.0113985,0
34.259036,48.366744,16.584086,3,-0.154175,0.561218,0.795166,0.170288,-3.34,0.45,0.61,1.46969,-2.39446,-1.958989,48.322316,-7.180491,-1.959807,0,48.31594858,-7.297435196,-1.10190679,FALSE,-9.722188674,48.31594858,-41.95522037,-15.44414258,-577.8657591,-275.1374701,0
34.268268,48.181838,16.584086,3,-0.157349,0.547668,0.805176,0.164368,-3.46,0.39,0.27,1.557573,-2.619562,-1.705691,48.174671,-7.301119,-1.708491,0,48.24748298,-7.313159202,-1.175463872,FALSE,-9.721795393,48.24748298,-41.94124652,-15.46728731,-578.2530252,-275.2801573,0
34.280836,48.458953,16.588729,3,-0.161072,0.534363,0.814453,0.15863,-3.75,0.17,-0.22,1.590815,-3.102828,-1.407468,48.247926,-7.10903,-1.410785,0,48.1584294,-7.328437453,-1.203720484,FALSE,-9.721414156,48.1584294,-41.92146205,-15.50324681,-578.7800185,-275.4747761,0
34.289021,48.088088,16.588729,3,-0.165466,0.521301,0.822998,0.153198,-3.73,0.04,0.08,1.525274,-2.961102,-1.680332,48.096808,-7.263742,-1.677362,0,48.09800586,-7.342490852,-1.261783571,FALSE,-9.7210427,48.09800586,-41.90870946,-15.52806344,-579.1230934,-275.6017717,0
34.298265,48.275054,16.579442,3,-0.170471,0.508545,0.830933,0.148071,-3.67,-0.05,-0.04,1.519353,-2.955087,-1.560129,48.132737,-7.144886,-1.561421,0,48.03238961,-7.355470162,-1.29812374,FALSE,-9.720700559,48.03238961,-41.89463719,-15.55540807,-579.5104325,-275.7454396,0
34.310899,48.366744,16.584086,3,-0.175903,0.495911,0.838196,0.143433,-3.63,-0.18,-0.54,1.543726,-3.142707,-1.114325,48.178322,-6.986024,-1.119251,0,47.94383654,-7.368028113,-1.275722551,FALSE,-9.72038388,47.94383654,-41.87528772,-15.59392783,-580.0396071,-275.9422099,0
34.319087,47.997436,16.574799,3,-0.181763,0.483398,0.84491,0.139343,-3.38,-0.74,-1.13,1.12992,-3.419834,-0.526247,48.015983,-7.150448,-0.532782,0,47.88508974,-7.37135895,-1.184415627,FALSE,-9.720076679,47.88508974,-41.86434181,-15.62079487,-580.3824372,-276.070003,0
34.328211,47.718276,16.588729,3,-0.187805,0.470825,0.851196,0.135986,-3.28,-1.06,-1.59,0.995246,-3.661598,-0.107667,47.778487,-7.374534,-0.112351,0,47.81742999,-7.373392315,-1.05324376,FALSE,-9.719994736,47.81742999,-41.85464681,-15.65310037,-580.7643632,-276.2126745,0
34.340777,48.366744,16.584086,3,-0.193909,0.45813,0.857178,0.133362,-3.23,-1.29,-2.39,1.053981,-4.043451,0.591196,48.027502,-6.935029,0.583443,0,47.73228799,-7.368662699,-0.852896022,FALSE,-9.719944357,47.73228799,-41.84177151,-15.70151119,-581.2902278,-276.4096755,0
34.349153,47.811492,16.584086,3,-0.199951,0.445129,0.862854,0.131714,-2.97,-1.52,-2.39,0.852248,-3.958608,0.667898,47.843896,-7.119656,0.666967,0,47.67291701,-7.361819907,-0.667623165,FALSE,-9.720058951,47.67291701,-41.83378823,-15.73502381,-581.640661,-276.5413317,0
34.358285,47.996917,16.584086,3,-0.20575,0.431641,0.868408,0.131104,-2.36,-2.07,-3.12,0.378932,-4.134035,1.534267,47.867505,-6.989984,1.52471,0,47.61099211,-7.346900287,-0.399370634,FALSE,-9.720225291,47.61099211,-41.82816666,-15.77197482,-582.0226615,-276.6851927,0
34.370848,47.996917,16.584086,3,-0.211121,0.417603,0.873901,0.131714,-2.06,-2.39,-3.72,0.244025,-4.374805,2.143904,47.855027,-6.867605,2.137081,0,47.52515668,-7.326765732,-0.089526821,FALSE,-9.720588149,47.52515668,-41.82425355,-15.8254231,-582.5481242,-276.8836717,0
34.379032,47.440658,16.584086,3,-0.215881,0.40271,0.879395,0.133606,-1.62,-2.47,-3.96,0.12894,-4.253722,2.508875,47.558139,-7.212478,2.504778,0,47.46655001,-7.305001619,0.227021028,FALSE,-9.721076655,47.46655001,-41.82272738,-15.86073103,-582.8904076,-277.0133315,0
34.388264,48.088088,16.588729,3,-0.219727,0.386902,0.88501,0.136963,-1.32,-2.68,-4.44,0.056893,-4.432904,2.997157,47.79833,-6.788427,2.991732,0,47.40782767,-7.275459335,0.564506433,FALSE,-9.721603554,47.40782767,-41.82186958,-15.9008285,-583.2765111,-277.1599428,0
34.397879,47.811492,16.584086,3,-0.222534,0.369812,0.890869,0.141785,-0.65,-2.58,-5.23,0.070311,-4.339889,3.949067,47.740859,-6.740735,3.938517,0,47.34478014,-7.238477541,0.976838738,FALSE,-9.722316473,47.34478014,-41.82125804,-15.9430037,-583.6786254,-277.3130321,0
34.410681,47.996917,16.584086,3,-0.224121,0.351318,0.896912,0.148071,-0.25,-2.77,-5.82,-0.032003,-4.568101,4.554405,47.803815,-6.489643,4.547618,0,47.2620581,-7.19021624,1.412690609,FALSE,-9.72320497,47.2620581,-41.82101283,-16.00002374,-584.2140196,-277.5174994,0
34.419074,47.996917,16.584086,3,-0.224182,0.33136,0.903137,0.155884,0.1,-2.63,-6,-0.016172,-4.452608,4.806511,47.86184,-6.275579,4.803658,0,47.21196179,-7.144642917,1.826158542,FALSE,-9.72435766,47.21196179,-41.821215,-16.03787915,-584.5650242,-277.6519464,0
34.428208,47.997436,16.574799,3,-0.222717,0.309753,0.909546,0.164978,0.68,-1.73,-5.77,0.16391,-3.498412,4.948472,47.88323,-6.126653,4.946876,0,47.1573462,-7.096614658,2.206551384,FALSE,-9.725439365,47.1573462,-41.82054028,-16.07419146,-584.9470161,-277.7986023,0
34.440771,47.997436,16.574799,3,-0.219543,0.286438,0.916016,0.17511,1.05,-1.92,-5.94,-0.138391,-3.669597,5.156225,47.873016,-5.97715,5.153918,0,47.07971544,-7.037772481,2.565915052,FALSE,-9.726571887,47.07971544,-41.82037998,-16.11921731,-585.4724066,-278.0008252,0
34.448956,47.811492,16.584086,3,-0.2146,0.261414,0.922485,0.186157,1.23,-1.37,-5.73,-0.007882,-3.203741,5.095251,47.788512,-5.989835,5.095898,0,47.03179887,-6.990674287,2.87406764,FALSE,-9.727948905,47.03179887,-41.8209786,-16.14734644,-585.8147088,-278.1328761,0
34.458197,47.626083,16.584086,3,-0.207886,0.234802,0.928772,0.197632,1.51,-1.13,-5.47,-0.194154,-2.924705,4.988899,47.63938,-6.065412,4.990078,0,46.9753178,-6.942465041,3.131720362,FALSE,-9.729042978,46.9753178,-41.82191211,-16.17566293,-586.2011808,-278.2822245,0
34.470783,47.255248,16.584086,3,-0.199341,0.206726,0.934692,0.209351,1.73,-0.63,-4.32,-0.504617,-2.04347,4.197357,47.340224,-6.296845,4.206093,0,46.89260857,-6.891644722,3.261549397,FALSE,-9.730155193,46.89260857,-41.82630948,-16.20692765,-586.7275791,-278.4860082,0
34.478963,47.255248,16.584086,3,-0.189209,0.17749,0.940186,0.220764,1.54,0.17,-4.61,0.017156,-1.695293,4.558207,47.23949,-6.334689,4.554327,0,46.84141128,-6.851515029,3.419523363,FALSE,-9.731319111,46.84141128,-41.82830319,-16.22221919,-587.0697264,-278.6186434,0
34.488204,47.440658,16.584086,3,-0.177612,0.147339,0.945068,0.231506,1.17,0.23,-3.82,0.059392,-1.446506,3.730758,47.297519,-6.149511,3.739833,0,46.78517052,-6.813825249,3.457454312,FALSE,-9.732232284,46.78517052,-41.8279495,-16.23673587,-587.4562601,-278.76862,0
34.5084,47.903686,16.588729,3,-0.151428,0.085815,0.952515,0.249756,-0.22,1.07,-2.62,1.106007,-0.413242,2.581151,47.529397,-5.648602,2.59392,0,46.66054401,-6.746020893,3.350732079,FALSE,-9.733085013,46.66054401,-41.8161813,-16.25551561,-588.3008986,-279.0967268,0
34.51785,47.812011,16.574799,3,-0.137634,0.055237,0.955078,0.256531,-0.64,1,-2.41,1.35324,-0.377629,2.2898,47.643437,-5.28531,2.293151,0,46.60867864,-6.718201174,3.221516188,FALSE,-9.734607053,46.60867864,-41.80456136,-16.25925248,-588.6960066,-279.250359,0
34.527679,47.626586,16.574799,3,-0.123962,0.025452,0.956848,0.261597,-1.08,0.94,-2.1,1.622382,-0.236976,1.942128,47.581739,-5.281926,1.945996,0,46.55303793,-6.693003467,3.065683471,FALSE,-9.735227136,46.55303793,-41.78993767,-16.26227295,-589.1068317,-279.4101861,0
34.541875,47.441696,16.574799,3,-0.110901,-0.003296,0.957886,0.264832,-2.15,0.34,-0.65,2.254087,0.10286,0.262535,47.424859,-5.394655,0.281087,0,46.46642099,-6.671862506,2.724218537,FALSE,-9.735786494,46.46642099,-41.76242249,-16.26322491,-589.6998864,-279.6410521,0
34.549506,47.257308,16.565512,3,-0.098755,-0.030518,0.958374,0.266174,-1.81,0.31,-0.6,1.892857,0.16403,0.350115,47.285982,-5.55544,0.349355,0,46.42257187,-6.66908582,2.435017009,FALSE,-9.736253834,46.42257187,-41.74659983,-16.26220659,-590.0185151,-279.7651528,0
34.558398,46.793792,16.570155,3,-0.08783,-0.05603,0.958374,0.265747,-2.29,0.12,-0.45,2.32196,0.230346,0.124444,46.951775,-5.924832,0.126923,0,46.36619655,-6.666520413,2.153544114,FALSE,-9.736314824,46.36619655,-41.72786075,-16.26045319,-590.3896425,-279.9097486,0
34.57084,47.719299,16.579442,3,-0.07843,-0.07959,0.95813,0.263672,-2.18,-0.12,-0.11,2.160143,0.266646,-0.204914,47.32342,-5.379107,-0.201257,0,46.29653033,-6.654505693,1.866264185,FALSE,-9.736371014,46.29653033,-41.69997759,-16.2573614,-590.9086471,-280.1120419,0
34.579002,46.793273,16.579442,3,-0.070679,-0.101074,0.957642,0.260132,-2.58,-0.53,0.42,2.50546,0.350134,-0.844143,46.971754,-5.837457,-0.837058,0,46.24608377,-6.66121814,1.536084776,FALSE,-9.736635569,46.24608377,-41.68093726,-16.25484433,-591.2489246,-280.2447242,0
34.588136,47.256271,16.574799,3,-0.064819,-0.1203,0.957153,0.255188,-2.76,-0.81,0.71,2.684621,0.381621,-1.192809,47.082879,-5.642218,-1.188889,0,46.19446017,-6.666226677,1.203665909,FALSE,-9.736487051,46.19446017,-41.65723416,-16.2515024,-591.62953,-280.3931807,0
34.60073,47.256271,16.574799,3,-0.060791,-0.137329,0.956787,0.249084,-2.73,-0.85,0.81,2.655055,0.46018,-1.253713,47.112352,-5.534174,-1.252999,0,46.12068777,-6.667864208,0.904326806,FALSE,-9.736376015,46.12068777,-41.62361022,-16.24620158,-592.1539495,-280.5978187,0
34.608929,46.515167,16.574799,3,-0.058655,-0.152161,0.956482,0.241882,-2.48,-1.11,1.18,2.420228,0.388466,-1.662843,46.720146,-6.061186,-1.658327,0,46.06893929,-6.68123144,0.59159437,FALSE,-9.7363392,46.06893929,-41.6028041,-16.24272256,-592.4951362,-280.7310071,0
34.618083,46.793273,16.579442,3,-0.05835,-0.164795,0.956421,0.233826,-2.59,-1.7,0.99,2.734275,-0.110901,-1.75749,46.706877,-6.023855,-1.756398,0,46.01431313,-6.692612518,0.305438023,FALSE,-9.736043114,46.01431313,-41.57921194,-16.24145214,-592.8758603,-280.8796872,0
34.630665,47.070358,16.584086,3,-0.059692,-0.175415,0.956604,0.224915,-2.7,-1.61,1.12,2.79547,0.089093,-1.820545,46.841927,-5.785564,-1.819838,0,45.94041246,-6.702288151,0.046470286,FALSE,-9.735790461,45.94041246,-41.54442431,-16.24158933,-593.3987911,-281.084038,0
34.638834,46.051681,16.579442,3,-0.062683,-0.184082,0.95697,0.215393,-2.41,-1.92,1.27,2.599275,-0.203302,-2.07603,46.335695,-6.483964,-2.073206,0,45.88597113,-6.71993568,-0.212097709,FALSE,-9.735575086,45.88597113,-41.52238948,-16.24205582,-593.7380775,-281.2167174,0
34.648097,46.793273,16.579442,3,-0.067261,-0.190796,0.957581,0.2052,-2.18,-1.97,0.88,2.484739,-0.480665,-1.732793,46.540213,-6.165453,-1.736544,0,45.83266976,-6.730269647,-0.397332073,FALSE,-9.73518216,45.83266976,-41.49884287,-16.24522361,-594.1225903,-281.3671823,0
34.660667,46.143859,16.584086,3,-0.07312,-0.195923,0.958374,0.194519,-1.82,-2.33,0.7,2.318253,-0.998618,-1.691453,46.232456,-6.473891,-1.69195,0,45.75124285,-6.744950324,-0.554977632,FALSE,-9.734951402,45.75124285,-41.46865606,-16.25452091,-594.6440411,-281.5714431,0
34.668882,45.403869,16.574799,3,-0.080017,-0.199524,0.959229,0.183533,-1.59,-2.61,0.62,2.224903,-1.372538,-1.700262,45.697965,-7.204928,-1.70017,0,45.69207743,-6.761146276,-0.694508057,FALSE,-9.734622917,45.69207743,-41.44999505,-16.26426043,-594.9846294,-281.705014,0
34.67805,45.496047,16.579442,3,-0.08783,-0.201965,0.960144,0.172241,-1.52,-2.8,0.37,2.285759,-1.660696,-1.518425,45.515059,-7.367298,-1.520428,0,45.6281628,-6.775408895,-0.794884298,FALSE,-9.734259965,45.6281628,-41.42931817,-16.27816478,-595.3645482,-281.8541885,0
34.690633,45.217986,16.584086,3,-0.096375,-0.203308,0.960999,0.16095,-1.63,-2.86,0.14,2.458865,-1.750069,-1.322213,45.249785,-7.598688,-1.324398,0,45.53916049,-6.791850933,-0.859133645,FALSE,-9.733939509,45.53916049,-41.39946737,-16.2996236,-595.8856655,-282.0591517,0
34.698802,45.680908,16.588729,3,-0.105408,-0.203979,0.961731,0.149658,-1.33,-3.31,-0.46,2.505467,-2.435138,-0.8544,45.43807,-7.232145,-0.859579,0,45.48567447,-6.79780724,-0.858552301,FALSE,-9.733569106,45.48567447,-41.37919056,-16.31671808,-596.2237749,-282.1923731,0
34.708096,46.051681,16.579442,3,-0.114807,-0.204224,0.962219,0.138672,-1.19,-3.27,-0.77,2.454106,-2.53527,-0.501442,45.725778,-6.786253,-0.505389,0,45.42912959,-6.799423804,-0.815032892,FALSE,-9.733434509,45.42912959,-41.35614342,-16.33981557,-596.608246,-282.344128,0
34.720668,45.681426,16.579442,3,-0.124451,-0.204407,0.962463,0.128052,-1.18,-3.19,-1.31,2.580739,-2.573167,0.05696,45.614711,-6.817879,0.050763,0,45.3476213,-6.800079448,-0.708794839,FALSE,-9.733397579,45.3476213,-41.32449439,-16.3719272,-597.1279765,-282.549754,0
34.728854,45.40335,16.584086,3,-0.134216,-0.204773,0.962341,0.118103,-0.65,-3.48,-1.8,2.385333,-3.124504,0.566118,45.43615,-6.996945,0.560439,0,45.2938836,-6.794126259,-0.5534769,FALSE,-9.733382071,45.2938836,-41.30416825,-16.39524777,-597.4661756,-282.6838701,0
34.738095,45.774124,16.584086,3,-0.14386,-0.205688,0.961853,0.108948,0.14,-3.36,-1.57,1.60666,-3.291845,0.597275,45.567023,-6.742405,0.596869,0,45.23735737,-6.786440458,-0.413274801,FALSE,-9.73351568,45.23735737,-41.28572325,-16.42489451,-597.8477822,-282.8355156,0
34.750651,45.774124,16.584086,3,-0.15332,-0.207397,0.960876,0.10083,0.15,-3.23,-1.94,1.710215,-3.203415,1.015861,45.602701,-6.578869,1.011244,0,45.15942493,-6.775592658,-0.239156471,FALSE,-9.733688119,45.15942493,-41.26489991,-16.46567175,-598.366035,-283.0420025,0
34.758821,45.217986,16.584086,3,-0.162415,-0.210266,0.959473,0.093872,0.55,-3.3,-1.96,1.446786,-3.407929,1.15188,45.325538,-6.903828,1.15033,0,45.10610446,-6.76479201,-0.069691814,FALSE,-9.733931189,45.10610446,-41.25200356,-16.49267909,-598.7031166,-283.1766374,0
34.768049,45.681426,16.579442,3,-0.171021,-0.214417,0.957581,0.088196,1.32,-3.09,-2.08,0.814293,-3.53846,1.55968,45.467758,-6.627278,1.555169,0,45.051218,-6.748024721,0.128819903,FALSE,-9.734173035,45.051218,-41.24157094,-16.52472973,-599.0837419,-283.3289797,0
34.780618,45.033126,16.584086,3,-0.178955,-0.220215,0.9552,0.084106,1.26,-2.85,-2.12,0.859414,-3.274812,1.655756,45.132217,-6.922939,1.654647,0,44.96808043,-6.732393964,0.314839366,FALSE,-9.734547973,44.96808043,-41.23105253,-16.56754774,-599.6020411,-283.5369481,0
34.788817,45.033126,16.584086,3,-0.186096,-0.227783,0.952271,0.081604,1.78,-2.81,-2.69,0.715126,-3.497266,2.357583,45.017976,-6.989842,2.349837,0,44.91540475,-6.71135081,0.563697906,FALSE,-9.73489638,44.91540475,-41.2245977,-16.59530987,-599.9400681,-283.6728993,0
34.79806,45.310668,16.579442,3,-0.192444,-0.237244,0.948792,0.080811,2.1,-2.69,-2.83,0.56102,-3.538322,2.611958,45.122805,-6.749391,2.60907,0,44.85934418,-6.686052098,0.813236181,FALSE,-9.73536468,44.85934418,-41.21869999,-16.62782484,-600.3210798,-283.82644,0
34.807623,45.31015,16.588729,3,-0.197693,-0.24884,0.944641,0.081726,2.39,-2.15,-2.56,0.094239,-3.199256,2.577802,45.16676,-6.587908,2.578146,0,44.80179236,-6.660408136,1.028214844,FALSE,-9.735925812,44.80179236,-41.21556687,-16.66004057,-600.7152392,-283.9856059,0
34.820497,45.310668,16.579442,3,-0.201782,-0.262512,0.939819,0.084473,2.58,-2.06,-2.65,0.054407,-3.247697,2.71531,45.165817,-6.446223,2.713798,0,44.72330835,-6.629005237,1.233758059,FALSE,-9.736492439,44.72330835,-41.21461004,-16.70153961,-601.2458423,-284.2003544,0
34.828877,44.848266,16.584086,3,-0.204651,-0.278259,0.934204,0.088867,2.68,-1.89,-2.35,-0.111538,-3.180836,2.478919,44.927216,-6.708425,2.481507,0,44.67042669,-6.606841699,1.385453057,FALSE,-9.737183289,44.67042669,-41.21484942,-16.72847516,-601.5912217,-284.3404262,0
34.838009,45.21849,16.574799,3,-0.206116,-0.296082,0.927795,0.094849,2.73,-1.54,-2.21,-0.263862,-2.968127,2.414028,45.034651,-6.466068,2.414772,0,44.61700707,-6.582148159,1.510772341,FALSE,-9.737668938,44.61700707,-41.21656349,-16.75655133,-601.9676035,-284.4933188,0
34.850572,44.754547,16.588729,3,-0.206177,-0.315796,0.920532,0.102173,3.15,-1.25,-2.6,-0.42547,-3.089217,2.919464,44.790968,-6.634867,2.913902,0,44.53759223,-6.549433147,1.682390382,FALSE,-9.738208162,44.53759223,-41.22089353,-16.79460053,-602.4854344,-284.7040704,0
34.858788,44.477538,16.584086,3,-0.20459,-0.337341,0.91217,0.110718,3.3,-1.16,-2.46,-0.509191,-3.205278,2.784368,44.55446,-6.885999,2.785795,0,44.48446129,-6.526024408,1.816637856,FALSE,-9.738919373,44.48446129,-41.22473312,-16.82045832,-602.8241211,-284.842161,0
34.86793,44.384857,16.579442,3,-0.201294,-0.360535,0.902771,0.1203,3.29,-0.81,-2.4,-0.599394,-3.049923,2.752743,44.393509,-6.986739,2.753107,0,44.42504345,-6.501535019,1.930677273,FALSE,-9.739426131,44.42504345,-41.22980046,-16.84905084,-603.2010207,-284.9960644,0
34.880497,44.384338,16.588729,3,-0.19635,-0.38501,0.892273,0.130615,3.77,-0.9,-2.24,-0.779239,-3.569537,2.586804,44.300585,-6.960905,2.588636,0,44.34432817,-6.471202735,2.010610396,FALSE,-9.739954315,44.34432817,-41.2384631,-16.89064422,-603.7192101,-285.2080677,0
34.88888,44.475982,16.593373,3,-0.189636,-0.410522,0.880676,0.141296,4.05,-0.24,-2.54,-1.090254,-3.531674,3.041952,44.344257,-6.782272,3.036956,0,44.2926944,-6.444380647,2.136257118,FALSE,-9.740605714,44.2926944,-41.24629908,-16.92040895,-604.064945,-285.3497868,0
34.898011,44.848266,16.584086,3,-0.181152,-0.436768,0.86792,0.152161,3.68,0.1,-2.7,-0.896989,-3.221566,3.108156,44.574102,-6.3761,3.107372,0,44.24081617,-6.413306527,2.254671972,FALSE,-9.74117936,44.24081617,-41.25537184,-16.95124086,-604.4416063,-285.5044278,0
34.91057,44.569183,16.588729,3,-0.170959,-0.463379,0.854126,0.162781,3.84,-0.02,-2.78,-0.72032,-3.596277,3.003451,44.491405,-6.341974,3.004596,0,44.16511414,-6.376190315,2.345901069,FALSE,-9.741841036,44.16511414,-41.26552773,-16.99405351,-604.9597963,-285.7175873,0
34.918769,44.662902,16.584086,3,-0.15918,-0.490051,0.839417,0.172974,2.65,-0.19,-2.18,-0.145055,-2.706447,2.113298,44.539105,-6.174752,2.123119,0,44.11839387,-6.356147273,2.317577009,FALSE,-9.742627076,44.11839387,-41.26907534,-17.01989153,-605.2981469,-285.8570274,0
34.927876,44.755584,16.579442,3,-0.146118,-0.516296,0.823914,0.182251,1.82,-0.28,-2.24,0.412333,-2.092195,1.964744,44.608177,-5.996148,1.966489,0,44.06748743,-6.334503867,2.274609153,FALSE,-9.743049605,44.06748743,-41.26785829,-17.04174214,-605.6739789,-286.0121271,0
34.94044,44.848266,16.584086,3,-0.13208,-0.54187,0.807861,0.190491,1.93,-0.32,-2.45,0.56343,-2.29908,2.055832,44.672403,-5.795593,2.054848,0,43.99674985,-6.303433144,2.247977012,FALSE,-9.743504378,43.99674985,-41.26172854,-17.06932813,-606.1924297,-286.2264128,0
34.948798,45.033126,16.584086,3,-0.117432,-0.566467,0.791382,0.197449,1.44,-0.44,-2.67,0.991645,-1.960363,2.13737,44.833635,-5.46258,2.13646,0,43.95520769,-6.279994133,2.234527407,FALSE,-9.744154552,43.95520769,-41.25522989,-17.08712834,-606.5372681,-286.3691526,0
34.957931,44.848785,16.574799,3,-0.102478,-0.589783,0.774902,0.202942,-0.49,-1.28,-2.5,2.251077,-0.299923,1.72375,44.792583,-5.435479,1.728298,0,43.90734292,-6.259097447,2.172323895,FALSE,-9.744643008,43.90734292,-41.240422,-17.09744994,-606.9139845,-286.5252565,0
34.970493,44.292175,16.584086,3,-0.087769,-0.611572,0.758606,0.206909,-0.53,-1.47,-2.22,2.293452,-0.192074,1.440072,44.433814,-5.783817,1.443248,0,43.83316502,-6.235948928,2.083128736,FALSE,-9.74507687,43.83316502,-41.21187781,-17.10054017,-607.4318674,-286.7400541,0
34.978692,44.384857,16.579442,3,-0.073669,-0.631714,0.742798,0.20929,-0.93,-1.71,-2.12,2.522374,0.244224,1.364737,44.357996,-5.815511,1.365602,0,43.78782033,-6.222018776,1.995625003,FALSE,-9.74555564,43.78782033,-41.19213533,-17.10032638,-607.7696826,-286.8802606,0
34.987826,44.292175,16.584086,3,-0.060608,-0.650146,0.727661,0.210144,-1.59,-2.23,-2.36,3.1404,0.861306,1.57078,44.266865,-5.85012,1.568519,0,43.73653959,-6.204564324,1.943881276,FALSE,-9.745842894,43.73653959,-41.16627344,-17.09527743,-608.1458135,-287.0364319,0
35.000387,44.292175,16.584086,3,-0.048828,-0.666809,0.713501,0.209595,-2.04,-2.8,-2.28,3.61946,1.385392,1.477242,44.208195,-5.813078,1.478248,0,43.66494354,-6.181036001,1.887048155,FALSE,-9.74620196,43.66494354,-41.12381814,-17.08116704,-608.6626364,-287.251077,0
35.008559,44.014648,16.579442,3,-0.038635,-0.681824,0.700378,0.207703,-2.41,-3.33,-2.34,4.078631,1.836316,1.539228,44.048307,-5.969954,1.538556,0,43.61836719,-6.166578464,1.844684371,FALSE,-9.746684366,43.61836719,-41.09236374,-17.06800314,-608.9985717,-287.3906105,0
35.017798,44.384857,16.579442,3,-0.030273,-0.695251,0.688354,0.204651,-2.38,-3.46,-2.02,4.002711,1.998213,1.304706,44.187916,-5.707914,1.307283,0,43.56954544,-6.149953023,1.778920534,FALSE,-9.746979867,43.56954544,-41.05503198,-17.05028954,-609.3780516,-287.54822,0
35.030385,44.014144,16.588729,3,-0.023865,-0.707153,0.677551,0.200684,-2.1,-3.43,-1.47,3.71603,1.959056,0.829456,44.015208,-5.825163,0.834721,0,43.49701353,-6.133333582,1.663264958,FALSE,-9.747318861,43.49701353,-41.00645408,-17.02538446,-609.8945056,-287.7626752,0
35.038558,43.088439,16.588729,3,-0.019348,-0.717834,0.667847,0.195862,-1.87,-3.69,-1.02,3.764792,1.964555,0.350722,43.429155,-6.637004,0.356056,0,43.44246872,-6.13300628,1.503357166,FALSE,-9.747656646,43.44246872,-40.97588371,-17.00935063,-610.2295264,-287.9017582,0
35.047818,43.643432,16.588729,3,-0.016785,-0.727295,0.65918,0.190369,-1.75,-3.68,-0.74,3.62394,2.001351,0.118377,43.491683,-6.476363,0.120997,0,43.38752281,-6.129708852,1.334638799,FALSE,-9.7476629,43.38752281,-40.94167388,-16.99098848,-610.6088047,-288.0591798,0
35.060373,43.643432,16.588729,3,-0.016113,-0.735718,0.65155,0.184326,-1.66,-3.59,-0.42,3.405392,2.050746,-0.140772,43.498502,-6.366302,-0.137888,0,43.31313671,-6.124391707,1.154905763,FALSE,-9.747729511,43.31313671,-40.89754724,-16.96555144,-611.1225504,-288.2723419,0
35.068556,43.273788,16.579442,3,-0.017212,-0.743164,0.644836,0.177856,-1.34,-3.7,-0.6,3.554657,1.791286,-0.057133,43.315846,-6.564245,-0.058023,0,43.26241923,-6.125434071,1.007250268,FALSE,-9.747836951,43.26241923,-40.8690702,-16.94983177,-611.4570985,-288.4111067,0
35.077801,43.459121,16.579442,3,-0.02002,-0.749756,0.638916,0.171021,-1.06,-3.6,-0.13,3.328455,1.656246,-0.52779,43.338036,-6.462362,-0.522613,0,43.2074765,-6.128063923,0.820250838,FALSE,-9.747815418,43.2074765,-40.83725302,-16.93389555,-611.834786,-288.5677343,0
35.090447,44.106811,16.584086,3,-0.024536,-0.755554,0.633789,0.16394,-0.91,-3.34,0.44,2.91923,1.606865,-1.036624,43.702806,-5.909112,-1.03096,0,43.13885539,-6.129228373,0.594061365,FALSE,-9.747761609,43.13885539,-40.79774891,-16.9132629,-612.3509641,-288.7817498,0
35.098643,43.088958,16.579442,3,-0.030518,-0.76062,0.629272,0.156555,-0.73,-3.2,0.65,2.736854,1.463216,-1.250127,43.297617,-6.461406,-1.247712,0,43.08750105,-6.140426303,0.369394467,FALSE,-9.747737451,43.08750105,-40.77457027,-16.90068171,-612.6852475,-288.9203194,0
