Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment
260837368,131.726128,17.057706,3,0.280945,0.096924,-0.180481,-0.937622,1.58,-3.18,-10.73,0.173278,-1.463801,-11.205763,131.904401,34.306716,-11.206993,0
260849982,132.472161,17.048419,3,0.297974,0.092773,-0.182678,-0.932312,1.31,-3.54,-10.69,0.111404,-1.147602,-11.27804,132.666019,34.581655,-11.277257,0
260858143,132.566125,17.053062,3,0.314758,0.088623,-0.184814,-0.926758,1.32,-3.32,-10.7,0.136725,-1.446631,-11.186741,132.889827,34.402442,-11.187739,0
260867379,132.847009,17.057706,3,0.331421,0.084412,-0.186951,-0.920898,1,-3.48,-10.67,0.200666,-1.246871,-11.196614,133.182316,34.267154,-11.196516,0
260879936,133.593102,17.048419,3,0.347839,0.0802,-0.189087,-0.914795,0.77,-3.27,-10.68,0.41633,-1.367208,-11.104311,133.85032,34.429935,-11.105327,0
260888240,133.873498,17.043776,3,0.364075,0.075989,-0.191223,-0.908386,0.5,-3.43,-10.65,0.422381,-1.185632,-11.128952,134.149311,34.357878,-11.128691,0
260897375,134.153893,17.048419,3,0.380127,0.071777,-0.193359,-0.901672,0.51,-3.43,-10.65,0.330637,-1.313576,-11.118135,134.465358,34.259752,-11.118252,0
260909941,134.341851,17.057706,3,0.395996,0.067505,-0.195435,-0.894653,-0.02,-3.63,-10.61,0.46105,-0.914271,-11.166947,134.823256,34.02879,-11.16641,0
260918254,134.622247,17.053062,3,0.411682,0.063293,-0.197571,-0.88739,0.06,-3.38,-10.62,0.496323,-1.245421,-11.064127,134.988949,33.760269,-11.065254,0
260927379,134.809197,17.053062,3,0.427185,0.059082,-0.199646,-0.879883,0.06,-3.47,-10.58,0.340273,-1.302407,-11.053009,135.192539,33.52445,-11.053144,0
260939991,135.276574,17.057706,3,0.442566,0.054871,-0.20166,-0.872009,-0.59,-3.58,-10.53,0.558521,-0.837506,-11.091957,135.663274,33.446232,-11.091529,0
260948200,135.743432,17.053062,3,0.457764,0.050659,-0.203674,-0.863953,-0.35,-3.6,-10.56,0.321796,-1.149886,-11.098215,135.984037,33.425715,-11.098142,0
260957436,136.491296,17.053062,3,0.472778,0.046509,-0.205627,-0.855591,-0.78,-3.5,-10.54,0.551491,-0.959815,-11.078114,136.585806,33.702499,-11.078335,0
260969990,136.023888,17.057706,3,0.487671,0.042297,-0.207458,-0.846985,-1.06,-3.43,-10.5,0.6557,-0.859036,-11.044046,136.68165,33.149401,-11.044424,0
260978207,137.052239,17.053062,3,0.502319,0.038147,-0.209351,-0.838074,-1.25,-3.58,-10.48,0.532709,-0.744035,-11.107279,137.168993,33.384187,-11.106586,0
260987437,137.51867,17.048419,3,0.516785,0.033997,-0.211121,-0.828979,-1.1,-3.43,-10.51,0.506059,-1.059062,-11.047955,137.678996,33.543614,-11.048601,0
261000022,137.706719,17.057706,3,0.531128,0.029846,-0.21283,-0.81958,-1.8,-3.38,-10.43,0.749801,-0.551207,-11.07173,138.116369,33.424725,-11.071475,0
261008183,137.800195,17.053062,3,0.545227,0.025757,-0.214478,-0.809998,-1.64,-3.25,-10.43,0.702721,-0.845376,-10.99222,138.205074,33.056335,-10.993093,0
261017383,138.173699,17.053062,3,0.559204,0.021729,-0.216003,-0.80011,-1.81,-3.38,-10.42,0.563044,-0.761036,-11.06259,138.490571,32.931158,-11.061824,0
261030058,138.548211,17.053062,3,0.572998,0.017761,-0.217529,-0.789978,-1.96,-3.21,-10.4,0.675017,-0.774577,-11.011378,138.940571,32.833994,-11.011933,0
261038243,139.295251,17.053062,3,0.586548,0.013794,-0.218933,-0.779602,-1.91,-3.25,-10.39,0.534088,-0.918493,-11.001505,139.415067,33.057794,-11.00162,0
261047465,139.108758,17.053062,3,0.599976,0.009888,-0.220276,-0.769043,-2.22,-3.04,-10.39,0.73356,-0.782102,-10.998752,139.542211,32.727085,-10.998784,0
261060049,139.669823,17.053062,3,0.61322,0.005981,-0.221558,-0.758179,-2.41,-3.15,-10.35,0.582846,-0.682227,-11.04753,140.0273,32.682231,-11.046993,0
261068239,140.23095,17.053062,3,0.626221,0.002197,-0.222778,-0.747131,-2.42,-3.02,-10.33,0.61511,-0.791875,-10.985452,140.412934,32.771866,-10.986131,0
261077472,139.856866,17.053062,3,0.639099,-0.001587,-0.223938,-0.735779,-2.5,-2.99,-10.32,0.573327,-0.82495,-10.985572,140.393285,32.254707,-10.985578,0
261090031,140.324975,17.057706,3,0.651733,-0.00531,-0.224976,-0.724304,-2.78,-2.79,-10.26,0.707364,-0.659272,-10.94739,140.75783,32.066792,-10.947811,0
261098215,140.979638,17.053062,3,0.664185,-0.009033,-0.226013,-0.712585,-2.79,-2.94,-10.28,0.487509,-0.758848,-11.013352,141.148775,32.172097,-11.012629,0
261107448,141.726861,17.053062,3,0.676331,-0.012634,-0.226929,-0.700623,-2.81,-2.66,-10.26,0.669709,-0.838619,-10.912687,141.77985,32.503265,-10.913788,0
261120064,142.00747,17.048419,3,0.688354,-0.016296,-0.227783,-0.688538,-2.95,-2.61,-10.25,0.644067,-0.804572,-10.93234,142.321265,32.533358,-10.932135,0
261128259,142.288079,17.053062,3,0.700134,-0.019836,-0.228516,-0.676208,-3.33,-2.42,-10.22,0.745801,-0.524417,-10.98015,142.568222,32.414043,-10.979621,0
261137401,142.195061,17.057706,3,0.71167,-0.023376,-0.229248,-0.663635,-3.09,-2.66,-10.19,0.424255,-0.868076,-10.932797,142.648185,32.034644,-10.933313,0
261150008,142.288079,17.053062,3,0.722961,-0.026917,-0.229919,-0.65094,-3.36,-2.12,-10.18,0.848623,-0.64282,-10.875784,142.842031,31.632881,-10.876418,0
261158172,142.195061,17.057706,3,0.73407,-0.030396,-0.230469,-0.638062,-3.31,-2.33,-10.17,0.568121,-0.819089,-10.900486,142.724,30.973076,-10.900221,0
261170367,143.036431,17.053062,3,0.744934,-0.033875,-0.230896,-0.625,-3.42,-2.09,-10.15,0.699565,-0.763046,-10.863499,143.282379,31.073985,-10.863903,0
261178442,143.690728,17.048419,3,0.755554,-0.037292,-0.231323,-0.611755,-3.5,-1.97,-10.14,0.720989,-0.75619,-10.856289,143.770047,31.340935,-10.856373,0
261187570,143.784814,17.053062,3,0.76593,-0.04071,-0.231628,-0.598328,-3.52,-1.9,-10.15,0.70769,-0.819783,-10.855834,144.064215,31.252724,-10.85584,0
261200037,144.065484,17.057706,3,0.776062,-0.044128,-0.231873,-0.584839,-3.56,-1.71,-10.1,0.78449,-0.805926,-10.78625,144.453741,31.119175,-10.787017,0
261208220,144.253106,17.057706,3,0.78595,-0.047424,-0.232056,-0.571167,-3.7,-1.62,-10.08,0.753269,-0.73872,-10.807807,144.591489,30.855426,-10.807578,0
261217364,144.907494,17.053062,3,0.795532,-0.050781,-0.232178,-0.557312,-3.67,-1.65,-10.07,0.653432,-0.868444,-10.789542,145.055985,30.991995,-10.78974,0
261237587,144.908532,17.062349,3,0.814087,-0.057312,-0.2323,-0.529175,-3.79,-1.5,-10.06,0.604052,-0.897598,-10.800341,145.59407,30.665431,-10.800224,0
261247164,145.936242,17.048419,3,0.822937,-0.060608,-0.2323,-0.514954,-3.88,-1.47,-10.05,0.524393,-0.907297,-10.822219,146.089865,30.974737,-10.821976,0
261256980,146.308434,17.039133,3,0.831482,-0.063843,-0.232239,-0.50061,-3.75,-1.34,-10.04,0.614541,-1.04723,-10.732429,146.52108,31.07404,-10.733416,0
261271181,146.871484,17.048419,3,0.839783,-0.067078,-0.232056,-0.486145,-3.97,-1.23,-9.99,0.533574,-0.899064,-10.769365,147.16627,31.212987,-10.768969,0
261278782,147.057092,17.039133,3,0.847839,-0.070374,-0.231873,-0.471619,-4.01,-1.09,-9.98,0.559264,-0.891992,-10.759163,147.339536,31.024692,-10.759271,0
261287668,147.245293,17.048419,3,0.855652,-0.073669,-0.231567,-0.456909,-3.98,-1.07,-9.98,0.518506,-1.005476,-10.738015,147.560266,30.858481,-10.738249,0
261300118,147.432458,17.048419,3,0.86322,-0.076965,-0.231201,-0.442139,-4.02,-0.84,-9.97,0.611424,-0.939228,-10.724328,147.869461,30.633825,-10.724481,0
261308279,147.618066,17.039133,3,0.870483,-0.080322,-0.230774,-0.427246,-4.06,-0.88,-9.93,0.475506,-1.024713,-10.704509,147.973183,30.332549,-10.704729,0
261317508,148.181176,17.048419,3,0.877502,-0.08374,-0.230225,-0.412292,-4.12,-0.76,-9.91,0.457998,-1.006423,-10.702229,148.37293,30.384349,-10.702256,0
261330120,148.556054,17.048419,3,0.884216,-0.087158,-0.229614,-0.397278,-4.13,-0.39,-9.91,0.657295,-0.860159,-10.68854,148.861587,30.380977,-10.688691,0
261338283,148.367822,17.048419,3,0.890686,-0.090637,-0.228882,-0.382141,-4.06,-0.48,-9.91,0.558544,-1.070202,-10.651939,148.822501,29.868702,-10.652344,0
261347493,149.211785,17.053062,3,0.896912,-0.094116,-0.228149,-0.367004,-4.2,-0.3,-9.87,0.51582,-0.948405,-10.676263,149.322267,30.054294,-10.675999,0
261360063,149.304345,17.048419,3,0.902832,-0.097595,-0.227234,-0.351807,-4.19,-0.13,-9.86,0.560089,-0.933546,-10.658714,149.688804,29.907406,-10.658905,0
261368237,149.398461,17.053062,3,0.908447,-0.101196,-0.226257,-0.336548,-4.18,-0.01,-9.88,0.576839,-0.964211,-10.668825,149.764306,29.569948,-10.668716,0
261377469,149.86596,17.048419,3,0.913818,-0.104736,-0.22522,-0.321289,-4.23,-0.02,-9.86,0.454716,-1.04549,-10.668304,150.095633,29.545755,-10.668309,0
261390029,150.147332,17.053062,3,0.918945,-0.108337,-0.22406,-0.305969,-4.23,0.37,-9.8,0.598666,-0.829619,-10.631255,150.495903,29.449588,-10.631663,0
261398406,150.614342,17.048419,3,0.923767,-0.112,-0.222778,-0.290649,-4.13,0.42,-9.8,0.619775,-0.946799,-10.582659,150.811034,29.463242,-10.583199,0
261407528,150.709008,17.053062,3,0.928345,-0.115662,-0.221436,-0.275269,-4.23,0.56,-9.82,0.552825,-0.900583,-10.654691,151.020332,29.290428,-10.653903,0
261420087,151.270196,17.053062,3,0.932617,-0.119324,-0.219971,-0.259888,-4.14,0.78,-9.78,0.645076,-0.852939,-10.594869,151.532412,29.338014,-10.595519,0
261428250,151.270196,17.053062,3,0.936707,-0.123047,-0.218445,-0.244507,-4.18,0.88,-9.75,0.572508,-0.85094,-10.595237,151.619265,29.024757,-10.59524,0
261437533,151.270196,17.053062,3,0.94043,-0.12677,-0.216736,-0.229126,-4.12,0.84,-9.76,0.519495,-1.022567,-10.565077,151.686338,28.670802,-10.565409,0
261450098,151.926598,17.057706,3,0.94397,-0.130493,-0.214966,-0.213745,-4.04,1.4,-9.72,0.74859,-0.659844,-10.571866,152.185261,28.712728,-10.571795,0
261458293,152.674065,17.048419,3,0.947205,-0.134277,-0.213135,-0.198364,-3.98,1.37,-9.73,0.698342,-0.817227,-10.546787,152.704122,29.050537,-10.547062,0
261467546,152.581475,17.053062,3,0.950195,-0.138062,-0.211121,-0.182983,-4.01,1.39,-9.72,0.589054,-0.896641,-10.551744,152.901528,28.862591,-10.551692,0
261480122,152.862908,17.057706,3,0.952942,-0.141785,-0.209045,-0.167664,-3.81,1.76,-9.7,0.807393,-0.71923,-10.513556,153.241247,28.702251,-10.513977,0
261488305,152.861352,17.048419,3,0.955444,-0.145569,-0.206848,-0.152283,-3.85,1.74,-9.69,0.669631,-0.831849,-10.516983,153.255101,28.285838,-10.51695,0
261497538,153.704613,17.053062,3,0.957642,-0.149353,-0.204529,-0.136963,-3.75,1.92,-9.69,0.724827,-0.797829,-10.51106,153.775843,28.520122,-10.511125,0
261510105,153.424737,17.057706,3,0.959595,-0.153137,-0.202148,-0.121643,-3.59,2.17,-9.67,0.841914,-0.697733,-10.483719,153.929552,28.132695,-10.484021,0
261518303,154.920983,17.048419,3,0.961365,-0.156921,-0.199707,-0.106384,-3.59,2.28,-9.68,0.780649,-0.706517,-10.520536,154.735721,28.909058,-10.520133,0
261527525,154.079186,17.053062,3,0.96283,-0.160706,-0.197083,-0.091187,-3.47,2.34,-9.65,0.795865,-0.763449,-10.460565,154.622083,28.327742,-10.461221,0
261540086,154.735253,17.057706,3,0.96405,-0.16449,-0.194458,-0.075989,-3.26,2.66,-9.6,0.943474,-0.573955,-10.423278,155.0428,28.279304,-10.423696,0
261548462,154.827843,17.053062,3,0.965027,-0.168213,-0.191772,-0.060791,-3.2,2.81,-9.62,0.933929,-0.548319,-10.464651,155.154404,28.004447,-10.4642,0
261557586,155.577111,17.053062,3,0.965759,-0.171936,-0.188965,-0.045715,-3.12,2.67,-9.62,0.885081,-0.787248,-10.392594,155.654064,28.225431,-10.393384,0
261570144,155.577111,17.053062,3,0.966248,-0.175598,-0.186096,-0.03064,-2.96,2.98,-9.6,0.970935,-0.594726,-10.416656,155.963014,28.038546,-10.4164,0
261578301,155.577111,17.053062,3,0.966492,-0.179321,-0.183167,-0.015625,-3.01,3.03,-9.59,0.825674,-0.652193,-10.445269,155.967227,27.617112,-10.444951,0
261587533,155.859124,17.057706,3,0.966492,-0.182922,-0.180176,-0.000671,-2.8,3.16,-9.58,0.928332,-0.622076,-10.409328,156.159211,27.441219,-10.40972,0
261600195,155.952264,17.053062,3,0.966248,-0.186584,-0.177124,0.014221,-2.72,3.38,-9.55,0.90185,-0.506611,-10.438198,156.385646,27.157935,-10.437885,0
261608389,157.075768,17.053062,3,0.965759,-0.190186,-0.17395,0.029053,-2.53,3.5,-9.55,0.976775,-0.480111,-10.424383,157.008801,27.67786,-10.424532,0
261617532,156.513757,17.053062,3,0.965088,-0.193787,-0.170776,0.043884,-2.45,3.66,-9.57,0.951888,-0.434816,-10.482794,156.975038,27.214398,-10.482152,0
261630113,157.262597,17.053062,3,0.964172,-0.197327,-0.16748,0.058594,-2.18,3.73,-9.54,1.084002,-0.419359,-10.408044,157.483573,27.292962,-10.408861,0
261638471,157.449944,17.053062,3,0.963013,-0.200867,-0.164124,0.073303,-1.99,4,-9.52,1.127272,-0.231909,-10.453106,157.691782,27.176217,-10.452618,0
261647588,157.356805,17.057706,3,0.961609,-0.204346,-0.160706,0.087891,-2.01,3.89,-9.53,1.010602,-0.442829,-10.429558,157.74529,26.830337,-10.429812,0
261660155,157.262597,17.053062,3,0.960022,-0.207764,-0.157288,0.102417,-1.69,4.21,-9.49,1.146189,-0.164519,-10.454689,157.801344,26.346403,-10.454414,0
261668345,158.013573,17.062349,3,0.958191,-0.211121,-0.153748,0.116943,-1.73,4.09,-9.47,1.005865,-0.377391,-10.404238,158.140061,26.446721,-10.40479,0
261677576,157.919396,17.057706,3,0.956116,-0.214478,-0.150269,0.131348,-1.55,4.3,-9.48,1.028821,-0.247011,-10.471063,158.256082,26.186346,-10.470332,0
261690161,158.761498,17.053062,3,0.953857,-0.217712,-0.146667,0.145691,-1.24,4.36,-9.47,1.183081,-0.19073,-10.430316,158.878342,26.425553,-10.430757,0
261698347,158.761498,17.053062,3,0.951416,-0.220947,-0.143066,0.159973,-1.25,4.44,-9.46,1.038349,-0.224488,-10.470964,159.026428,26.23741,-10.470521,0
261707589,159.135735,17.053062,3,0.948669,-0.224121,-0.139404,0.174194,-1.09,4.52,-9.44,1.04101,-0.192485,-10.469519,159.331709,26.221877,-10.46953,0
261720171,159.887902,17.062349,3,0.945801,-0.227234,-0.135742,0.188293,-0.73,4.67,-9.41,1.194869,-0.012189,-10.462481,159.983842,26.498673,-10.462558,0
261728365,159.791619,17.048419,3,0.942627,-0.230286,-0.13208,0.202332,-0.78,4.65,-9.4,1.036833,-0.147464,-10.463892,160.08894,26.24426,-10.463878,0
261737616,159.791619,17.048419,3,0.939331,-0.233215,-0.128357,0.216309,-0.58,4.74,-9.38,1.059235,-0.078414,-10.471876,160.159249,25.926145,-10.471788,0
261750174,160.259576,17.053062,3,0.935791,-0.236145,-0.124573,0.230164,-0.28,4.82,-9.38,1.1722,0.026919,-10.484248,160.542273,25.868272,-10.48411,0
261758526,160.352776,17.048419,3,0.932068,-0.239014,-0.12085,0.243896,-0.14,4.92,-9.39,1.138215,0.070573,-10.540244,160.647836,25.613989,-10.539625,0
261767650,160.544335,17.066992,3,0.928162,-0.24176,-0.117065,0.257568,-0.06,4.84,-9.37,1.112559,-0.040108,-10.487427,160.821209,25.440548,-10.488002,0
261780205,161.477776,17.048419,3,0.924072,-0.244446,-0.113281,0.271179,0.15,5.01,-9.33,1.080926,0.1161,-10.535204,161.52108,25.789591,-10.534683,0
261788563,161.759454,17.053062,3,0.919739,-0.247131,-0.109497,0.284607,0.42,5.04,-9.33,1.167754,0.190661,-10.546397,161.874781,25.910381,-10.546268,0
261797691,161.57409,17.062349,3,0.915283,-0.249634,-0.105713,0.297913,0.29,5.02,-9.32,0.949136,0.004786,-10.547307,161.936851,25.588168,-10.547295,0
261810278,161.946893,17.053062,3,0.910645,-0.252136,-0.101929,0.311096,0.75,5.02,-9.32,1.195235,0.18475,-10.543386,162.263926,25.462824,-10.543429,0
261818459,162.507104,17.043776,3,0.905823,-0.254517,-0.098145,0.324158,0.72,5.05,-9.28,1.02273,0.104764,-10.539566,162.61317,25.590213,-10.539609,0
261827689,162.039544,17.048419,3,0.900818,-0.256836,-0.094421,0.337158,0.95,5.03,-9.3,1.098341,0.134748,-10.557917,162.517028,25.065637,-10.557716,0
261840248,162.978875,17.057706,3,0.89563,-0.259094,-0.090637,0.349976,1.08,5.16,-9.26,0.98799,0.220826,-10.607271,163.099232,25.272117,-10.606725,0
261848412,162.69613,17.053062,3,0.890259,-0.261292,-0.086914,0.362732,1.25,5.05,-9.27,1.061753,0.167407,-10.575519,163.071009,24.8317,-10.575863,0
261857665,162.978875,17.057706,3,0.884766,-0.263428,-0.08313,0.375305,1.29,5.1,-9.27,0.941749,0.125955,-10.616186,163.247015,24.664912,-10.615742,0
261870290,163.165276,17.057706,3,0.87915,-0.265442,-0.079407,0.387756,1.59,5.03,-9.24,1.066632,0.216138,-10.584083,163.510086,24.471079,-10.584432,0
261878465,163.448022,17.062349,3,0.873352,-0.267395,-0.075745,0.400085,1.55,5.06,-9.21,0.893988,0.119085,-10.583862,163.67372,24.329811,-10.583868,0
261887698,163.352746,17.057706,3,0.867371,-0.269287,-0.072021,0.412292,1.82,5.06,-9.21,0.955394,0.222762,-10.619708,163.712183,23.992218,-10.619314,0
261900257,163.915643,17.057706,3,0.861206,-0.271118,-0.068359,0.424438,1.99,4.95,-9.18,1.012778,0.213256,-10.567112,164.130843,24.009416,-10.567687,0
261908444,164.382775,17.053062,3,0.854919,-0.272827,-0.064636,0.436401,2,4.97,-9.15,0.878369,0.147781,-10.565443,164.47343,24.144495,-10.565468,0
261917682,164.665551,17.057706,3,0.848511,-0.274536,-0.060974,0.448242,2.21,5,-9.14,0.864778,0.233518,-10.612294,164.807187,24.189773,-10.611778,0
261930241,165.320214,17.053062,3,0.841919,-0.276184,-0.057373,0.459961,2.47,4.85,-9.11,1.000637,0.293442,-10.560641,165.408138,24.435299,-10.561204,0
261938423,164.94732,17.062349,3,0.835205,-0.277771,-0.053711,0.471619,2.48,4.99,-9.14,0.795008,0.250088,-10.672227,165.339967,23.942482,-10.671004,0
261947657,165.507714,17.053062,3,0.828308,-0.279297,-0.05011,0.483093,2.55,4.73,-9.08,0.897959,0.13484,-10.511758,165.657664,23.97057,-10.513513,0
261960237,166.350457,17.048419,3,0.821289,-0.280823,-0.046509,0.494446,2.93,4.79,-9.09,0.938286,0.373697,-10.636612,166.360782,24.347497,-10.635255,0
261968426,165.883233,17.053062,3,0.814148,-0.282227,-0.042908,0.505676,2.79,4.69,-9.05,0.820198,0.142963,-10.535206,166.28233,23.840428,-10.536308,0
261977660,165.695733,17.053062,3,0.806824,-0.283569,-0.039368,0.516724,2.97,4.74,-9.04,0.751844,0.220488,-10.601615,166.162598,23.304293,-10.600896,0
261990234,165.977502,17.057706,3,0.799438,-0.284912,-0.035828,0.527649,3.24,4.52,-9.01,0.931702,0.305127,-10.542593,166.347278,23.035166,-10.543235,0
261998592,166.540063,17.057706,3,0.79187,-0.286255,-0.032349,0.538452,3.4,4.67,-9.02,0.768114,0.384067,-10.676664,166.65148,23.11584,-10.675194,0
262007710,166.914574,17.057706,3,0.784241,-0.287476,-0.028809,0.549072,3.32,4.46,-8.98,0.7862,0.182842,-10.531025,167.014071,23.21839,-10.532613,0
262020250,167.664697,17.057706,3,0.776428,-0.288696,-0.02533,0.55957,3.54,4.41,-8.94,0.79116,0.286565,-10.544847,167.682274,23.564975,-10.544712,0
262028479,167.382867,17.053062,3,0.768555,-0.289856,-0.021851,0.569946,3.53,4.38,-8.96,0.712926,0.166797,-10.554197,167.701868,23.214874,-10.554092,0
262037711,167.664697,17.057706,3,0.760498,-0.290955,-0.018311,0.5802,3.64,4.41,-8.96,0.616766,0.170483,-10.609864,167.894226,23.08911,-10.60925,0
262050318,167.757958,17.053062,3,0.752319,-0.291992,-0.014832,0.590332,3.87,4.16,-8.91,0.78245,0.263663,-10.535067,168.105315,22.855662,-10.535885,0
262058483,167.852227,17.057706,3,0.744019,-0.29303,-0.011353,0.600342,3.86,4.18,-8.92,0.659389,0.155183,-10.558344,168.144515,22.545866,-10.558097,0
262067692,167.852227,17.057706,3,0.735657,-0.294067,-0.007874,0.610168,4.05,4.22,-8.92,0.569239,0.228857,-10.649035,168.182567,22.229369,-10.648033,0
262080260,168.601922,17.057706,3,0.727112,-0.295044,-0.004395,0.619812,4.15,3.99,-8.86,0.672342,0.227821,-10.542115,168.704689,22.406003,-10.543282,0
262088628,168.977563,17.057706,3,0.718506,-0.295959,-0.000854,0.629395,4.26,3.98,-8.84,0.591417,0.234495,-10.570159,169.050407,22.558055,-10.569863,0
262097754,169.070275,17.053062,3,0.709778,-0.296875,0.002625,0.638794,4.39,3.94,-8.84,0.548182,0.248943,-10.610293,169.267329,22.476237,-10.609847,0
262110341,169.165124,17.057706,3,0.700928,-0.297791,0.006104,0.648071,4.53,3.83,-8.84,0.567426,0.27232,-10.627308,169.49003,22.267148,-10.627115,0
262118519,169.258904,17.062349,3,0.692017,-0.298584,0.009644,0.657166,4.49,3.8,-8.83,0.480247,0.137311,-10.598088,169.537479,21.976577,-10.598408,0
262127753,169.539727,17.057706,3,0.682983,-0.299377,0.013123,0.666138,4.56,3.76,-8.79,0.409035,0.114247,-10.583719,169.74126,21.880527,-10.58388,0
262140364,170.10299,17.057706,3,0.673828,-0.30011,0.016663,0.674927,4.87,3.56,-8.78,0.516458,0.307774,-10.635535,170.226479,22.013569,-10.634966,0
262148551,170.290063,17.057706,3,0.664612,-0.300842,0.020203,0.683655,4.68,3.55,-8.76,0.400461,0.039963,-10.539486,170.4433,21.9835,-10.540538,0
262157773,170.10299,17.057706,3,0.655334,-0.301514,0.023743,0.692139,4.91,3.45,-8.76,0.404657,0.151384,-10.609491,170.448659,21.630825,-10.608732,0
262170357,170.477105,17.057706,3,0.645935,-0.302124,0.027283,0.7005,4.9,3.26,-8.72,0.463562,0.08223,-10.509658,170.736553,21.51958,-10.51075,0
262178525,170.665734,17.057706,3,0.636475,-0.302673,0.030884,0.70874,5.15,3.22,-8.74,0.407256,0.195101,-10.633616,170.87082,21.370182,-10.632262,0
262187759,170.666802,17.066992,3,0.626892,-0.303284,0.034485,0.716797,5.03,3.2,-8.72,0.320736,-0.008587,-10.558171,170.949651,21.120153,-10.558988,0
262208005,170.760064,17.062349,3,0.607483,-0.304321,0.041748,0.732544,5.23,2.95,-8.68,0.327984,0.01917,-10.549419,171.263886,20.766499,-10.549524,0
262217464,171.882043,17.043776,3,0.597656,-0.304749,0.04541,0.740173,5.43,2.92,-8.64,0.222449,0.103894,-10.611313,171.825843,21.413953,-10.610633,0
262227293,171.974297,17.039133,3,0.587769,-0.305176,0.049133,0.74762,5.31,2.77,-8.64,0.274472,-0.069282,-10.508889,172.122522,21.449076,-10.51001,0
262240162,172.349541,17.039133,3,0.57782,-0.305542,0.052856,0.754944,5.49,2.56,-8.6,0.327398,0.053339,-10.513915,172.530232,21.502615,-10.513872,0
262248539,172.163995,17.048419,3,0.567871,-0.305908,0.05658,0.762085,5.53,2.56,-8.61,0.228047,-0.031622,-10.545844,172.49669,21.07769,-10.545492,0
262257749,172.724786,17.039133,3,0.5578,-0.306274,0.060364,0.769043,5.74,2.5,-8.61,0.147439,0.04495,-10.644558,172.822456,21.153384,-10.643466,0
262270313,172.539239,17.048419,3,0.547668,-0.30658,0.064148,0.775879,5.66,2.26,-8.57,0.264272,-0.029255,-10.512789,172.922893,20.813924,-10.514229,0
262278697,172.539239,17.048419,3,0.537476,-0.306824,0.067993,0.782532,5.87,2.24,-8.55,0.129739,0.03792,-10.60937,172.874127,20.393341,-10.608321,0
262287813,173.009362,17.053062,3,0.527222,-0.307007,0.071899,0.789062,5.69,2.12,-8.56,0.186593,-0.178861,-10.491782,173.13783,20.397696,-10.493066,0
262300420,173.476891,17.048419,3,0.516907,-0.30719,0.075867,0.79541,5.96,1.92,-8.5,0.1687,0.026023,-10.55597,173.590976,20.508569,-10.555277,0
262308581,173.666619,17.057706,3,0.506531,-0.307251,0.079834,0.801636,5.89,1.99,-8.51,0.034964,-0.187098,-10.537304,173.801923,20.487783,-10.537502,0
262317793,173.666619,17.057706,3,0.496094,-0.307373,0.083923,0.807678,5.98,1.87,-8.49,0.007181,-0.179617,-10.550069,173.91196,20.291875,-10.549931,0
262330350,173.666619,17.057706,3,0.485596,-0.307373,0.088013,0.813599,6.15,1.58,-8.48,0.095368,-0.029443,-10.593302,174.02351,19.982095,-10.592824,0
262338708,174.134728,17.053062,3,0.475098,-0.307373,0.092163,0.819336,6.13,1.43,-8.44,0.113243,-0.074756,-10.527917,174.254755,19.989933,-10.528633,0
262347837,174.321862,17.053062,3,0.464539,-0.307251,0.096375,0.824951,6.13,1.47,-8.44,-0.018263,-0.224395,-10.531958,174.475623,19.943365,-10.531922,0
262360476,174.321862,17.053062,3,0.453918,-0.307129,0.100708,0.830383,6.22,1.2,-8.4,0.053744,-0.124119,-10.520088,174.637577,19.699456,-10.520219,0
262368665,175.165826,17.048419,3,0.443237,-0.306885,0.105042,0.835632,6.39,0.95,-8.38,0.077641,0.014987,-10.580671,175.105361,20.070622,-10.580004,0
262377789,174.885369,17.053062,3,0.432556,-0.30658,0.109497,0.840759,6.3,1.04,-8.4,-0.049326,-0.240984,-10.548427,175.160815,19.812846,-10.548775,0
262390342,175.259667,17.053062,3,0.421814,-0.306274,0.113953,0.845703,6.48,0.64,-8.35,0.064127,0.008489,-10.58844,175.466072,19.751126,-10.588003,0
262398693,175.44735,17.053062,3,0.411072,-0.305908,0.118469,0.850525,6.43,0.52,-8.34,0.072919,-0.077714,-10.543195,175.619771,19.646915,-10.543689,0
262407818,175.167901,17.057706,3,0.40033,-0.30542,0.123047,0.855164,6.47,0.53,-8.35,-0.052583,-0.199532,-10.574557,175.537208,19.2157,-10.574217,0
262420398,175.730431,17.057706,3,0.389526,-0.304871,0.127686,0.85968,6.49,0.15,-8.31,0.1027,-0.056358,-10.544495,175.890287,19.222895,-10.544822,0
262428573,175.728356,17.048419,3,0.378784,-0.30426,0.132263,0.863953,6.42,0.24,-8.31,-0.02878,-0.292108,-10.499622,175.953035,18.996646,-10.50012,0
262437804,176.387872,17.062349,3,0.367981,-0.303589,0.136963,0.868164,6.47,-0.04,-8.3,0.041695,-0.204778,-10.521923,176.379465,19.219219,-10.521682,0
