Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment
398885230,131.874893,16.556225,3,0.320557,0.887756,-0.322144,0.07312,-3.45,-1.73,-2.9,-1.404,4.614093,0.209388,131.915186,-5.663499,0.209822,0
398894366,131.781936,16.560868,3,0.323608,0.890198,-0.311279,0.077148,-3.38,-1.6,-3.12,-1.518121,4.606763,0.439319,131.786377,-5.758616,0.43679,0
398906948,131.501022,16.556225,3,0.326172,0.892334,-0.301086,0.081787,-3.29,-1.71,-2.8,-1.498147,4.396203,0.129112,131.548228,-5.965471,0.132502,0
398915117,131.875411,16.565512,3,0.328308,0.894226,-0.291565,0.086914,-3.25,-1.71,-2.93,-1.553572,4.428729,0.209283,131.689579,-5.676864,0.208437,0
398924354,131.967819,16.551581,3,0.329956,0.895935,-0.282654,0.092468,-3.13,-1.65,-2.95,-1.578504,4.319767,0.265563,131.798131,-5.46758,0.264933,0
398936999,131.595535,16.560868,3,0.331177,0.897461,-0.274292,0.098389,-2.9,-1.67,-2.67,-1.462899,4.022523,0.091211,131.611321,-5.615376,0.093126,0
398945185,131.595535,16.560868,3,0.331848,0.898865,-0.266541,0.104553,-2.67,-1.7,-2.28,-1.32491,3.665589,-0.165354,131.556175,-5.630664,-0.162505,0
398954355,131.501022,16.556225,3,0.332031,0.900146,-0.259155,0.110962,-2.52,-1.69,-2.37,-1.272018,3.633321,-0.061097,131.472629,-5.672393,-0.062215,0
398966909,131.315139,16.556225,3,0.331665,0.901428,-0.252136,0.117432,-2.48,-1.61,-2.45,-1.347951,3.595076,0.035937,131.309958,-5.787506,0.034856,0
398975135,131.128738,16.565512,3,0.330872,0.902771,-0.245422,0.123901,-2.45,-1.88,-2.18,-1.22607,3.561789,-0.318773,131.157049,-5.949194,-0.314876,0
398984368,131.315139,16.556225,3,0.329529,0.904053,-0.239014,0.13031,-2.51,-1.93,-2.31,-1.318541,3.679775,-0.286584,131.193583,-5.8338,-0.286896,0
398996941,131.128738,16.565512,3,0.327759,0.905396,-0.232727,0.136658,-2.65,-1.94,-2.02,-1.464322,3.519791,-0.577469,131.082524,-5.888836,-0.574266,0
399005128,131.221664,16.551581,3,0.325623,0.906738,-0.226624,0.142822,-2.58,-2.07,-1.54,-1.338063,3.247671,-0.986882,131.115123,-5.774476,-0.982335,0
399014370,131.222183,16.560868,3,0.323181,0.908142,-0.220642,0.148804,-2.46,-2.24,-1.93,-1.24479,3.562811,-0.742119,131.12367,-5.701455,-0.744766,0
399026933,131.034744,16.551581,3,0.320374,0.909607,-0.214722,0.154602,-2.49,-2.31,-1.89,-1.281731,3.575965,-0.824075,131.000325,-5.777372,-0.823201,0
399035123,131.222183,16.560868,3,0.317383,0.911072,-0.208801,0.160095,-2.46,-2.52,-1.88,-1.203784,3.691518,-0.927629,131.081883,-5.589715,-0.926478,0
399044366,130.382125,16.556225,3,0.314209,0.912598,-0.20282,0.165222,-2.51,-2.63,-1.75,-1.22449,3.683754,-1.099961,130.625273,-6.122224,-1.09805,0
399056933,130.567458,16.556225,3,0.310913,0.914185,-0.196777,0.170044,-2.59,-2.72,-2.3,-1.407078,4.103047,-0.763858,130.514693,-6.174485,-0.767541,0
399065100,130.661453,16.560868,3,0.307617,0.915771,-0.190613,0.174438,-2.58,-2.8,-2.02,-1.365971,3.963029,-1.003326,130.549503,-6.05344,-1.000727,0
399074341,130.195205,16.556225,3,0.304321,0.917358,-0.184265,0.178406,-2.58,-2.94,-2.19,-1.398612,4.154287,-0.937388,130.288524,-6.32636,-0.938086,0
399086903,130.661453,16.560868,3,0.301147,0.919067,-0.177734,0.181946,-2.54,-3.1,-2.14,-1.345493,4.216767,-1.026437,130.425585,-6.064201,-1.025463,0
399095092,129.72795,16.560868,3,0.298096,0.920715,-0.170959,0.184998,-2.55,-3.28,-2.38,-1.400248,4.484028,-0.927331,129.970543,-6.686185,-0.928412,0
399104334,130.102279,16.570155,3,0.295227,0.922424,-0.163818,0.187561,-2.56,-3.36,-2.08,-1.373446,4.345091,-1.185736,129.984925,-6.598734,-1.1829,0
399116903,130.382125,16.556225,3,0.292603,0.924072,-0.156433,0.189575,-2.59,-3.42,-1.72,-1.354065,4.160168,-1.489505,130.132588,-6.324217,-1.486126,0
399125090,130.382125,16.556225,3,0.290344,0.925781,-0.148682,0.191101,-2.58,-3.73,-2.43,-1.486747,4.804572,-1.086096,130.22577,-6.113123,-1.090504,0
399134336,130.195724,16.565512,3,0.288452,0.927429,-0.140625,0.192139,-2.62,-3.79,-2.24,-1.530833,4.722096,-1.267327,130.151808,-6.147295,-1.265379,0
399146898,129.72795,16.560868,3,0.286926,0.929016,-0.132141,0.192627,-2.55,-3.97,-2.55,-1.577443,5.010871,-1.079689,129.828293,-6.47398,-1.081735,0
399155094,130.195205,16.556225,3,0.285889,0.930542,-0.123291,0.192688,-2.66,-4.08,-3.01,-1.863141,5.350592,-0.8241,129.988403,-6.157255,-0.82694,0
399164367,130.28865,16.560868,3,0.2854,0.932007,-0.114075,0.1922,-2.84,-4.26,-2.96,-2.050796,5.452326,-1.0225,130.105008,-5.942165,-1.020345,0
399176940,129.72795,16.560868,3,0.2854,0.933289,-0.104492,0.191345,-2.79,-4.37,-3.21,-2.150173,5.640623,-0.864037,129.811188,-6.232165,-0.86576,0
399185127,129.541061,16.560868,3,0.28595,0.934448,-0.094604,0.190063,-2.87,-4.55,-3.36,-2.323947,5.836713,-0.874666,129.60317,-6.477813,-0.874568,0
399194262,129.72795,16.560868,3,0.287048,0.935425,-0.084351,0.188477,-2.87,-4.64,-3.93,-2.586415,6.187665,-0.491656,129.61617,-6.388951,-0.495875,0
399206979,130.195205,16.556225,3,0.288696,0.936157,-0.073792,0.186523,-2.81,-4.54,-3.28,-2.473403,5.682359,-0.925253,129.871189,-5.975475,-0.920521,0
399215155,129.821395,16.556225,3,0.290833,0.936768,-0.062927,0.184265,-2.69,-4.63,-3.28,-2.456208,5.702484,-0.939971,129.793363,-6.027325,-0.939756,0
399224280,129.541061,16.560868,3,0.293457,0.937073,-0.051941,0.181763,-2.81,-4.54,-3.35,-2.72195,5.612641,-0.902698,129.592345,-6.224656,-0.903106,0
399236851,130.10176,16.560868,3,0.296509,0.937195,-0.040833,0.179077,-2.91,-4.6,-2.85,-2.760711,5.315028,-1.370511,129.809836,-5.867674,-1.365361,0
399245037,129.541061,16.560868,3,0.299988,0.937073,-0.029663,0.17627,-3.09,-4.45,-2.92,-3.087203,5.158881,-1.317863,129.605595,-6.115186,-1.318386,0
399254283,128.609237,16.570155,3,0.30365,0.936707,-0.018555,0.173462,-3.12,-4.53,-3,-3.236518,5.197702,-1.330253,128.972467,-6.87226,-1.330123,0
399266848,129.168319,16.560868,3,0.307556,0.936096,-0.007629,0.170593,-3.03,-4.55,-2.53,-3.107015,4.877641,-1.685765,128.999751,-6.748636,-1.681846,0
399275037,129.074874,16.556225,3,0.311646,0.935242,0.003113,0.167908,-3.22,-4.22,-2.73,-3.484004,4.633024,-1.42363,128.988091,-6.693975,-1.426476,0
399284311,129.354171,16.551581,3,0.315735,0.934204,0.01355,0.165405,-3.21,-4.16,-2.67,-3.551983,4.475377,-1.445891,129.137793,-6.433366,-1.445677,0
399296860,128.608199,16.560868,3,0.319824,0.933044,0.023499,0.163147,-3.08,-4.3,-2.83,-3.556582,4.626649,-1.390136,128.749301,-6.843273,-1.390749,0
399305047,128.888015,16.556225,3,0.323792,0.931702,0.032898,0.161194,-3.11,-4.07,-2.82,-3.673417,4.363837,-1.284702,128.773835,-6.731331,-1.285871,0
399314291,128.795089,16.560868,3,0.327637,0.930298,0.041626,0.159668,-3.33,-3.94,-2.91,-3.985463,4.209612,-1.215606,128.723857,-6.726659,-1.21638,0
399326869,128.422378,16.560868,3,0.331238,0.928772,0.049683,0.158691,-3.15,-3.93,-2.87,-3.865799,4.146871,-1.20933,128.464023,-6.964911,-1.209408,0
399335039,128.422378,16.560868,3,0.334534,0.927246,0.056946,0.158325,-2.97,-3.68,-2.69,-3.692955,3.824594,-1.155173,128.382882,-7.011146,-1.155771,0
399344332,128.235519,16.560868,3,0.337402,0.92572,0.063293,0.158569,-2.85,-3.63,-2.55,-3.578345,3.676877,-1.21452,128.232398,-7.132695,-1.213872,0
399364564,128.422378,16.560868,3,0.341797,0.922913,0.073181,0.161194,-2.92,-3.3,-2.34,-3.632407,3.19806,-1.211208,128.199291,-7.016247,-1.211238,0
399374036,127.861251,16.551581,3,0.343201,0.921753,0.076538,0.163635,-2.86,-3.27,-2.12,-3.518338,3.025118,-1.356053,127.932608,-7.438441,-1.354457,0
399383760,127.767318,16.546938,3,0.343933,0.920654,0.078857,0.166931,-2.77,-3.06,-2.26,-3.491368,2.949332,-1.120307,127.763692,-7.603648,-1.122887,0
399397976,128.607162,16.542294,3,0.344055,0.919739,0.0802,0.171021,-2.85,-2.7,-2.96,-3.82174,3.062195,-0.436221,128.148884,-6.911458,-0.443788,0
399405590,128.513748,16.546938,3,0.343506,0.919006,0.080383,0.175903,-2.96,-2.68,-2.98,-3.938698,3.014927,-0.469233,128.309029,-6.559467,-0.468953,0
399414466,128.607162,16.542294,3,0.342102,0.918518,0.079468,0.181641,-2.94,-2.68,-2.95,-3.911793,2.993142,-0.517847,128.423294,-6.340027,-0.517309,0
399427000,128.04811,16.551581,3,0.339905,0.918152,0.077515,0.188171,-2.87,-2.58,-3.16,-3.927892,3.057141,-0.320331,128.12608,-6.611545,-0.322501,0
399435094,127.954696,16.556225,3,0.336853,0.91803,0.074524,0.195435,-2.9,-2.51,-3.39,-4.045857,3.131755,-0.158815,127.973074,-6.759309,-0.160619,0
399444230,127.767318,16.546938,3,0.332947,0.91803,0.070618,0.203308,-2.79,-2.55,-3.59,-4.025846,3.311034,-0.045376,127.792368,-6.908438,-0.046646,0
399456819,127.394637,16.556225,3,0.328247,0.918213,0.065857,0.211609,-2.94,-2.48,-3.3,-4.031682,3.057226,-0.286272,127.474555,-7.195772,-0.283631,0
399464993,127.114364,16.551581,3,0.322693,0.918518,0.060425,0.220337,-2.68,-2.83,-2.95,-3.62102,3.211602,-0.684011,127.206571,-7.510761,-0.679599,0
399474236,127.394637,16.556225,3,0.316467,0.918884,0.054321,0.229248,-3.02,-2.84,-3.06,-3.950584,3.218187,-0.765496,127.24588,-7.380731,-0.76455,0
399486723,127.30223,16.560868,3,0.30957,0.919312,0.047729,0.238281,-3.42,-2.67,-3.2,-4.352977,3.090128,-0.754284,127.186368,-7.34948,-0.754397,0
399495087,127.114364,16.551581,3,0.302063,0.919739,0.04071,0.247314,-3.58,-2.54,-3.59,-4.662397,3.18746,-0.507466,127.083059,-7.415591,-0.510187,0
399504241,127.394119,16.546938,3,0.294067,0.920166,0.033447,0.256287,-3.51,-2.64,-4.42,-4.977278,3.748535,0.014333,127.195116,-7.185816,0.008553,0
399516844,127.115402,16.560868,3,0.285645,0.920593,0.026001,0.265076,-3.62,-2.44,-4.63,-5.182158,3.688371,0.194162,127.058288,-7.240978,0.192117,0
399525025,127.115402,16.560868,3,0.276917,0.920959,0.018494,0.273499,-3.36,-2.36,-4.71,-4.998913,3.727732,0.397112,127.032234,-7.188271,0.394853,0
399534157,127.021957,16.556225,3,0.268005,0.921265,0.011047,0.281555,-2.96,-2.72,-4.5,-4.49598,4.015507,0.261535,126.960658,-7.193422,0.263004,0
399546705,127.488571,16.560868,3,0.259033,0.921631,0.003662,0.289001,-3.23,-2.41,-4.73,-4.87447,3.829697,0.435179,127.176867,-6.80758,0.433282,0
399554891,127.488052,16.551581,3,0.250183,0.921875,-0.003418,0.295837,-3.14,-2.53,-4.82,-4.820677,4.001185,0.492707,127.301871,-6.534764,0.492052,0
399564059,126.554855,16.560868,3,0.241455,0.922119,-0.010254,0.302063,-3.21,-2.55,-4.99,-4.958463,4.097308,0.573251,126.809946,-7.077708,0.572356,0
399576640,127.580978,16.556225,3,0.233093,0.922363,-0.016724,0.307556,-3.43,-2.45,-4.43,-4.831181,3.74666,0.109102,127.168531,-6.518844,0.114207,0
399584839,127.394637,16.556225,3,0.225037,0.922607,-0.022949,0.3125,-3.51,-2.56,-4.45,-4.87233,3.864778,0.043885,127.246411,-6.322389,0.04466,0
399594080,127.021957,16.556225,3,0.217407,0.922791,-0.028809,0.316833,-3.71,-2.37,-3.89,-4.732405,3.460126,-0.38209,127.058131,-6.491246,-0.377387,0
399606705,126.928024,16.551581,3,0.210205,0.922974,-0.034363,0.320618,-3.93,-2.13,-3.74,-4.849994,3.190111,-0.521386,126.900583,-6.592552,-0.5198,0
399614875,126.461959,16.556225,3,0.20343,0.923096,-0.039612,0.323914,-4.07,-2.05,-3.7,-4.936089,3.119634,-0.599601,126.591904,-6.980006,-0.598722,0
399623999,126.276168,16.565512,3,0.197083,0.923218,-0.044556,0.326843,-4.17,-2.09,-3.44,-4.836921,3.077127,-0.851792,126.345562,-7.220755,-0.849003,0
399636572,126.741714,16.560868,3,0.191284,0.923279,-0.049255,0.329407,-4.33,-1.82,-3.23,-4.878255,2.77173,-1.006732,126.484684,-6.946556,-1.004994,0
399644759,127.021957,16.556225,3,0.185852,0.92334,-0.053711,0.331604,-4.33,-1.83,-3.67,-5.119792,2.978893,-0.691939,126.739853,-6.485246,-0.695389,0
399654002,126.461959,16.556225,3,0.180908,0.923401,-0.057983,0.333557,-4.45,-1.52,-3.35,-5.077015,2.598638,-0.898249,126.519116,-6.698622,-0.896013,0
399666570,126.6483,16.556225,3,0.176453,0.923401,-0.062012,0.335205,-4.54,-1.23,-3.37,-5.210938,2.365146,-0.856655,126.509877,-6.615087,-0.857089,0
399674734,126.275131,16.556225,3,0.172363,0.923401,-0.065857,0.336609,-4.46,-1.14,-2.94,-4.900597,2.15355,-1.086958,126.319477,-6.828705,-1.084425,0
399683979,127.021438,16.546938,3,0.16864,0.92334,-0.069641,0.33783,-4.49,-0.95,-2.53,-4.710098,1.859482,-1.349285,126.662365,-6.322633,-1.346366,0
399696613,126.368545,16.560868,3,0.165222,0.923279,-0.073364,0.338867,-4.52,-0.74,-1.95,-4.423076,1.489649,-1.731365,126.411705,-6.559253,-1.727122,0
399704816,126.648818,16.565512,3,0.162048,0.923218,-0.077026,0.339783,-4.54,-0.6,-2.08,-4.539453,1.438319,-1.619415,126.495608,-6.364802,-1.620602,0
399713953,125.994369,16.551581,3,0.159119,0.923157,-0.08075,0.340576,-4.71,-0.52,-2.45,-4.899672,1.533184,-1.449077,126.147429,-6.750194,-1.450968,0
399726524,126.182235,16.560868,3,0.156372,0.923035,-0.084473,0.341187,-5.08,-0.1,-2.57,-5.349359,1.233842,-1.511045,126.082663,-6.743842,-1.510383,0
399734694,126.182235,16.560868,3,0.153748,0.922852,-0.088379,0.341858,-5.06,-0.02,-2.95,-5.574084,1.327614,-1.213829,126.085365,-6.666835,-1.217097,0
399743938,125.901992,16.556225,3,0.151184,0.922668,-0.092346,0.342529,-5.13,0.12,-3.5,-5.986172,1.428283,-0.841022,125.917618,-6.810328,-0.845166,0
399756514,125.995406,16.560868,3,0.148621,0.922363,-0.096558,0.343262,-5.17,0.33,-3.61,-6.130028,1.313162,-0.753794,125.877088,-6.762839,-0.754801,0
399764710,125.43547,16.551581,3,0.146057,0.921997,-0.100952,0.344116,-5.13,0.48,-3.23,-5.902433,1.083894,-0.983242,125.565064,-7.15751,-0.980725,0
399773952,125.342056,16.556225,3,0.143433,0.92157,-0.10553,0.344971,-5.05,0.76,-3.53,-6.096221,0.960928,-0.673614,125.369861,-7.329369,-0.676998,0
399783588,125.342056,16.556225,3,0.140625,0.921082,-0.110352,0.345947,-5.03,0.9,-3.68,-6.205062,0.924885,-0.54347,125.283121,-7.35501,-0.544942,0
399796402,125.343093,16.565512,3,0.137695,0.920471,-0.115417,0.347046,-4.97,1.08,-3.32,-5.988693,0.678312,-0.751706,125.223677,-7.319759,-0.749427,0
399804785,125.155227,16.556225,3,0.134521,0.919861,-0.120667,0.348206,-4.9,1.42,-3.21,-5.969464,0.365496,-0.750203,125.12248,-7.38722,-0.750195,0
399813920,124.78215,16.556225,3,0.131104,0.919128,-0.12616,0.349426,-4.84,1.69,-3.5,-6.183184,0.252996,-0.485725,124.857971,-7.650033,-0.48864,0
399826491,124.876052,16.560868,3,0.12738,0.918396,-0.131836,0.350708,-4.9,2.12,-3.99,-6.663349,0.073533,-0.141628,124.772294,-7.638509,-0.145451,0
399834678,124.595321,16.556225,3,0.12323,0.917542,-0.137695,0.352051,-4.88,2.24,-3.37,-6.308461,-0.188405,-0.596843,124.606915,-7.798808,-0.591868,0
399843810,124.782668,16.565512,3,0.118774,0.916687,-0.143738,0.353455,-4.6,2.47,-3.64,-6.353346,-0.309827,-0.223143,124.637362,-7.670066,-0.227207,0
399856391,124.689254,16.560868,3,0.113892,0.915771,-0.149902,0.354858,-4.58,2.85,-3.57,-6.431924,-0.636258,-0.263495,124.570977,-7.63548,-0.263095,0
399864556,124.502975,16.560868,3,0.108582,0.914856,-0.156189,0.356262,-4.6,2.9,-3.1,-6.176615,-0.770944,-0.660743,124.469106,-7.700493,-0.656361,0
399873820,125.621749,16.551581,3,0.102844,0.913818,-0.162598,0.357605,-4.22,3,-3.26,-6.051335,-0.842154,-0.327205,125.064638,-6.847305,-0.330832,0
399886388,125.528854,16.556225,3,0.096619,0.912842,-0.169128,0.358887,-3.98,3.34,-3.35,-6.075483,-1.136183,-0.1295,125.248199,-6.507268,-0.131719,0
399894574,124.78215,16.556225,3,0.090088,0.911804,-0.17572,0.359985,-3.96,3.43,-3.35,-6.103818,-1.176009,-0.168277,124.924148,-6.918138,-0.167874,0
399903816,124.782668,16.565512,3,0.08313,0.910828,-0.182251,0.360901,-3.82,3.56,-3.26,-6.011118,-1.312631,-0.190767,124.778343,-7.025295,-0.190515,0
399916429,124.78215,16.556225,3,0.075806,0.909851,-0.188843,0.361633,-3.6,3.82,-3.34,-6.026078,-1.547125,-0.038792,124.691941,-7.022987,-0.040464,0
399924593,124.876052,16.560868,3,0.068054,0.908875,-0.195374,0.362183,-3.55,3.98,-3.31,-6.048434,-1.675896,-0.091317,124.741578,-6.86153,-0.090757,0
399933747,124.036483,16.556225,3,0.059937,0.907898,-0.201782,0.362427,-3.55,3.94,-3.62,-6.237816,-1.520462,0.072989,124.270848,-7.386271,0.071185,0
399946357,124.78215,16.556225,3,0.051575,0.907043,-0.208008,0.362427,-3.43,4.09,-3.43,-6.109884,-1.710246,-0.052008,124.474646,-7.01233,-0.05065,0
399954557,123.756301,16.560868,3,0.042908,0.906189,-0.213989,0.362183,-3.26,3.62,-3.41,-5.79837,-1.318297,0.023353,123.999762,-7.64412,0.022537,0
399963725,123.943099,16.560868,3,0.034058,0.905457,-0.219604,0.361633,-3.34,3.58,-3.18,-5.691116,-1.279303,-0.244131,123.896887,-7.688652,-0.241192,0
399976344,123.663436,16.565512,3,0.025085,0.904724,-0.225037,0.36084,-3.23,3.79,-3.39,-5.848728,-1.440201,-0.08593,123.664269,-7.861109,-0.087641,0
399984510,123.569534,16.551581,3,0.016113,0.904114,-0.230042,0.35968,-3.09,3.55,-3.63,-5.815269,-1.21623,0.172052,123.545037,-7.943162,0.16919,0
399993755,123.476669,16.556225,3,0.007141,0.903625,-0.234619,0.358337,-3.24,3.36,-3.27,-5.599834,-1.040761,-0.200538,123.432035,-7.995996,-0.196464,0
400006320,124.036483,16.556225,3,-0.001709,0.903198,-0.238892,0.356689,-3.24,3.46,-3.13,-5.553929,-1.139652,-0.35134,123.682629,-7.554697,-0.349633,0
400014538,122.543838,16.556225,3,-0.010437,0.902832,-0.242737,0.354858,-3.23,3.48,-3.31,-5.673078,-1.122083,-0.242313,122.958832,-8.559244,-0.243496,0
400023670,122.544357,16.565512,3,-0.018921,0.902466,-0.246216,0.352844,-3.41,3.12,-3.42,-5.702276,-0.700629,-0.223119,122.640855,-8.871269,-0.223344,0
400036234,123.010238,16.560868,3,-0.027283,0.902222,-0.249451,0.350769,-3.3,3.18,-3.47,-5.691313,-0.794618,-0.14581,122.7439,-8.602171,-0.146664,0
400044599,122.636703,16.560868,3,-0.035339,0.901978,-0.252441,0.348572,-3.34,3.08,-3.26,-5.537479,-0.710813,-0.319088,122.609634,-8.699077,-0.317188,0
400053733,122.636703,16.560868,3,-0.043152,0.901733,-0.255127,0.346313,-3.41,2.98,-3.52,-5.706188,-0.562036,-0.150566,122.545836,-8.680043,-0.152402,0
400066272,123.010238,16.560868,3,-0.050659,0.901489,-0.25769,0.343994,-3.51,3.18,-2.92,-5.467042,-0.737163,-0.725669,122.706662,-8.347187,-0.719352,0
400074461,122.730605,16.565512,3,-0.057861,0.901245,-0.260132,0.341675,-3.6,3.24,-3.59,-5.982353,-0.685746,-0.294841,122.652208,-8.328528,-0.299519,0
400083700,122.730087,16.556225,3,-0.064697,0.901001,-0.262451,0.339355,-3.65,3.35,-2.94,-5.641436,-0.79323,-0.856963,122.620286,-8.278304,-0.85082,0
400096294,122.916854,16.556225,3,-0.071228,0.900696,-0.264771,0.337036,-3.54,3.69,-3.08,-5.80837,-1.12247,-0.79861,122.688236,-8.069497,-0.799186,0
400104459,122.264205,16.560868,3,-0.077454,0.90033,-0.267029,0.3349,-3.4,3.8,-2.98,-5.702792,-1.284332,-0.843216,122.375933,-8.450649,-0.842731,0
400113614,122.450454,16.551581,3,-0.083313,0.899902,-0.269287,0.332764,-3.46,3.76,-2.54,-5.440987,-1.219447,-1.212351,122.341632,-8.406079,-1.208278,0
400126176,122.077957,16.560868,3,-0.088928,0.899414,-0.271484,0.33075,-3.35,3.91,-2.54,-5.436537,-1.388539,-1.21516,122.082806,-8.615046,-1.215084,0
400134543,121.984573,16.565512,3,-0.094116,0.898926,-0.273621,0.328857,-3.21,3.9,-2.59,-5.376848,-1.440817,-1.110702,121.953595,-8.710791,-1.111852,0
400143673,122.264205,16.560868,3,-0.098999,0.898438,-0.275757,0.327087,-3.25,3.58,-2.31,-5.086152,-1.138861,-1.24481,122.053774,-8.487637,-1.243345,0
400156266,121.984573,16.565512,3,-0.103455,0.897888,-0.277832,0.325317,-3.12,3.58,-2.48,-5.114492,-1.195948,-1.053949,121.90661,-8.551918,-1.056036,0
400164430,122.35707,16.556225,3,-0.107422,0.8974,-0.279907,0.323669,-3.03,3.63,-2.64,-5.183953,-1.274977,-0.909782,122.098503,-8.161785,-0.911394,0
400173585,121.518234,16.560868,3,-0.110962,0.896912,-0.281799,0.322144,-3.08,3.64,-3.59,-5.830411,-1.257541,-0.216499,121.688051,-8.597312,-0.224156,0
400186175,121.891219,16.560868,3,-0.114075,0.896484,-0.28363,0.320679,-2.9,3.8,-3.77,-5.902988,-1.487898,-0.051876,121.697804,-8.448651,-0.053775,0
400194355,121.611587,16.565512,3,-0.116699,0.896057,-0.285461,0.319336,-2.9,3.81,-3.94,-6.018376,-1.491245,0.071268,121.578601,-8.524091,0.06989,0
400203595,121.983535,16.556225,3,-0.118958,0.89563,-0.28717,0.318115,-2.81,3.74,-3.73,-5.798888,-1.472238,-0.020221,121.734148,-8.221504,-0.019228,0
400216159,121.704452,16.560868,3,-0.12085,0.895264,-0.288818,0.317017,-2.7,3.22,-4.37,-5.910899,-1.13107,0.733621,121.613661,-8.234264,0.725325,0
400224344,121.704452,16.560868,3,-0.122314,0.894897,-0.290405,0.31604,-2.66,3.28,-4.2,-5.805306,-1.189018,0.599709,121.599039,-8.149231,0.601093,0
400233589,121.797836,16.565512,3,-0.123413,0.894592,-0.291809,0.315125,-2.48,3.43,-4.06,-5.670632,-1.403342,0.522005,121.638756,-7.995635,0.522876,0
400246208,121.145767,16.570155,3,-0.124023,0.894409,-0.293091,0.31427,-2.32,3.58,-4.18,-5.714778,-1.615054,0.636551,121.251516,-8.352292,0.635299,0
400254393,121.797317,16.556225,3,-0.124268,0.894287,-0.294128,0.313538,-2.06,3.8,-3.9,-5.473662,-1.928491,0.462737,121.500351,-7.865281,0.464639,0
400263528,121.611068,16.556225,3,-0.124268,0.894287,-0.294922,0.312805,-1.95,3.76,-4,-5.451321,-1.960744,0.616334,121.492589,-7.776663,0.614663,0
400276091,121.144729,16.560868,3,-0.123962,0.894409,-0.295471,0.312134,-1.75,3.86,-4.08,-5.421864,-2.15967,0.743284,121.192921,-8.023151,0.741867,0
400284278,121.518234,16.560868,3,-0.123413,0.894653,-0.295593,0.311401,-1.57,3.92,-4.08,-5.334192,-2.314214,0.816752,121.316279,-7.729773,0.815927,0
400293523,121.611068,16.556225,3,-0.122681,0.895142,-0.295227,0.310669,-1.26,4.09,-4.28,-5.33761,-2.646872,1.066951,121.415442,-7.499387,1.064184,0
400306080,121.518234,16.560868,3,-0.121704,0.895813,-0.294373,0.309937,-1.19,4.16,-4.17,-5.249661,-2.746824,1.003696,121.381062,-7.41073,1.004362,0
400314280,121.611068,16.556225,3,-0.120605,0.896729,-0.29303,0.309082,-0.99,4.34,-4.33,-5.294377,-3.027149,1.173599,121.453986,-7.198004,1.171734,0
400323521,121.611587,16.565512,3,-0.119385,0.897827,-0.291016,0.308105,-0.93,4.4,-4.16,-5.162081,-3.120393,1.069135,121.478715,-7.070008,1.070266,0
400343775,121.237594,16.556225,3,-0.11676,0.900879,-0.285034,0.305847,-0.74,4.89,-3.76,-4.96565,-3.664672,0.714213,121.194224,-7.234006,0.718136,0
400353231,121.237594,16.556225,3,-0.11554,0.902771,-0.281067,0.304504,-0.68,4.98,-3.68,-4.885542,-3.805719,0.678778,121.15153,-7.175045,0.679211,0
400362937,120.585555,16.560868,3,-0.114441,0.904846,-0.276367,0.30304,-0.57,5.12,-3.54,-4.749119,-4.019913,0.602982,120.751396,-7.697463,0.603822,0
400377074,121.050857,16.556225,3,-0.113525,0.907104,-0.270935,0.301453,-0.57,5.22,-3.35,-4.629427,-4.142714,0.450387,120.817744,-7.443321,0.452078,0
400384775,120.958511,16.560868,3,-0.112854,0.909546,-0.264832,0.299683,-0.56,5.16,-3.33,-4.532079,-4.151688,0.49658,120.842529,-7.302777,0.49609,0
400393669,121.050857,16.556225,3,-0.112488,0.91217,-0.258057,0.297852,-0.56,5.17,-3.78,-4.747006,-4.244238,0.886271,120.898172,-7.137815,0.881971,0
400406110,121.050857,16.556225,3,-0.112427,0.914917,-0.250549,0.295837,-0.58,5.26,-3.66,-4.654754,-4.372598,0.783729,120.898033,-7.018886,0.784811,0
400414272,120.397811,16.542294,3,-0.112671,0.917786,-0.242371,0.293762,-0.53,5.19,-3.61,-4.485421,-4.410815,0.826492,120.550406,-7.438268,0.826033,0
400423406,120.865157,16.556225,3,-0.113281,0.920715,-0.233459,0.291504,-0.58,5.05,-3.49,-4.31365,-4.335528,0.786062,120.664473,-7.202983,0.786503,0
400435968,120.958511,16.560868,3,-0.114258,0.923645,-0.223938,0.289185,-0.64,4.99,-3.33,-4.152586,-4.323252,0.6771,120.744686,-6.984432,0.678306,0
400444139,121.330947,16.551581,3,-0.11554,0.926636,-0.213745,0.286804,-0.82,4.89,-2.91,-3.913627,-4.199258,0.311293,121.028025,-6.478637,0.315338,0
400453372,120.67842,16.556225,3,-0.117249,0.929626,-0.202942,0.284363,-0.88,4.78,-3.01,-3.884684,-4.172879,0.423359,120.766045,-6.729546,0.422169,0
400465991,120.305465,16.556225,3,-0.119202,0.932556,-0.191589,0.28186,-1,4.61,-2.74,-3.670811,-4.029469,0.224059,120.413747,-7.058995,0.226242,0
400474179,120.492202,16.556225,3,-0.12146,0.935364,-0.179749,0.279297,-1.15,4.43,-2.65,-3.585651,-3.88413,0.156213,120.401519,-6.989843,0.156985,0
